,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1183271,Estimating direct and indirect rebound effects for US households with input–output analysis. Part 2: Simulation,2013,Brinda A Thomas and Inês L Azevedo,86,Ecological Economics,,188-198,Elsevier,,True,f2yeR2QAAAAJ:BCdnXsLIVDwC,121,,9128242991962949413,/scholar?cites=9128242991962949413,,,0,0,0
1183272,The impact of federal incentives on the adoption of hybrid electric vehicles in the United States,2013,Alan Jenn and Inês Azevedo and Pedro Ferreira,,Energy Economics,,,,,True,f2yeR2QAAAAJ:Nw_I7GeUguwC,120,,11265192552738623550,/scholar?cites=11265192552738623550,,,0,0,0
1183273,Bulk energy storage increases United States electricity system emissions,2015,Eric S Hittinger and Inês ML Azevedo,49,Environmental science & technology,5,3203-3210,American Chemical Society,,True,f2yeR2QAAAAJ:Tfl4UtY-dJUC,101,,10919060577684029264,/scholar?cites=10919060577684029264,,,0,0,0
1183274,Consumer end-use energy efficiency and rebound effects,2014,Inês ML Azevedo,39,,,393-418,Annual Reviews,,True,f2yeR2QAAAAJ:ZeXyd9-uunAC,100,,7298455528939122869,/scholar?cites=7298455528939122869,,,0,0,0
1183275,Labeling energy cost on light bulbs lowers implicit discount rates,2014,Jihoon Min and Inês L Azevedo and Jeremy Michalek and Wändi Bruine de Bruin,97,Ecological Economics,,42-50,Elsevier,,True,f2yeR2QAAAAJ:qUcmZB5y_30C,92,,13519176401626090872,/scholar?cites=13519176401626090872,,,0,0,0
1183276,Global carbon intensity of crude oil production,2018,Mohammad S Masnadi and Hassan M El-Houjeiri and Dominik Schunack and Yunpo Li and Jacob G Englander and Alhassan Badahdah and Jean-Christophe Monfort and James E Anderson and Timothy J Wallington and Joule A Bergerson and Deborah Gordon and Jonathan Koomey and Steven Przesmitzki and Inês L Azevedo and Xiaotao T Bi and James E Duffy and Garvin A Heath and Gregory A Keoleian and Christophe McGlade and D Nathan Meehan and Sonia Yeh and Fengqi You and Michael Wang and Adam R Brandt,361,Science,6405,851-853,American Association for the Advancement of Science,,True,f2yeR2QAAAAJ:vjZqxyZ7hS4C,80,,9236595258186819704,/scholar?cites=9236595258186819704,,,0,0,0
1183277,Comparison of life cycle greenhouse gases from natural gas pathways for medium and heavy-duty vehicles,2015,Fan Tong and Paulina Jaramillo and Inês ML Azevedo,49,Environmental science & technology,12,7123-7133,American Chemical Society,,True,f2yeR2QAAAAJ:T8_be82Iz5gC,80,,13815386507708389798,/scholar?cites=13815386507708389798,,,0,0,0
1183278,Expert assessments of the cost of light water small modular reactors,2013,Ahmed Abdulla and Inês Lima Azevedo and M Granger Morgan,110,Proceedings of the National Academy of sciences,24,9686-9691,National Academy of Sciences,,True,f2yeR2QAAAAJ:aqlVkmm33-oC,79,,2150619203555088774,/scholar?cites=2150619203555088774,,,0,0,0
1183279,Residential and regional electricity consumption in the US and EU: How much will higher prices reduce CO2 emissions?,2011,Inês M Lima Azevedo and M Granger Morgan and Lester Lave,24,The Electricity Journal,1,21-29,Elsevier,,True,f2yeR2QAAAAJ:Se3iqnhoufwC,75,,6198101903952537254,/scholar?cites=6198101903952537254,,,0,0,0
1183280,Effect of regional grid mix. driving patterns and climate on the comparative carbon footprint of gasoline and plug-in electric vehicles in the United States,2016,Tugce Yuksel and Mili-Ann M Tamayao and Chris Hendrickson and Inês ML Azevedo and Jeremy J Michalek,11,Environmental Research Letters,4,044007,IOP Publishing,,True,f2yeR2QAAAAJ:pUxgyZctzPYC,66,,3798946134848761476,/scholar?cites=3798946134848761476,,,0,0,0
1183281,How much electricity can we save by using direct current circuits in homes? Understanding the potential for electricity savings and assessing feasibility of a transition …,2016,Brock Glasgo and Inês Lima Azevedo and Chris Hendrickson,180,Applied Energy,,66-75,Elsevier,,True,f2yeR2QAAAAJ:VnuxuLaQPLMC,60,,13958404494786960970,/scholar?cites=13958404494786960970,,,0,0,0
1183282,China's wind industry: Leading in deployment. lagging in innovation,2017,Long T Lam and Lee Branstetter and Inês ML Azevedo,106,Energy Policy,,588-599,Elsevier,,True,f2yeR2QAAAAJ:zdX0sdgBH_kC,55,,11073476583426155810,/scholar?cites=11073476583426155810,,,0,0,0
1183283,Distributed cogeneration for commercial buildings: Can we make the economics work?,2012,Kyle Siler-Evans and M Granger Morgan and Inês Lima Azevedo,42,Energy Policy,,580-590,Elsevier,,True,f2yeR2QAAAAJ:IjCSPb-OGe4C,51,,8679277610161980159,/scholar?cites=8679277610161980159,,,0,0,0
1183284,Heterogeneity in the response to gasoline prices: Evidence from Pennsylvania and implications for the rebound effect,2015,Kenneth Gillingham and Alan Jenn and Inês ML Azevedo,52,Energy Economics,,S41-S52,North-Holland,,True,f2yeR2QAAAAJ:Oo1CbQkBAzEC,49,,16141055344164949014,/scholar?cites=16141055344164949014,,,0,0,0
1183285,Edison Revisited: Should we use DC circuits for lighting in commercial buildings?,2012,Brinda A Thomas and Inês L Azevedo and Granger Morgan,45,Energy Policy,,399-411,Elsevier,,True,f2yeR2QAAAAJ:ufrVoPGSRksC,47,,5252672736668561619,/scholar?cites=5252672736668561619,,,0,0,0
1183286,Alternative fuel vehicle adoption increases fleet gasoline consumption and greenhouse gas emissions under United States corporate average fuel economy policy and greenhouse gas …,2016,Alan Jenn and Inês ML Azevedo and Jeremy J Michalek,50,Environmental science & technology,5,2165-2174,American Chemical Society,,True,f2yeR2QAAAAJ:gmHTDCtJMcoC,46,,11611948735901091257,/scholar?cites=11611948735901091257,,,0,0,0
1183287,Life cycle assessment; An operational guide to the ISO standards; Parts 1 and 2,2001,JB Guinée and M Gorrée and R Heijungs and G Huppes and R Kleijn and A De Koning and L Van Oers and A Wegener Sleeswijk and S Suh and HA Udo de Haes and H De Bruijn and R Van Duin and MAJ Huijbregts and E Lindeijer and AAH Roorda and BP Weidema,,"Ministry of housing, spatial planning and environment (VROM) and centre of environmental science (CML), Den Haag and Leiden, The Netherlands",,,,,True,ZKvMoQoAAAAJ:6ZzL7HXColQC,5179,,6009406840559388022,/scholar?cites=6009406840559388022,,,0,0,0
1183288,ReCiPe 2008,2009,Mark Goedkoop and Reinout Heijungs and Mark Huijbregts and An De Schryver and Jaap Struijs and Rosalie Van Zelm,1,A life cycle impact assessment method which comprises harmonised category indicators at the midpoint and the endpoint level,,1-126,,,True,ZKvMoQoAAAAJ:9yKSN-GCB0IC,2915,,15140366422742890900,/scholar?cites=15140366422742890900,,,0,0,0
1183289,USEtox—the UNEP-SETAC toxicity model: recommended characterisation factors for human toxicity and freshwater ecotoxicity in life cycle impact assessment,2008,Ralph K Rosenbaum and Till M Bachmann and Lois Swirsky Gold and Mark AJ Huijbregts and Olivier Jolliet and Ronnie Juraske and Annette Koehler and Henrik F Larsen and Matthew MacLeod and Manuele Margni and Thomas E McKone and Jérôme Payet and Marta Schuhmacher and Dik Van de Meent and Michael Z Hauschild,13,The International Journal of Life Cycle Assessment,7,532-546,Springer-Verlag,,True,ZKvMoQoAAAAJ:d1gkVwhDpl0C,1275,,11754587987519597100,/scholar?cites=11754587987519597100,,,0,0,0
1183290,ReCiPe2016: a harmonised life cycle impact assessment method at midpoint and endpoint level,2017,Mark AJ Huijbregts and Zoran JN Steinmann and Pieter MF Elshout and Gea Stam and Francesca Verones and Marisa Vieira and Michiel Zijp and Anne Hollander and Rosalie van Zelm,22,The International Journal of Life Cycle Assessment,2,138-147,Springer Berlin Heidelberg,,True,ZKvMoQoAAAAJ:DyXnQzXoVgIC,703,,2400631148682845456,/scholar?cites=2400631148682845456,,,0,0,0
1183291,Identifying best existing practice for characterization modeling in life cycle impact assessment,2013,Michael Z Hauschild and Mark Goedkoop and Jeroen Guinée and Reinout Heijungs and Mark Huijbregts and Olivier Jolliet and Manuele Margni and An De Schryver and Sebastien Humbert and Alexis Laurent and Serenella Sala and Rana Pant,18,The International Journal of Life Cycle Assessment,3,683-697,Springer-Verlag,,True,ZKvMoQoAAAAJ:vbGhcppDl1QC,558,,7860876676625473936,/scholar?cites=7860876676625473936,,,0,0,0
1183292,Normalisation in product life cycle assessment: An LCA of the global and European economic systems in the year 2000,2008,Anneke Wegener Sleeswijk and Lauran FCM van Oers and Jeroen B Guinée and Jaap Struijs and Mark AJ Huijbregts,390,Science of the total environment,1,227-240,Elsevier,,True,ZKvMoQoAAAAJ:YsMSGLbcyi4C,508,,15493295070552183119,/scholar?cites=15493295070552183119,,,0,0,0
1183293,Application of uncertainty and variability in LCA,1998,Mark AJ Huijbregts,3,The International Journal of Life Cycle Assessment,5,273,Ecomed,,True,ZKvMoQoAAAAJ:u-x6o8ySG0sC,488,,6783908389223099500,/scholar?cites=6783908389223099500,,,0,0,0
1183294,Is cumulative fossil energy demand a useful indicator for the environmental performance of products?,2006,Mark AJ Huijbregts and Linda JA Rombouts and Stefanie Hellweg and Rolf Frischknecht and A Jan Hendriks and Dik Van de Meent and Ad MJ Ragas and Lucas Reijnders and Jaap Struijs,40,,3,641-648,American Chemical Society,,True,ZKvMoQoAAAAJ:qjMakFHDy7sC,405,,12839319550026629645,/scholar?cites=12839319550026629645,,,0,0,0
1183295,Priority assessment of toxic substances in life cycle assessment. Part I: Calculation of toxicity potentials for 181 substances with the nested multi-media fate. exposure and …,2000,Mark AJ Huijbregts and U Thissen and JB Guinée and T Jager and D Kalf and D Van de Meent and AMJ Ragas and A Wegener Sleeswijk and L Reijnders,41,Chemosphere,4,541-573,Pergamon,,True,ZKvMoQoAAAAJ:u5HHmVD_uO8C,401,,7644400516617585889,/scholar?cites=7644400516617585889,,,0,0,0
1183296,Palm oil and the emission of carbon-based greenhouse gases,2008,Lucas Reijnders and Mark AJ Huijbregts,16,Journal of cleaner production,4,477-482,Elsevier,,True,ZKvMoQoAAAAJ:2osOgNQ5qMEC,391,,129660097695601461,/scholar?cites=129660097695601461,,,0,0,0
1183297,Applying cumulative exergy demand (CExD) indicators to the ecoinvent database,2007,Michael E Bösch and Stefanie Hellweg and Mark AJ Huijbregts and Rolf Frischknecht,12,The International Journal of Life Cycle Assessment,3,181-190,Ecomed,,True,ZKvMoQoAAAAJ:eQOLeE2rZwMC,367,,10007348413282115612,/scholar?cites=10007348413282115612,,,0,0,0
1183298,Cumulative exergy extraction from the natural environment (CEENE): a comprehensive life cycle impact assessment method for resource accounting,2007,Jo Dewulf and Michael E Bösch and B De Meester and G Van der Vorst and H Van Langenhove and Stephanie Hellweg and Mark AJ Huijbregts,41,Environmental science & technology,24,8477-8483,American Chemical Society,,True,ZKvMoQoAAAAJ:W7OEmFMy1HYC,332,,12879531742061480591,/scholar?cites=12879531742061480591,,,0,0,0
1183299,Cumulative energy demand as predictor for the environmental burden of commodity production,2010,Mark AJ Huijbregts and Stefanie Hellweg and Rolf Frischknecht and Harrie WM Hendriks and Konrad Hungerbuhler and A Jan Hendriks,44,Environmental science & technology,6,2189-2196,American Chemical Society,,True,ZKvMoQoAAAAJ:TFP_iSt0sucC,328,,10906959975313553820,/scholar?cites=10906959975313553820,,,0,0,0
1183300,Evaluating uncertainty in environmental life-cycle assessment. A case study comparing two insulation options for a Dutch one-family dwelling,2003,Mark AJ Huijbregts and Wim Gilijamse and Ad MJ Ragas and Lucas Reijnders,37,Environmental science & technology,11,2600-2608,American Chemical Society,,True,ZKvMoQoAAAAJ:IjCSPb-OGe4C,325,,238701372942831225,/scholar?cites=238701372942831225,,,0,0,0
1183301,Building a model based on scientific consensus for life cycle impact assessment of chemicals: the search for harmony and parsimony,2008,Michael Z Hauschild and Mark Huijbregts and Olivier Jolliet and Matt MacLeod and Manuele Margni and Dik van de Meent and Ralph K Rosenbaum and Thomas E McKone,42,,19,7032-7037,American Chemical Society,,True,ZKvMoQoAAAAJ:_FxGoFyzp5QC,313,,4063790758491970539,/scholar?cites=4063790758491970539,,,0,0,0
1183302,Framework for modelling data uncertainty in life cycle inventories,2001,Mark AJ Huijbregts and Gregory Norris and Rolf Bretz and Andreas Ciroth and Benoit Maurice and Bo von Bahr and Bo Weidema and Angeline SH de Beaufort,6,The International Journal of Life Cycle Assessment,3,127-132,Ecomed,,True,ZKvMoQoAAAAJ:UeHWp8X0CEIC,309,,3315220543342965982,/scholar?cites=3315220543342965982,,,0,0,0
1183303,European characterization factors for human health damage of PM10 and ozone in life cycle impact assessment,2008,Rosalie van Zelm and Mark AJ Huijbregts and Henri A den Hollander and Hans A Van Jaarsveld and Ferd J Sauter and Jaap Struijs and Harm J van Wijnen and Dik van de Meent,42,Atmospheric Environment,3,441-453,Pergamon,,True,ZKvMoQoAAAAJ:Wp0gIr-vW9MC,270,,9523797519533260030,/scholar?cites=9523797519533260030,,,0,0,0
1183304,A life cycle impact assessment method which comprises harmonised category indicators at the midpoint and the endpoint level,2009,M Goedkoop and R Heijungs and M Huijbregts and A De Schryver and JVZR Struijs and R Van Zelm,,"The Hague, Ministry of VROM. ReCiPe.,",,,,,True,ZKvMoQoAAAAJ:JWITY9-sCbMC,256,,13067181218820249635,/scholar?cites=13067181218820249635,,,0,0,0
1183305,A review of approaches to treat uncertainty in LCA,2004,Reinout Heijungs and Mark AJ Huijbregts,,,,,,,True,ZKvMoQoAAAAJ:Zph67rFs4hoC,240,,17834811355401411309,/scholar?cites=17834811355401411309,,,0,0,0
1183306,Introducing life cycle impact assessment,2015,Michael Z Hauschild and Mark AJ Huijbregts,,,,1-16,Springer. Dordrecht,,True,ZKvMoQoAAAAJ:1yWc8FF-_SYC,234,,498370687719578551,/scholar?cites=498370687719578551,,,0,0,0
1183307,Ecological footprint accounting in the life cycle assessment of products,2008,Mark AJ Huijbregts and Stefanie Hellweg and Rolf Frischknecht and Konrad Hungerbühler and A Jan Hendriks,64,Ecological economics,4,798-807,Elsevier,,True,ZKvMoQoAAAAJ:WF5omc3nYNoC,230,,4860171274073456525,/scholar?cites=4860171274073456525,,,0,0,0
1183308,The impact of hunting on tropical mammal and bird populations,2017,A Benítez-López and R Alkemade and AM Schipper and DJ Ingram and PA Verweij and JAJ Eikelboom and MAJ Huijbregts,356,Science,6334,180-183,American Association for the Advancement of Science,,True,ZKvMoQoAAAAJ:eAlLMO4JVmQC,220,,6198465622024926568,/scholar?cites=6198465622024926568,,,0,0,0
1183309,Toward meaningful end points of biodiversity in life cycle assessment,2011,Michael Curran and Laura de Baan and An M De Schryver and Rosalie Van Zelm and Stefanie Hellweg and Thomas Koellner and Guido Sonnemann and Mark AJ Huijbregts,45,,1,70-79,American Chemical Society,,True,ZKvMoQoAAAAJ:pyW8ca7W8N0C,216,,3515909686796540242,/scholar?cites=3515909686796540242,,,0,0,0
1183310,Ranking potential impacts of priority and emerging pollutants in urban wastewater through life cycle impact assessment,2008,Ivan Muñoz and M José Gómez and Antonio Molina-Díaz and Mark AJ Huijbregts and Amadeo R Fernández-Alba and Eloy García-Calvo,74,Chemosphere,1,37-44,Pergamon,,True,ZKvMoQoAAAAJ:3fE2CSJIrl8C,196,,16692997711449023021,/scholar?cites=16692997711449023021,,,0,0,0
1183311,Determinants of corporate environmental reporting: The importance of environmental performance and assurance,2016,Geert JM Braam and Lisanne Uit de Weerd and Mara Hauck and Mark AJ Huijbregts,129,Journal of cleaner production,,724-734,Elsevier,,True,ZKvMoQoAAAAJ:BrOSOlqYqPUC,194,,16894567849905757204,/scholar?cites=16894567849905757204,,,0,0,0
1183312,Human‐toxicological effect and damage factors of carcinogenic and noncarcinogenic chemicals for life cycle impact assessment,2005,Mark AJ Huijbregts and Linda JA Rombouts and Ad MJ Ragas and Dik van de Meent,1,Integrated Environmental Assessment and Management: An International Journal,3,181-244,Wiley Periodicals. Inc.,,True,ZKvMoQoAAAAJ:MXK_kJrjxJIC,192,,13927026928167031298,/scholar?cites=13927026928167031298,,,0,0,0
1183313,The character of power output from utility‐scale photovoltaic systems,2008,Aimee E Curtright and Jay Apt,16,Progress in Photovoltaics: Research and Applications,3,241-247,John Wiley & Sons. Ltd.,,True,nUY4lagAAAAJ:u5HHmVD_uO8C,205,,2605597702800158570,/scholar?cites=2605597702800158570,,,0,0,0
1183314,Estimation of regional air-quality damages from Marcellus Shale natural gas extraction in Pennsylvania,2013,Aviva Litovitz and Aimee Curtright and Shmuel Abramzon and Nicholas Burger and Constantine Samaras,8,Environmental Research Letters,1,014017,IOP Publishing,,True,nUY4lagAAAAJ:5nxA0vEk-isC,180,,10508569885292466028,/scholar?cites=10508569885292466028,,,0,0,0
1183315,Expert assessments of future photovoltaic technologies,2008,Aimee E Curtright and M Granger Morgan and David W Keith,42,,24,9031-9038,American Chemical Society,,True,nUY4lagAAAAJ:u-x6o8ySG0sC,132,,11339508319730381166,/scholar?cites=11339508319730381166,,,0,0,0
1183316,Li-ion microbatteries generated by a laser direct-write method,2004,Ryan Wartena and Aimee E Curtright and Craig B Arnold and Alberto Piqué and Karen E Swider-Lyons,126,Journal of Power Sources,1-2,193-202,Elsevier,,True,nUY4lagAAAAJ:LkGwnXOMwfcC,100,,8603009039664053092,/scholar?cites=8603009039664053092,,,0,0,0
1183317,Estimating the consumptive use costs of shale natural gas extraction on Pennsylvania roadways,2014,Shmuel Abramzon and Constantine Samaras and Aimee Curtright and Aviva Litovitz and Nicholas Burger,20,Journal of Infrastructure Systems,3,06014001,American Society of Civil Engineers,,True,nUY4lagAAAAJ:Wp0gIr-vW9MC,90,,15234563208982262919,/scholar?cites=15234563208982262919,,,0,0,0
1183318,Static and time-resolved spectroscopic studies of low-symmetry Ru (II) polypyridyl complexes,1999,Aimee E Curtright and James K McCusker,103,The Journal of Physical Chemistry A,35,7032-7041,American Chemical Society,,True,nUY4lagAAAAJ:Se3iqnhoufwC,64,,11342387049101192143,/scholar?cites=11342387049101192143,,,0,0,0
1183319,Prioritizing environmental health risks in the UAE,2010,Henry H Willis and Jacqueline MacDonald Gibson and Regina A Shih and Sandra Geschwind and Sarah Olmstead and Jianhui Hu and Aimee E Curtright and Gary Cecchine and Melinda Moore,30,Risk Analysis: An International Journal,12,1842-1856,Blackwell Publishing Inc,,True,nUY4lagAAAAJ:9yKSN-GCB0IC,46,,9613184161251248122,/scholar?cites=9613184161251248122,,,0,0,0
1183320,Incorporating uncertainty analysis into life cycle estimates of greenhouse gas emissions from biomass production,2011,David R Johnson and Henry H Willis and Aimee E Curtright and Constantine Samaras and Timothy Skone,35,Biomass and Bioenergy,7,2619-2626,Pergamon,,True,nUY4lagAAAAJ:d1gkVwhDpl0C,39,,2274294764539870543,/scholar?cites=2274294764539870543,,,0,0,0
1183321,Life cycle analysis of natural gas extraction and power generation,2016,Timothy J Skone and James Littlefield and Joe Marriott and Greg Cooney and Matt Jamieson and Chris Jones and Laura Demetrion and Michele Mutchek and Chungyan Shih and Aimee E Curtright and Greg Schivley and Al Yost and Michelle Krynock,,,DOE/NETL-2015/1714,,NETL,,True,nUY4lagAAAAJ:hFOr9nPyWt4C,34,,10351429869133715270,/scholar?cites=10351429869133715270,,,0,0,0
1183322,The economic costs of reducing greenhouse gas emissions under a US national renewable electricity mandate,2011,Keith Crane and Aimee E Curtright and David S Ortiz and Constantine Samaras and Nicholas Burger,39,Energy Policy,5,2730-2739,Elsevier,,True,nUY4lagAAAAJ:qjMakFHDy7sC,31,,3615625517414573610,/scholar?cites=3615625517414573610,,,0,0,0
1183323,Near-term opportunities for integrating biomass into the US electricity supply: technical considerations,2011,David S Ortiz and Aimee E Curtright and Constantine Samaras and Aviva Litovitz and Nicholas Burger,,,,,Rand Corporation,,True,nUY4lagAAAAJ:UeHWp8X0CEIC,24,,12847500669567974850,/scholar?cites=12847500669567974850,,,0,0,0
1183324,The spectrum of power from utility-scale wind farms and solar photovoltaic arrays,2008,Jay Apt and Aimee Curtright,,,,,Technical report. 2007. Carnegie Mellon Electricity Industry Center Working Paper,,True,nUY4lagAAAAJ:2osOgNQ5qMEC,20,,8488865990649680833,/scholar?cites=8488865990649680833,,,0,0,0
1183325,Scenario uncertainties in estimating direct land-use change emissions in biomass-to-energy life cycle assessment,2012,Aimee E Curtright and David R Johnson and Henry H Willis and Timothy Skone,47,biomass and bioenergy,,240-249,Pergamon,,True,nUY4lagAAAAJ:0EnyYjriUFMC,19,,14544429166763926320,/scholar?cites=14544429166763926320,,,0,0,0
1183326,Unconventional fossil-based fuels: Economic and environmental trade-offs,2008,Michael Toman and Aimee E Curtright and David S Ortiz and Joel Darmstadter and Brian Shannon,,,,,Rand Corporation,,True,nUY4lagAAAAJ:Tyk-4Ss8FVUC,19,,14711248884969965137,/scholar?cites=14711248884969965137,,,0,0,0
1183327,A hydrogen economy and fuel cells: An overview,2004,Brent D Yacobucci and Aimee E Curtright,,,,,Congressional Research Service. the Library of Congress,,True,nUY4lagAAAAJ:hqOjcs7Dif8C,18,,5042249991256468685,/scholar?cites=5042249991256468685,,,0,0,0
1183328,Power sources for nanotechnology,2004,Aimee E Curtright and Peter J Bouwman and Ryan C Wartena and Karen E Swider-Lyons,1,International Journal of Nanotechnology,1-2,226-239,Inderscience Publishers,,True,nUY4lagAAAAJ:roLk4NBRz8UC,18,,14929220293741640201,/scholar?cites=14929220293741640201,,,0,0,0
1183329,Attenuated total reflection design for in situ FT-IR spectroelectrochemical studies,2001,Hendrik Visser and Aimee E Curtright and James K McCusker and Kenneth Sauer,73,Analytical chemistry,17,4374-4378,American Chemical Society,,True,nUY4lagAAAAJ:UebtZRa9Y70C,15,,16968787113911845418,/scholar?cites=16968787113911845418,,,0,0,0
1183330,Key Trends That Will Shape Army Installations of Tomorrow,2013,Beth E Lachmann and Agnes G Schaefer and Nidhi Kalra and Scott Hassell and Kimberly C Hall and Aimee E Curtright and David E Mosher,,,,,RAND ARROYO CENTER SANTA MONICA CA,,True,nUY4lagAAAAJ:4TOpqqG69KYC,9,,3628871325723509864,/scholar?cites=3628871325723509864,,,0,0,0
1183331,Making the Connection: Beneficial Collaboration Between Army Installations and Energy Utility Companies,2011,Beth E Lachman and Kimberly C Hall and Aimee E Curtright and Kimberly Colloton,,,,,RAND ARROYO CENTER SANTA MONICA CA,,True,nUY4lagAAAAJ:zYLM7Y9cAGgC,9,,4805064303630700242,/scholar?cites=4805064303630700242,,,0,0,0
1183332,Coal mine drainage for Marcellus Shale natural gas extraction,2012,AE Curtright and K Giglio,,Proceedings and Recommendations from a Roundtable on Feasibility and Challenges,,47,Rand Corporation,,True,nUY4lagAAAAJ:Y0pCki6q_DkC,8,,6005885992597084740,/scholar?cites=6005885992597084740,,,0,0,0
1183333,Recommended Research Priorities for the Qatar Foundation0́9s Environment and Energy Research Institute,2011,Nidhi Kalra and Obaid Younossi and Kristy N Kamarck and Sarah Al-Dorani and Gary Cecchine and Aimee E Curtright and Chaoling Feng and Aviva Litovitz and David Eugene Johnson and Mohammed Makki and Shanthi Nataraj and David Santana Ortiz and Parisa Roshan and Constantine Samaras,,,,,RAND,,True,nUY4lagAAAAJ:WF5omc3nYNoC,5,,2798489923833825882,/scholar?cites=2798489923833825882,,,0,0,0
1183334,Identifying key drivers of greenhouse gas emissions from biomass feedstocks for energy production,2013,David R Johnson and Aimee E Curtright and Henry H Willis,33,Environmental science & policy,,109-119,Elsevier,,True,nUY4lagAAAAJ:M3ejUd6NZC8C,4,,9999699821914773659,/scholar?cites=9999699821914773659,,,0,0,0
1183335,Coal mine drainage for Marcellus shale natural gas extraction: Proceedings and recommendations from a roundtable on feasibility and challenges,2012,Aimee E Curtright and Kate Giglio,,,,,Rand Corporation,,True,nUY4lagAAAAJ:4JMBOYKVnBMC,3,,13657669679668801752,/scholar?cites=13657669679668801752,,,0,0,0
1183336,Energy Efficiency as a Tool for Preservation of Affordable Rental Housing: Evaluation of the Efficiency Emphasis in the MacArthur Foundation's Window of Opportunity Initiative,2018,Heather L Schwartz and Aimee E Curtright and Cordaye Ogletree and Elizabeth Thornton and Lisa Jonsson,,,,,RAND,,True,nUY4lagAAAAJ:HDshCWvjkbEC,2,,975738453967683831,/scholar?cites=975738453967683831,,,0,0,0
1183337,Water Management. Partnerships. Rights. and Market Trends: An Overview for Army Installation Managers,2016,Beth E Lachman and Susan A Resetar and Nidhi Kalra and Agnes G Schaefer and Aimee E Curtright,,,,,RAND Corporation Santa Monica United States,,True,nUY4lagAAAAJ:dhFuZR0502QC,2,,9734328956254515758,/scholar?cites=9734328956254515758,,,0,0,0
1183338,Outcome Evaluation of US Department of State Support for the Global Methane Initiative,2013,Nicholas Burger and Noreen Clancy and Yashodhara Rana and Aimee E Curtright and Rena Rudavsky,1250,,,,Rand Corporation,,True,nUY4lagAAAAJ:8k81kl-MbHgC,2,,16061403365374116678,/scholar?cites=16061403365374116678,,,0,0,0
1183339,System for assessing Aviation’s Global Emissions (SAGE). Part 1: Model description and inventory results,2007,Brian Y Kim and Gregg G Fleming and Joosung J Lee and Ian A Waitz and John-Paul Clarke and Sathya Balasubramanian and Andrew Malwitz and Kelly Klima and Maryalice Locke and Curtis A Holsclaw and Lourdes Q Maurice and Mohan L Gupta,12,Transportation Research Part D: Transport and Environment,5,325-346,Pergamon,,True,r0_y6ZQAAAAJ:u5HHmVD_uO8C,120,,17960275373361333286,/scholar?cites=17960275373361333286,,,0,0,0
1183340,System for assessing Aviation's Global Emissions (SAGE). Version 1.5: global aviation emissions inventories for 2000 through 2004,2006,Brian Kim and Gregg G Fleming and Sathya N Balasubramanian and Andrew Malwitz and Joosung Lee and Ian A Waitz and Kelly Klima and Maryalice Locke and Curtis Holsclaw and Angel Morales and Edward McQueen and Warren Gillette,,,DOT-VNTSC-FAA-05-17,,United States. Federal Aviation Administration,,True,r0_y6ZQAAAAJ:u-x6o8ySG0sC,53,,18375715677532541495,/scholar?cites=18375715677532541495,,,0,0,0
1183341,Climate change in the urban environment: Advancing. measuring and achieving resiliency,2016,Meghan Doherty and Kelly Klima and Jessica J Hellmann,66,Environmental Science & Policy,,310-313,Elsevier,,True,r0_y6ZQAAAAJ:X9ykpCP0fEIC,48,,9111179162703307713,/scholar?cites=9111179162703307713,,,0,0,0
1183342,The climate and health effects of a USA switch from coal to gas electricity generation,2016,Roger Lueken and Kelly Klima and W Michael Griffin and Jay Apt,109,Energy,,1160-1166,Pergamon,,True,r0_y6ZQAAAAJ:-DxkuPiZhfEC,45,,15753249374282756949,/scholar?cites=15753249374282756949,,,0,0,0
1183343,A heat vulnerability index and adaptation solutions for Pittsburgh. Pennsylvania,2015,Kathryn Bradford and Leslie Abrahams and Miriam Hegglin and Kelly Klima,49,Environmental science & technology,19,11303-11311,American Chemical Society,,True,r0_y6ZQAAAAJ:4TOpqqG69KYC,45,,776804668144072349,/scholar?cites=776804668144072349,,,0,0,0
1183344,Geographic smoothing of solar PV: results from Gujarat,2015,Kelly Klima and Jay. Apt,10,Environmental Research Letters,10,,,,True,r0_y6ZQAAAAJ:M3ejUd6NZC8C,35,,8564668390349398166,/scholar?cites=8564668390349398166,,,0,0,0
1183345,Beyond global warming potential: a comparative application of climate impact metrics for the life cycle assessment of coal and natural gas based electricity,2017,DeVynne Farquharson and Paulina Jaramillo and Greg Schivley and Kelly Klima and Derrick Carlson and Constantine Samaras,21,Journal of Industrial Ecology,4,857-873,,,True,r0_y6ZQAAAAJ:27LrP4qxOz0C,32,,7031896031183917441,/scholar?cites=7031896031183917441,,,0,0,0
1183346,Hurricane modification and adaptation in Miami-Dade county. Florida,2012,Kelly Klima and Ning Lin and Kerry Emanuel and M Granger Morgan and Iris Grossmann,46,Environmental science & technology,2,636-642,American Chemical Society,,True,r0_y6ZQAAAAJ:2osOgNQ5qMEC,32,,3520029285680994107,/scholar?cites=3520029285680994107,,,0,0,0
