,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1328617,Penerapan Parallel Hybrid Genetic Algorithm pada Sistem Kontrol Trafik Daerah Perkotaan,2013,Agus Priyono,23,Sainstech: Jurnal Penelitian dan Pengkajian Sains dan Teknologi,1,,,,True,1eNA4AQAAAAJ:YFjsv_pBGBYC,0,,,,,,,0,0,0
1328618,The Use of Substractive Clustering Method to Generate Fuzzy Rules,2005,Agus Priyono and Muhammad Ridwan and Ahmad Jais Alias and Riza Aitq OK Rahmat and Azmi Hassan and Mohd Alauddin Mohd Ali,17,JURNAL KEJURUTERAAN,,47-58,UKM PRESS,,True,1eNA4AQAAAAJ:M3NEmzRMIkIC,0,,,,,,,0,0,0
1328619,Urban Community Behavioral on the Traffic Light and Implementation of Intelligence Traffic Control System,,Agus Sofwan and Agus Priyono and Atjep Sudaryanto,,,,83,,,True,1eNA4AQAAAAJ:NMxIlDl6LWMC,0,,,,,,,0,0,0
1328620,The daily and hourly energy consumption and load forecasting using artificial neural network method: a case study using a set of 93 households in Portugal,2014,Filipe Rodrigues and Carlos Cardeira and J.M.F. Calado,,,,,,,True,ToPp48IAAAAJ:u5HHmVD_uO8C,115,,16020439351811369687,/scholar?cites=16020439351811369687,,,,0,0,0
1328621,3I Buildings: intelligent. interactive and immersive buildings,2015,António Aguiar Costa and Pedro Mira Lopes and André Antunes and Izunildo Cabral and António Grilo and Filipe Martins Rodrigues,123,Procedia Engineering,,7-14,Elsevier,,True,ToPp48IAAAAJ:fPk4N6BV_jEC,16,,14320292333740942493,/scholar?cites=14320292333740942493,,,,0,0,0
1328622,Neural networks applied to short term load forecasting: A case study,2017,Filipe Rodrigues and Carlos Cardeira and JMF Calado,,,,173-197,Springer. Cham,,True,ToPp48IAAAAJ:KxtntwgDAa4C,7,,201978426775094688,/scholar?cites=201978426775094688,,,,0,0,0
1328623,Family houses energy consumption forecast tools for smart grid management,2017,F Rodrigues and C Cardeira and JMF Calado and R Melício,,,,691-699,Springer. Cham,,True,ToPp48IAAAAJ:a0OBvERweLwC,5,,7517766235159638358,/scholar?cites=7517766235159638358,,,,0,0,0
1328624,Load Profile Analysis Tool for Electrical Appliances in Households Assisted by CPS,2016,Filipe Rodrigues and Carlos Cardeira and J.M.F. Calado and Rui Melício,106,Energy Procedia,2016,215-224,Elsevier. Ltd,,True,ToPp48IAAAAJ:D03iK_w7-QYC,3,,1353362318706703440,/scholar?cites=1353362318706703440,,,,0,0,0
1328625,Energy household forecast with ANN for demand response and demand side management,2016,Filipe Rodrigues and Carlos Cardeira and J Calado and R Melício,1,"International Conference on Renewable Energies and Power Quality, Madrid, Spain",14,1016-1019,EA4EPQ,,True,ToPp48IAAAAJ:dshw04ExmUIC,3,,14464501068673288827,/scholar?cites=14464501068673288827,,,,0,0,0
1328626,The Impact of Wireless Sensors in Buildings Automation,2012,F Rodrigues and C Cardeira and JMF Calado,7,,1,,IBERSENSOR - Revista Iberoamericana de Sensores,,True,ToPp48IAAAAJ:u-x6o8ySG0sC,3,,392217877743698352,/scholar?cites=392217877743698352,,,,0,0,0
1328627,Modeling System Based on Machine Learning Approaches for Predictive Maintenance Applications,2020,J.P.M. Martins and F. Rodrigues and N.P.F. Henriques,,,,857–871,https://doi.org/10.18502/keg.v5i6.7105,,True,ToPp48IAAAAJ:SP6oXDckpogC,0,,,,,,,0,0,0
1328628,Load Profile Analysis Tool for Electrical Appliances in Households,2016,F Rodrigues and C Cardeira and JMF Calado and R Melício,106,,,215-224,https://doi.org/10.1016/j.egypro.2016.12.117,,True,ToPp48IAAAAJ:f2IySw72cVMC,0,,,,,,,0,0,0
1328629,Energy household forecast with ANN for demand response and demand side management,2016,R. Melício F. Rodrigues and C. Cardeira and J.M.F. Calado,1,Renewable Energy and Power Quality Journal - ICREPQ,14,1016-1019,,,True,ToPp48IAAAAJ:4OULZ7Gr8RgC,0,,,,,,,0,0,0
1328630,Building Automation Towards Wireless Sensors,2010,F Rodrigues and C Cardeira and JMF Calado,,,,,,,True,ToPp48IAAAAJ:d1gkVwhDpl0C,0,,,,,,,0,0,0
1328631,A smart home energy storage for an intelligent management of renewable energy consumption,2009,Filipe Rodrigues,,Proceedings of the 1st MIT - Portugal Annual Conference,1st,142,Escola de Engenharia. Universidade do Minho. Guimarães. Portugal. no quadro do Programa MIT-Portugal,,True,ToPp48IAAAAJ:yD5IFk8b50cC,0,,,,,,,0,0,0
1328632,Building electrical energy consumption forecasting analysis using conventional and artificial intelligence methods: A review,2017,Mohammad Azhar Mat Daut and Mohammad Yusri Hassan and Hayati Abdullah and Hasimah Abdul Rahman and Md Pauzi Abdullah and Faridah Hussin,70,,,1108-1118,Pergamon,,True,O-3NqHwAAAAJ:9yKSN-GCB0IC,140,,12731931195911334215,/scholar?cites=12731931195911334215,,,,0,0,0
1328633,An improved building load forecasting method using a combined least square support vector machine and modified artificial bee colony,2017,Mohammad Azhar Mat Daut and Mohammad Yusri Hassan and Hayati Abdullah and Hasimah Abdul Rahman and Md Pauzi Abdullah and Faridah Hussin,16,ELEKTRIKA-Journal of Electrical Engineering,1,1-5,,,True,O-3NqHwAAAAJ:qjMakFHDy7sC,6,,5457196100348621338,/scholar?cites=5457196100348621338,,,,0,0,0
1328634,Da’wah Generate the Arts of Malay Heritage in Terengganu,2016,Berhanundin Abdullah and Badlihisham Mohd Nasir and Ahmad Syukran Baharuddin and Aminuddin Hehsan and Akmaliza Abdullah and Adibah Muhtar and Mohammad Azhar Mat Daut and Mohd Nasir Ripin and Abdul Basit Samat,7,Mediterranean Journal of Social Sciences,3 S1,144,,,True,O-3NqHwAAAAJ:d1gkVwhDpl0C,1,,16596109492978691651,/scholar?cites=16596109492978691651,,,,0,0,0
1328635,Enhancing the Performance of Building Load Forecasting Using Hybrid of GLSSVM–ABC Model,2016,Mohammad Azhar Mat Daut and Ahmad Sukri Ahmad and Mohammad Yusri Hassan and Hayati Abdullah and Md Pauzi Abdullah and Faridah Husin,70,MATEC Web of Conferences,,10010,EDP Sciences,,True,O-3NqHwAAAAJ:u-x6o8ySG0sC,1,,15582992809525330472,/scholar?cites=15582992809525330472,,,,0,0,0
1328636,APPLICATION OF A HYBRID OF LEAST SQUARE SUPPORT VECTOR MACHINE AND ARTIFICIAL BEE COLONY FOR BUILDING LOAD FORECASTING,2016,Mohammad Azhar Mat Daut and Mohammad Yusri Hassan and Hayati Abdullah and Hasimah Abdul Rahman and Md Pauzi Abdullah and Faridah Hussin,78,Jurnal Teknologi,6-2,,,,True,O-3NqHwAAAAJ:u5HHmVD_uO8C,0,,,,,,,0,0,0
1328637,Improved numerical approaches to predict hydrodynamics in a pilot-scale bubbling fluidized bed biomass reactor: a numerical study with experimental validation,2018,João Cardoso and Valter Silva and Daniela Eusébio and Paulo Brito and Luís Tarelho,156,Energy Conversion and Management,,53-67,Pergamon,,True,Rkm-p0AAAAAJ:qjMakFHDy7sC,40,,14792436495162272536,/scholar?cites=14792436495162272536,,,,0,0,0
1328638,Techno-economic analysis of a biomass gasification power plant dealing with forestry residues blends for electricity production in Portugal,2019,João Cardoso and Valter Silva and Daniela Eusébio,212,Journal of Cleaner Production,,741-753,Elsevier,,True,Rkm-p0AAAAAJ:KlAtU1dfN6UC,32,,14056966464484723565,/scholar?cites=14056966464484723565,,,,0,0,0
1328639,Comparative 2D and 3D analysis on the hydrodynamics behaviour during biomass gasification in a pilot-scale fluidized bed reactor,2019,João Cardoso and Valter Silva and Daniela Eusébio and Paulo Brito and Ronney Mancebo Boloy and Luís Tarelho and José Luz Silveira,131,Renewable Energy,,713-729,Pergamon,,True,Rkm-p0AAAAAJ:MXK_kJrjxJIC,21,,2861507309104403959,/scholar?cites=2861507309104403959,,,,0,0,0
1328640,Hydrodynamic modelling of municipal solid waste residues in a pilot scale fluidized bed reactor,2017,João Cardoso and Valter Silva and Daniela Eusébio and Paulo Brito,10,Energies,11,1773,Multidisciplinary Digital Publishing Institute,,True,Rkm-p0AAAAAJ:2osOgNQ5qMEC,12,,13282480071836708532,/scholar?cites=13282480071836708532,,,,0,0,0
1328641,Multi-stage optimization in a pilot scale gasification plant,2017,Valter Silva and Nuno Couto and D Eusébio and Abel Rouboa and P Brito and J Cardoso and M Trninic,42,International Journal of Hydrogen Energy,37,23878-23890,Pergamon,,True,Rkm-p0AAAAAJ:u5HHmVD_uO8C,12,,16706865534892375775,/scholar?cites=16706865534892375775,,,,0,0,0
1328642,Comparative scaling analysis of two different sized pilot-scale fluidized bed reactors operating with biomass substrates,2018,João Cardoso and Valter Silva and Daniela Eusébio and Paulo Brito and MJ Hall and Luís Tarelho,151,Energy,,520-535,Pergamon,,True,Rkm-p0AAAAAJ:UebtZRa9Y70C,10,,12501487339016495503,/scholar?cites=12501487339016495503,,,,0,0,0
1328643,2nd law analysis of Portuguese municipal solid waste gasification using CO2/air mixtures,2017,Nuno Couto and Valter Silva and J Cardoso and Abel Rouboa,20,Journal of CO2 Utilization,,347-356,Elsevier,,True,Rkm-p0AAAAAJ:9yKSN-GCB0IC,9,,13322374180354844389,/scholar?cites=13322374180354844389,,,,0,0,0
1328644,Process optimization and robustness analysis of municipal solid waste gasification using air‐carbon dioxide mixtures as gasifying agent,2019,João Cardoso and Valter Silva and Daniela Eusébio,43,International Journal of Energy Research,9,4715-4728,,,True,Rkm-p0AAAAAJ:4DMP91E08xMC,7,,2905319062875622816,/scholar?cites=2905319062875622816,,,,0,0,0
1328645,Targeting optimized and robust operating conditions in a hydrogen-fed Proton Exchange Membrane Fuel Cell,2017,Valter Silva and Daniela Eusébio and João Cardoso and Mohammad Zhiani and Somayeh Majidi,154,Energy Conversion and Management,,149-156,Pergamon,,True,Rkm-p0AAAAAJ:d1gkVwhDpl0C,3,,2467703451927036015,/scholar?cites=2467703451927036015,,,,0,0,0
1328646,Techno-economic analysis of olive pomace gasification for cogeneration applications in small facilities,2019,João Cardoso and Valter Silva and Daniela Eusébio and Marta Trninić and Tiago Carvalho and Paulo Brito,23,Thermal Science,5,S1487-1498,,,True,Rkm-p0AAAAAJ:dhFuZR0502QC,2,,1673717599987348649,/scholar?cites=1673717599987348649,,,,0,0,0
1328647,Techno-economic analysis of forest biomass blends gasification for small-scale power production facilities in the Azores,2020,João Sousa Cardoso and Valter Silva and Daniela Eusébio and Inês Lima Azevedo and Luís AC Tarelho,279,Fuel,,118552,Elsevier,,True,Rkm-p0AAAAAJ:e5wmG9Sq2KIC,1,,18006609616637730892,/scholar?cites=18006609616637730892,,,,0,0,0
1328648,Techno-Economic Assessment of the Use of Syngas Generated from Biomass to Feed an Internal Combustion Engine,2020,JR Copa and CE Tuna and JL Silveira and RAM Boloy and P Brito and V Silva and J Cardoso and D Eusébio,13,Energies,12,3097,Multidisciplinary Digital Publishing Institute,,True,Rkm-p0AAAAAJ:IWHjjKOFINEC,1,,13203525152748831842,/scholar?cites=13203525152748831842,,,,0,0,0
1328649,Coupled CFD-RSM methodology for optimizing jettability operating conditions,2018,Nuno Couto and Valter Silva and João Cardoso and Leo González-Gutiérrez and Antonio Souto-Iglesias,,ChemEngineering,,,MDPI,,True,Rkm-p0AAAAAJ:kNdYIx-mwKoC,1,,16384090261372734182,/scholar?cites=16384090261372734182,,,,0,0,0
1328650,Ammonia as an energy vector: Current and future prospects for low-carbon fuel applications in internal combustion engines,2021,João Sousa Cardoso and Valter Silva and Rodolfo C Rocha and Matthew J Hall and Mário Costa and Daniela Eusébio,,,,126562,Elsevier,,True,Rkm-p0AAAAAJ:iH-uZ7U-co4C,0,,,,,,,0,0,0
1328651,Computational Fluid Dynamics Applied to Waste-to-energy Processes: A Hands-on Approach,2020,Valter Bruno Reis e Silva and João Cardoso,,,,,Butterworth-Heinemann,,True,Rkm-p0AAAAAJ:r0BpntZqJG4C,0,,,,,,,0,0,0
1328652,Implementation Guidelines for Modelling Gasification Processes in Computational Fluid Dynamics: A Tutorial Overview Approach,2020,João Cardoso and Valter Bruno Silva and Daniela Eusébio,,,,359-379,Springer. Cham,,True,Rkm-p0AAAAAJ:ZeXyd9-uunAC,0,,,,,,,0,0,0
1328653,Municipal Solid Waste as a valuable recycled asset for small-scale electricity production in rural communities,2019,Valter Silva and João Cardoso and Paulo Brito and Inês Azevedo and Luís Tarelho and J. R. Copa Rey and R. Mancebo and J. Luz,5,,,92-106,,,True,Rkm-p0AAAAAJ:7PzlFSSx8tAC,0,,,,,,,0,0,0
1328654,Techno-economic analysis of forest biomass blends gasification for small-scale power production facilities in the Azores,2019,João Cardoso and Valter Silva and Daniela Eusébio and Inês Lima Azevedo and Luís Tarelho and Paulo Brito,,,,,,,True,Rkm-p0AAAAAJ:_Qo2XoVZTnwC,0,,,,,,,0,0,0
1328655,MODELLING AND EXPERIMENTAL ANALYSIS OF A SMALL-SCALE OLIVE POMACE GASIFIER FOR COGENERATION APPLICATIONS: A TECHNO-ECONOMIC ASSESSMENT,2019,João Cardoso and Valter Silva and Daniela Eusébio and Tiago Carvalho and Paulo Brito,,,,,,,True,Rkm-p0AAAAAJ:qxL8FJ1GzNcC,0,,,,,,,0,0,0
1328656,Introductory Chapter: Low Carbon Economy. An Overview,2018,João Cardoso and Valter Bruno Reis e Silva and Daniela Eusébio,,,,,IntechOpen,,True,Rkm-p0AAAAAJ:3fE2CSJIrl8C,0,,,,,,,0,0,0
1328657,Comparative techno-economic assessment of gasification and combustion technologies in dealing with agroforestry biomass blends,2018,João Cardoso,,I WORKSHOP​ LUSO-BRASILEIRO EM BIOENERGIA A PARTIR DE RESÍDUOS MUNICIPAIS-WLBRM 2018,,,,,True,Rkm-p0AAAAAJ:Zph67rFs4hoC,0,,,,,,,0,0,0
1328658,Introductory Chapter: How to Use Design of Experiments Methodology to Get Most from Chemical Processes,2018,Valter Bruno Reis e Silva and Daniela Eusébio and João Cardoso,,Statistical Approaches With Emphasis on Design of Experiments Applied to Chemical Processes,,1,BoD–Books on Demand,,True,Rkm-p0AAAAAJ:IjCSPb-OGe4C,0,,,,,,,0,0,0
1328659,Techno-economic assessment of biomass and municipal solid waste mixtures gasification for electricity generation in Portugal,2018,João Cardoso and Valter Silva and Daniela Eusébio and Paulo Brito,,,,,,,True,Rkm-p0AAAAAJ:5nxA0vEk-isC,0,,,,,,,0,0,0
1328660,Experimental and Numerical Analysis of Olive Pomace Gasification for Cogeneration Solutions in Small Facilities,2018,João Cardoso and Valter Silva and Daniela Eusébio and Marta Trninic and Paulo Brito,,,,,,,True,Rkm-p0AAAAAJ:0EnyYjriUFMC,0,,,,,,,0,0,0
1328661,A study of the Hydrodynamics behavior in a pilot scale bubbling fluidized bed biomass gasifier,2017,João Cardoso and Valter Silva and Daniela Eusébio and Paulo Brito and Luís Tarelho,,,,,,,True,Rkm-p0AAAAAJ:UeHWp8X0CEIC,0,,,,,,,0,0,0
1328662,Preparation and Structural Characterization of Hydroxyapatite Thin Films for Biomedical Applications,2014,João Pedro de Sousa Cardoso,,,,,,,True,Rkm-p0AAAAAJ:L8Ckcad2t8MC,0,,,,,,,0,0,0
1328663,Thermal performance of a building envelope incorporating ETICS with vacuum insulation panels and EPS,2014,I Mandilaras and I Atsonios and G Zannis and M Founti,85,Energy and Buildings,,654-665,Elsevier,,True,E9cUmvTsTA4C:u5HHmVD_uO8C,68,,5274739183697726679,/scholar?cites=5274739183697726679,,,,0,0,0
1328664,A comparative assessment of the standardized methods for the in–situ measurement of the thermal resistance of building walls,2017,Ioannis A Atsonios and Ioannis D Mandilaras and Dimos A Kontogeorgos and Maria A Founti,154,Energy and Buildings,,198-206,Elsevier,,True,E9cUmvTsTA4C:UeHWp8X0CEIC,37,,14191130159488582722,/scholar?cites=14191130159488582722,,,,0,0,0
1328665,Two new methods for the in-situ measurement of the overall thermal transmittance of cold frame lightweight steel-framed walls,2018,Ioannis A Atsonios and Ioannis D Mandilaras and Dimos A Kontogeorgos and Maria A Founti,170,Energy and Buildings,,183-194,Elsevier,,True,E9cUmvTsTA4C:Y0pCki6q_DkC,14,,7056313059250106424,/scholar?cites=7056313059250106424,,,,0,0,0
1328666,Numerical investigation of the effect of vacuum insulation panels on the thermal bridges of a lightweight drywall envelope,2016,Dimos A Kontogeorgos and Ioannis A Atsonios and Ioannis D Mandilaras and Maria A Founti,4,Journal of Facade Design and Engineering,1-2,3-18,IOS Press,,True,E9cUmvTsTA4C:u-x6o8ySG0sC,10,,11359725921297452947,/scholar?cites=11359725921297452947,,,,0,0,0
1328667,Energy savings in an office building with high WWR using glazing systems combining thermochromic and electrochromic layers,2020,Michaela Detsi and Aris Manolitsis and Ioannis Atsonios and Ioannis Mandilaras and Maria Founti,13,Energies,11,3020,Multidisciplinary Digital Publishing Institute,,True,E9cUmvTsTA4C:eQOLeE2rZwMC,4,,9097421638987297532,/scholar?cites=9097421638987297532,,,,0,0,0
1328668,Thermal assessment of a novel drywall system insulated with VIPs,2019,Ioannis Atsonios and Ioannis Mandilaras and Maria Founti,12,Energies,12,2373,Multidisciplinary Digital Publishing Institute,,True,E9cUmvTsTA4C:YsMSGLbcyi4C,4,,17929654580861681316,/scholar?cites=17929654580861681316,,,,0,0,0
1328669,Υπολογιστική προσομοίωση φαινομένων μεταφοράς θερμότητας και μάζας σε δομικά υλικά,2016,Ιωάννης Ατσόνιος,,,,,,,True,E9cUmvTsTA4C:Tyk-4Ss8FVUC,2,,17825399698923149607,/scholar?cites=17825399698923149607,,,,0,0,0
1328670,The Effect of Vacuum Insulation Panels on the Energy Efficiency of Lightweight Steel-framed Drywall Buildings,2016,Founti M.A. Atsonios I.A. and Manolitsis A.Α. and Mandilaras I.D. and Kontogeorgos D.A.,,,,,,,True,E9cUmvTsTA4C:d1gkVwhDpl0C,1,,4962910101813088625,/scholar?cites=4962910101813088625,,,,0,0,0
1328671,ΠΕΙΡΑΜΑΤΙΚΕΣ ΚΑΙ ΥΠΟΛΟΓΙΣΤΙΚΕΣ ΜΕΘΟΔΟΙ ΕΝΕΡΓΕΙΑΚΗΣ ΑΞΙΟΛΟΓΗΣΗΣ ΚΤΙΡΙΑΚΟΥ ΚΕΛΥΦΟΥΣ ΜΕ ΕΜΦΑΣΗ ΣΕ ΥΠΕΡ-ΜΟΝΩΤΙΚΑ ΥΛΙΚΑ,2018,Ιωάννης Ατσόνιος,,,,,,,True,E9cUmvTsTA4C:W7OEmFMy1HYC,0,,,,,,,0,0,0
1328672,VII International Congress on Architectural Envelopes,2015,Dimos A Kontogeorgos and Ioannis A Atsonios and Ioannis D Mandilaras and Maria A Founti,,,,,,,True,E9cUmvTsTA4C:2osOgNQ5qMEC,0,,,,,,,0,0,0
1328673,Large Scale Measurement Campaing to Assess The Thermal Behaviour of an 18th Century Historic Building,2013,Maria Founti Ioannis Atsonios and Ioannis Mandilaras and Dionisis Kolaitis and Eleni Alexandrou and Eleftheria Tsakanika Theohari,,,,,,,True,E9cUmvTsTA4C:qjMakFHDy7sC,0,,,,,,,0,0,0
1328674,In Situ Performance Assessment of a Composite Insulation System Consisting of Mineral Wool and Vacuum Insulation Panels,2013,I Mandilaras and I Atsonios and G Zannis and M Founti,,,,,,,True,E9cUmvTsTA4C:9yKSN-GCB0IC,0,,,,,,,0,0,0
1328675,Πειραματικές μέθοδοι για μελέτη θερμικής συμπεριφοράς κελύφους κτιρίων,2012,Ιωάννης Α Ατσόνιος,,,,,,,True,E9cUmvTsTA4C:zYLM7Y9cAGgC,0,,,,,,,0,0,0
1328676,Techno-Economic Analysis of Deep Renovation for a Typical Residential Multi-Storey Building,,Aris A Manolitsis and IA Atsonios and ID Mandilaras and GK Semitelos and DA Kontogeorgos and MA Founti,,,,,,,True,E9cUmvTsTA4C:IjCSPb-OGe4C,0,,,,,,,0,0,0
1328677,Batch slurry photocatalytic reactors for the generation of hydrogen from sulfide and sulfite waste streams under solar irradiation,2009,R Priya and S Kanmani,83,Solar Energy,10,1802-1805,Pergamon,,True,xpm9spIAAAAJ:9yKSN-GCB0IC,31,,10114076310356215511,/scholar?cites=10114076310356215511,,,,0,0,0
1328678,Solar photocatalytic generation of hydrogen under ultraviolet-visible light irradiation on (CdS/ZnS)/Ag 2 S+(RuO 2/TiO 2) photocatalysts,2010,R Priya and S Kanmani,33,Bulletin of Materials Science,1,85-88,Springer-Verlag,,True,xpm9spIAAAAJ:d1gkVwhDpl0C,26,,16801480617505054415,/scholar?cites=16801480617505054415,,,,0,0,0
1328679,Optimization of photocatalytic production of hydrogen from hydrogen sulfide in alkaline solution using response surface methodology,2011,R Priya and S Kanmani,276,Desalination,1-3,222-227,Elsevier,,True,xpm9spIAAAAJ:qjMakFHDy7sC,22,,5527303353490500326,/scholar?cites=5527303353490500326,,,,0,0,0
1328680,Design of pilot-scale solar photocatalytic reactor for the generation of hydrogen from alkaline sulfide wastewater of sewage treatment plant,2013,R Priya and S Kanmani,34,Environmental technology,20,2817-2823,Taylor & Francis,,True,xpm9spIAAAAJ:2osOgNQ5qMEC,20,,4845988560358198129,/scholar?cites=4845988560358198129,,,,0,0,0
1328681,Development and performance of bench-scale reactor for the photocatalytic generation of hydrogen,2014,Priya Ruban and Kanmani Sellappa,73,Energy,,926-932,Pergamon,,True,xpm9spIAAAAJ:u5HHmVD_uO8C,17,,666382848614571235,/scholar?cites=666382848614571235,,,,0,0,0
1328682,Solar photocatalytic generation of hydrogen from hydrogen sulphide using CdS-based photocatalysts,2008,R Priya and S Kanmani,,Current Science,,102-104,Current Science Association,,True,xpm9spIAAAAJ:UeHWp8X0CEIC,11,,3220133457381668823,/scholar?cites=3220133457381668823,,,,0,0,0
1328683,Concurrent hydrogen production and hydrogen sulfide decomposition by solar photocatalysis,2016,Priya Ruban and Kanmani Sellappa,44,"CLEAN–Soil, Air, Water",8,1023-1035,,,True,xpm9spIAAAAJ:u-x6o8ySG0sC,9,,4125861977393446296,/scholar?cites=4125861977393446296,,,,0,0,0
1328684,Solar photocatalytic generation of hydrogen from hydrogen sulfide in an alkaline solution using CdS-ZnS/TiO2 nanocomposites,2011,R Priya,,,,,Chennai,,True,xpm9spIAAAAJ:zYLM7Y9cAGgC,2,,13465883025090369461,/scholar?cites=13465883025090369461,,,,0,0,0
1328685,Effect of photosensitizers and inorganic ions on hydrogen generation from hydrogen sulfide,2009,R Priya and S Kanmani,,,,,CSIR,,True,xpm9spIAAAAJ:IjCSPb-OGe4C,0,,,,,,,0,0,0
1328686,SOLAR PHOTOCATALYTIC GENERATION OF HYDROGEN FROM HYDROGEN SULFIDE,2006,R Priya and S Kanmani,1,Science and Technology for Sustainable Development,,437,Allied Publishers,,True,xpm9spIAAAAJ:Tyk-4Ss8FVUC,0,,,,,,,0,0,0
1328687,TDLAS-based sensors for in situ measurement of syngas composition in a pressurized. oxygen-blown. entrained flow coal gasifier,2014,Ritobrata Sur and Kai Sun and Jay B. Jeffries and Ronald K. Hanson and Randy J. Pummill and Travis Waind and David R. Wagner and Kevin J. Whitty,116,Applied Physics B,1,33-42,Springer Berlin Heidelberg,,True,OcscoBAAAAAJ:u-x6o8ySG0sC,59,,4387403041925566729,/scholar?cites=4387403041925566729,,,,0,0,0
1328688,Size. shape. and density changes of biomass particles during rapid devolatilization,2017,Per Holmgren and David R. Wagner and Anna Strandberg and Roger Molinder and Henrik Wiinikka and Kentaro Umeki and Markus Broström,206,Fuel,,342-351,Elsevier,,True,OcscoBAAAAAJ:qjMakFHDy7sC,28,,11215208946777443302,/scholar?cites=11215208946777443302,,,,0,0,0
1328689,Distribution of temperature. H2O and atomic potassium during entrained flow biomass combustion–Coupling in situ TDLAS with modeling approaches and ash chemistry,2018,Zhechao Qu and Per Holmgren and Nils Skoglund and David R Wagner and Markus Broström and Florian M Schmidt,188,Combustion and Flame,,488-497,Elsevier,,True,OcscoBAAAAAJ:IjCSPb-OGe4C,19,,12751035184792296583,/scholar?cites=12751035184792296583,,,,0,0,0
1328690,Effects of Pyrolysis Conditions and Ash Formation on Gasification Rates of Biomass Char,2017,Anna Strandberg and Per Holmgren and David R. Wagner and Roger Molinder and Henrik Wiinikka and Kentaro Umeki and Markus Broström,31,Energy & Fuels,6,6507-6514,American Chemical Society,,True,OcscoBAAAAAJ:2osOgNQ5qMEC,15,,3984560139638412344,/scholar?cites=3984560139638412344,,,,0,0,0
1328691,Design considerations for small scale rotating fluidized beds in static geometry with screens for fine particles,2018,Zoe Lavrich and David R Wagner and Zachary Taie and Devin Halliday and Christopher L Hagen,137,Chemical Engineering Research and Design,,89-100,Elsevier,,True,OcscoBAAAAAJ:hqOjcs7Dif8C,7,,6088529254911908259,/scholar?cites=6088529254911908259,,,,0,0,0
1328692,A pulse-width modulation controlled wire-mesh heater apparatus for investigation of solid fuel pyrolysis,2012,David Ray Wagner and Kevin J. Whitty,83,Review of Scientific Instruments,,115116,AIP,,True,OcscoBAAAAAJ:u5HHmVD_uO8C,6,,14506725647368115446,/scholar?cites=14506725647368115446,,,,0,0,0
1328693,Design and validation of an advanced entrained flow reactor system for studies of rapid solid biomass fuel particle conversion and ash formation reactions,2018,David R Wagner and Per Holmgren and Nils Skoglund and Markus Broström,89,Review of Scientific Instruments,6,065101,AIP Publishing LLC,,True,OcscoBAAAAAJ:UebtZRa9Y70C,4,,15979296595896360479,/scholar?cites=15979296595896360479,,,,0,0,0
1328694,Extractive gas-phase sampling of the reaction zone of a pressurized entrained-flow coal gasifier,2015,David R. Wagner and Kevin J. Whitty,137,Fuel Processing Technology,,157-163,Elsevier,,True,OcscoBAAAAAJ:d1gkVwhDpl0C,3,,13068791444609598382,/scholar?cites=13068791444609598382,,,,0,0,0
1328695,Pyrolysis behavior of coal and petroleum coke at high temperature and high pressure,2011,David Ray Wagner,49,,05,,,,True,OcscoBAAAAAJ:WF5omc3nYNoC,2,,16731921662080789004,/scholar?cites=16731921662080789004,,,,0,0,0
1328696,Time-dependent variations of activation energy during rapid devolatilization of biomass,2016,David R. Wagner and Markus Broström,118,Journal of Analytical and Applied Pyrolysis,,98-104,Elsevier,,True,OcscoBAAAAAJ:9yKSN-GCB0IC,0,,,,,,,0,0,0
1328697,Design and thermodynamic and thermoeconomic analysis of an organic Rankine cycle for naval surface ship applications,2017,Ibrahim Girgin and Cüneyt Ezgi,148,Energy Conversion and Management,,623-634,Pergamon,,True,e2XCaSkAAAAJ:qjMakFHDy7sC,37,,5752030203464177306,/scholar?cites=5752030203464177306,,,,0,0,0
1328698,CFD modeling of a diesel evaporator used in fuel cell systems,2016,MUSTAFA Atmaca and I Girgin and C Ezgi,41,International Journal of Hydrogen Energy,14,6004-6012,Pergamon,,True,e2XCaSkAAAAJ:d1gkVwhDpl0C,23,,1008234516885951319,/scholar?cites=1008234516885951319,,,,0,0,0
1328699,Design and thermodynamic analysis of an SOFC system for naval surface ship application,2013,Cüneyt Ezgi and M Turhan Çoban and Özgün Selvi,10,Journal of fuel cell science and technology,3,,American Society of Mechanical Engineers Digital Collection,,True,e2XCaSkAAAAJ:u5HHmVD_uO8C,18,,251261394461617739,/scholar?cites=251261394461617739,,,,0,0,0
1328700,Design and thermodynamic analysis of an H2O–LiBr AHP system for naval surface ship application,2014,Cüneyt Ezgi,48,International journal of refrigeration,,153-165,Elsevier,,True,e2XCaSkAAAAJ:IjCSPb-OGe4C,16,,16193449849537184274,/scholar?cites=16193449849537184274,,,,0,0,0
1328701,Thermohydraulic and thermoeconomic performance of a marine heat exchanger on a naval surface ship,2014,Cüneyt Ezgi and Necdet Özbalta and Ibrahim Girgin,64,Applied thermal engineering,1-2,413-421,Pergamon,,True,e2XCaSkAAAAJ:Y0pCki6q_DkC,14,,13067985430667388654,/scholar?cites=13067985430667388654,,,,0,0,0
