,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1155487,Stimulated Reservoir Volume Estimation Using Shear Wave,,Pritesh Bhoumick and Son Dang and Akash Damani and Carl Sondergeld and Chandra Rai,,,,,,,True,DodlYi0AAAAJ:d1gkVwhDpl0C,0,,,,,,0,0,0
1155488,Nanoindentation Studies on Shales,2013,Priyavrat Shukla,,,,,,,True,8nRBdZRv2VgC:NhqRSupF_l8C,76,,14647990678175249310,/scholar?cites=14647990678175249310,,,0,0,0
1155489,Nanoindentation studies on shales,2013,Priyavrat Shukla and Vikas Kumar and Mark Curtis and Carl H Sondergeld and Chandra S Rai,,,,,American Rock Mechanics Association,,True,8nRBdZRv2VgC:W7OEmFMy1HYC,76,,14647990678175249310,/scholar?cites=14647990678175249310,,,0,0,0
1155490,Application of Data Science and Machine Learning for Well Completion Optimization,2018,Piyush Pankaj and Steve Geetan and Richard MacDonald and Priyavrat Shukla and Abhishek Sharma and Samir Menasria and Han Xue and Tobias Judd,,,,OTC 28632,,,True,8nRBdZRv2VgC:CHSYGLWDkRkC,11,,7151855021411264950,/scholar?cites=7151855021411264950,,,0,0,0
1155491,Seismic Attributes Application for the Distributed Acoustic Sensing Data for the Marcellus Shale: New Insights to Cross-Stage Flow Communication,2018,Payam Kavousi and Timothy Carr and Song Liaosha and Priyavrat Shukla and Piyush Pankaj,,,,,,,True,8nRBdZRv2VgC:YsMSGLbcyi4C,11,,3850542783794789383,/scholar?cites=3850542783794789383,,,0,0,0
1155492,Nanoindentation measurements on rocks,2015,Priyavrat Shukla and Shantanu Taneja and Carl Sondergeld and Chandra Rai,,,,99-105,Springer. Cham,,True,8nRBdZRv2VgC:u-x6o8ySG0sC,10,,8563757430082799770,/scholar?cites=8563757430082799770,,,0,0,0
1155493,Hydraulic Fracture and Reservoir Characterization for Determining Optimal Well Spacing in the Marcellus Shale,2018,Priyavrat Pankaj and Piyush. and Shukla and Payam Kavousi and Timothy Carr,,,,,https://www.onepetro.org/search?q=priyavrat&peer_reviewed=&published_between=&from_year=&to_year=&rows=25,,True,8nRBdZRv2VgC:SP6oXDckpogC,9,,13551381425103473486,/scholar?cites=13551381425103473486,,,0,0,0
1155494,Need for Speed: Data Analytics Coupled to Reservoir Characterization Fast Tracks Well Completion Optimization,2018,Piyush Pankaj and Steve Geetan and Richard MacDonald and Priyavrat Shukla and Abhishek Sharma and Samir Menasria and Tobias Judd,,,,,10.2118/189790-MS,,True,8nRBdZRv2VgC:eQOLeE2rZwMC,8,,14020033939443448547,/scholar?cites=14020033939443448547,,,0,0,0
1155495,Integrated Well Interference Modeling Reveals Optimized Well Completion and Spacing in the Marcellus Shale,2018,Piyush Pankaj and Priyavrat Shukla and Payam Kavousi and Timothy Carr,,,,,Society of Petroleum Engineers,,True,8nRBdZRv2VgC:uWQEDVKXjbEC,7,,18214182567712331062,/scholar?cites=18214182567712331062,,,0,0,0
1155496,Determining Optimal Well Spacing in the Marcellus Shale: A Case Study Using an Integrated Workflow,2018,Piyush Pankaj and Priyavrat Shukla and Payam Kavousi and Timothy Carr,,,,,https://www.onepetro.org/conference-paper/SPE-191862-MS?sort=&start=0&q=priyavrat&from_year=&peer_reviewed=&published_between=&fromSearchResults=true&to_year=&rows=25#,,True,8nRBdZRv2VgC:UxriW0iASnsC,5,,8539436563876211190,/scholar?cites=8539436563876211190,,,0,0,0
1155497,Evaluating the Impact of Lateral Landing. Wellbore Trajectory and Hydraulic Fractures to Determine Unconventional Reservoir Productivity,2018,Piyush Pankaj and Priyavrat Shukla and Ge Yuan and Xu Zhang,,,,,Society of Petroleum Engineers,,True,8nRBdZRv2VgC:P5F9QuxV20EC,4,,9055827956743383504,/scholar?cites=9055827956743383504,,,0,0,0
1155498,Application of Refracturing Using Coiled Tubing Opens a New Door of Opportunities for Unconventional Reservoir Stimulation,2018,Piyush Pankaj and Priyavrat Shukla,,,,,10.2118/189933-MS,,True,8nRBdZRv2VgC:5nxA0vEk-isC,4,,8536934912514444396,/scholar?cites=8536934912514444396,,,0,0,0
1155499,Modeling and Experimental Investigation of Fluid-Related Damage to Hydraulic Fractures,2018,Patrice Abivin and Rasika Prabhu and Daria Khvostichenko and Casie Hillard and Chris Nelson and Tzu-Chi Kuo and Yongfu Li and Priyavrat Shukla and Sergey Makarychev-Mikhailov,,,,URTeC 2899497,https://www.onepetro.org/conference-paper/URTEC-2899497-MS?sort=&start=0&q=priyavrat&from_year=&peer_reviewed=&published_between=&fromSearchResults=true&to_year=&rows=25#,,True,8nRBdZRv2VgC:1sJd4Hv_s6UC,1,,18055900240519193364,/scholar?cites=18055900240519193364,,,0,0,0
1155500,Use of drilling data for engineered completions,2017,Philippe Enkababian and David Sobernheim and Priyavrat Shukla,,,,,,,True,8nRBdZRv2VgC:d1gkVwhDpl0C,1,,156285329129269995,/scholar?cites=156285329129269995,,,0,0,0
1155501,Hydraulic Fracture Calibration for Unconventional Reservoirs: A New Methodology for Predictive Modelling,2019,Piyush Pankaj and Priyavrat Shukla and Wei Kan Wang,,,,,International Petroleum Technology Conference,,True,8nRBdZRv2VgC:u9iWguZQMMsC,0,,,,,,0,0,0
1155502,Application of Innovative Hydraulic Fracture Modeling Demonstrates a Holistic Approach to Pad Development in the Delaware Basin,2019,Priyavrat Shukla and Alejandro Martinez and Farid Mohamed and Li Fan and Wei Kan Wang,,,,,https://www.onepetro.org/conference-paper/IPTC-19141-MS?sort=&start=0&q=priyavrat&from_year=&peer_reviewed=&published_between=&fromSearchResults=true&to_year=&rows=25#,,True,8nRBdZRv2VgC:OU6Ihb5iCvQC,0,,,,,,0,0,0
1155503,Boosting the Power of Big Data for Completions,2018,Piyush Pankaj and Priyavrat Shukla and Abhishek Sharma and Samir Menasria and Steve Judd and Tobias and Geetan and Richard MacDonald,139,,,,http://www.worldoil.com/magazine/2018/june-2018/special-focus/boosting-the-power-of-big-data-for-completions,,True,8nRBdZRv2VgC:dshw04ExmUIC,0,,,,,,0,0,0
1155504,Accelerating Unconventional Well Completion Optimization Through Data Analytics and Machine Learning Tied to Reservoir Characterization,2018,Piyush Pankaj and Priyavrat Shukla and Abhishek Sharma and Samir Menasria and Han Xue and Tobias Judd,,,,,http://www.searchanddiscovery.com/abstracts/html/2018/ace2018/abstracts/2835392.html?q=%2BtextStrip%3Apriyavrat+textStrip%3Ashukla,,True,8nRBdZRv2VgC:KxtntwgDAa4C,0,,,,,,0,0,0
1155505,Improved Geomechanical and Hydraulic Fracture Calibration Workflow for Unconventional Wells,2018,Piyush Pankaj and Priyavrat Shukla,,,,,http://www.searchanddiscovery.com/abstracts/html/2018/ace2018/abstracts/2846003.html?q=%2BtextStrip%3Apriyavrat+textStrip%3Ashukla,,True,8nRBdZRv2VgC:nb7KW1ujOQ8C,0,,,,,,0,0,0
1155506,Method of Performing a Perforation Using Selective Stress Logging,2017,Philippe Enkababian and David Sobernheim and Priyavrat Shukla,,,,,,,True,8nRBdZRv2VgC:IjCSPb-OGe4C,0,,,,,,0,0,0
1155507,Use of Drilling Data for Engineered Completions,2017,P Shukla P Enkababian and D Sobernheim,,,,,,,True,8nRBdZRv2VgC:Y0pCki6q_DkC,0,,,,,,0,0,0
1155508,Quarkonia production in PbPb collisions at√ s {sub NN}= 2.76 TeV,2013,Vineet Kumar and Abdulla Abdulsalam and P Shukla,,,,,,,True,8nRBdZRv2VgC:l7t_Zn2s7bgC,0,,,,,,0,0,0
1155509,# Greek Upsilon With Hook Symbol# production in Pb+ Pb collisions at {radical} sNN= 2.76 TeV,2012,Vineet Kumar and Abdulla Abdulsalam and P Shukla,,,,,,,True,8nRBdZRv2VgC:K3LRdlH-MEoC,0,,,,,,0,0,0
1155510,Charmonium production in Pb+ Pb collisions at {radical} s {sub NN}= 2.76 TeV,2012,Abdulla Abdulsalam and Vineet Kumar and P Shukla,,,,,,,True,8nRBdZRv2VgC:WbkHhVStYXYC,0,,,,,,0,0,0
1155511,{gamma} production in p+ p and Pb+ Pb collisions at {radical} NN= 2.76 TeV,2011,Vineet Kumar and Abdulla Abdulsalam and P Shukla,,,,,,,True,8nRBdZRv2VgC:738O_yMBCRsC,0,,,,,,0,0,0
1155512,Continuum components in dilepton mass spectrum in Pb+ Pb collisions at {radical} s {sub NN}= 2.76 TeV,2011,Vineet Kumar and P Shukla and R Vogt,,,,,,,True,8nRBdZRv2VgC:Tiz5es2fbqcC,0,,,,,,0,0,0
1155513,J/{psi} production in Pb+ Pb collisions at {radical} s {sub NN}= 2.76 TeV,2011,Abdulla Abdulsalam and Vineet Kumar and P Shukla,,,,,,,True,8nRBdZRv2VgC:XiSMed-E-HIC,0,,,,,,0,0,0
1155514,Carbon dioxide storage capacity of organic-rich shales,2011,Seung Mo Kang and Ebrahim Fathi and Ray J Ambrose and I Yucel Akkutlu and Richard F Sigal,16,SPE J,4,842-855,,,True,rS0a3g8AAAAJ:d1gkVwhDpl0C,480,,14702297439936780821,/scholar?cites=14702297439936780821,,,0,0,0
1155515,Multiscale Gas Transport in Shales With Local Kerogen Heterogeneities,2012,I. Yucel Akkutlu and Ebrahim Fathi,17,SPE Journal,4,1002-1011,society of Petroleum Engineers,,True,rS0a3g8AAAAJ:ufrVoPGSRksC,347,,15615022230914001521,/scholar?cites=15615022230914001521,,,0,0,0
1155516,Shale permeability measurements on plugs and crushed samples,2012,Ali Tinni and Ebrahim Fathi and Rajiv Agarwal and Carl H Sondergeld and I Yucel Akkutlu and Chandra Shekhar Rai,,,,,Society of Petroleum Engineers,,True,rS0a3g8AAAAJ:WF5omc3nYNoC,170,,1449602804843880928,/scholar?cites=1449602804843880928,,,0,0,0
1155517,Lattice Boltzmann method for simulation of shale gas transport in kerogen,2013,Ebrahim Fathi and I Yucel Akkutlu,18,Spe Journal,01,27-37,OnePetro,,True,rS0a3g8AAAAJ:W7OEmFMy1HYC,168,,15252376433442992427,/scholar?cites=15252376433442992427,,,0,0,0
1155518,Correction to Klinkenberg slip theory for gas flow in nano-capillaries,2012,Ebrahim Fathi and Ali Tinni and I Yucel Akkutlu,103,International Journal of Coal Geology,,51-59,Elsevier,,True,rS0a3g8AAAAJ:eQOLeE2rZwMC,156,,11003840939256685210,/scholar?cites=11003840939256685210,,,0,0,0
1155519,Matrix heterogeneity effects on gas transport and adsorption in coalbed and shale gas reservoirs,2009,Ebrahim Fathi and I Yücel Akkutlu,80,Transport in Porous Media,2,281-304,Springer Netherlands,,True,rS0a3g8AAAAJ:u5HHmVD_uO8C,121,,15495701155388006888,/scholar?cites=15495701155388006888,,,0,0,0
1155520,Multi-component gas transport and adsorption effects during CO2 injection and enhanced shale gas recovery,2014,Ebrahim Fathi and I Yucel Akkutlu,123,International Journal of Coal Geology,,52-61,Elsevier,,True,rS0a3g8AAAAJ:LkGwnXOMwfcC,110,,9284265609378624650,/scholar?cites=9284265609378624650,,,0,0,0
1155521,Shale gas correction to Klinkenberg slip theory,2012,Ebrahim Fathi and Ali Tinni and I Yucel Akkutlu,,,,,Society of Petroleum Engineers,Using lattice-Boltzmann simulation of steady-state gas flow we show that apparent permeability values of nano-scale capillaries could be significantly higher than those predicted by the Klinkenberg slip theory. The difference is due to kinetic effects of gas molecules that have gone through inelastic collisions with the walls on those molecules that make up the bulk fluid in the capillary. The kinetic energy that the bouncing back molecules have and the associated momentum carried to the bulk fluid is not a trivial matter in capillaries with diameter h less than 100nm. It creates a molecular streaming effect that amplifies velocity profile developing across the diameter of capillary. In a sense. it is not only the molecules interacting with the wall that slip but also the bulk fluid. ie. double slip. The double-slip effect is shown using measured permeability data of a crushed nanoporous material with a uniform pore size (10< h< 40 …,True,rS0a3g8AAAAJ:YsMSGLbcyi4C,71,https://onepetro.org/conference-paper/SPE-154977-MS,4165287538038577987,/scholar?cites=4165287538038577987,,,0,0,0
1155522,Hydraulic fracturing in unconventional reservoirs: theories. operations. and economic analysis,2019,Hoss Belyadi and Ebrahim Fathi and Fatemeh Belyadi,,,,,Gulf Professional Publishing,Hydraulic Fracturing in Unconventional Reservoirs: Theories. Operations. and Economic Analysis. Second Edition. presents the latest operations and applications in all facets of fracturing. Enhanced to include today’s newest technologies. such as machine learning and the monitoring of field performance using pressure and rate transient analysis. this reference gives engineers the full spectrum of information needed to run unconventional field developments. Covering key aspects. including fracture clean-up. expanded material on refracturing. and a discussion on economic analysis in unconventional reservoirs. this book keeps today's petroleum engineers updated on the critical aspects of unconventional activity. Helps readers understand drilling and production technology and operations in shale gas through real-field examples Covers various topics on fractured wells and the exploitation of unconventional hydrocarbons in one complete reference Presents the latest operations and applications in all facets of fracturing,True,rS0a3g8AAAAJ:mVmsd5A6BfQC,62,http://books.google.com/books?hl=en&lr=&id=me-dDwAAQBAJ&oi=fnd&pg=PP1&dq=info:vKUu5mmHJdkJ:scholar.google.com&ots=1VquhMo24-&sig=ZRVvXSOpnnZLY8kSEMNUH_6HVoE,15647061369271788988,/scholar?cites=15647061369271788988,,,0,0,0
1155523,Mass transport of adsorbed-phase in stochastic porous medium with fluctuating porosity field and nonlinear gas adsorption kinetics,2012,Ebrahim Fathi and I Yucel Akkutlu,91,Transport in porous media,1,5-33,Springer Netherlands,Using an upscaling approach based on small perturbation theory. the authors have previously investigated the influence of local heterogeneities in matrix porosity on Darcy flow and Fickian-type pore diffusion in the presence of linear non-equilibrium gas adsorption Fathi and Akkutlu. J. Transp. Porous Med. 80. 281–3044 (2009). They identified non-trivial macro-transport and -kinetics effects of the heterogeneity which significantly retard gas release from the matrix and influence the ultimate gas recovery adversely. The work was a unique fundamental approach for our understanding of gas production and sequestration in unconventional reservoirs; however. it was simplified and did not consider (i) the presence of nonlinear sorption kinetics and (ii) a transport mechanism for the adsorbed phase. In this article. we incorporate the nonlinearity and surface diffusion effects of the adsorbed-phase into their …,True,rS0a3g8AAAAJ:9yKSN-GCB0IC,54,https://link.springer.com/article/10.1007/s11242-011-9830-x,9267108603140206182,/scholar?cites=9267108603140206182,,,0,0,0
1155524,A coupled finite element method for the numerical simulation of hydraulic fracturing with a condensation technique,2014,JQ Bao and E Fathi and S Ameri,131,Engineering Fracture Mechanics,,269-281,Pergamon,Computation cost is a key issue for finite element methods to simulate hydraulic fracturing. In this paper a coupled finite element method combined with a condensation technique is proposed to address this issue. Removing the node displacements that have no contribution to fracture widths from the coupled equations. the condensation technique reduces the size of the coupled equations in the proposed method. The numerical method with the condensation technique is verified. Simulations show that the condensation technique can reduce the computation cost effectively. in particular when the fracture propagation regime is viscosity-dominated or the simulation is on the early stage. The effects of the condensation technique on the simulation accuracy. stability. and convergence of the numerical method are discussed. The condensation technique is applicable to other finite element methods that are based on …,True,rS0a3g8AAAAJ:hqOjcs7Dif8C,40,https://www.sciencedirect.com/science/article/pii/S0013794414002549,1449428662356750874,/scholar?cites=1449428662356750874,,https://ebrahimfathi.faculty.wvu.edu/files/d/75e7271b-8bd1-4fe9-92f8-f88df0f6d3fb/fathi_bao-ii.pdf,0,0,0
1155525,Coupled 3-D numerical simulation of proppant distribution and hydraulic fracturing performance optimization in Marcellus shale reservoirs,2015,B Kong and E Fathi and S Ameri,147,International Journal of Coal Geology,,35-45,Elsevier,Effective hydraulic fracturing stimulation is highly reliant on the flow area and proppant pack permeability of the induced hydraulic fractures. The flow area is largely determined by proppant distribution while fracture permeability is mainly governed by proppant sizes. To create a fracture with a large flow area. small proppants are essential to maintain a minimum proppant settling velocity; on the other hand. large proppant sizes provide higher proppant pack permeability. Therefore. an optimum operational procedure. i.e.. scheduling of injection rate. proppant size and volume. is required to achieve maximum well productivity index. This. however. requires both field experiments (e.g.. small volume pre-job tests) and an advanced numerical simulator that couples solid and fluid transport with fracture propagation model including mass exchange between reservoir matrix and hydraulic fracture. i.e.. leak-off rate.In this …,True,rS0a3g8AAAAJ:Zph67rFs4hoC,31,https://www.sciencedirect.com/science/article/pii/S0166516215300094,13065887251544330536,/scholar?cites=13065887251544330536,,https://ebrahimfathi.faculty.wvu.edu/files/d/0e086e8a-119c-444c-ac88-f55fd0bb70fa/bing.pdf,0,0,0
1155526,Nonlinear sorption kinetics and surface diffusion effects on gas transport in low-permeability formations,2009,Ebrahim Fathi and I Yucel Akkutlu,,,,,Society of Petroleum Engineers,In coals and shales. gas transport and storage are important for accurate prediction of production rates and for the consideration of subsurface greenhouse gas sequestration. They involve coupled fluid phenomena in porous medium including viscous flow. diffusive mass transport and adsorption. Standard approach to describe gas-matrix interactions is deterministic and neglects the effects of local spatial heterogeneities. Using an upscaling approach based on small perturbation theory. the authors have previously investigated the influence of small-scale heterogeneities in matrix porosity on Darcy flow and Fickian-type pore diffusion in the presence of linear non-equilibrium gas adsorption (Fathi and Akkutlu. 2009). They identified non-trivial macro-transport and-kinetics effects of the heterogeneity which significantly retard gas release from the matrix and influence the ultimate gas recovery adversely. The work was …,True,rS0a3g8AAAAJ:2osOgNQ5qMEC,29,https://onepetro.org/conference-paper/SPE-124478-MS,7853844758107054578,/scholar?cites=7853844758107054578,,,0,0,0
1155527,A fast and robust technique for accurate measurement of the organic-rich shales characteristics under steady-state conditions,2014,M Zamirian and K Aminian and E Fathi and S Ameri,,,,,OnePetro,This paper introduces a robust and accurate technique for the steady-state permeability and porosity measurements in ultra-low permeability shale core samples. A laboratory set-up was designed and assembled which has a resolution of one nano-darcy for the permeability and one-hundredth cubic centimeters for pore volume measurements. Extremely accurate differential-pressure transducers are used to measure the flow of gas passing through the core sample under in-situ conditions. The in-situ conditions are achieved by maintaining isothermal conditions and the application of the confining stress on the core sample. The laboratory set-up is fully automated to eliminate any human error and more importantly maintains the temperature stable within the enclosed unit.,True,rS0a3g8AAAAJ:5nxA0vEk-isC,28,https://onepetro.org/SPEERM/proceedings-abstract/14ERM/All-14ERM/SPE-171018-MS/211984,9235713497737742290,/scholar?cites=9235713497737742290,,,0,0,0
1155528,New steady-state technique for measuring shale core plug permeability,2014,Mehrdad Zamirian and Kashy Kashy Aminian and Samuel Ameri and Ebrahim Fathi,,,,,Society of Petroleum Engineers,This paper introduces a new. fast and robust technique that measures permeability of shale plug samples under steady-state condition. A laboratory set-up was designed and assembled which has a resolution of one millionth standard cubic centimeters per second for gas flow rate and one hundredth cubic centimeters for pore volume measurement. Extremely accurate differential transducers are used to measure the flow of gas passing through the core samples under in-situ conditions. The in-situ conditions are achieved by maintaining isothermal conditions and the application of the confining stress on the core sample. The laboratory set-up is fully automated to eliminate any human error and more importantly maintains the temperature stable within the enclosed unit. In this technique. the permeability is determined under wide range of pore and confining pressure. Klinkenberg and modified Klinkenberg methods …,True,rS0a3g8AAAAJ:0EnyYjriUFMC,23,https://onepetro.org/conference-paper/SPE-171613-MS,2600168574532382967,/scholar?cites=2600168574532382967,,,0,0,0
1155529,Effects of nano-pore wall confinements on rarefied gas dynamics in organic rich shale reservoirs,2018,Gupta Nupur and Fathi Ebrahim and Belyadi Fatemeh,220,Fuel,https://doi.org/10.1016/j.fuel.2018.01.1,120-129,Elsevier,The advancements in horizontal well drilling and multistage hydraulic fracturing technology enabled us to unfold major sources of hydrocarbon trapped in ultra-tight formations such as organic rich shales. Tremendous gas production from these reservoirs has transformed today’s energy landscape [1]. Even though multi-stage hydraulic fracturing stimulation provides high permeability paths to transfer gas to the wellbore. however. most of the gas is stored in nano-organic pores of the ultra-low permeability shale matrix that needs to be transferred to the hydraulic fractures to be able to be produced. Studies using advanced imaging technologies such as FIB/SEM and low temperature adsorption measurements show that in the organic rich shale gas reservoirs. Kerogen. the finely dispersed organic nano-porous material with an average pore size of less than 10 nm holds bulk of the total gas in place (GIP). The …,True,rS0a3g8AAAAJ:dhFuZR0502QC,20,https://www.sciencedirect.com/science/article/pii/S0016236118301315,3667907971803838253,/scholar?cites=3667907971803838253,,https://185.236.37.180/article/preview/6631624.pdf,0,0,0
1155530,Simulation of multicomponent gas flow and condensation in Marcellus shale reservoir,2013,Abdallah Elamin and Ebrahim Fathi and Samuel Ameri,,,,,OnePetro,The Marcellus shale formation. with more than 463 trillion cubic feet (Tcf) of recoverable gas in Pennsylvania and West Virginia. will play a critical role in providing clean energy. environmental sustainability. and increased security for our nation. However. due to recent low gas prices. most of the operating companies have slowed down their activities in dry gas areas and refocused their attention in oil and condensate production from liquid-rich regions. This change in production plans requires detailed investigation of gas condensate bank developments and saturation dynamics in shale gas reservoirs that change greatly depending on reservoir rock and fluid properties and also operating conditions. An advanced level of understanding of the parameters affecting gas condensate phase behavior is necessary in order to make accurate predictions of these changes.,True,rS0a3g8AAAAJ:_FxGoFyzp5QC,20,https://onepetro.org/SPEGTS/proceedings-abstract/13URC/All-13URC/SPE-164538-MS/177683,1869403555091812072,/scholar?cites=1869403555091812072,,https://researchrepository.wvu.edu/cgi/viewcontent.cgi?article=1239&context=etd,0,0,0
1155531,CO2 storage capacity of organic-rich shales,2010,Seung Mo Kang and Ebrahim Fathi and Raymond Joseph Ambrose and I Yucel Akkutlu and Richard F Sigal,,,,,Society of Petroleum Engineers,This paper presents an experimental study on the ability of Barnett shale core samples to store carbon dioxide. An apparatus has been built for precise measurements of gas pressure and volumes at constant temperature. A new analytical methodology is developed allowing interpretation of the pressure-volume data in terms of measurements in total porosity and Langmuir parameters of core plugs. The method considers pore volume compressibility and sorption effects and allows small gas leakage adjustments at high pressures. Total gas storage capacity for pure carbon dioxide is measured at supercritical conditions as a function of pore pressure under constant reservoir confining pressure. It is shown that. although widely-known as an impermeable sedimentary rock with low porosity. organic shale has the ability to store significant amounts of gas permanently due to trapping of the gas in adsorbed state within its …,True,rS0a3g8AAAAJ:HDshCWvjkbEC,18,https://onepetro.org/conference-paper/SPE-134583-MS,13074412253433040128,/scholar?cites=13074412253433040128,,,0,0,0
1155532,Uniform investigation of hydraulic fracturing propagation regimes in the plane strain model,2015,JQ Bao and E Fathi and S Ameri,39,International Journal for Numerical and Analytical Methods in Geomechanics,5,507-523,,The hydraulic fracturing propagation regimes in the plane strain model are uniformly investigated using a numerical method based on the finite element method. The regimes range from toughness‐dominated cases to viscosity‐dominated cases. covering zero leak‐off situations and small leak‐off situations. Unlike the asymptotic solutions. the numerical method is independent of the energy dissipation regimes and fluid storage regimes. The numerical method pays no special attention to the fracture tip. and it simulates fracture tip behaviors by increasing the number of functions in a natural and uniform manner. The numerical method is verified by comparing its results with the asymptotic solutions. The effect of the model sizes on the numerical method is discussed along with the robustness of the numerical method. Copyright © 2014 John Wiley & Sons. Ltd.,True,rS0a3g8AAAAJ:UebtZRa9Y70C,16,https://onlinelibrary.wiley.com/doi/abs/10.1002/nag.2320,2465373819534189334,/scholar?cites=2465373819534189334,,,0,0,0
1155533,Counter diffusion and competitive adsorption effects during CO2 injection and coalbed methane production,2008,Ebrahim Fathi and I Yucel Akkutlu,,,,,Society of Petroleum Engineers,Previous investigations have shown that carbon dioxide injection and enhanced coalbed methane production (CO2-ECBM) involves several viscous and diffusive transport mechanisms. raising challenging questions related to the chemically and structurally intricate nature of coalbeds. Injection of gas in a network of natural fractures initiates counter-diffusive transport and competitive (and often selective) sorption processes among the gas molecules in coal. Consequently. the incoming CO2 molecules activate and displace the in-place CH4 molecules. Competitive sorption rates. however. could be controlled by the counter-diffusive mass fluxes during the gas injection and production operations. Nature of the multi-component diffusive transport processes should therefore be understood clearly. In this paper. we develop a new one-dimensional theoretical framework suitable for a fundamental level investigation of …,True,rS0a3g8AAAAJ:u-x6o8ySG0sC,15,https://onepetro.org/conference-paper/SPE-115482-MS,928266532221575109,/scholar?cites=928266532221575109,,,0,0,0
1155534,A unified finite element method for the simulation of hydraulic fracturing with and without fluid lag,2016,JQ Bao and E Fathi and S Ameri,162,Engineering Fracture Mechanics,,164-178,Pergamon,Hydraulic fracturing with and without fluid lag has different flow boundary conditions at the fluid front. which always results in different simulation methods. In this paper. we extend a finite element method (Bao et al.. 2015) to simulate hydraulic fracturing with and without fluid lag in a unified manner. A unified numerical boundary condition is imposed on the fluid front independent of fluid lag situations. No effort is needed to track the fluid front explicitly. and the burden of model re-meshing induced by fluid front advancement is avoided. The method is verified by comparing numerical simulations with some analytical solutions. The simulations cover hydraulic fracturing with constant fluid lag fraction. without fluid lag. and with vanishing fluid lag. Some factors governing the simulations are discussed.,True,rS0a3g8AAAAJ:qxL8FJ1GzNcC,13,https://www.sciencedirect.com/science/article/pii/S0013794416302387,8825547809920666035,/scholar?cites=8825547809920666035,,,0,0,0
1155535,An integrated multiscale model for gas storage and transport in shale reservoirs,2018,Ali Takbiri-Borujeni and Ebrahim Fathi and Mohammad Kazemi and Fatemeh Belyadi,237,Fuel,2019,1228-1243,ELSEVIER,This paper presents a multi-scale modeling of gas transport in shale where techniques from micro- to macro-scale (Molecular dynamic simulations. lattice Boltzmann and multi-continuum) are integrated to achieve more accurate and robust simulation and prediction results. The formulation is then applied to pulse decay experiment to obtain shale core plug transport and storage parameters such as inorganic permeability and organic porosity and effective diffusion coefficient. The formulations governing gas transport and storage in dual porosity. single permeability shale model is validated in wide range of Knudsen number and flow regimes. In this new approach. shale organic matter is modeled using four different 3D molecular structure of type II Kerogen A. B. C. and D and a type III Kerogen A. with different Kerogen porosities and densities. The Equilibrium Molecular dynamics (EMD) simulations and Grand …,True,rS0a3g8AAAAJ:hFOr9nPyWt4C,12,https://www.sciencedirect.com/science/article/pii/S0016236118317502,6550289611936135194,/scholar?cites=6550289611936135194,,,0,0,0
1155536,Fully coupled finite element model to study fault reactivation during multiple hydraulic fracturing in heterogeneous tight formations,2014,Ruizhi Zhong and Jinqing Bao and Ebrahim Fathi,,,,,Society of Petroleum Engineers,Multiple hydraulic fracturing is a proven stimulation technique to improve hydrocarbon production especially in tight. unconventional hydrocarbon bearing reservoirs. A two dimensional (2D) plane strain model. based on linear elastic fracture mechanics (LEFM). has been developed to study multiple fracture propagation and their impact on reactivation of underground discontinuities such as faults. New model solves coupled non-local relationship between fracture width and net pressure in the fracture and non-linear dependence of fluid flow on fracture width and its linear dependence on pressure gradient using finite element method.,True,rS0a3g8AAAAJ:8k81kl-MbHgC,12,https://onepetro.org/conference-paper/SPE-171035-MS,18435226628667395691,/scholar?cites=18435226628667395691,,,0,0,0
1155537,Drilling performance monitoring and optimization: a data-driven approach,2019,Ali Takbiri-Borujeni and Ebrahim Fathi and Ting Sun and Reza Rahmani and Mehdi Khazaeli,9,Journal of Petroleum Exploration and Production Technology,4,2747-2756,Springer International Publishing,Drilling performance monitoring and optimization are crucial in increasing the overall NPV of an oil and gas project. Even after rigorous planning. drilling phase of any project can be hindered by unanticipated problems. such as bit balling. The objective of this paper is to implement artificial intelligence technique to develop a smart model for more accurate and robust real-time drilling performance monitoring and optimization. For this purpose. the back propagation. feed forward neural network model was developed to predict rate of penetration (ROP) using different input parameters such as weight on bit. rotations per minute. mud flow (GPM) and differential pressures. The heavy hitter features identification and dimensionality reduction are performed to understand the impacts of each of the drilling parameters on ROP. This will be used to optimize the input parameters for model development and validation and …,True,rS0a3g8AAAAJ:TQgYirikUcIC,9,https://link.springer.com/article/10.1007/s13202-019-0657-2,8489156201814522202,/scholar?cites=8489156201814522202,,https://link.springer.com/article/10.1007/s13202-019-0657-2,0,0,0
1155538,Shale Gas Correction to Klinkenberg Slip Theory. Paper SPE 154977 presented at the SPE Americas Unconventional Resources Conferences at Pittsburgh. Pennsylvania 5–7 June,2012,E Fathi and A Tinni and IY Akkutlu,,DOI: http://dx. doi. org/10.2118/154977-MS,,,,,True,rS0a3g8AAAAJ:M3ejUd6NZC8C,9,http://scholar.google.com/scholar?cluster=16580206002791521988&hl=en&oi=scholarr,16580206002791521988,/scholar?cites=16580206002791521988,,,0,0,0
