,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1156683,Microwave-assisted oxidation of saturated and unsaturated alcohols with t-butyl hydroperoxide and zeolites,1997,Laura Palombi and Francesco Bonadies and Arrigo Scettri,53,Tetrahedron,46,15867-15876,Pergamon,,True,CIPcbIMAAAAJ:d1gkVwhDpl0C,43,,12587403655529384991,/scholar?cites=12587403655529384991,,,0,0,0
1156684,A safe and mild synthesis of organic carbonates from alkyl halides and tetrabutylammonium alkyl carbonates,2002,Mirella Verdecchia and Marta Feroci and Laura Palombi and Leucio Rossi,67,The Journal of organic chemistry,23,8287-8289,American Chemical Society,,True,CIPcbIMAAAAJ:TFP_iSt0sucC,41,,9839588877312062561,/scholar?cites=9839588877312062561,,,0,0,0
1156685,Diastereoselective Electrochemical Carboxylation of Chiral α-Bromocarboxylic Acid Derivatives: An Easy Access to Unsymmetrical Alkylmalonic Ester Derivatives1,2004,Marta Feroci and Monica Orsini and Laura Palombi and Giovanni Sotgiu and Marcello Colapietro and Achille Inesi,69,The Journal of organic chemistry,2,487-494,American Chemical Society,,True,CIPcbIMAAAAJ:YOwf2qJgpHMC,36,,9736103176459665772,/scholar?cites=9736103176459665772,,,0,0,0
1156686,K10 montmorillonite catalysis. CC Bond formation by catalyzed conjugate addition and alkoxyalkylation of 1. 3-dicarbonyl compounds,1999,MargheritaáDe Rosa,1,Green Chemistry,3,157-162,Royal Society of Chemistry,,True,CIPcbIMAAAAJ:2osOgNQ5qMEC,36,,14394620120369139723,/scholar?cites=14394620120369139723,,,0,0,0
1156687,Organocatalysts and sequential asymmetric cascade reactions in the synthesis of functionalized isoindolinones and benzoindolizidinones,2013,Silvia Tiso and Laura Palombi and Chiara Vignes and Antonia Di Mola and Antonio Massa,3,RSC advances,42,19380-19387,Royal Society of Chemistry,,True,CIPcbIMAAAAJ:qjMakFHDy7sC,35,,4272575651151001224,/scholar?cites=4272575651151001224,,,0,0,0
1156688,An electrochemical alternative strategy to the synthesis of β-lactams via NC4 bond formation,2005,M Feroci and M Orsini and L Palombi and L Rossi and A Inesi,50,,10,2029-2036,Pergamon,,True,CIPcbIMAAAAJ:NMxIlDl6LWMC,35,,8496404835074376633,/scholar?cites=8496404835074376633,,,0,0,0
1156689,Enantioselective vinylogous aldol reaction of Chan’s diene catalyzed by hydrogen-bonding,2007,Rosaria Villano and Maria Rosaria Acocella and Antonio Massa and Laura Palombi and Arrigo Scettri,48,Tetrahedron letters,5,891-895,Pergamon,,True,CIPcbIMAAAAJ:IWHjjKOFINEC,34,,11479545117960161896,/scholar?cites=11479545117960161896,,,0,0,0
1156690,The first organocatalytic asymmetric synthesis of 3-substituted isoindolinones,2012,Vijaykumar More and Renate Rohlmann and Olga García Mancheño and Carmen Petronzi and Laura Palombi and Antonio De Rosa and Antonia Di Mola and Antonio Massa,2,RSC advances,9,3592-3595,Royal Society of Chemistry,,True,CIPcbIMAAAAJ:TQgYirikUcIC,33,,2300267513278858309,/scholar?cites=2300267513278858309,,,0,0,0
1156691,Synthesis and Reactivity of the 3‐Substituted Isoindolinone Framework to Assemble Highly Functionalized Related Structures,2012,Carmen Petronzi and Selene Collarile and Gianluca Croce and Rosanna Filosa and Paolo De Caprariis and Antonella Peduto and Laura Palombi and Valentina Intintoli and Antonia Di Mola and Antonio Massa,2012,European Journal of Organic Chemistry,27,5357-5365,WILEY‐VCH Verlag,,True,CIPcbIMAAAAJ:Se3iqnhoufwC,32,,2395631128886061805,/scholar?cites=2395631128886061805,,,0,0,0
1156692,Electrochemically Initiated Tandem and Sequential Conjugate Addition Processes: One‐Pot Synthesis of Diverse Functionalized Isoindolinones,2012,Pasqualmorica Antico and Vito Capaccio and Antonia Di Mola and Antonio Massa and Laura Palombi,354,Advanced Synthesis & Catalysis,9,1717-1724,WILEY‐VCH Verlag,,True,CIPcbIMAAAAJ:hqOjcs7Dif8C,32,,4897162746729020801,/scholar?cites=4897162746729020801,,,0,0,0
1156693,Electrochemically induced Knoevenagel condensation in solvent-and supporting electrolyte-free conditions,2007,Marta Feroci and Monica Orsini and Laura Palombi and Achille Inesi,9,Green Chemistry,4,323-325,Royal Society of Chemistry,,True,CIPcbIMAAAAJ:ULOm3_A8WrAC,30,,8688705043657806517,/scholar?cites=8688705043657806517,,,0,0,0
1156694,Diastereoselective epoxidation of allylic alcohols by t-butyl hydroperoxide/zeolites system,1997,Laura Palombi and Francesco Bonadies and Arrigo Scettri,53,Tetrahedron,33,11369-11376,Pergamon,,True,CIPcbIMAAAAJ:WF5omc3nYNoC,29,,15223335318609336513,/scholar?cites=15223335318609336513,,,0,0,0
1156695,Cascade reactions of glycine Schiff bases and chiral phase transfer catalysts in the synthesis of α-amino acids 3-substituted phthalides or isoindolinones,2014,Milena Perillo and Antonia Di Mola and Rosanna Filosa and Laura Palombi and Antonio Massa,4,RSC Advances,9,4239-4246,Royal Society of Chemistry,,True,CIPcbIMAAAAJ:UeHWp8X0CEIC,27,,12609919203941864417,/scholar?cites=12609919203941864417,,,0,0,0
1156696,Electrochemically-initiated Michael addition of chiral acetoacetic derivatives to methyl vinyl ketone: stereocontrolled construction of quaternary carbon centers,2002,Laura Palombi and Marta Feroci and Monica Orsini and Achille Inesi,13,Tetrahedron: Asymmetry,21,2311-2316,Pergamon,,True,CIPcbIMAAAAJ:e5wmG9Sq2KIC,26,,3645898730783802532,/scholar?cites=3645898730783802532,,,0,0,0
1156697,Solvent-free asymmetric vinylogous aldol reaction of Chan's diene with aromatic aldehydes catalyzed by hydrogen bonding,2009,Rosaria Villano and Maria Rosaria Acocella and Antonio Massa and Laura Palombi and Arrigo Scettri,65,Tetrahedron,28,5571-5576,Pergamon,,True,CIPcbIMAAAAJ:isC4tDSrTZIC,25,,3519565328754721382,/scholar?cites=3519565328754721382,,,0,0,0
1156698,Electrochemical Carboxylation of N-(2-Bromopropionyl)-4R- phenyloxazolidin-2-one:  An Efficient Route to Unsymmetrical Methylmalonic Ester Derivatives,2002,Marta Feroci and Achille Inesi and Monica Orsini and Laura Palombi,4,Organic letters,16,2617-2620,American Chemical Society,,True,CIPcbIMAAAAJ:IjCSPb-OGe4C,25,,2561288672516097160,/scholar?cites=2561288672516097160,,,0,0,0
1156699,Electrogenerated Base-Induced N-Acylation of Chiral Oxazolidin-2-ones. 21,2002,Marta Feroci and Achille Inesi and Laura Palombi and Giovanni Sotgiu,67,The Journal of organic chemistry,5,1719-1721,American Chemical Society,,True,CIPcbIMAAAAJ:_kc_bZDykSQC,25,,4943668097295651206,/scholar?cites=4943668097295651206,,,0,0,0
1156700,Catalysts for Fine Chemical Synthesis. Hydrolysis. Oxidation and Reduction,2002,Stanley M Roberts and Geraldine Poignant,1,,,,Wiley,,True,CIPcbIMAAAAJ:QIV2ME_5wuYC,24,,5242622857601582370,/scholar?cites=5242622857601582370,,,0,0,0
1156701,Droplet microfluidics for fabrication of non‐spherical particles,2010,Ho Cheung Shum and Adam R Abate and Daeyeon Lee and André R Studart and Baoguo Wang and Chia‐Hung Chen and Julian Thiele and Rhutesh K Shah and Amber Krummel and David A Weitz,31,Macromolecular rapid communications,2,108-118,WILEY‐VCH Verlag,,True,6uodWhgAAAAJ:2osOgNQ5qMEC,228,,962497764907846484,/scholar?cites=962497764907846484,,,0,0,0
1156702,Inter and intrastrand vibrational coupling in DNA studied with heterodyned 2D-IR spectroscopy,2003,Amber T Krummel and Prabuddha Mukherjee and Martin T Zanni,107,The Journal of Physical Chemistry B,35,9165-9169,American Chemical Society,,True,6uodWhgAAAAJ:u5HHmVD_uO8C,175,,6652040897106929805,/scholar?cites=6652040897106929805,,,0,0,0
1156703,DNA vibrational coupling revealed with two-dimensional infrared spectroscopy: Insight into why vibrational spectroscopy is sensitive to DNA structure,2006,Amber T Krummel and Martin T Zanni,110,The Journal of Physical Chemistry B,28,13991-14000,American Chemical Society,,True,6uodWhgAAAAJ:d1gkVwhDpl0C,142,,18367448341896945522,/scholar?cites=18367448341896945522,,,0,0,0
1156704,Site-specific vibrational dynamics of the CD3ζ membrane peptide using heterodyned two-dimensional infrared photon echo spectroscopy,2004,Prabuddha Mukherjee and Amber T Krummel and Eric C Fulmer and Itamar Kass and Isaiah T Arkin and Martin T Zanni,120,The Journal of chemical physics,21,10215-10224,American Institute of Physics,,True,6uodWhgAAAAJ:u-x6o8ySG0sC,136,,8732857935378693382,/scholar?cites=8732857935378693382,,,0,0,0
1156705,Visualizing multiphase flow and trapped fluid configurations in a model three‐dimensional porous medium,2013,Amber T Krummel and Sujit S Datta and Stefan Münster and David A Weitz,59,AIChE Journal,3,1022-1029,,,True,6uodWhgAAAAJ:Y0pCki6q_DkC,130,,6539605823707441109,/scholar?cites=6539605823707441109,,,0,0,0
1156706,Photoreactive coating for high-contrast spatial patterning of microfluidic device wettability,2008,Adam R Abate and Amber T Krummel and Daeyeon Lee and Manuel Marquez and Christian Holtze and David A Weitz,8,Lab on a Chip,12,2157-2160,Royal Society of Chemistry,,True,6uodWhgAAAAJ:qjMakFHDy7sC,119,,7786603114787495556,/scholar?cites=7786603114787495556,,,0,0,0
1156707,A pulse sequence for directly measuring the anharmonicities of coupled vibrations: Two-quantum two-dimensional infrared spectroscopy,2004,Eric C Fulmer and Prabuddha Mukherjee and Amber T Krummel and Martin T Zanni,120,The Journal of chemical physics,17,8067-8078,American Institute of Physics,,True,6uodWhgAAAAJ:9yKSN-GCB0IC,104,,15685369864470450410,/scholar?cites=15685369864470450410,,,0,0,0
1156708,Molecular orientation of asphaltenes and PAH model compounds in Langmuir− Blodgett films using sum frequency generation spectroscopy,2011,A Ballard Andrews and Arthur McClelland and Oona Korkeila and Alexander Demidov and Amber Krummel and Oliver C Mullins and Zhan Chen,27,Langmuir,10,6049-6058,American Chemical Society,,True,6uodWhgAAAAJ:zYLM7Y9cAGgC,89,,12490069759476015238,/scholar?cites=12490069759476015238,,,0,0,0
1156709,Evidence for coupling between nitrile groups using DNA templates: a promising new method for monitoring structures with infrared spectroscopy,2008,Amber T Krummel and Martin T Zanni,112,The journal of physical chemistry B,5,1336-1338,American Chemical Society,,True,6uodWhgAAAAJ:UeHWp8X0CEIC,61,,10473869630158039406,/scholar?cites=10473869630158039406,,,0,0,0
1156710,2D IR spectroscopy at 100 kHz utilizing a Mid-IR OPCPA laser source,2016,Bradley M Luther and Kathryn M Tracy and Michael Gerrity and Susannah Brown and Amber T Krummel,24,Optics express,4,4117-4127,Optical Society of America,,True,6uodWhgAAAAJ:5nxA0vEk-isC,49,,2382782780102543482,/scholar?cites=2382782780102543482,,,0,0,0
1156711,Functionalized glass coating for PDMS microfluidic devices,2009,Adam R Abate and Daeyeon Lee and Christian Holtze and Amber Krummel and Weitz D Do T,11,Lab on a Chip Technology: Fabrication and Microfluidics,,,,,True,6uodWhgAAAAJ:YsMSGLbcyi4C,44,,6308915543629880941,/scholar?cites=6308915543629880941,,,0,0,0
1156712,Functional patterning of PDMS microfluidic devices using integrated chemo-masks,2010,Mark B Romanowsky and Michael Heymann and Adam R Abate and Amber T Krummel and Seth Fraden and David A Weitz,10,Lab on a Chip,12,1521-1524,Royal Society of Chemistry,,True,6uodWhgAAAAJ:Tyk-4Ss8FVUC,34,,9945487788161338945,/scholar?cites=9945487788161338945,,,0,0,0
1156713,Detection of high levels of recombination generated during PCR amplification of RNA templates,2006,Wayne Yu and Karl J Rusterholtz and Amber T Krummel and Niles Lehman,40,Biotechniques,4,499-507,Future Science Ltd,,True,6uodWhgAAAAJ:UebtZRa9Y70C,28,,15009997045873117036,/scholar?cites=15009997045873117036,,,0,0,0
1156714,Interpreting DNA vibrational circular dichroism spectra using a coupling model from two-dimensional infrared spectroscopy,2006,Amber T Krummel and Martin T Zanni,110,The Journal of Physical Chemistry B,48,24720-24727,American Chemical Society,,True,6uodWhgAAAAJ:IjCSPb-OGe4C,21,,3402282126237927794,/scholar?cites=3402282126237927794,,,0,0,0
1156715,High-throughput two-dimensional infrared (2D IR) spectroscopy achieved by interfacing microfluidic technology with a high repetition rate 2D IR spectrometer,2016,Kathryn M Tracy and Michael V Barich and Christina L Carver and Bradley M Luther and Amber T Krummel,7,The journal of physical chemistry letters,23,4865-4870,American Chemical Society,,True,6uodWhgAAAAJ:KlAtU1dfN6UC,20,,4857121832895929575,/scholar?cites=4857121832895929575,,,0,0,0
1156716,Polymeric infrared compatible microfluidic devices for spectrochemical analysis,2013,Michael V Barich and Amber T Krummel,85,Analytical chemistry,21,10000-10003,American Chemical Society,,True,6uodWhgAAAAJ:Se3iqnhoufwC,20,,13691073098393165976,/scholar?cites=13691073098393165976,,,0,0,0
1156717,Active Bragg angle compensation for shaping ultrafast mid-infrared pulses,2012,Jacob M Nite and Jenée D Cyran and Amber T Krummel,20,Optics express,21,23912-23920,Optical Society of America,,True,6uodWhgAAAAJ:eQOLeE2rZwMC,18,,4802603289391820256,/scholar?cites=4802603289391820256,,,0,0,0
1156718,Fabrication of IR-transparent microfluidic devices by anisotropic etching of channels in CaF 2,2015,Brynson Lehmkuhl and Scott D Noblitt and Amber T Krummel and Charles S Henry,15,Lab on a Chip,22,4364-4368,Royal Society of Chemistry,,True,6uodWhgAAAAJ:MXK_kJrjxJIC,16,,5090989445276481754,/scholar?cites=5090989445276481754,,,0,0,0
1156719,Surfaces. including microfluidic channels. with controlled wetting properties,2014,Adam R Abate and Amber T Krummel and Christian Holtze and David A Weitz,,,,,,,True,6uodWhgAAAAJ:ufrVoPGSRksC,15,,9892735531172243662,/scholar?cites=9892735531172243662,,,0,0,0
1156720,IR-Compatible PDMS microfluidic devices for monitoring of enzyme kinetics,2018,Monpichar Srisa-Art and Scott D Noblitt and Amber T Krummel and Charles S Henry,1021,Analytica chimica acta,,95-102,Elsevier,,True,6uodWhgAAAAJ:Kqc1aDSOPooC,14,,14550635175298286956,/scholar?cites=14550635175298286956,,,0,0,0
1156721,Probing structural features of self-assembled violanthrone-79 using two dimensional infrared spectroscopy,2015,Jenée D Cyran and Amber T Krummel,142,The Journal of chemical physics,21,212435,AIP Publishing LLC,,True,6uodWhgAAAAJ:8k81kl-MbHgC,14,,4567597494690071745,/scholar?cites=4567597494690071745,,,0,0,0
1156722,Characterizing anharmonic vibrational modes of quinones with two-dimensional infrared spectroscopy,2015,Jenée D Cyran and Jacob M Nite and Amber T Krummel,119,The Journal of Physical Chemistry B,29,8917-8925,American Chemical Society,,True,6uodWhgAAAAJ:kNdYIx-mwKoC,13,,17338491697280102176,/scholar?cites=17338491697280102176,,,0,0,0
1156723,Direct Measurement of the Absolute Orientation of N3 Dye at Gold and Titanium Dioxide Surfaces with Heterodyne-Detected Vibrational SFG Spectroscopy,2016,Christopher C Rich and Max A Mattson and Amber T Krummel,120,The Journal of Physical Chemistry C,12,6601-6611,American Chemical Society,,True,6uodWhgAAAAJ:3fE2CSJIrl8C,12,,8222910582797245585,/scholar?cites=8222910582797245585,,,0,0,0
1156724,Sum frequency generation studies of Langmuir films of complex surfactants and asphaltenes,2011,AB Andrews and A McClelland and O Korkeila and A Krummel and OC Mullins and A Demidov and Z Chen,27,Langmuir,10,6049-6058,,,True,6uodWhgAAAAJ:W7OEmFMy1HYC,11,,8917027595563058510,/scholar?cites=8917027595563058510,,,0,0,0
1156725,Microfluidic devices containing thin rock sections for oil recovery studies,2018,Chase T Gerold and Amber T Krummel and Charles S Henry,22,Microfluidics and Nanofluidics,7,1-7,Springer Berlin Heidelberg,,True,6uodWhgAAAAJ:e84hm74t-eoC,9,,15057373424845987965,/scholar?cites=15057373424845987965,,,0,0,0
1156726,Elucidating structural evolution of perylene diimide aggregates using vibrational spectroscopy and molecular dynamics simulations,2018,Max A Mattson and Thomas D Green and Peter T Lake and Martin McCullagh and Amber T Krummel,122,The Journal of Physical Chemistry B,18,4891-4900,American Chemical Society,,True,6uodWhgAAAAJ:WzTVkKNmPSkC,8,,14150964620788463589,/scholar?cites=14150964620788463589,,,0,0,0
1156727,Coal as an abundant source of graphene quantum dots,2013,Ruquan Ye and Changsheng Xiang and Jian Lin and Zhiwei Peng and Kewei Huang and Zheng Yan and Nathan P Cook and Errol LG Samuel and Chih-Chau Hwang and Gedeng Ruan and Gabriel Ceriotti and Abdul-Rahman O Raji and Angel A Martí and James M Tour,4,Nature communications,1,1-7,Nature Publishing Group,,True,xuUie8YAAAAJ:qjMakFHDy7sC,550,,1063728731661337531,/scholar?cites=1063728731661337531,,,0,0,0
1156728,Large flake graphene oxide fibers with unconventional 100% knot efficiency and highly aligned small flake graphene oxide fibers,2013,Changsheng Xiang and Colin C Young and Xuan Wang and Zheng Yan and Chi‐Chau Hwang and Gabriel Cerioti and Jian Lin and Junichiro Kono and Matteo Pasquali and James M Tour,25,Advanced Materials,33,4592-4597,WILEY‐VCH Verlag,,True,xuUie8YAAAAJ:ufrVoPGSRksC,167,,17522517723979778798,/scholar?cites=17522517723979778798,,,0,0,0
1156729,Functionalized low defect graphene nanoribbons and polyurethane composite film for improved gas barrier and mechanical performances,2013,Changsheng Xiang and Paris J Cox and Akos Kukovecz and Bostjan Genorio and Daniel P Hashim and Zheng Yan and Zhiwei Peng and Chih-Chau Hwang and Gedeng Ruan and Errol LG Samuel and Parambath M Sudeep and Zoltan Konya and Robert Vajtai and Pulickel M Ajayan and James M Tour,7,ACS nano,11,10380-10386,American Chemical Society,,True,xuUie8YAAAAJ:2osOgNQ5qMEC,118,,920369535659359791,/scholar?cites=920369535659359791,,,0,0,0
1156730,Graphene nanoribbons as an advanced precursor for making carbon fiber,2013,Changsheng Xiang and Natnael Behabtu and Yaodong Liu and Han Gi Chae and Colin C Young and Bostjan Genorio and Dmitri E Tsentalovich and Chenguang Zhang and Dmitry V Kosynkin and Jay R Lomeda and Chih-Chau Hwang and Satish Kumar and Matteo Pasquali and James M Tour,7,ACS nano,2,1628-1637,American Chemical Society,,True,xuUie8YAAAAJ:u-x6o8ySG0sC,111,,9195958619100104662,/scholar?cites=9195958619100104662,,,0,0,0
1156731,Asphalt-derived high surface area activated porous carbons for carbon dioxide capture,2015,Almaz S Jalilov and Gedeng Ruan and Chih-Chau Hwang and Desmond E Schipper and Josiah J Tour and Yilun Li and Huilong Fei and Errol LG Samuel and James M Tour,7,ACS applied materials & interfaces,2,1376-1382,American Chemical Society,,True,xuUie8YAAAAJ:KlAtU1dfN6UC,96,,3139610157286051199,/scholar?cites=3139610157286051199,,,0,0,0
1156732,Carbon nanotube and graphene nanoribbon-coated conductive kevlar fibers,2012,Changsheng Xiang and Wei Lu and Yu Zhu and Zhengzong Sun and Zheng Yan and Chi-Chau Hwang and James M Tour,4,ACS applied materials & interfaces,1,131-136,American Chemical Society,,True,xuUie8YAAAAJ:WF5omc3nYNoC,77,,7319867033007420976,/scholar?cites=7319867033007420976,,,0,0,0
1156733,Splitting of a vertical multiwalled carbon nanotube carpet to a graphene nanoribbon carpet and its use in supercapacitors,2013,Chenguang Zhang and Zhiwei Peng and Jian Lin and Yu Zhu and Gedeng Ruan and Chih-Chau Hwang and Wei Lu and Robert H Hauge and James M Tour,7,Acs Nano,6,5151-5159,American Chemical Society,,True,xuUie8YAAAAJ:9yKSN-GCB0IC,75,,3712039405204036512,/scholar?cites=3712039405204036512,,,0,0,0
1156734,Highly stable carbon nanoparticles designed for downhole hydrocarbon detection,2012,Chih-Chau Hwang and Lu Wang and Wei Lu and Gedeng Ruan and Gautam C Kini and Changsheng Xiang and Errol LG Samuel and Wei Shi and Amy T Kan and Michael S Wong and Mason B Tomson and James M Tour,5,Energy & Environmental Science,8,8304-8309,Royal Society of Chemistry,,True,xuUie8YAAAAJ:d1gkVwhDpl0C,50,,15610740271608966519,/scholar?cites=15610740271608966519,,,0,0,0
1156735,In situ Synthesis of Polymer-Modified Mesoporous Carbon CMK-3 Composites for CO2 Sequestration,2011,Chih-Chau Hwang and Zhong Jin and Wei Lu and Zhengzong Sun and Lawrence B Alemany and Jay R Lomeda and James M Tour,3,ACS applied materials & interfaces,12,4782-4786,American Chemical Society,,True,xuUie8YAAAAJ:u5HHmVD_uO8C,45,,2028719014714006318,/scholar?cites=2028719014714006318,,,0,0,0
1156736,Capturing carbon dioxide as a polymer from natural gas,2014,Chih-Chau Hwang and Josiah J Tour and Carter Kittrell and Laura Espinal and Lawrence B Alemany and James M Tour,5,Nature communications,1,1-7,Nature Publishing Group,,True,xuUie8YAAAAJ:LkGwnXOMwfcC,44,,10987579999212602752,/scholar?cites=10987579999212602752,,,0,0,0
1156737,Tungstated zirconia catalyzed bromination of phenol red under nearly neutral solution,2006,She-Tin Wong and Chi-Chau Hwang and Chung-Yuan Mou,63,Applied Catalysis B: Environmental,1-2,1-8,Elsevier,,True,xuUie8YAAAAJ:zYLM7Y9cAGgC,42,,2270441624318260734,/scholar?cites=2270441624318260734,,,0,0,0
1156738,Coal as an abundant source of graphene quantum dots Nat,2013,R Ye and C Xiang and J Lin and Z Peng and K Huang and Z Yan and NP Cook and ELG Samuel and CC Hwang and G Ruan and G Ceriotti and ARO Raji and AA Marti and JM Tour,4,Commun,,2943,,,True,xuUie8YAAAAJ:hFOr9nPyWt4C,36,,17343891595591343319,/scholar?cites=17343891595591343319,,,0,0,0
1156739,Alumina-promoted sulfated mesoporous zirconia catalysts,2009,Chi-Chau Hwang and Chung-Yuan Mou,113,The Journal of Physical Chemistry C,13,5212-5221,American Chemical Society,,True,xuUie8YAAAAJ:Tyk-4Ss8FVUC,36,,2497593295480737628,/scholar?cites=2497593295480737628,,,0,0,0
1156740,Comparison of the promotion effects on sulfated mesoporous zirconia catalysts achieved by alumina and gallium,2009,Chi-Chau Hwang and Chung-Yuan Mou,365,Applied Catalysis A: General,2,173-179,Elsevier,,True,xuUie8YAAAAJ:W7OEmFMy1HYC,26,,14392449421586126976,/scholar?cites=14392449421586126976,,,0,0,0
1156741,Carbon-based nanoreporters designed for subsurface hydrogen sulfide detection,2014,Chih-Chau Hwang and Gedeng Ruan and Lu Wang and Haiyan Zheng and Errol LG Samuel and Changsheng Xiang and Wei Lu and William Kasper and Kewei Huang and Zhiwei Peng and Zachary Schaefer and Amy T Kan and Angel A Martí and Michael S Wong and Mason B Tomson and James M Tour,6,ACS applied materials & interfaces,10,7652-7658,American Chemical Society,,True,xuUie8YAAAAJ:UeHWp8X0CEIC,22,,8721554530584301420,/scholar?cites=8721554530584301420,,,0,0,0
1156742,Highly efficient and regioselective halogenation over well dispersed rhenium-promoted mesoporous zirconia,2011,Ai-Jan Chen and She-Tin Wong and Chi-Chau Hwang and Chung-Yuan Mou,1,ACS Catalysis,7,786-793,American Chemical Society,,True,xuUie8YAAAAJ:YsMSGLbcyi4C,22,,10690822820125597467,/scholar?cites=10690822820125597467,,,0,0,0
1156743,Enhanced catalytic activity for butane isomerization with alumina-promoted tungstated mesoporous zirconia,2007,Chi-Chau Hwang and Xiao-Rong Chen and She-Tin Wong and Chang-Lin Chen and Chung-Yuan Mou,323,Applied Catalysis A: General,,9-17,Elsevier,,True,xuUie8YAAAAJ:Y0pCki6q_DkC,18,,12542951793315912048,/scholar?cites=12542951793315912048,,,0,0,0
1156744,Nanocomposite oil sensors for downhole hydrocarbon detection,2016,James M Tour and Chih-chau Hwang and Wei Lu and Gedeng Ruan and Mason B Tomson and Amy Kan and Lu Wang and Michael S Wong and Gautam Kini and George J Hirasaki and Clarence Miller,,,,,,,True,xuUie8YAAAAJ:hqOjcs7Dif8C,11,,16210130251025055771,/scholar?cites=16210130251025055771,,,0,0,0
1156745,Porous carbon materials for CO2 separation in natural gas,2017,James M Tour and Desmond E Schipper and Chih-chau Hwang and Josiah Tour and Almaz S Jalilov and Gedeng Ruan and Yilun Li,,,,,,,True,xuUie8YAAAAJ:ULOm3_A8WrAC,8,,11972451307463875316,/scholar?cites=11972451307463875316,,,0,0,0
1156746,Nucleophilic porous carbon materials for reversible co2 capture,2015,James M Tour and Chih-chau Hwang and Josiah Tour,,,,,,,True,xuUie8YAAAAJ:UebtZRa9Y70C,7,,3865089812266589619,/scholar?cites=3865089812266589619,,,0,0,0
1156747,Correction: Corrigendum: Coal as an abundant source of graphene quantum dots,2015,Ruquan Ye and Changsheng Xiang and Jian Lin and Zhiwei Peng and Kewei Huang and Zheng Yan and Nathan P Cook and Errol LG Samuel and Chih-Chau Hwang and Gedeng Ruan and Gabriel Ceriotti and Abdul-Rahman O Raji and Angel A Martí and James M Tour,6,Nature communications,1,1-1,Nature Publishing Group,,True,xuUie8YAAAAJ:MXK_kJrjxJIC,6,,8139436194410784920,/scholar?cites=8139436194410784920,,,0,0,0
1156748,A unique reaction pathway of fluorine-substituted ethyl groups on Cu (111): Successive α. α-fluoride elimination,2004,Chao-Ming Chiang and Deyi Lu and Jia-Tze Huang and Chi-Chau Hwang and Chia-Chin Cho and Liang-Jen Fan and Yaw-Wen Yang,126,Journal of the American Chemical Society,39,12242-12243,American Chemical Society,,True,xuUie8YAAAAJ:_FxGoFyzp5QC,6,,4998974137298310043,/scholar?cites=4998974137298310043,,,0,0,0
1156749,Porous carbon materials for CO2 separation in natural gas,2017,James M Tour and Desmond E Schipper and Chih-chau Hwang and Josiah Tour and Almaz S Jalilov and Gedeng Ruan and Yilun Li,,,,,,,True,xuUie8YAAAAJ:9ZlFYXVOiuMC,5,,6161411192834765959,/scholar?cites=6161411192834765959,,,0,0,0
1156750,Composites for carbon dioxide capture,2017,James M Tour and Chih-chau Hwang,,,,,,,True,xuUie8YAAAAJ:0EnyYjriUFMC,5,,15148684988561505947,/scholar?cites=15148684988561505947,,,0,0,0
1156751,Low cost carbon materials for the capture of co2 and h2s from various environments,2015,James M Tour and Desmond E Schipper and Chih-chau Hwang and Josiah Tour and Almaz S Jalilov and Gedeng Ruan,,,,,,,True,xuUie8YAAAAJ:5nxA0vEk-isC,5,,12937714821169295284,/scholar?cites=12937714821169295284,,,0,0,0
1156752,Corrigendum: freely orbiting magnetic tweezers to directly monitor changes in the twist of nucleic acids,2015,Jan Lipfert and Matthew Wiggin and Jacob WJ Kerssemakers and Francesco Pedaci and Nynke H Dekker,6,Nature communications,,,Nature Publishing Group,,True,xuUie8YAAAAJ:kNdYIx-mwKoC,5,,13800549770655238184,/scholar?cites=13800549770655238184,,,0,0,0
1156753,Efficient organic solar cells with helical perylene diimide electron acceptors,2014,Yu Zhong and M Tuan Trinh and Rongsheng Chen and Wei Wang and Petr P Khlyabich and Bharat Kumar and Qizhi Xu and Chang-Yong Nam and Matthew Y Sfeir and Charles Black and Michael L Steigerwald and Yueh-Lin Loo and Shengxiong Xiao and Fay Ng and X-Y Zhu and Colin Nuckolls,136,Journal of the American Chemical Society,43,15215-15221,American Chemical Society,,True,0Zo8OgcAAAAJ:q3oQSFYPqjQC,388,,16722871433356905146,/scholar?cites=16722871433356905146,,,0,0,0
1156754,Helical ribbons for molecular electronics,2014,Yu Zhong and Bharat Kumar and Seokjoon Oh and M Tuan Trinh and Ying Wu and Katherine Elbert and Panpan Li and Xiaoyang Zhu and Shengxiong Xiao and Fay Ng and Michael L Steigerwald and Colin Nuckolls,136,Journal of the American Chemical Society,22,8122-8130,American Chemical Society,,True,0Zo8OgcAAAAJ:D_sINldO8mEC,181,,4042176266940007930,/scholar?cites=4042176266940007930,,,0,0,0
1156755,A two-dimensional polymer from the anthracene dimer and triptycene motifs,2013,Radha Bhola and Payam Payamyar and Daniel J Murray and Bharat Kumar and Aaron J Teator and Martin U Schmidt and Sonja M Hammer and Animesh Saha and Junji Sakamoto and A Dieter Schlüter and Benjamin T King,135,Journal of the American Chemical Society,38,14134-14141,American Chemical Society,,True,0Zo8OgcAAAAJ:iH-uZ7U-co4C,155,,10098757131073070750,/scholar?cites=10098757131073070750,,,0,0,0
