,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1178206,Microwave synthesis of a rare [Ru2L3] 4+ triple helicate and its interaction with DNA,2008,Christopher RK Glasson and George V Meehan and Jack K Clegg and Leonard F Lindoy and Jayden A Smith and F Richard Keene and Cherie Motti,14,Chemistry-A European Journal,34,10535-10538,WILEY‐VCH Verlag,,True,YjNFei4AAAAJ:9yKSN-GCB0IC,61,,152769350486081434,/scholar?cites=152769350486081434,,,0,0,0
1178207,Extracellular  membrane vesicles and immune regulation in the brain,2012,C Cossetti and JA Smith and N Iraci and T Leonardi and C Alfaro-Cervello and S Pluchino,3,Frontiers in Physiology,,,,,True,YjNFei4AAAAJ:u_35RYKgDlwC,50,,14489029414831977380,/scholar?cites=14489029414831977380,,,0,0,0
1178208,Total enantioselectivity in the DNA binding of the dinuclear ruthenium (ii) complex [{Ru (Me 2 bpy) 2} 2 (μ-bpm)] 4+{bpm= 2. 2′-bipyrimidine; Me 2 bpy= 4. 4′-dimethyl-2. 2 …,2004,Jayden A Smith and J Grant Collins and Bradley T Patterson and F Richard Keene,,Dalton Transactions,9,1277-1283,Royal Society of Chemistry,,True,YjNFei4AAAAJ:u-x6o8ySG0sC,50,,8758499959647960794,/scholar?cites=8758499959647960794,,,0,0,0
1178209,Extracellular vesicles and their synthetic analogues in aging and age-associated brain diseases,2014,JA Smith and T Leonardi and B Huang and N Iraci and B Vega and S Pluchino,,Biogerontology,,,Springer,,True,YjNFei4AAAAJ:zA6iFVUQeVQC,48,,8722185361017361383,/scholar?cites=8722185361017361383,,,0,0,0
1178210,Substituted dipyridophenazine complexes of Cr (III): Synthesis. enantiomeric resolution and binding interactions with calf thymus DNA,2010,Suni Vasudevan and Jayden A Smith and Michal Wojdyla and Thomas McCabe and Nicholas C Fletcher and Susan J Quinn and John M Kelly,39,Dalton Transactions,16,3990-3998,Royal Society of Chemistry,,True,YjNFei4AAAAJ:2osOgNQ5qMEC,37,,13998837838733304628,/scholar?cites=13998837838733304628,,,0,0,0
1178211,Explicating Exosomes: Reclassifying the Rising Stars of Intercellular Communication,2019,Stefano Pluchino and Jayden A Smith,177,Cell,2,225-227,Cell Press,,True,YjNFei4AAAAJ:H30kdXGRGPkC,35,,3327974598128914572,/scholar?cites=3327974598128914572,,,0,0,0
1178212,Supramolecular Approach to Enantioselective DNA Recognition Using Enantiomerically Resolved Cationic 4-Amino-1. 8-naphthalimide-Based Tröger’s Bases,2014,Swagata Banerjee and Sandra A Bright and Jayden A Smith and Jeremy Burgeat and Miguel Martinez-Calvo and D Clive Williams and John M Kelly and Thorfinnur Gunnlaugsson,79,The Journal of organic chemistry,19,9272-9283,American Chemical Society,,True,YjNFei4AAAAJ:rO6llkc54NcC,34,,12177473514437125726,/scholar?cites=12177473514437125726,,,0,0,0
1178213,Dinuclear ruthenium (II) complexes with flexible bridges as non-duplex DNA binding agents,2007,Joy L Morgan and Caitriona B Spillane and Jayden A Smith and Damian P Buck and J Grant Collins and F Richard Keene,,Dalton Transactions,38,4333-4342,Royal Society of Chemistry,,True,YjNFei4AAAAJ:Tyk-4Ss8FVUC,31,,14203164558617601627,/scholar?cites=14203164558617601627,,,0,0,0
1178214,Excited state dependent electron transfer of a rhenium-dipyridophenazine complex intercalated between the base pairs of DNA: a time-resolved UV-visible and IR absorption …,2011,Qian Cao and Caitriona M Creely and E Stephen Davies and Joanne Dyer and Timothy L Easun and David C Grills and David A McGovern and Jonathan McMaster and Jonathan Pitchford and Jayden A Smith and Xue-Zhong Sun and John M Kelly and Michael W George,10,Photochemical & Photobiological Sciences,8,1355-1364,Royal Society of Chemistry,,True,YjNFei4AAAAJ:eQOLeE2rZwMC,30,,8775317059367780640,/scholar?cites=8775317059367780640,,,0,0,0
1178215,DNA affinity binding studies using a fluorescent dye displacement technique: the dichotomy of the binding site,2007,Caitriona B Spillane and Jayden A Smith and Joy L Morgan and F Richard Keene,12,JBIC Journal of Biological Inorganic Chemistry,6,819-824,Springer-Verlag,,True,YjNFei4AAAAJ:Y0pCki6q_DkC,27,,170469497479258571,/scholar?cites=170469497479258571,,,0,0,0
1178216,Quantitative high-throughput screening identifies cytoprotective molecules that enhance SUMO conjugation via the inhibition of SUMO-specific protease (SENP)2,2018,Joshua D Bernstock and Daniel Ye and Jayden A Smith and Yang-Ja Lee and Florian A Gessler and Adam Yasgar and Jennifer Kouznetsova and Ajit Jadhav and Zhuoran Wang and Stefano Pluchino and Wei Zheng and Anton Simeonov and John M Hallenbeck and Wei Yang,32,The FASEB Journal,3,1677-1691,Federation of American Societies for Experimental Biology,,True,YjNFei4AAAAJ:8IsQavbT1M8C,18,,658289330886734349,/scholar?cites=658289330886734349,,,0,0,0
1178217,Parkinson's disease. aging and adult neurogenesis: Wnt/β‐catenin signalling as the key to unlock the mystery of endogenous brain repair,2020,Bianca Marchetti and Cataldo Tirolo and Francesca L'Episcopo and Salvatore Caniglia and Nunzio Testa and Jayden A Smith and Stefano Pluchino and Maria F Serapide,19,Aging Cell,3,e13101,,,True,YjNFei4AAAAJ:ZEcFV8kAgqMC,17,,8358295546677521818,/scholar?cites=8358295546677521818,,,0,0,0
1178218,Excited state behaviour of substituted dipyridophenazine Cr (III) complexes in the presence of nucleic acids,2010,Michal Wojdyla and Jayden A Smith and Suni Vasudevan and Susan J Quinn and John M Kelly,9,Photochemical & Photobiological Sciences,9,1196-1202,Royal Society of Chemistry,,True,YjNFei4AAAAJ:YsMSGLbcyi4C,13,,13636576751110059897,/scholar?cites=13636576751110059897,,,0,0,0
1178219,Dinuclear ruthenium (II) complexes as potential probes for RNA bulge sites,2007,Caitriona B Spillane and Jayden A Smith and Damian P Buck and J Grant Collins and F Richard Keene,,Dalton Transactions,45,5290-5296,Royal Society of Chemistry,,True,YjNFei4AAAAJ:zYLM7Y9cAGgC,13,,9206898516421601786,/scholar?cites=9206898516421601786,,,0,0,0
1178220,meso-[{Ru (phen) 2} 2 (µ-HAT)] 4+: a high-affinity DNA hairpin probe {HAT= 1. 4. 5. 8. 9. 12-hexaazatriphenylene; phen= 1. 10-phenanthroline},2006,Jayden A Smith and Joy L Morgan and Adam G Turley and J Grant Collins and F Richard Keene,,Dalton Transactions,26,3179-3187,Royal Society of Chemistry,,True,YjNFei4AAAAJ:UeHWp8X0CEIC,13,,2162370412373548426,/scholar?cites=2162370412373548426,,,0,0,0
1178221,Separation of stereoisomers of dinuclear metal complexes by binding affinity chromatography using non-duplex DNA,2006,Jayden A Smith and F Richard Keene,,Chemical Communications,24,2583-2585,Royal Society of Chemistry,,True,YjNFei4AAAAJ:IjCSPb-OGe4C,12,,10539105274800260686,/scholar?cites=10539105274800260686,,,0,0,0
1178222,RNA Nanotherapeutics for the Amelioration of Astroglial Reactivity,2018,Jayden A Smith and Alice Braga and Jeroen Verheyen and Silvia Basilico and Sara Bandiera and Clara Alfaro-Cervello and Luca Peruzzotti-Jametti and Dan Shu and Farzin Haque and Peixuan Guo and Stefano Pluchino,10,Molecular Therapy-Nucleic Acids,,103-121,Cell Press,,True,YjNFei4AAAAJ:xUT3DyvLuJwC,11,,12638914933744077954,/scholar?cites=12638914933744077954,,,0,0,0
1178223,Promises and Limitations of Neural Stem Cell Therapies for Progressive Multiple Sclerosis,2020,Stefano Pluchino and Jayden A Smith and Luca Peruzzotti-Jametti,,,,,Elsevier Current Trends,,True,YjNFei4AAAAJ:I8ubwoE7ciMC,10,,13010632693932081366,/scholar?cites=13010632693932081366,,,0,0,0
1178224,Noncovalent DNA binding of metal complexes,2013,JA Smith and FR Keene and F Li and JG Collins,3,,,709-750,Elsevier,,True,YjNFei4AAAAJ:4JMBOYKVnBMC,9,,915537107877493288,/scholar?cites=915537107877493288,,,0,0,0
1178225,Polyornithine-based polyplexes to boost effective gene silencing in CNS disorders,2020,I Conejos-Sánchez and E Gallon and A Niño-Pariente and JA Smith and AG De la Fuente and L Di Canio and Stefano Pluchino and RJM Franklin and MJ Vicent,12,Nanoscale,11,6285-6299,Royal Society of Chemistry,,True,YjNFei4AAAAJ:Vu1dURnyNv8C,4,,6585717403408591245,/scholar?cites=6585717403408591245,,,0,0,0
1178226,Groove‐Binding Ruthenium (II) Complexes as Probes of DNA Recognition,2009,Jayden A Smith and J Grant Collins and F Richard Keene,,,,319-346,John Wiley & Sons Ltd.,,True,YjNFei4AAAAJ:ufrVoPGSRksC,4,,12417172827393835168,/scholar?cites=12417172827393835168,,,0,0,0
1178227,Peptide based drug delivery systems to the brain,2020,Yamir Islam and Andrew G Leach and Jayden Smith and Stefano Pluchino and Christopher R Coxonl and Muttuswamy Sivakumaran and James Downing and Amos A Fatokun and Meritxell Teixidò and Touraj Ehtezazi,1,Nano Express,1,012002,IOP Publishing,,True,YjNFei4AAAAJ:qjuL_XCUnM8C,1,,9513244310435616264,/scholar?cites=9513244310435616264,,,0,0,0
1178228,Succinate Receptor 1: An Emerging Regulator of Myeloid Cell Function in Inflammation,2020,Grzegorz Krzak and Cory M Willis and Jayden A Smith and Stefano Pluchino and Luca Peruzzotti-Jametti,,,,,Elsevier Current Trends,,True,YjNFei4AAAAJ:Rc-B-9qnGaUC,0,,,,,,0,0,0
1178229,The structural characterization of amavadin,1999,Robert E Berry and Elaine M Armstrong and Roy L Beddoes and David Collison and S Nigar Ertok and Madeleine Helliwell and C David Garner,38,Angewandte Chemie International Edition,6,795-797,,,True,yPr2cHkAAAAJ:u5HHmVD_uO8C,144,,10650355584045033591,/scholar?cites=10650355584045033591,,,0,0,0
1178230,Electrochemical and NMR spectroscopic studies of distal pocket mutants of nitrophorin 2: Stability. structure. and dynamics of axial ligand complexes,2003,Tatjana Kh Shokhireva and Robert E Berry and Elizabeth Uno and Celia A Balfour and Hongjun Zhang and F Walker,100,Proceedings of the National Academy of Sciences,7,3778-3783,National Acad Sciences,,True,yPr2cHkAAAAJ:qjMakFHDy7sC,85,,420419307371387124,/scholar?cites=420419307371387124,,,0,0,0
1178231,Spectroscopic and functional characterization of nitrophorin 7 from the blood-feeding insect Rhodnius prolixus reveals an important role of its isoform-specific N-terminus for …,2007,Markus Knipp and Fei Yang and Robert E Berry and Hongjun Zhang and Maxim N Shokhirev and F Ann Walker,46,Biochemistry,46,13254-13268,American Chemical Society,,True,yPr2cHkAAAAJ:Tyk-4Ss8FVUC,50,,4976377593034760290,/scholar?cites=4976377593034760290,,,0,0,0
1178232,Oxidation and loss of heme in soluble guanylyl cyclase from Manduca sexta,2011,Bradley G Fritz and Xiaohui Hu and Jacqueline L Brailey and Robert E Berry and F Ann Walker and William R Montfort,50,Biochemistry,26,5813-5815,American Chemical Society,,True,yPr2cHkAAAAJ:UebtZRa9Y70C,48,,8500400012062305926,/scholar?cites=8500400012062305926,,,0,0,0
1178233,Investigations of amavadin,2000,C David Garner and Elaine M Armstrong and Rober E Berry and Roy L Beddoes and David Collison and J Jon A Cooney and S Nigar Ertok and Madeleine Helliwell,80,Journal of inorganic biochemistry,1-2,17-20,Elsevier,,True,yPr2cHkAAAAJ:M3ejUd6NZC8C,47,,6564615600039634132,/scholar?cites=6564615600039634132,,,0,0,0
1178234,Axial ligand complexes of the Rhodnius nitrophorins: reduction potentials. binding constants. EPR spectra. and structures of the 4-iodopyrazole and imidazole complexes of NP4,2004,Robert E Berry and Xiao D Ding and Tatjana Kh Shokhireva and Andrzej Weichsel and William R Montfort and F Ann Walker,9,JBIC Journal of Biological Inorganic Chemistry,2,135-144,Springer-Verlag,,True,yPr2cHkAAAAJ:UeHWp8X0CEIC,45,,15177581905114008331,/scholar?cites=15177581905114008331,,,0,0,0
1178235,Effects of interdomain tether length and flexibility on the kinetics of intramolecular electron transfer in human sulfite oxidase,2010,Kayunta Johnson-Winters and Anna R Nordstrom and Safia Emesh and Andrei V Astashkin and Asha Rajapakshe and Robert E Berry and Gordon Tollin and John H Enemark,49,Biochemistry,6,1290-1296,American Chemical Society,,True,yPr2cHkAAAAJ:eQOLeE2rZwMC,42,,10106130989961257574,/scholar?cites=10106130989961257574,,,0,0,0
1178236,Effect of the N-terminus on heme cavity structure. ligand equilibrium. rate constants. and reduction potentials of nitrophorin 2 from Rhodnius prolixus,2007,Robert E Berry and Tatiana Kh Shokhireva and Igor Filippov and Maxim N Shokhirev and Hongjun Zhang and F Ann Walker,46,Biochemistry,23,6830-6843,American Chemical Society,,True,yPr2cHkAAAAJ:IjCSPb-OGe4C,42,,5885454202825142658,/scholar?cites=5885454202825142658,,,0,0,0
1178237,Assignment of the ferriheme resonances of the low-spin complexes of nitrophorins 1 and 4 by 1H and 13C NMR spectroscopy: Comparison to structural data obtained from X-ray …,2007,Tatiana Kh Shokhireva and Andrzej Weichsel and Kevin M Smith and Robert E Berry and Nikolai V Shokhirev and Celia A Balfour and Hongjun Zhang and William R Montfort and F Ann Walker,46,Inorganic chemistry,6,2041-2056,American Chemical Society,,True,yPr2cHkAAAAJ:zYLM7Y9cAGgC,42,,16514021561523999624,/scholar?cites=16514021561523999624,,,0,0,0
1178238,Overexpression in Escherichia coli and functional reconstitution of the liposome binding ferriheme protein nitrophorin 7 from the bloodsucking bug Rhodnius prolixus,2007,Markus Knipp and Hongjun Zhang and Robert E Berry and F Ann Walker,54,Protein expression and purification,1,183-191,Academic Press,,True,yPr2cHkAAAAJ:YsMSGLbcyi4C,38,,8786199788355335567,/scholar?cites=8786199788355335567,,,0,0,0
1178239,Effect of mutation of carboxyl side-chain amino acids near the heme on the midpoint potentials and ligand binding constants of nitrophorin 2 and its NO. histamine. and …,2009,Robert E Berry and Maxim N Shokhirev and Arthur YW Ho and Fei Yang and Tatiana K Shokhireva and Hongjun Zhang and Andrzej Weichsel and William R Montfort and F Ann Walker,131,Journal of the American Chemical Society,6,2313-2327,American Chemical Society,,True,yPr2cHkAAAAJ:Y0pCki6q_DkC,33,,4566620328075231004,/scholar?cites=4566620328075231004,,,0,0,0
1178240,The effect of mutation of F87 on the properties of CYP102A1-CYP4C7 chimeras: altered regiospecificity and substrate selectivity,2008,Chiung-Kuang J Chen and Tatiana Kh Shokhireva and Robert E Berry and Hongjun Zhang and F Ann Walker,13,JBIC Journal of Biological Inorganic Chemistry,5,813-824,Springer-Verlag,,True,yPr2cHkAAAAJ:WF5omc3nYNoC,32,,969495522144630672,/scholar?cites=969495522144630672,,,0,0,0
1178241,New vanadium-(IV) and-(V) analogues of Amavadin‡,1997,Paul D Smith and Robert E Berry and Spencer M Harben and Roy L Beddoes and Madeleine Helliwell and David Collison and C David Garner,,"Journal of the Chemical Society, Dalton Transactions",23,4509-4516,Royal Society of Chemistry,,True,yPr2cHkAAAAJ:9yKSN-GCB0IC,31,,11814349216518901941,/scholar?cites=11814349216518901941,,,0,0,0
1178242,1H and 13C NMR spectroscopic studies of the ferriheme resonances of three low-spin complexes of wild-type nitrophorin 2 and nitrophorin 2 (V24E) as a function of pH,2009,Fei Yang and Markus Knipp and Tatiana K Shokhireva and Robert E Berry and Hongjun Zhang and F Ann Walker,14,JBIC Journal of Biological Inorganic Chemistry,7,1077-1095,Springer-Verlag,,True,yPr2cHkAAAAJ:ufrVoPGSRksC,30,,13208652258855983016,/scholar?cites=13208652258855983016,,,0,0,0
1178243,Assignment of the ferriheme resonances of high-and low-spin forms of the symmetrical hemin-reconstituted nitrophorins 1–4 by 1H and 13C NMR spectroscopy: the dynamics of heme …,2008,Tatiana K Shokhireva and Nikolai V Shokhirev and Robert E Berry and Hongjun Zhang and F Ann Walker,13,JBIC Journal of Biological Inorganic Chemistry,6,941-959,Springer-Verlag,,True,yPr2cHkAAAAJ:_FxGoFyzp5QC,27,,17679024083767172754,/scholar?cites=17679024083767172754,,,0,0,0
1178244,Scanning chimeragenesis: the approach used to change the substrate selectivity of fatty acid monooxygenase CYP102A1 to that of terpene ω-hydroxylase CYP4C7,2010,Chiung-Kuang J Chen and Robert E Berry and Tatjana Kh Shokhireva and Marat B Murataliev and Hongjung Zhang and F Ann Walker,15,JBIC Journal of Biological Inorganic Chemistry,2,159-174,Springer-Verlag,,True,yPr2cHkAAAAJ:3x-KLxxGyuUC,25,,13981709108775173010,/scholar?cites=13981709108775173010,,,0,0,0
1178245,Scanning chimeragenesis: the approach used to change the substrate selectivity of fatty acid monooxygenase CYP102A1 to that of terpene ω-hydroxylase CYP4C7,2010,Chiung-Kuang J Chen and Robert E Berry and Tatjana Kh Shokhireva and Marat B Murataliev and Hongjung Zhang and F Ann Walker,15,JBIC Journal of Biological Inorganic Chemistry,2,159-174,Springer-Verlag,,True,yPr2cHkAAAAJ:Se3iqnhoufwC,25,,13981709108775173010,/scholar?cites=13981709108775173010,,,0,0,0
1178246,Assignment of the ferriheme resonances of the high-spin forms of nitrophorins 1 and 4 by 1H NMR spectroscopy: Comparison to structural data obtained from X-ray crystallography,2007,Tatiana Kh Shokhireva and Kevin M Smith and Robert E Berry and Nikolai V Shokhirev and Celia A Balfour and Hongjun Zhang and F Ann Walker,46,Inorganic chemistry,1,170-178,American Chemical Society,,True,yPr2cHkAAAAJ:W7OEmFMy1HYC,24,,7103868855602384665,/scholar?cites=7103868855602384665,,,0,0,0
1178247,Assignment of ferriheme resonances for high-and low-spin forms of nitrophorin 3 by 1 H and 13 C NMR spectroscopy and comparison to nitrophorin 2: Heme pocket structural …,2008,Tatiana Kh Shokhireva and Robert E Berry and Hongjun Zhang and Nikolai V Shokhirev and F Ann Walker,361,Inorganica chimica acta,4,925-940,Elsevier,,True,yPr2cHkAAAAJ:LkGwnXOMwfcC,22,,17922068914026559719,/scholar?cites=17922068914026559719,,,0,0,0
1178248,Nuclear Inelastic Scattering and Mössbauer Spectroscopy as Local Probes for Ligand Binding Modes and Electronic Properties in Proteins: Vibrational Behavior of a Ferriheme …,2012,Beate Moeser and Adam Janoschka and Juliusz A Wolny and Hauke Paulsen and Igor Filippov and Robert E Berry and Hongjun Zhang and Aleksandr I Chumakov and F Ann Walker and Volker Schünemann,134,Journal of the American Chemical Society,9,4216-4228,American Chemical Society,,True,yPr2cHkAAAAJ:MXK_kJrjxJIC,18,,13431704581472677556,/scholar?cites=13431704581472677556,,,0,0,0
1178249,Unprecedented Peroxidase-like Activity of Rhodnius prolixus Nitrophorin 2: Identification of the [FeIV O Por•]+ and [FeIV O Por](Tyr38•) Intermediates and Their Role (s) in …,2010,Rahul Singh and Robert E Berry and Fei Yang and Hongjun Zhang and F Ann Walker and Anabella Ivancich,49,Biochemistry,41,8857-8872,American Chemical Society,,True,yPr2cHkAAAAJ:hqOjcs7Dif8C,17,,8223298436511899546,/scholar?cites=8223298436511899546,,,0,0,0
1178250,Insect bites on a molecular basis. How does the blood-sucking bug Rhodnius prolixus get its meal? The ferriheme proteins nitrophorin 2 and 4 studied by Mössbauer spectroscopy,2002,P Wegner and R Benda and V Schünemann and AX Trautwein and RE Berry and CA Balfour and D Wert and FA Walker,5,Hyperfine Interact. C,,253-256,,,True,yPr2cHkAAAAJ:roLk4NBRz8UC,14,,17581346893318287918,/scholar?cites=17581346893318287918,,,0,0,0
1178251,Intramolecular electron transfer in sulfite-oxidizing enzymes: probing the role of aromatic amino acids,2012,Asha Rajapakshe and Kimberly T Meyers and Robert E Berry and Gordon Tollin and John H Enemark,17,JBIC Journal of Biological Inorganic Chemistry,3,345-352,Springer-Verlag,,True,yPr2cHkAAAAJ:5nxA0vEk-isC,11,,5652130380656670523,/scholar?cites=5652130380656670523,,,0,0,0
1178252,Electron Spin Density on the Axial His Ligand of High-Spin and Low-Spin Nitrophorin 2 Probed by Heteronuclear NMR Spectroscopy,2013,Luciano A Abriata and María-Eugenia Zaballa and Robert E Berry and Fei Yang and Hongjun Zhang and F Ann Walker and Alejandro J Vila,52,Inorganic chemistry,3,1285-1295,American Chemical Society,,True,yPr2cHkAAAAJ:_kc_bZDykSQC,9,,14035766162246965419,/scholar?cites=14035766162246965419,,,0,0,0
1178253,Native N‐Terminus Nitrophorin 2 from the Kissing Bug: Similarities to and Differences from NP2 (D1A),2012,Robert E Berry and Dhanasekaran Muthu and Tatiana K Shokhireva and Sarah A Garrett and Hongjun Zhang and F Walker,9,Chemistry & Biodiversity,9,1739-1755,WILEY‐VCH Verlag,,True,yPr2cHkAAAAJ:3fE2CSJIrl8C,8,,14372001246010965393,/scholar?cites=14372001246010965393,,,0,0,0
1178254,Effects of mutating aromatic surface residues of the heme domain of human sulfite oxidase on its heme midpoint potential. intramolecular electron transfer. and steady-state …,2013,Amanda C Davis and Matthew J Cornelison and Kimberly T Meyers and Asha Rajapakshe and Robert E Berry and Gordon Tollin and John H Enemark,42,Dalton Transactions,9,3043-3049,Royal Society of Chemistry,,True,yPr2cHkAAAAJ:KlAtU1dfN6UC,7,,14097332213911974197,/scholar?cites=14097332213911974197,,,0,0,0
1178255,Two methods for direct ortho-arylation of benzoic acids,2007,Hendrich A Chiong and Quynh-Nhu Pham and Olafs Daugulis,129,Journal of the American Chemical Society,32,9879-9884,American Chemical Society,,True,Y_YnitYAAAAJ:u-x6o8ySG0sC,440,,8892693341160432513,/scholar?cites=8892693341160432513,,,0,0,0
1178256,Palladium-catalyzed arylation of electron-rich heterocycles with aryl chlorides,2007,Hendrich A Chiong and Olafs Daugulis,9,Organic letters,8,1449-1451,American Chemical Society,,True,Y_YnitYAAAAJ:u5HHmVD_uO8C,388,,4615856365438630922,/scholar?cites=4615856365438630922,,,0,0,0
1178257,Monomeric silver (I) β-diketiminate complexes,2006,Hendrich A Chiong and Olafs Daugulis,25,Organometallics,17,4054-4057,American Chemical Society,,True,Y_YnitYAAAAJ:d1gkVwhDpl0C,36,,8297221473069569284,/scholar?cites=8297221473069569284,,,0,0,0
1178258,Chloro-substituted polyetherimides having improved relative thermal index,2013,Hendrich Chiong and Thomas Link Guggenheim and Farid Fouad Khouri and Matthew L Kuhlman and Miguel Angel Navarro de Castro and Roy Ray Odle and Brennan A Smith,,,,,,,True,Y_YnitYAAAAJ:roLk4NBRz8UC,17,,15075704446557411246,/scholar?cites=15075704446557411246,,,0,0,0
1178259,Methods of Manufacture of Bis (phthalimide) s and Polyetherimides. and bis (phthalimide) s. and polyetherimides formed therefrom,2014,Hendrich Chiong and Surya Prakasha Rao Daliparthi and Hareesh Shamrao Deshpande and Thomas Link Guggenheim and Farid Fouad Khouri and Mahesh Srinivas Kumar and Miguel Angel Navarro de Castro and Roy Ray Odle and P Sivakumar and Brennan Alexander Smith and Siva Kumar Sreeramagiri,,,,,,,True,Y_YnitYAAAAJ:LkGwnXOMwfcC,16,,6736334435184006215,/scholar?cites=6736334435184006215,,,0,0,0
1178260,Multi-stage process for forming polyarylene sulfides,2017,Hendrich Chiong and Michael Haubs and Damian Feord and Stanley Leonard and Jacob Grayson and Venkata Nekkanti,,,,,,,True,Y_YnitYAAAAJ:W7OEmFMy1HYC,11,,7587965301964112504,/scholar?cites=7587965301964112504,,,0,0,0
1178261,Scrubbing process for polyarylene sulfide formation,2017,Hendrich Alvarez Chiong,,,,,,,True,Y_YnitYAAAAJ:eQOLeE2rZwMC,6,,17959807899435877211,/scholar?cites=17959807899435877211,,,0,0,0
1178262,Process for forming low halogen content polyarylene sulfides,2017,Hendrich Alvarez Chiong,,,,,,,True,Y_YnitYAAAAJ:WF5omc3nYNoC,6,,8023606991103123619,/scholar?cites=8023606991103123619,,,0,0,0
1178263,Salt byproduct separation during formation of polyarylene sulfide,2016,Hendrich Chiong and Michael Haubs and Damian Feord and Mark Shatzer and Jacob Grayson,,,,,,,True,Y_YnitYAAAAJ:Tyk-4Ss8FVUC,6,,11931933081423734715,/scholar?cites=11931933081423734715,,,0,0,0
1178264,Method of polyarylene sulfide crystallization,2016,Hendrich Chiong and Michael Haubs and Damian Feord and Stanley Leonard and Jacob Grayson and Venkata Nekkanti,,,,,,,True,Y_YnitYAAAAJ:Y0pCki6q_DkC,6,,17665409877933541028,/scholar?cites=17665409877933541028,,,0,0,0
1178265,Palladium (II) Acetate‐Butyldi‐1‐Adamantylphosphine Catalyzed Arylation of Electron‐Rich Heterocycles. Preparation of 5‐Phenyl‐2‐Isobutylthiazole,2003,Anna Lazareva and Hendrich A Chiong and Olafs Daugulis,86,Organic Syntheses,,105-112,John Wiley & Sons. Inc.,,True,Y_YnitYAAAAJ:9yKSN-GCB0IC,4,,9382776404898857453,/scholar?cites=9382776404898857453,,,0,0,0
1178266,Technique for forming a high melt viscosity polyarylene sulfide,2017,Hendrich A Chiong,,,,,,,True,Y_YnitYAAAAJ:Se3iqnhoufwC,3,,5744757048241501369,/scholar?cites=5744757048241501369,,,0,0,0
1178267,Method of polyarylene sulfide precipitation,2018,Hendrich A Chiong,,,,,,,True,Y_YnitYAAAAJ:_FxGoFyzp5QC,2,,12924261766021522852,/scholar?cites=12924261766021522852,,,0,0,0
1178268,Method for forming a high molecular weight polyarylene sulfide,2018,Hendrich A Chiong,,,,,,,True,Y_YnitYAAAAJ:YsMSGLbcyi4C,2,,352064574353770952,/scholar?cites=352064574353770952,,,0,0,0
1178269,Method for forming a low viscosity polyarylene sulfide,2017,Venkata M Nekkanti and Hendrich A Chiong and Jacob Grayson,,,,,,,True,Y_YnitYAAAAJ:ufrVoPGSRksC,2,,272660078730936446,/scholar?cites=272660078730936446,,,0,0,0
1178270,Chloro-substituted polyetherimides having improved relative thermal index,2013,Hendrich Chiong and Thomas Link Guggenheim and Farid Fouad Khouri and Matthew L Kuhlman and Miguel Angel Navarro De Castro and Roy Ray Odle and Brennan Alexander Smith,,,,,,,True,Y_YnitYAAAAJ:0EnyYjriUFMC,2,,5921307993110492912,/scholar?cites=5921307993110492912,,,0,0,0
1178271,Palladium (II) Acetate,2001,Helena Grennberg and Jonathan S Foot and Martin G Banwell and Daniela Sustac Roman,,Encyclopedia of Reagents for Organic Synthesis,,1-35,John Wiley & Sons. Ltd,,True,Y_YnitYAAAAJ:5nxA0vEk-isC,2,,3981554904516633035,/scholar?cites=3981554904516633035,,,0,0,0
1178272,Potassium Phosphate,2001,Hendrich A Chiong,,Encyclopedia of Reagents for Organic Synthesis,,,John Wiley & Sons. Ltd,,True,Y_YnitYAAAAJ:hqOjcs7Dif8C,2,,15156534003912479004,/scholar?cites=15156534003912479004,,,0,0,0
1178273,Use of aryl chlorides in palladium-catalyzed CH bond functionalization,2012,Olafs Daugulis and Hendrich Chiong,,,,,,,True,Y_YnitYAAAAJ:2osOgNQ5qMEC,1,,65420104967151400,/scholar?cites=65420104967151400,,,0,0,0
1178274,Method of polyarylene sulfide precipitation,2021,Hendrich A Chiong,,,,,,,True,Y_YnitYAAAAJ:QIV2ME_5wuYC,0,,,,,,0,0,0
1178275,Method for Forming a Polyarylene Sulfide,2020,Hendrich A Chiong,,,,,,,True,Y_YnitYAAAAJ:7PzlFSSx8tAC,0,,,,,,0,0,0
1178276,High solids content polyetherimide and components thereof in an organic solvent. and method of preparation,2019,Thomas Link Guggenheim and Hendrich Chiong and Darlene Hope Nance and Bernabe Quevedo Sanchez and Carmen Rocio Misiego Arpa and Juan Justino Rodriguez Ordonez and Javier Nieves Remacha,,,,,,,True,Y_YnitYAAAAJ:3fE2CSJIrl8C,0,,,,,,0,0,0
1178277,Synthesis of reactive intermediates for polyetherimides. and uses thereof,2018,Thomas Link Guggenheim and Hendrich Chiong and Bernabe Quevedo Sanchez and Carmen Rocio Misiego Arpa and Juan Justino Rodriguez Ordonez and Javier Nieves Remacha,,,,,,,True,Y_YnitYAAAAJ:dhFuZR0502QC,0,,,,,,0,0,0
1178278,Salt byproduct separation during formation of polyarylene sulfide,2018,Hendrich Chiong and Michael Haubs and Damian Feord and Mark Shatzer and Jacob Grayson,,,,,,,True,Y_YnitYAAAAJ:MXK_kJrjxJIC,0,,,,,,0,0,0
