,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations,got_author_ids,author_ids
1178751,Weak Supramolecular Interactions Governing Parallel and Antiparallel DNA Quadruplexes: Insights from Large‐Scale Quantum Mechanics Analysis of Experimentally Derived Models,2017,Yevgen P Yurenko and Jan Novotný and Radek Marek,23,Chemistry–A European Journal,23,5573-5584,,,True,R3-xq2IAAAAJ:lYAcb2jw7qUC,6,,9727996723098026085,/scholar?cites=9727996723098026085,,,0,0,0
1178752,Conformational landscape of the nucleoside reverse transcriptase inhibitor d4T: A comprehensive quantum-chemical approach,2013,Alla G Ponomareva and Yevgen P Yurenko and Roman O Zhurakivsky and Tanja van Mourik and Dmytro M Hovorun,3,Current Physical Chemistry,1,83-92,Bentham Science Publishers,,True,R3-xq2IAAAAJ:zUl2_INMlC4C,6,,16814729826008278740,/scholar?cites=16814729826008278740,,,0,0,0
1178753,Nucleotides containing variously modified sugars: energetics. structure. and mechanical properties,2016,Yevgen P Yurenko and Jan Novotný and Tymofii Yu Nikolaienko and Radek Marek,18,Physical Chemistry Chemical Physics,3,1615-1628,Royal Society of Chemistry,,True,R3-xq2IAAAAJ:LK8CI43ZvvMC,5,,13479388220174953882,/scholar?cites=13479388220174953882,,,0,0,0
1178754,Substituting CF2 for O4′ in Components of Nucleic Acids: Towards Systems with Reduced Propensity to Form Abasic Lesions,2015,Yevgen P Yurenko and Jan Novotný and Vladimir Sklenář and Radek Marek,21,Chemistry–A European Journal,49,17933-17943,WILEY‐VCH Verlag,,True,R3-xq2IAAAAJ:nPT8s1NX_-sC,5,,14439706864930199550,/scholar?cites=14439706864930199550,,,0,0,0
1178755,The significant role of the intermolecular CHMIDLINE HORIZONTAL ELLIPSISO/N hydrogen bonds in governing the biologically important pairs of the DNA and RNA modified bases: a …,2015,Ol'ha O Brovarets and Yevgen P Yurenko and Dmytro M Hovorun,33,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,8,1624-1652,TAYLOR & FRANCIS INC,,True,R3-xq2IAAAAJ:37UQlXuwjP4C,2,,7834717547055120900,/scholar?cites=7834717547055120900,,,0,0,0
1178756,Intramolecular CH center dot center dot center dot O hydrogen bonds in the AI and BI DNA-like conformers of canonical nucleosides and their Watson-Crick pairs. Quantum chemical …,2011,Yevgen P Yurenko and Roman O Zhurakivsky and Svitlana P Samijlenko and Dmytro M Hovorun,29,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,1,51-65,TAYLOR & FRANCIS INC,,True,R3-xq2IAAAAJ:ufrVoPGSRksC,2,,14103176289277709561,/scholar?cites=14103176289277709561,,,0,0,0
1178757,Intermolecular CH center dot center dot center dot O/N H-bonds in the biologically important pairs of natural nucleobases: a thorough quantum-chemical study,2014,Ol'ha O Brovarets and Yevgen P Yurenko and Dmytro M Hovorun,32,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,6,993-1022,TAYLOR & FRANCIS INC,,True,R3-xq2IAAAAJ:LkGwnXOMwfcC,1,,3995307044254307068,/scholar?cites=3995307044254307068,,,0,0,0
1178758,Monitoring the formate-NAD interaction during formate oxidation in the active site of Candida boidinii formate dehydrogenase,2019,Y Yurenko and J Kozelka,48,,,S194-S194,SPRINGER,,True,R3-xq2IAAAAJ:c59VksA5Vz4C,0,,,,,,0,0,0
1178759,Cannabinoids suppress inflammatory and neuropathic pain by targeting α3 glycine receptors,2012,Wei Xiong and Tanxing Cui and Kejun Cheng and Fei Yang and Shao-Rui Chen and Dan Willenbring and Yun Guan and Hui-Lin Pan and Ke Ren and Yan Xu and Li Zhang,209,The Journal of Experimental Medicine,6,1121-1134,Rockefeller Univ Press,,True,Jvs1ps0AAAAJ:UebtZRa9Y70C,208,,929100793616150287,/scholar?cites=929100793616150287,,,0,0,0
1178760,Phenylglycine and sulfonamide correctors of defective ΔF508 and G551D cystic fibrosis transmembrane conductance regulator chloride-channel gating,2005,Nicoletta Pedemonte and Nitin D Sonawane and Alessandro Taddei and Jie Hu and Olga Zegarra-Moran and Yat Fan Suen and Lori I Robins and Christopher W Dicus and Dan Willenbring and Michael H Nantz and Mark J Kurth and Luis JV Galietta and Alan S Verkman,67,Molecular pharmacology,5,1797-1807,American Society for Pharmacology and Experimental Therapeutics,,True,Jvs1ps0AAAAJ:Y0pCki6q_DkC,174,,14587459147319339995,/scholar?cites=14587459147319339995,,,0,0,0
1178761,Structure of the pentameric ligand-gated ion channel ELIC cocrystallized with its competitive antagonist acetylcholine,2012,Jianjun Pan and Qiang Chen and Dan Willenbring and Ken Yoshida and Tommy Tillman and Ossama B. Kashlan and Aina Cohen and Xiang-Peng Kong and Yan Xu and Pei Tang,3,Nature Communications,,714,Nature Publishing Group,,True,Jvs1ps0AAAAJ:Se3iqnhoufwC,101,,9346180233244102432,/scholar?cites=9346180233244102432,,,0,0,0
1178762,Structure of the Pentameric Ligand-Gated Ion Channel GLIC Bound with Anesthetic Ketamine,2012,Jianjun Pan and Qiang Chen and Dan Willenbring and David Mowrey and Xiang-Peng Kong and Aina Cohen and Christopher B Divito and Yan Xu and Pei Tang,20,Structure,9,1463-1469,Cell Press,,True,Jvs1ps0AAAAJ:0EnyYjriUFMC,86,,16112381523210200719,/scholar?cites=16112381523210200719,,,0,0,0
1178763,Mechanistic studies on the stereoselective formation of β-mannosides from mannosyl iodides using α-deuterium kinetic isotope effects,2007,Mohamed H El-Badri and Dan Willenbring and Dean J Tantillo and Jacquelyn Gervay-Hague,72,The Journal of organic chemistry,13,4663-4672,American Chemical Society,,True,Jvs1ps0AAAAJ:ufrVoPGSRksC,69,,10775598705934959824,/scholar?cites=10775598705934959824,,,0,0,0
1178764,Applied Computational Chemistry for the Blind and Visually Impaired,2012,Henry B Wedler and Sarah R Cohen and Rebecca L Davis and Jason G Harrison and Matthew R Siebert and Dan Willenbring and Christian S Hamann and Jared T Shaw and Dean J Tantillo,89,Journal of Chemical Education,11,1400-1404,American Chemical Society and Division of Chemical Education. Inc.,,True,Jvs1ps0AAAAJ:hqOjcs7Dif8C,56,,5119584553444377333,/scholar?cites=5119584553444377333,,,0,0,0
1178765,Asymmetric ligand binding facilitates conformational transitions in pentameric ligand-gated ion channels,2013,David Mowrey and Mary Hongying Cheng and Lu Tian Liu and Dan Willenbring and Xinghua Lu and Troy Wymore and Yan Xu and Pei Tang,135,Journal of the American Chemical Society,6,2172-2180,American Chemical Society,,True,Jvs1ps0AAAAJ:5nxA0vEk-isC,47,,9555900471574802141,/scholar?cites=9555900471574802141,,,0,0,0
1178766,Isoflurane Alters the Structure and Dynamics of GLIC,2011,Dan Willenbring and Lu Tian Liu and David Mowrey and Yan Xu and Pei Tang,101,Biophysical Journal,8,1905-1912,Cell Press,,True,Jvs1ps0AAAAJ:UeHWp8X0CEIC,44,,6887152830554700397,/scholar?cites=6887152830554700397,,,0,0,0
1178767,General anesthetic binding to neuronal α4β2 nicotinic acetylcholine receptor and its effects on global dynamics,2009,Lu Tian Liu and Dan Willenbring and Yan Xu and Pei Tang,113,The Journal of Physical Chemistry B,37,12581-12589,American Chemical Society,,True,Jvs1ps0AAAAJ:u5HHmVD_uO8C,37,,12302538888190835876,/scholar?cites=12302538888190835876,,,0,0,0
1178768,Higher susceptibility to halothane modulation in open-than in closed-channel α4β2 nAChR revealed by molecular dynamics simulations,2009,Lu Tian Liu and Esmael J Haddadian and Dan Willenbring and Yan Xu and Pei Tang,114,The Journal of Physical Chemistry B,1,626-632,American Chemical Society,,True,Jvs1ps0AAAAJ:u-x6o8ySG0sC,26,,4583266352985216136,/scholar?cites=4583266352985216136,,,0,0,0
1178769,Unresponsive Correlated Motion in α7 nAChR to Halothane Binding Explains Its Functional Insensitivity to Volatile Anesthetics,2010,David Mowrey and Esmael J Haddadian and Lu Tian Liu and Dan Willenbring and Yan Xu and Pei Tang,114,The Journal of Physical Chemistry B,22,7649-7655,American Chemical Society,,True,Jvs1ps0AAAAJ:d1gkVwhDpl0C,22,,11118343864479345521,/scholar?cites=11118343864479345521,,,0,0,0
1178770,Pentalenene formation mechanisms redux,2014,Michael W Lodewyk and Dan Willenbring and Dean J Tantillo,12,Organic & biomolecular chemistry,6,887-894,Royal Society of Chemistry,,True,Jvs1ps0AAAAJ:MXK_kJrjxJIC,21,,15319029136445293576,/scholar?cites=15319029136445293576,,,0,0,0
1178771,The role of structured water in mediating general anesthetic action on α4β2 nAChR,2010,Dan Willenbring and Yan Xu and Pei Tang,12,Physical Chemistry Chemical Physics,35,10263-10269,Royal Society of Chemistry,,True,Jvs1ps0AAAAJ:9yKSN-GCB0IC,15,,188276526538611843,/scholar?cites=188276526538611843,,,0,0,0
1178772,Design and synthesis of propeller-shaped dispiroisoxazolinopiperidinochromanones,2008,Richard D Carpenter and Patrick B DeBerdt and Jason B Holden and Kristin A Milinkevich and Taewoo Min and Dan Willenbring and James C Fettinger and Dean J Tantillo and Mark J Kurth,10,Journal of Combinatorial Chemistry,2,225-229,American Chemical Society,,True,Jvs1ps0AAAAJ:_FxGoFyzp5QC,15,,6236578880239228144,/scholar?cites=6236578880239228144,,,0,0,0
1178773,Mechanistic possibilities for oxetane formation in the biosynthesis of Taxol’s D ring,2008,Dan Willenbring and Dean J Tantillo,78,Russian Journal of General Chemistry,4,723-731,MAIK Nauka/Interperiodica,,True,Jvs1ps0AAAAJ:LkGwnXOMwfcC,12,,1449649545189967192,/scholar?cites=1449649545189967192,,,0,0,0
1178774,Synthesis of 13C1‐pinonaldehyde,2005,Christopher W Dicus and Dan Willenbring and Michael H Nantz,48,Journal of Labelled Compounds and Radiopharmaceuticals,3,223-229,John Wiley & Sons. Ltd.,,True,Jvs1ps0AAAAJ:zYLM7Y9cAGgC,3,,7786409800342470694,/scholar?cites=7786409800342470694,,,0,0,0
1178775,Why Is α4β2 Nachr More Sensitive to Volatile Anesthetics Than α7 Nachr?,2010,David D Mowrey and Lu T Liu and Dan Willenbring and Esmael J Haddadian and Yan Xu and Pei Tang,98,Biophysical Journal,3,38a,Cell Press,,True,Jvs1ps0AAAAJ:qjMakFHDy7sC,0,,,,,,0,0,0
1178776,Thermoresponsive microgel-based materials,2009,L Andrew Lyon and Zhiyong Meng and Neetu Singh and Courtney D Sorrell and Ashlee St John,38,,4,865-874,Royal Society of Chemistry,,True,oU0pAYMAAAAJ:u5HHmVD_uO8C,282,,3223760368424367294,/scholar?cites=3223760368424367294,,,0,0,0
1178777,Color Tunable Poly (N‐Isopropylacrylamide)‐co‐Acrylic Acid Microgel–Au Hybrid Assemblies,2011,Courtney D Sorrell and Matthew CD Carter and Michael J Serpe,21,Advanced Functional Materials,3,425-433,WILEY‐VCH Verlag,,True,oU0pAYMAAAAJ:u-x6o8ySG0sC,167,,1475367755227878528,/scholar?cites=1475367755227878528,,,0,0,0
1178778,Reflection Order Selectivity of Color‐Tunable Poly(N‐isopropylacrylamide) Microgel Based Etalons,2011,Courtney D Sorrell and Michael J Serpe,23,Advanced materials,35,4088-4092,WILEY‐VCH Verlag,,True,oU0pAYMAAAAJ:d1gkVwhDpl0C,127,,11998928763351818354,/scholar?cites=11998928763351818354,,,0,0,0
1178779,A “paint-on” protocol for the facile assembly of uniform microgel coatings for color tunable etalon fabrication,2011,Courtney D Sorrell and Matthew CD Carter and Michael J Serpe,3,ACS applied materials & interfaces,4,1140-1147,American Chemical Society,,True,oU0pAYMAAAAJ:9yKSN-GCB0IC,94,,1420779553255303715,/scholar?cites=1420779553255303715,,,0,0,0
1178780,Glucose sensitive poly (N-isopropylacrylamide) microgel based etalons,2012,Courtney D Sorrell and Michael J Serpe,402,Analytical and bioanalytical chemistry,7,2385-2393,Springer-Verlag,,True,oU0pAYMAAAAJ:2osOgNQ5qMEC,81,,10781421992260607277,/scholar?cites=10781421992260607277,,,0,0,0
1178781,Bimodal swelling responses in microgel thin films,2007,Courtney D Sorrell and L Andrew Lyon,111,The Journal of Physical Chemistry B,16,4060-4066,American Chemical Society,,True,oU0pAYMAAAAJ:qjMakFHDy7sC,60,,17034667235324170531,/scholar?cites=17034667235324170531,,,0,0,0
1178782,Deswelling Kinetics of Color Tunable Poly(N-Isopropylacrylamide) Microgel-Based Etalons,2011,Matthew CD Carter and Courtney D Sorrell and Michael J Serpe,115,The Journal of Physical Chemistry B,49,14359-14368,American Chemical Society,,True,oU0pAYMAAAAJ:IjCSPb-OGe4C,51,,3275274110099257827,/scholar?cites=3275274110099257827,,,0,0,0
1178783,Deformation controlled assembly of binary microgel thin films,2008,Courtney D Sorrell and L Andrew Lyon,24,Langmuir,14,7216-7222,American Chemical Society,,True,oU0pAYMAAAAJ:UeHWp8X0CEIC,44,,14898464497204522985,/scholar?cites=14898464497204522985,,,0,0,0
1178784,An upper limit for macromolecular crowding effects,2011,Andrew C Miklos and Conggang Li and Courtney D Sorrell and L Andrew Lyon and Gary J Pielak,4,BMC biophysics,1,1-7,BioMed Central,,True,oU0pAYMAAAAJ:zYLM7Y9cAGgC,21,,18156058720016279871,/scholar?cites=18156058720016279871,,,0,0,0
1178785,Container coating compositions,2016,Kareem Kaleem John Dudik and Courtney Richman and Qin Li and Youssef Moussa and Randy Daughenbaugh and James Rowley,,,,,,,True,oU0pAYMAAAAJ:LkGwnXOMwfcC,0,,,,,,0,0,0
1178786,POLYURETHANE DISPERSIONS FOR COATING CONTAINERS,2014,Mary Ann Fuhry Courtney Richman and John M. Dudik,,,,,,,True,oU0pAYMAAAAJ:_FxGoFyzp5QC,0,,,,,,0,0,0
1178787,Color‐Tunable Poly (N‐Isopropylacrylamide) Microgel‐Based Etalons: Fabrication. Characterization. and Applications,2012,Michael J Serpe and Courtney D Sorrell and Matthew CD Carter and Ian N Heppner and Janelle B Smiley‐Wiens and Liang Hu,,Hydrogel Micro and Nanoparticles,,317-336,Wiley‐VCH Verlag GmbH & Co. KGaA,,True,oU0pAYMAAAAJ:ufrVoPGSRksC,0,,,,,,0,0,0
1178788,Color tunable etalons from poly (N-isopropylacrylamide)-co-acrylic acid microgel/Au assemblies,2011,Michael J Serpe and Courtney D Sorrell and Matthew CD Carter,241,,,,AMER CHEMICAL SOC,,True,oU0pAYMAAAAJ:eQOLeE2rZwMC,0,,,,,,0,0,0
1178789,Thermoresponsive microgel etalons for chemical sensing applications,2011,Courtney D Sorrell and Matthew CD Carter and Michael J Serpe,241,,,,AMER CHEMICAL SOC,,True,oU0pAYMAAAAJ:Tyk-4Ss8FVUC,0,,,,,,0,0,0
1178790,Color tunable etalons from poly (N-isopropylacrylamide)-co-acrylic acid microgel/Au assemblies: A novel glucose sensing motif,2011,Courtney D Sorrell and Matthew CD Carter and Michael J Serpe,,第七届全国医学生物化学与分子生物学和第四届全国临床应用生物化学与分子生物学联合学术研讨会暨医学生化分会会员代表大会论文集,,,,,True,oU0pAYMAAAAJ:YsMSGLbcyi4C,0,,,,,,0,0,0
1178791,Fundamental studies of responsive microgel thin films at interfaces,2008,Courtney Davis Sorrell,,,,,,,True,oU0pAYMAAAAJ:W7OEmFMy1HYC,0,,,,,,0,0,0
1178792,COLL 52-Properties of physically cross-linked poly (styrene-co-N-isopropylacrylamide) colloidal crystals,2007,Courtney D Sorrell and Jonathan G McGrath and L Andrew Lyon,234,,,,AMER CHEMICAL SOC,,True,oU0pAYMAAAAJ:WF5omc3nYNoC,0,,,,,,0,0,0
1178793,Interrogations of microgel multilayers by optical and acoustic measurements,2006,Courtney D Sorrell and L Andrew Lyon,231,,,,AMER CHEMICAL SOC,,True,oU0pAYMAAAAJ:Y0pCki6q_DkC,0,,,,,,0,0,0
1178794,Colorimetric and fluorescent sensing of pyrophosphate in 100% aqueous solution by a system comprised of rhodamine B compound and Al3+ complex,2010,Chuda Raj Lohani and Joung-Min Kim and So-Young Chung and Juyoung Yoon and Keun-Hyeung Lee,135,Analyst,8,2079-2084,Royal Society of Chemistry,,True,NHtcSnIAAAAJ:9yKSN-GCB0IC,216,,5830275898029450858,/scholar?cites=5830275898029450858,,,0,0,0
1178795,The effect of absorbance of Fe3+ on the detection of Fe3+ by fluorescent chemical sensors,2010,Chuda Raj Lohani and Keun-Hyeung Lee,143,Sensors and Actuators B: chemical,2,649-654,Elsevier,,True,NHtcSnIAAAAJ:u-x6o8ySG0sC,117,,15550062631756222437,/scholar?cites=15550062631756222437,,,0,0,0
1178796,Selective and sensitive ratiometric detection of Hg 2+ in 100% aqueous solution with triazole-based dansyl probe,2012,Lok Nath Neupane and Joung Min Kim and Chuda Raj Lohani and Keun-Hyeung Lee,22,Journal of Materials Chemistry,9,4003-4008,Royal Society of Chemistry,,True,NHtcSnIAAAAJ:IjCSPb-OGe4C,98,,1130301955471968473,/scholar?cites=1130301955471968473,,,0,0,0
1178797,A highly sensitive and selective detection of Hg (II) in 100% aqueous solution with fluorescent labeled dimerized Cys residues,2010,Bishnu Prasad Joshi and Chuda Raj Lohani and Keun-Hyeung Lee,8,Organic & biomolecular chemistry,14,3220-3226,Royal Society of Chemistry,,True,NHtcSnIAAAAJ:u5HHmVD_uO8C,80,,3048415330665327105,/scholar?cites=3048415330665327105,,,0,0,0
1178798,Highly sensitive turn-on detection of Ag+ in aqueous solution and live cells with a symmetric fluorescent peptide,2012,Chuda RajáLohani and Lok NatháNeupane,48,Chemical Communications,24,3012-3014,Royal Society of Chemistry,,True,NHtcSnIAAAAJ:WF5omc3nYNoC,63,,2107685394791604243,/scholar?cites=2107685394791604243,,,0,0,0
1178799,Facile synthesis of anthracene-appended amino acids as highly selective and sensitive fluorescent Fe3+ ion sensors,2009,Chuda Raj Lohani and Joung-Min Kim and Keun-Hyeung Lee,19,Bioorganic & medicinal chemistry letters,21,6069-6073,Pergamon,,True,NHtcSnIAAAAJ:2osOgNQ5qMEC,58,,10692310150868569709,/scholar?cites=10692310150868569709,,,0,0,0
1178800,Selectively and sensitively monitoring Hg2+ in aqueous buffer solutions with fluorescent sensors based on unnatural amino acids,2012,Chuda Raj Lohani and Lok Nath Neupane and Joung-min Kim and Keun-Hyeung Lee,161,Sensors and Actuators B: Chemical,1,1088-1096,Elsevier,,True,NHtcSnIAAAAJ:eQOLeE2rZwMC,46,,15295889159579556185,/scholar?cites=15295889159579556185,,,0,0,0
1178801,Solid-phase total synthesis of daptomycin and analogs,2015,Chuda Raj Lohani and Robert Taylor and Michael Palmer and Scott D Taylor,17,Organic letters,3,748-751,American Chemical Society,,True,NHtcSnIAAAAJ:5nxA0vEk-isC,44,,16208030466568204269,/scholar?cites=16208030466568204269,,,0,0,0
1178802,Two dansyl fluorophores bearing amino acid for monitoring Hg2+ in aqueous solution and live cells,2011,Chuda Raj Lohani and Joung Min Kim and Keun-Hyeung Lee,67,Tetrahedron,22,4130-4136,Pergamon,,True,NHtcSnIAAAAJ:qjMakFHDy7sC,43,,14476582697951830180,/scholar?cites=14476582697951830180,,,0,0,0
1178803,A methionine-based turn-on chemical sensor for selectively monitoring Hg 2+ ions in 100% aqueous solution,2011,Mi-Hwa Yang and Chuda Raj Lohani and Hyeongjin Cho and Keun-Hyeung Lee,9,Organic & biomolecular chemistry,7,2350-2356,Royal Society of Chemistry,,True,NHtcSnIAAAAJ:UebtZRa9Y70C,41,,9772069187219519796,/scholar?cites=9772069187219519796,,,0,0,0
1178804,Design and synthesis of cyclic disulfide-bonded antibacterial peptides on the basis of the α helical domain of Tenecin 1. an insect defensin,2008,Hye-sun Ahn and Wonmi Cho and Joung-min Kim and Bishnu Prasad Joshi and Jun-won Park and Chuda Raj Lohani and Hyeongjin Cho and Keun-Hyeung Lee,16,Bioorganic & medicinal chemistry,7,4127-4137,Pergamon,,True,NHtcSnIAAAAJ:UeHWp8X0CEIC,19,,1288289064188125221,/scholar?cites=1288289064188125221,,,0,0,0
1178805,Solid-phase synthesis and in vitro biological activity of a Thr4→ Ser4 analog of daptomycin,2015,Chuda Raj Lohani and Robert Taylor and Michael Palmer and Scott D Taylor,25,Bioorganic & medicinal chemistry letters,23,5490-5494,Pergamon,,True,NHtcSnIAAAAJ:MXK_kJrjxJIC,18,,17138086730548379848,/scholar?cites=17138086730548379848,,,0,0,0
1178806,A dual role of phenylboronic acid as a receptor for carbohydrates as well as a quencher for neighboring pyrene fluorophore,2013,Lok Nath Neupane and Chuda Raj Lohani and Jeongho Kim and Keun-Hyeung Lee,69,Tetrahedron,52,11057-11063,Pergamon,,True,NHtcSnIAAAAJ:0EnyYjriUFMC,17,,13065581658296619276,/scholar?cites=13065581658296619276,,,0,0,0
1178807,Α-azido acids in solid-phase peptide synthesis: compatibility with Fmoc chemistry and an alternative approach to the solid phase synthesis of daptomycin analogs,2016,Chuda Raj Lohani and Benjamin Rasera and Bradley Scott and Michael Palmer and Scott D Taylor,81,The Journal of organic chemistry,6,2624-2628,American Chemical Society,,True,NHtcSnIAAAAJ:3fE2CSJIrl8C,14,,2123405722430415375,/scholar?cites=2123405722430415375,,,0,0,0
1178808,An entirely fmoc solid phase approach to the synthesis of daptomycin analogs,2019,Ghufran Barnawi and Michael Noden and Robert Taylor and Chuda Lohani and David Beriashvili and Michael Palmer and Scott D Taylor,111,Peptide Science,1,e23094,,,True,NHtcSnIAAAAJ:_kc_bZDykSQC,12,,16248271261130430936,/scholar?cites=16248271261130430936,,,0,0,0
1178809,A Fresh Look at the Staudinger Reaction on Azido Esters: Formation of 2H-1.2.3-Triazol-4-ols from α-Azido Esters Using Trialkyl Phosphines,2016,Scott D Taylor and Chuda Raj Lohani,18,Organic letters,17,4412-4415,American Chemical Society,,True,NHtcSnIAAAAJ:Zph67rFs4hoC,11,,7750695516952899495,/scholar?cites=7750695516952899495,,,0,0,0
1178810,Application of microwave method to the solid phase synthesis of pseudopeptides containing ester bond,2008,Bishnu Prasad Joshi and Jun-won Park and Joung-min Kim and Chuda Raj Lohani and Hyeongjin Cho and Keun-Hyeung Lee,49,Tetrahedron Letters,1,98-101,Pergamon,,True,NHtcSnIAAAAJ:d1gkVwhDpl0C,10,,1022680927799792825,/scholar?cites=1022680927799792825,,,0,0,0
1178811,α-Azido Esters in Depsipeptide Synthesis: C–O Bond Cleavage during Azido Group Reduction,2016,Chuda Raj Lohani and Jacob Soley and Braden Kralt and Michael Palmer and Scott D Taylor,81,The Journal of organic chemistry,23,11831-11840,American Chemical Society,,True,NHtcSnIAAAAJ:ULOm3_A8WrAC,9,,18221522173912322027,/scholar?cites=18221522173912322027,,,0,0,0
1178812,Self-assembled dendron nanotubes with a surface peptide–fluorophore conjugate as a sensory vehicle,2013,Jeonghun Lee and Chuda Raj Lohani and Eun Kyoung Choi and Keun-Hyeung Lee and Chulhee Kim,37,New Journal of Chemistry,11,3598-3602,Royal Society of Chemistry,,True,NHtcSnIAAAAJ:hqOjcs7Dif8C,6,,18093619922927901271,/scholar?cites=18093619922927901271,,,0,0,0
1178813,Fluorescent Dendron–Cyclodextrin Nanotubes with Surface Peptide Spacer as a Recyclable Sensory Platform,2012,Jeonghun Lee and Sangkyu Park and Chuda Raj Lohani and Keun‐Hyeung Lee and Chulhee Kim,18,Chemistry–A European Journal,24,7351-7356,WILEY‐VCH Verlag,,True,NHtcSnIAAAAJ:W7OEmFMy1HYC,1,,7097169407650419370,/scholar?cites=7097169407650419370,,,0,0,0
1178814,Highly Selective and Sensitive Detection of Hg (II) in 100% Neutral Aqueous Solution by Dansyl Labeled Amino Acids,2011,LOHANI Chuda Raj and KIM Joung Min and LEE Keun Hyeung,2010,Peptide science: proceedings of the... Japanese Peptide Symposium,,223,,,True,NHtcSnIAAAAJ:Y0pCki6q_DkC,0,,,,,,0,0,0
1178815,理學博士學位請求理文,2011,Chuda Raj Lohani,,,,,,,True,NHtcSnIAAAAJ:YOwf2qJgpHMC,0,,,,,,0,0,0
1178816,Design and synthesis of cyclic disulfide-bonded antibacterial peptides on the basis of the a helical domain of Tenecin 1. an insect defensin,2008,W Cho and BP Joshi and CR Lohani and H Cho and KH Lee,16,BIOORGANIC AND MEDICINAL CHEMISTRY,7,4127-4137,Elsevier,,True,NHtcSnIAAAAJ:kNdYIx-mwKoC,0,,,,,,0,0,0
1178817,Comparative structure-activity relationships of indolicidin and its analogues,,Sung-min Kim and Bishnu Prasad Joshi and Chuda Raj Lohani and Keun-hyeung Lee,,,,,,,True,NHtcSnIAAAAJ:8k81kl-MbHgC,0,,,,,,0,0,0
1178818,Solution properties of targacanthin (water-soluble part of gum tragacanth exudate from Astragalus gossypinus),2006,Mohammad Amin Mohammadifar and Seyed Mohammad Musavi and Amir Kiumarsi and Peter A Williams,38,International Journal of Biological Macromolecules,1,31-39,Elsevier,,True,dNjPitsAAAAJ:u5HHmVD_uO8C,208,,1760320454815821856,/scholar?cites=1760320454815821856,,,0,0,0
1178819,Mitigation of torque ripple in interior permanent magnet motors by optimal shape design,2006,A Kioumarsi and M Moallem and B Fahimi,42,IEEE Transactions on Magnetics,11,3706-3711,IEEE,,True,dNjPitsAAAAJ:qxL8FJ1GzNcC,148,,4869077326312906406,/scholar?cites=4869077326312906406,,,0,0,0
1178820,Biohydrolysis of nylon 6. 6 fiber with different proteolytic enzymes,2009,Mazeyar Parvinzadeh and Reza Assefipour and Amir Kiumarsi,94,Polymer Degradation and Stability,8,1197-1205,Elsevier,,True,dNjPitsAAAAJ:d1gkVwhDpl0C,83,,17952991534810640725,/scholar?cites=17952991534810640725,,,0,0,0
1178821,Colorimetric properties of wool dyed with natural dyes after treatment with ammonia,2004,Majid Montazer and Maziar Parvinzadeh and Amir Kiumarsi,120,Coloration technology,4,161-166,Blackwell Publishing Ltd,,True,dNjPitsAAAAJ:u-x6o8ySG0sC,74,,11352324105626239185,/scholar?cites=11352324105626239185,,,0,0,0
1178822,Deposition of silver nanoparticles on carbon nanotube by chemical reduction method: Evaluation of surface. thermal and optical properties,2012,Farbod Alimohammadi and Mazeyar Parvinzadeh Gashti and Ali Shamei and Amir Kiumarsi,52,Superlattices and Microstructures,1,50-62,Academic Press,,True,dNjPitsAAAAJ:IjCSPb-OGe4C,67,,10077267597112520303,/scholar?cites=10077267597112520303,,,0,0,0
1178823,Clay nanoadsorbent as an environmentally friendly substitute for mordants in the natural dyeing of carpet piles,2014,Mazeyar Parvinzadeh Gashti and Bashir Katozian and Mohammad Shaver and Amir Kiumarsi,130,Coloration Technology,1,54-61,,,True,dNjPitsAAAAJ:5nxA0vEk-isC,48,,2576472858926333498,/scholar?cites=2576472858926333498,,,0,0,0
1178824,Enzymatic hydrolysis of nylon 6 fiber using lipolytic enzyme,2010,Amir Kiumarsi and Mazeyar Parvinzadeh,116,Journal of applied polymer science,6,3140-3147,Wiley Subscription Services. Inc.. A Wiley Company,,True,dNjPitsAAAAJ:9yKSN-GCB0IC,48,,7482741514982607244,/scholar?cites=7482741514982607244,,,0,0,0
1178825,Electromagnetic shielding response of UV-induced polypyrrole/silver coated wool,2015,Mazeyar Parvinzadeh Gashti and Shima Tajzadeh Ghehi and Sara Valipour Arekhloo and Arash Mirsmaeeli and Amir Kiumarsi,16,Fibers and Polymers,3,585-592,The Korean Fiber Society,,True,dNjPitsAAAAJ:ULOm3_A8WrAC,38,,7097388633262682879,/scholar?cites=7097388633262682879,,,0,0,0
1178826,Extraction of dyes from Delphinium Zalil flowers and dyeing silk yarns,2017,Amir Kiumarsi and Mazeyar Parvinzadeh Gashti and Peyman Salehi and Manijeh Dayeni,108,The Journal of the Textile Institute,1,66-70,Taylor & Francis,,True,dNjPitsAAAAJ:YOwf2qJgpHMC,32,,16539632115820831344,/scholar?cites=16539632115820831344,,,0,0,0
