,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
427917,"Apple.  Previously Khosla Ventures, Baidu SVAIL, Stanford PhD",,17847,bLUllHEAAAAJ,{'indices'},,Adam Coates,,13659,31,29,40,38,0,0
427918,"Professor of Computer Science, University of California, Berkeley",,89941,2oy3OXYAAAAJ,{'indices'},,Stuart Russell,,31246,79,52,223,144,0,0
427919,Graduate Student,,889,4mVPFQ8AAAAJ,{'indices'},,Dylan Hadfield-Menell,,873,14,14,18,18,0,0
427920,"Professor, Department of Computer Science, University of Waikato",,86976,dUV_NvIAAAAJ,{'indices'},,Eibe Frank,,34813,56,47,96,84,0,0
427921,"Professor of Computer Science, University of Waikato, New Zealand",,114771,BSFdGw0AAAAJ,{'indices'},,Ian H. Witten,,37187,84,51,315,128,0,0
427922,"Professor of computer science, University of Montreal, Mila, IVADO, CIFAR",,377188,kukA0LcAAAAJ,{'indices'},,Yoshua Bengio,,333509,179,162,618,544,0,0
427923,Université de Montréal,,103572,km6CP8cAAAAJ,{'indices'},,Aaron Courville,,98022,76,68,151,145,0,0
427924,Google Brain & Mila,,40885,U89FHq4AAAAJ,{'indices'},,Hugo Larochelle,,34751,54,50,93,89,0,0
427925,"CSE, The University of Washington",,89664,3_u1jHQAAAAJ,{'indices'},,Richard Szeliski,,28411,124,65,323,236,0,0
427926,"Professor of Computer Science, University of Rochester",,32783,WxQyOYQAAAAJ,{'indices'},,Henry Kautz,,6550,79,41,177,119,0,0
427927,Professor at Electrical Engineering Dept (ESAT-SCD) KULeuven,,53309,Swa4FrsAAAAJ,{'indices'},,Joos Vandewalle,,15431,86,43,359,102,0,0
427928,KU Leuven ESAT-Stadius,,116970,qws2WIMAAAAJ,{'indices'},,De Moor Bart,,36512,138,73,875,375,0,0
427929,Uppsala University,,3071,8WJkJRkAAAAJ,{'indices'},,Kristiaan Pelckmans,,1237,27,16,53,32,0,0
427930,KU Leuven,,32509,P_bfB7sAAAAJ,{'indices'},,Sabine Van Huffel,,12963,86,47,479,301,0,0
427931,"Associate Professor of Electrical Engineering, Universitas Katolik Indonesia Atma Jaya",,14084,2YrtFM4AAAAJ,{'indices'},,Lukas,,5776,14,11,17,12,0,0
427932,"General Manager, AI Fund - Colombia",,1469,kA1h41sAAAAJ,{'indices'},,Carlos Alzate,,816,20,13,28,19,0,0
427933,"Researcher, KU Leuven",,759,JRLG3D8AAAAJ,{'indices'},,Rocco Langone,,538,17,13,22,17,0,0
427934,Istanbul Technical University,,2159,tjv7hI4AAAAJ,{'indices'},,Müştak E. Yalçın,,542,19,10,31,10,0,0
427935,"Associate Professor, Shanghai Jiao Tong University",,1744,DR-gBcEAAAAJ,{'indices'},,Xiaolin Huang (黄晓霖),,1513,22,20,53,44,0,0
427936,"Assistant Professor, Maastricht University",,741,sOSxU7sAAAAJ,{'indices'},,Siamak Mehrkanoon,,607,18,17,25,24,0,0
427937,"Associate professor, KU Leuven",,16694,IC7ghFwAAAAJ,{'indices'},,Bart Baesens,,9309,66,50,166,138,0,0
427938,Associate Professor of Statistics and Industrial Manufacturing & Systems Engineering,,1177,sXaqlJMAAAAJ,{'indices'},,Kris De Brabanter,,676,16,13,23,18,0,0
427939,"Research Scientist at Qatar Computing Research Institute (QCRI), Qatar Foundation",,1137,CfwEb1EAAAAJ,{'indices'},,Raghvendra Mall,,955,19,16,30,27,0,0
427940,KULeuven,,17685,S8D8NAkAAAAJ,{'indices'},,Lieven De Lathauwer,,8965,58,44,140,100,0,0
427941,KU Leuven,,11471,9XduCpwAAAAJ,{'indices'},,Jan Vanthienen,,5396,48,33,139,91,0,0
427942,"Data Scientist, Everis",,1529,xnPtYxwAAAAJ,{'indices'},,Jan Luts,,726,17,13,23,16,0,0
427943,Vlerick Business School,,5855,xtH9QNgAAAAJ,{'indices'},,Stijn Viaene,,2659,33,24,62,36,0,0
427944,Bosch Research,,469,0TOaAVoAAAAJ,{'indices'},,Tillmann Falck,,213,10,7,10,6,0,0
427945,KU Leuven,,1325,eS-e_ZIAAAAJ,{'indices'},,Peter Karsmakers,,877,20,14,23,20,0,0
427946,KBC Bank Applied Data Analytical Modelling. PhD KU Leuven,,1069,w1XCC-sAAAAJ,{'indices'},,Fabian Ojeda,,491,9,8,8,8,0,0
427947,"Chief Scientist, W. M. Keck Observatory",,8015,hnpb8SgAAAAJ,{'indices'},,John O'Meara,,4373,47,36,87,76,0,0
427948,Instituto de Astronomía UNAM,,7694,6mtMwdQAAAAJ,{'indices'},,J. Jesús González,,2179,32,21,58,38,0,0
427949,Durham University,,6479,1AQs2j4AAAAJ,{'indices'},,Michele Fumagalli,,4617,47,39,103,99,0,0
427950,"Professor of Astrophysics, Swinburne University of Technology",,14605,bc2a_OUAAAAJ,{'indices'},,Michael Murphy,,5678,62,40,161,121,0,0
427951,audEERING GmbH,,12450,72yq_tkAAAAJ,{'indices'},,Florian Eyben,,8239,47,40,106,76,0,0
427952,Nuance Communications,,6408,fGHc1v8AAAAJ,{'indices'},,Felix Weninger,,4813,37,29,83,60,0,0
427953,"BMW AG, audEERING",,6213,N9kZaXEAAAAJ,{'indices'},,Martin Wöllmer,,3464,32,24,59,36,0,0
427954,University of Augsburg / FAU Erlangen,,11845,-6MBiKgAAAAJ,{'indices'},,Anton Batliner,,5012,48,32,164,71,0,0
427955,Huawei Technologies Research & Development (UK) Ltd,,2683,S998M7cAAAAJ,{'indices'},,Zixing Zhang,,2364,27,26,62,60,0,0
427956,King's College London,,2538,qKcMcPoAAAAJ,{'indices'},,Nicholas Cummins,,2390,25,25,57,57,0,0
427957,Apple Inc.,,3294,uSiUYiUAAAAJ,{'indices'},,Erik Marchi,,2845,24,22,44,39,0,0
427958,"Computer Science Department 5 (Pattern Recognition), Friedrich-Alexander University Erlangen",,8145,_gYLnIgAAAAJ,{'indices'},,Stefan Steidl,,4357,41,32,86,56,0,0
427959,"Associate Professor, Université Grenoble Alpes, LIG, France",,4073,9CskMcsAAAAJ,{'indices'},,Fabien Ringeval,,3603,27,25,47,44,0,0
427960,"Professor, Imperial College London / AI Scientific Research Lead, Facebook London",,37277,ygpxbK8AAAAJ,{'indices'},,Maja Pantic,,20132,86,71,276,221,0,0
427961,"Psychology, Queen's University",,13614,SGICx_MAAAAJ,{'indices'},,Roddy Cowie,,5475,47,33,102,62,0,0
427962,"Professor in Automatic Human Behaviour Understanding, University of Nottingham",,11991,SRs5RFEAAAAJ,{'indices'},,Michel Valstar,,7705,42,38,83,75,0,0
427963,"audEERING, Germany",,1476,KuyHuN8AAAAJ,{'indices'},,Jun Deng,,1331,23,20,34,33,0,0
427964,University of Augsburg,,786,fHQwc60AAAAJ,{'indices'},,Alice Baird,,784,11,11,12,12,0,0
427965,"JSPS Postdoctoral Research Fellow, The University of Tokyo, Technische Universität München",,776,6Ceaa30AAAAJ,{'indices'},,"Kun Qian 钱昆 (Dr.-Ing., SMIEEE)",,765,16,16,24,23,0,0
427966,University of Augsburg & Technische Universität München,,631,OvKHt2wAAAAJ,{'indices'},,Simone Hantke,,580,11,11,13,13,0,0
427967,,,1937,qR0MoH4AAAAJ,{'indices'},,dino seppi,,684,15,11,19,12,0,0
427968,Harman Becker Automotive Systems GmbH,,1195,B86ELHAAAAAJ,{'indices'},,Jürgen Geiger,,768,19,13,33,17,0,0
427969,"Professor, Imperial College London",,14912,QKOH5iYAAAAJ,{'indices'},,Stefanos Zafeiriou,,11944,58,47,175,152,0,0
427970,"LIMSI-CNRS, Professor Paris-Sorbonne IV",,6422,TYStBt0AAAAJ,{'indices'},,Laurence Devillers,,2695,39,22,101,43,0,0
427971,"Google Senior Fellow & SVP, Google Research and Health",,170780,NMS69lQAAAAJ,{'indices'},,Jeff Dean,,119492,84,61,234,155,0,0
427972,Google Inc.,,33720,AVPTxiwAAAAJ,{'indices'},,Matthieu Devin,,31740,18,13,24,18,0,0
427973,Google Inc.,,57387,TKvd_Z4AAAAJ,{'indices'},,Kai Chen,,50309,31,21,53,42,0,0
427974,"Research Scientist, Google Brain",,79456,vfT6-XIAAAAJ,{'indices'},,Quoc V. Le,,72212,85,81,143,137,0,0
427975,Google DeepMind,,36512,17fLjgQAAAAJ,{'indices'},,Andrew Senior,,26435,71,54,169,130,0,0
427976,Google Research,,99119,HBtozdUAAAAJ,{'indices'},,Greg Corrado,,90821,50,47,68,66,0,0
427977,Research Scientist at Google DeepMind,,102525,NkzyCvUAAAAJ,{'indices'},,Oriol Vinyals,,98332,75,71,118,105,0,0
427978,Facebook,,31023,NbXF7T8AAAAJ,{'indices'},,Marc'Aurelio Ranzato,,24071,50,47,75,73,0,0
427979,"Principal Scientist, Google",,80351,T7uctwYAAAAJ,{'indices'},,Vincent Vanhoucke,,74612,37,33,56,52,0,0
427980,"Founder and CEO, Clarifai",,23439,a2KklUoAAAAJ,{'indices'},,Matthew Zeiler,,21187,14,13,15,13,0,0
427981,"Distinguished Researcher, Waymo",,53332,T04c3fwAAAAJ,{'indices'},,Dragomir Anguelov,,47335,46,37,75,68,0,0
427982,"Staff Research Scientist, Google Brain",,67726,wfGiqXEAAAAJ,{'indices'},,Dumitru Erhan,,63484,41,39,48,48,0,0
427983,Google Research,,106570,3QeF7mAAAAAJ,{'indices'},,Christian Szegedy,,103393,22,21,29,23,0,0
427984,"Research Scientist, Google DeepMind",,48416,jEANvfgAAAAJ,{'indices'},,Scott Reed,,46759,25,24,31,28,0,0
427985,"Principal Scientist, Google",,80351,T7uctwYAAAAJ,{'indices'},,Vincent Vanhoucke,,74612,37,33,56,52,0,0
427986,"Research Scientist, Google",,37879,0nPi5YYAAAAJ,{'indices'},,Pierre Sermanet,,34768,23,20,32,27,0,0
427987,"VP, Alibaba Group",,82959,mu5Y2rYAAAAJ,{'indices'},,Yangqing Jia,,77599,41,37,55,50,0,0
427988,Sr. Research Scientist at Amazon Robotics AI,,3683,RCTeTV0AAAAJ,{'indices'},,Tomasz Malisiewicz,,2223,18,15,26,22,0,0
427989,VP of Autonomy @Wayve.ai,,9649,WuJckpkAAAAJ,{'indices'},,Vijay Badrinarayanan,,9274,16,16,25,23,0,0
427990,"PhD Student of Computer Science, UNC Chapel Hill",,44779,yFMX138AAAAJ,{'indices'},,Wei Liu,,43325,14,13,15,14,0,0
427991,"Professor of Computer Science, Cornell University and Cornell Tech",,76980,ORr4XJYAAAAJ,{'indices'},,Serge Belongie,,47270,92,70,193,163,0,0
427992,Research Scientist at Facebook Reality Labs,,735,FrQGs28AAAAJ,{'indices'},,Daniel DeTone,,727,8,8,8,8,0,0
427993,Computer Vision and Machine Learning,,2271,VkLsSZIAAAAJ,{'indices'},,Carolina Galleguillos,,856,10,9,10,9,0,0
427994,Waymo LLC,,975,ji6BSBoAAAAJ,{'indices'},,Zhao Chen,,961,17,17,18,18,0,0
427995,"Director of Engineering, Google AI",,19182,fWd88tEAAAAJ,{'indices'},,Hartwig Adam,,18014,34,31,68,61,0,0
427996,University of Oxford,,48446,bRT7t28AAAAJ,{'indices'},,Andrea Vedaldi,,39527,70,67,136,127,0,0
427997,"Research Scientist, Google",,3142,uWPUSEgAAAAJ,{'indices'},,Chen-Yu Lee,,2908,12,11,13,12,0,0
427998,"Google, Inc.",,3760,2W_RLEMAAAAJ,{'indices'},,David Petrou,,2539,28,23,57,42,0,0
427999,"Professor of Computer Science, University of North Carolina at Chapel Hill",,54891,jjEht8wAAAAJ,{'indices'},,Alexander C Berg,,44613,51,47,66,65,0,0
428000,Google & University of Washington,,42942,rfNgY3UAAAAJ,{'indices'},,Sameer Agarwal,,21687,27,20,39,29,0,0
428001,"Google Research, Brain Team; University of Colorado",,15237,lmjR_qMAAAAJ,{'indices'},,Michael Mozer,,4886,62,35,149,90,0,0
428002,"Department of Linguistics, Northwestern University",,3840,ftAHCaUAAAAJ,{'indices'},,Matt Goldrick,,1823,29,24,59,45,0,0
428003,"Reader, Department of Linguistics and English Language, University of Edinburgh",,1632,VcfsCqoAAAAJ,{'indices'},,Jennifer Culbertson,,1124,18,16,24,22,0,0
428004,"Emeritus Prof. Comp Sci, U.Toronto & Engineering Fellow, Google",,425873,JicYPdAAAAAJ,{'indices'},,Geoffrey Hinton,,305479,162,116,368,268,0,0
428005,"Chief AI Officer, Citadel",,55872,GQWTo4MAAAAJ,{'indices'},,Li Deng,,38549,96,69,409,236,0,0
428006,"AI Lab, JD.COM (京东AI研究院); IEEE/CAAI Fellow",,24659,W5WbqgoAAAAJ,{'indices'},,Xiaodong He (何晓冬),,22019,61,53,138,116,0,0
428007,"Cognitive Science, Johns Hopkins University",,3137,_anNJOEAAAAJ,{'indices'},,Colin Wilson,,1326,23,18,30,25,0,0
428008,Northeastern University,,3590,6XX0V-gAAAAJ,{'indices'},,Iris Berent,,1248,30,19,52,33,0,0
428009,"Professor of Computer Science, University of Colorado, Boulder",,13933,eIYoeT4AAAAJ,{'indices'},,clayton lewis,,2786,43,20,91,32,0,0
428010,"Professor of Linguistics, New York University",,2321,i8jvUgUAAAAJ,{'indices'},,Lisa Davidson,,1052,25,20,36,26,0,0
428011,Facebook AI Research,,15662,8rDNIMsAAAAJ,{'indices'},,Scott Wen-tau Yih,,10383,55,41,95,84,0,0
428012,"Professor of Developmental Linguistics, University of Edinburgh",,13259,k3W5l3EAAAAJ,{'indices'},,Antonella Sorace,,5343,51,37,91,71,0,0
428013,NYU,,623,XpEr2UEAAAAJ,{'indices'},,"""Adam Buchwald""",,304,16,10,20,12,0,0
428014,"Research Associate, University of Pennsylvania, Lecturer, Johns Hopkins University",,120,fE5LvDsAAAAJ,{'indices'},,Joan Chen-Main,,25,7,4,5,0,0,0
428015,"Professor of Cognitive Psychology, Ecole des Hautes Etudes en Sciences Sociales, Paris",,17853,94c1abIAAAAJ,{'indices'},,Emmanuel Dupoux,,6836,64,44,147,116,0,0
428016,"Linguistics Department, University of Georgia",,3809,sqUEF0MAAAAJ,{'indices'},,John Hale,,1998,23,19,32,24,0,0
428017,"Professor of Cognitive Science, Johns Hopkins University",,7565,adTFl-kAAAAJ,{'indices'},,brenda rapp,,2449,47,26,95,66,0,0
428018,The Johns Hopkins Applied Physics Laboratory,,484,oDqzUnYAAAAJ,{'indices'},,Michael Wolmetz,,243,8,6,8,6,0,0
428019,"Professor of Cognitive Science, Johns Hopkins University",,4437,_eFQ-QIAAAAJ,{'indices'},,Geraldine Legendre,,1314,33,17,67,31,0,0
428020,Professor of Computer Science and Software Engineering,,3388,LB5QBY4AAAAJ,{'indices'},,Matthew R. Boutell,,1479,19,10,25,10,0,0
428021,Sr. Researcher at Microsoft Cloud & AI,,3043,c5KJsIgAAAAJ,{'indices'},,Quanzeng You,,2904,24,23,34,32,0,0
428022,IBM T. J. Watson Research,,8489,TYmV4V8AAAAJ,{'indices'},,Dhiraj Joshi,,2965,24,19,43,30,0,0
428023,Google NYC,,6393,S-hBSfIAAAAJ,{'indices'},,Liangliang Cao,,3541,40,31,79,57,0,0
428024,"Software Engineer, Google",,10193,-RFj-kYAAAAJ,{'indices'},,Andrew Gallagher,,4293,54,33,167,97,0,0
428025,"AI Research, JD.COM; IEEE & IAPR Fellow",,18583,7Yq4wf4AAAAJ,{'indices'},,Tao Mei,,13853,72,60,264,204,0,0
428026,Google,,1654,2LwbQtMAAAAJ,{'indices'},,Yuncheng Li,,1597,18,18,23,23,0,0
428027,"Professor of Computer Science and Engineering, SUNY at Buffalo",,9979,w2HXPUUAAAAJ,{'indices'},,Chang Wen Chen,,4866,46,33,211,112,0,0
428028,"University of Illinois, Urbana-Champaign",,170003,rGF6-WkAAAAJ,{'indices'},,Thomas S. Huang,,52732,162,86,979,442,0,0
428029,"Professor of Computer Science, University of Rochester",,32783,WxQyOYQAAAAJ,{'indices'},,Henry Kautz,,6550,79,41,177,119,0,0
428030,Director at Bytedance Inc.,,30079,HWFvq_wAAAAJ,{'indices'},,Yang Jianchao,,19828,64,54,204,162,0,0
428031,University of Rochester,,15905,hkrLyCUAAAAJ,{'indices'},,Kevin Parker,,4152,67,32,213,109,0,0
428032,University of Sydney,,20109,7Hdu5k4AAAAJ,{'indices'},,"Dong Xu, IEEE Fellow, Chair in Comp...",,12263,66,52,145,124,0,0
428033,"Senior Principal Scientist, Adobe Research",,10582,DQOT0OMAAAAJ,{'indices'},,Hailin Jin,,7068,50,36,137,105,0,0
428034,Apple Inc.,,428,YGNgQSgAAAAJ,{'indices'},,Yu Wang,,420,13,12,15,15,0,0
428035,"Abel Bliss Professor of Computer Science, University of Illinois",,152129,Kv9AbjMAAAAJ,{'indices'},,Jiawei Han,,55169,179,111,885,658,0,0
428036,Amazon Web Services,,337,Qtn-ZlIAAAAJ,{'indices'},,Haofu Liao,,335,11,11,13,13,0,0
428037,Assistant Professor of Computer Science at College of William and Mary,,406,0qBjVmQAAAAJ,{'indices'},,Tianran Hu,,399,12,12,12,12,0,0
428038,University of Rochester,,441,B1EhbCsAAAAJ,{'indices'},,Jianbo Yuan,,403,11,11,13,13,0,0
428039,University of Rochester,,288,sIAxgd0AAAAJ,{'indices'},,Yang Feng,,282,10,10,10,10,0,0
428040,ArsenalBio,,96937,e0VXX60AAAAJ,{'indices'},,Tarjei S. Mikkelsen,,41308,61,54,83,75,0,0
428041,"Massachusetts General Hospital, Harvard Medical School",,73188,L8V_WAkAAAAJ,{'indices'},,Vamsi Mootha,,39294,82,69,154,145,0,0
428042,"Professor of Pathology, Harvard University",,101628,RNWfk1QAAAAJ,{'indices'},,Bradley Bernstein,,57515,99,88,154,137,0,0
428043,"Researcher, Kuaishou Tech; NVIDIA; UCI; CAS",,1579,2hjYfqIAAAAJ,{'indices'},,Wentao Zhu,,1535,14,13,18,17,0,0
428044,"University of California Irvine, Brigham Young University",,861,w1KbK7UAAAAJ,{'indices'},,Jacob Biesinger,,510,10,10,10,10,0,0
428045,Max Planck Institute for Molecular Genetics/ Harvard University,,63868,8ArX12gAAAAJ,{'indices'},,Alexander Meissner,,30186,85,74,160,151,0,0
428046,"Faculty of Medicine, University of Freiburg",,28917,x5bquwoAAAAJ,{'indices'},,Manching Ku,,13795,27,23,31,29,0,0
428047,"Professor, Princeton Neuroscience Institute and Computer Science Dept.",,34606,BD8llAEAAAAJ,{'indices'},,H Sebastian Seung,,15920,69,48,131,105,0,0
428048,Tencent,,948,ygovHrsAAAAJ,{'indices'},,Yifei Chen,,874,6,6,5,5,0,0
428049,"Professor of Computer Science, MIT and Broad Institute",,118562,lsYXBx8AAAAJ,{'indices'},,Manolis Kellis,,68845,122,110,245,236,0,0
428050,"University of California, Irvine",,842,Y3Rajn8AAAAJ,{'indices'},,Yi Li,,810,10,10,11,10,0,0
428051,"Baylor College of Medicine, Rice University, ShanghaiTech",,26469,KoTMigEAAAAJ,{'indices'},,Erez Lieberman Aiden,,17431,34,34,42,42,0,0
428052,Linkedin,,723,wO3j6JIAAAAJ,{'indices'},,Lingjie Weng,,500,7,7,7,7,0,0
428053,"Department of Mathematics, Hong Kong University of Science and Technology",,572,o_XPUgEAAAAJ,{'indices'},,Gui-Bo Ye,,380,9,8,9,8,0,0
428054,"Professor of Computer Science, UC Irvine",,8892,BRMbGhgAAAAJ,{'indices'},,Chen Li,,2958,45,27,93,56,0,0
428055,"Software Engineer, Google",,14736,DJjqtbYAAAAJ,{'indices'},,William Brockman,,5084,10,10,10,10,0,0
428056,"University of California, Irvine",,3099,iWU4sIIAAAAJ,{'indices'},,Yongsheng Shi,,1804,22,21,28,27,0,0
428057,Yale School of Medicine,,11608,Cp_G5UwAAAAJ,{'indices'},,Chris Cotsapas,,7150,35,33,51,47,0,0
428058,Harvard Medical School; Broad Institute of MIT and Harvard,,111147,MtP3DAgAAAAJ,{'indices'},,Steven A McCarroll,,65467,101,92,181,175,0,0
428059,"Senior Computational Biologist, Broad Institute",,59162,tiovJ-EAAAAJ,{'indices'},,Stephen Schaffner,,17752,59,46,116,84,0,0
428060,University of Massachusetts,,3215,f_a-v7YAAAAJ,{'indices'},,Bryan Horling,,427,26,7,37,5,0,0
428061,"Senior Research Scientist, Computer Science, University of Massachusetts Amherst",,5580,56qcx4MAAAAJ,{'indices'},,Daniel D. Corkill,,553,25,12,48,13,0,0
428062,"Associate Professor of Computer & Information Science, University of Delaware",,10057,8odG5jkAAAAJ,{'indices'},,Keith Decker,,1147,46,17,79,22,0,0
428063,"Professor of Computer Science, Hunter College and The Grad Center, CUNY",,1819,rDo_DcgAAAAJ,{'indices'},,Anita Raja,,283,19,9,29,8,0,0
428064,"Professor of Computer Science, University of Tulsa",,1529,No-tOxoAAAAJ,{'indices'},,Roger Mailler,,224,19,7,24,5,0,0
428065,University of Edinburgh and British University in Dubai,,1490,R7ngExMAAAAJ,{'indices'},,Sherief Abdallah,,624,20,15,29,19,0,0
428066,"Angel Jordan University Professor of Computer Science, Carnegie Mellon University",,26752,0DpK1EMAAAAJ,{'indices'},,Tuomas Sandholm,,7378,86,47,273,163,0,0
428067,Tsinghua University,,830,LjxqXycAAAAJ,{'indices'},,Chongjie zhang,,517,14,13,26,18,0,0
428068,Nanyang Technological University,,3866,PEEpuNwAAAAJ,{'indices'},,Bo An,,2819,34,30,97,83,0,0
428069,"Professor of Computer Science, University of Massachusetts Amherst",,12511,q_n7d6EAAAAJ,{'indices'},,Shlomo Zilberstein,,3584,55,29,158,94,0,0
428070,"Professor of Electrical & Computer and Biomedical Engineering, Boston University, Boston MA 02215",,11134,BW3ZfSYAAAAJ,{'indices'},,"Nawab, Syed Hamid",,2882,31,18,56,22,0,0
428071,"Nanyang Assistant Professor, Nanyang Technological University, Singapore",,3607,eXgoTXMAAAAJ,{'indices'},,Han Yu,,2859,33,26,70,67,0,0
428072,Nanyang Technological University,,8645,fmXGRJgAAAAJ,{'indices'},,Chunyan Miao,,5669,45,37,191,138,0,0
428073,Nanyang Technological University,,4502,EA2T_lwAAAAJ,{'indices'},,Zhiqi Shen,,2625,35,26,104,65,0,0
428074,UFRGS,,5945,K6Z40w0AAAAJ,{'indices'},,Ana Bazzan,,2513,39,24,113,52,0,0
428075,"Associate Professor of Computer Science, University of Virginia",,6800,NaVxc4wAAAAJ,{'indices'},,Marty Humphrey,,1785,43,17,96,29,0,0
428076,"Director CRCS Center  @Harvard; Director ""AI for Social Good"" @Google India Research",,29194,YOVZiJkAAAAJ,{'indices'},,Milind Tambe,,10889,86,51,363,218,0,0
428077,"Associate Professor, Cognitive Science, Johns Hopkins University",,1239,8hA9VGUAAAAJ,{'indices'},,Kyle Rawlins,,756,17,15,26,19,0,0
428078,"University of Massachusetts, Amherst",,97,2g1wLLMAAAAJ,{'indices'},,Yoonheui Kim,,31,4,3,4,1,0,0
428079,Raytheon Technologies Research Center,,354,zmNFj_EAAAAJ,{'indices'},,Hala Mostafa,,202,8,5,6,3,0,0
428080,"AI Research, JD.COM; IEEE & IAPR Fellow",,18583,7Yq4wf4AAAAJ,{'indices'},,Tao Mei,,13853,72,60,264,204,0,0
428081,"Univ. of California, Irvine",,24515,MTZaRW4AAAAJ,{'indices'},,sharad mehrotra,,5957,66,35,204,93,0,0
428082,Microsoft,,10232,wcZX6CgAAAAJ,{'indices'},,Liwei He,,2841,51,28,88,68,0,0
428083,The University of Sydney,,59269,RwlJNLcAAAAJ,{'indices'},,Dacheng Tao,,43490,127,107,669,587,0,0
428084,previously Microsoft Research,,5542,7Yc6yssAAAAJ,{'indices'},,Ting Yao,,5306,37,35,61,57,0,0
428085,"Computer Science, University of Central Florida",,11833,Nut-uvoAAAAJ,{'indices'},,Guo-Jun Qi,,8376,50,39,106,83,0,0
428086,Alibaba DAMO Academy,,20480,6G-l4o0AAAAJ,{'indices'},,Xian-Sheng Hua (华先胜)(IEEE Fellow),,8974,75,46,345,229,0,0
428087,Microsoft,,8046,Qee1AwMAAAAJ,{'indices'},,Ross Cutler,,2800,42,29,93,75,0,0
428088,"Senior Principal Research Manager, Microsoft (Microsoft Research Asia, China)",,32312,5EQfAFIAAAAJ,{'indices'},,Xing Xie 谢幸,,20006,84,65,266,224,0,0
428089,Sourcecode Capital,,68831,u6wmNbQAAAAJ,{'indices'},,HongJiang Zhang (张宏江）,,15144,132,59,486,233,0,0
428090,"Professor of Electrical Engineering and Computer Science, Columbia University",,58744,OMVTRscAAAAJ,{'indices'},,Shih-Fu Chang,,19435,118,67,506,283,0,0
428091,"Professor of Computer Science, Zhejiang University",,12910,1RD7UJAAAAAJ,{'indices'},,Yueting Zhuang,,6838,54,42,260,129,0,0
428092,Huawei Cloud & AI,,26469,61b6eYkAAAAJ,{'indices'},,"Qi Tian, IEEE Fellow, Chief Scientist in...",,20296,78,63,378,312,0,0
428093,"Professor, Hangzhou Dianzi University",,6829,3XTEwtAAAAAJ,{'indices'},,Jun Yu(俞俊),,5830,37,35,86,76,0,0
428094,"Professor, University of Science and Technology of China",,2614,QW0ad4sAAAAJ,{'indices'},,Defu Lian 连德富,,2441,24,23,41,40,0,0
428095,Harbin Institute of Technology,,7757,aOMFNFsAAAAJ,{'indices'},,Hongxun Yao,,4732,46,34,140,85,0,0
428096,Microsoft Research,,10416,aLsUH7MAAAAJ,{'indices'},,Dinei Florencio,,4931,55,38,142,98,0,0
428097,"Vice President of AI & Chief Scientist, Huawei Cloud",,9038,B-d1EHAAAAAJ,{'indices'},,Nicholas Jing Yuan 袁晶,,6794,38,36,59,58,0,0
428098,"Professor of Computer Science, Peking University",,45732,b0vWahYAAAAJ,{'indices'},,Wen Gao（高文）,,18915,97,62,764,371,0,0
428099,"Professor, Institute of Automation, Chinese Academy of Sciences",,16951,hI9NRDkAAAAJ,{'indices'},,Changsheng Xu,,9509,68,47,272,175,0,0
428100,"Staff Scientist, National Center for Biotechnology Information",,26302,q8_c-7UAAAAJ,{'indices'},,Aron Marchler-Bauer,,12630,38,22,51,35,0,0
428101,National Center for Biotechnology Information,,9289,OBypxNEAAAAJ,{'indices'},,Lianyi Han,,5883,34,19,53,34,0,0
428102,"Professor of Chemistry, University of Virginia",,57066,EKlbimUAAAAJ,{'indices'},,Donald F Hunt,,10597,126,53,402,216,0,0
428103,"Research Professor of Physics, Washington University",,6510,CATJfPoAAAAJ,{'indices'},,Walter Binns,,2285,42,27,103,46,0,0
428104,,,11785,rjtSqjcAAAAJ,{'indices'},,Anna Panchenko,,4835,47,31,89,68,0,0
428105,"Professor of Chemistry and Biomolecular Chemistry, U. Of Wisconsin",,23509,uwPGIjcAAAAJ,{'indices'},,Joshua J. Coon,,11892,73,57,234,207,0,0
428106,"Staff Scientist, NCBI, NLM, NIH",,112987,eK0R0a4AAAAJ,{'indices'},,Thomas L. Madden,,35469,39,30,45,34,0,0
428107,"Department of Biostatistics, Harvard School of Public Health",,60875,yFncM6AAAAAJ,{'indices'},,Curtis Huttenhower,,50737,100,89,202,185,0,0
428108,"Staff Scientist, National Center for Biotechnology Information, NIH",,48894,kcw8ES0AAAAJ,{'indices'},,Daniel Haft,,18167,65,51,87,82,0,0
428109,"professor of radiology, university of chicago",,28105,YAgmYI8AAAAJ,{'indices'},,Michael Vannier,,4883,85,30,303,89,0,0
428110,Sivome LLC,,719,UBvhRHgAAAAJ,{'indices'},,Viswanadham Sridhara,,283,13,9,14,8,0,0
428111,OLDP/OPQ/CDER/FDA,,1266,51AloIEAAAAJ,{'indices'},,Xiang Yu,,719,21,15,26,24,0,0
428112,Simons Foundation,,21771,-kJ9gf0AAAAJ,{'indices'},,Ron Edgar,,7866,21,17,24,18,0,0
428113,"NCBI, NLM, NIH",,20133,dFRNgSgAAAAJ,{'indices'},,Tanya Barrett,,8879,30,21,34,24,0,0
428114,University of Pennsylvania,,466,uxW5BHoAAAAJ,{'indices'},,Anatoly Dryga,,247,8,7,8,7,0,0
