Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
253476,"Professor, Cognitive Systems, DTU Compute, Technical University of Denmark",@dtu.dk,21193,gQVuJh8AAAAJ,{'indices'},Machine learning|AI|neuroimaging|cognitive systems|signal processing,Lars Kai Hansen,https://scholar.google.com/citations?view_op=medium_photo&user=gQVuJh8AAAAJ,6601,64,38,220,100,0,1
253477,"Professor of Radiology, Harvard",@partners.org,20936,T8UoagYAAAAJ,{'indices'},breast cancer|AI|breast imaging|global health,Constance Lehman,https://scholar.google.com/citations?view_op=medium_photo&user=T8UoagYAAAAJ,10229,72,47,179,147,0,1
253478,Author of 50 books & 700 patents. Yale Ph.D.  Increase your sense of wonder.,@us.ibm.com,20784,ufBt4acAAAAJ,{'indices'},science|mathematics|creativity|innovation|AI,Clifford A. Pickover,https://scholar.google.com/citations?view_op=medium_photo&user=ufBt4acAAAAJ,10026,68,48,424,252,0,1
253479,"CNRS Research Director (DRCE2), CerCo (CNRS-UT3), TMBI (Univ. Toulouse), France …",@cerco.ups-tlse.fr,20199,uR-7ex4AAAAJ,{'indices'},Computational Neuroscience|Perception|Memory|Neural Networks|AI,Simon J. Thorpe,https://scholar.google.com/citations?view_op=medium_photo&user=uR-7ex4AAAAJ,6250,59,39,108,81,0,1
253480,Beihang University,@ee.buaa.edu.cn,19966,e47m1tIAAAAJ,{'indices'},AI|PR,Chen Lijiang,https://scholar.google.com/citations?view_op=medium_photo&user=e47m1tIAAAAJ,9216,60,39,543,257,0,1
253481,"Professor, EECS, MIT",@csail.mit.edu,19828,G-HM2ikAAAAJ,{'indices'},AI,Randall Davis,https://scholar.google.com/citations?view_op=medium_photo&user=G-HM2ikAAAAJ,2564,59,27,142,56,0,1
253482,"Information System Management  and E-Commerce, IUH",@iuh.edu.vn,19786,yIcBYbMAAAAJ,{'indices'},MCDM|Fuzzy Logic|SWOT analysis|AI|Machine Learning,PHUONGGIANG-NGUYEN,https://scholar.google.com/citations?view_op=medium_photo&user=yIcBYbMAAAAJ,15127,48,43,529,376,0,1
253483,NONE,,19574,B31OcS4AAAAJ,{'indices'},Computer Science|Cryptography|AI,Abhishek Kumar Singh,https://scholar.google.com/citations?view_op=medium_photo&user=B31OcS4AAAAJ,10749,55,40,397,276,0,1
253484,"Director, Navy Center for Applied Research in AI, Naval Research Laboratory",@nrl.navy.mil,19514,V6bim9AAAAAJ,{'indices'},AI|Goal Reasoning|Explainable AI|Case-Based Reasoning|Instance-Based Learning,David W. Aha,https://scholar.google.com/citations?view_op=medium_photo&user=V6bim9AAAAAJ,5058,51,26,169,86,0,1
253485,University of Michigan,@umich.edu,19163,sMAYcEcAAAAJ,{'indices'},Computer-aided diagnosis|machine learning|AI|radiomics|medical imaging,Heang-Ping Chan,https://scholar.google.com/citations?view_op=medium_photo&user=sMAYcEcAAAAJ,5668,75,38,268,134,0,1
253486,"Assistant Professor, Weill Cornell Medicine of Cornell University, New York City",@med.cornell.edu,18410,jUJc_wMAAAAJ,{'indices'},Computational Genomics|AI|Precision Medicine,Iman Hajirasouliha,https://scholar.google.com/citations?view_op=medium_photo&user=jUJc_wMAAAAJ,8991,27,24,36,33,0,1
253487,"Partner, Rocketship.vc",@cs.stanford.edu,17878,SC8ltFAAAAAJ,{'indices'},Data|Algorithms|AI,Anand Rajaraman,https://scholar.google.com/citations?view_op=medium_photo&user=SC8ltFAAAAAJ,5754,41,25,67,41,0,1
253488,"Mckinsey, McKinsey Global Institute,",@mckinsey.com,17609,0NL66vUAAAAJ,{'indices'},AI|big data|game theory|digitization,jacques bughin,https://scholar.google.com/citations?view_op=medium_photo&user=0NL66vUAAAAJ,11468,49,38,101,75,0,1
253489,"Professor in ICT & Governance, Faculty of Technology, Policy and Management, Delft …",@tudelft.nl,17509,BZocCJwAAAAJ,{'indices'},ICT and Governance|ICT-infrastructure|open data|AI|open government,Marijn Janssen,https://scholar.google.com/citations?view_op=medium_photo&user=BZocCJwAAAAJ,11946,66,54,258,191,0,1
253490,Cyber-Physical Systems Leader at Baker Hughes,@mail.utexas.edu,17137,bVqgNTwAAAAJ,{'indices'},Energy|AI|XR|Materials|Energy Storage,Jeff Potts,https://scholar.google.com/citations?view_op=medium_photo&user=bVqgNTwAAAAJ,11059,16,16,18,16,0,1
253491,"Director of Technology, Centro Ricerche Enrico Fermi (CREF), Via Panisperna, Rome, IT",@cref.it,16826,UJzHqsUAAAAJ,{'indices'},AI|Machine Learning|Astroparticle Physics|High Energy,Fabrizio Coccetti,https://scholar.google.com/citations?view_op=medium_photo&user=UJzHqsUAAAAJ,8516,40,38,53,44,0,1
253492,"Ingénieur de recherche,Centralesupélec",,16417,QhvJhlIAAAAJ,{'indices'},Applied Science and Technology|AI,Mhaider Haider,https://scholar.google.com/citations?view_op=medium_photo&user=QhvJhlIAAAAJ,8186,70,48,240,170,0,1
253493,Research,@olexsys.org,16400,-gHCPigAAAAJ,{'indices'},Computing|AI|algorithms,Oleg Dolomanov,https://scholar.google.com/citations?view_op=medium_photo&user=-gHCPigAAAAJ,12698,11,10,13,10,0,1
253494,Wadhwani Institute for Artificial Intelligence,@wadhwaniai.org,16342,pUDCS9YAAAAJ,{'indices'},Computing|AI|Computer Vision|Philosophy|Quantum Computing,P Anandan,https://scholar.google.com/citations?view_op=medium_photo&user=pUDCS9YAAAAJ,2345,51,23,85,37,0,1
253495,"Professor, Tandon School of Engineering, New York Univ. & Biomed. Informatics, Univ. of …",@nyu.edu,15789,c_bVjJ8AAAAJ,{'indices'},data science|ML|AI|analytics,Eugene Kolker,https://scholar.google.com/citations?view_op=medium_photo&user=c_bVjJ8AAAAJ,4723,37,22,84,45,0,1
253496,ICREA Professor (Barcelona) and FAIR Research Scientist (Paris),@fb.com,15690,l-xu2w0AAAAJ,{'indices'},Computational Linguistics|Linguistics|AI|Cognitive Science|Language Emergence,Marco Baroni,https://scholar.google.com/citations?view_op=medium_photo&user=l-xu2w0AAAAJ,10097,52,43,141,112,0,1
253497,"Senior Scientist, BenevolentAI",@ucsc.edu,15610,chXHpdIAAAAJ,{'indices'},Bioinformatics|AI|Statistical Learning|Machine Learning|Systems Biology,Evan Paull,https://scholar.google.com/citations?view_op=medium_photo&user=chXHpdIAAAAJ,12269,14,14,18,17,0,1
253498,"Samuel Ruben-Peter G. Viele Professor of Engineering, Columbia University",@columbia.edu,15462,eaMNlu8AAAAJ,{'indices'},AI|Risk Analysis|Materials Discovery Analytics|Self-organization and Emergence,Venkat Venkatasubramanian,https://scholar.google.com/citations?view_op=medium_photo&user=eaMNlu8AAAAJ,4639,56,30,157,77,0,1
253499,"Distinguished Professor, Biocomplexity-Institute and Dept. Computer Science, University of …",@virginia.edu,15250,diIore8AAAAJ,{'indices'},Network Science|Computational Epidemiology|Multi-agent systems|Scalable computing|AI,Madhav  Marathe,https://scholar.google.com/citations?view_op=medium_photo&user=diIore8AAAAJ,5336,59,31,209,117,0,1
253500,"Zhiyuan Chair Professor, Dept. of Computer Sci. & Eng. Shanghai Jiao Tong Univ.",@cs.sjtu.edu.cn,15220,rN2ny9kAAAAJ,{'indices'},AI|Machine Learning|Neural Networks|Bioinformatics|Computational Health,Lei Xu,https://scholar.google.com/citations?view_op=medium_photo&user=rN2ny9kAAAAJ,2902,48,23,168,54,0,1
253501,"Distinguished Visiting Professor, Tsinghua University; Retired IBM Fellow, IBM Research",@utexas.edu,15167,D5K6DDcAAAAJ,{'indices'},blockchain|databases|big data|AI|distributed systems,C. Mohan,https://scholar.google.com/citations?view_op=medium_photo&user=D5K6DDcAAAAJ,2150,68,23,145,53,0,1
253502,Sanctuary AI,@sanctuary.ai,15159,mzYE-uMAAAAJ,{'indices'},AI|ML|optimization|constraint satisfaction,William Macready,https://scholar.google.com/citations?view_op=medium_photo&user=mzYE-uMAAAAJ,6889,35,27,71,54,0,1
253503,"Principal Scientist and Dept Head, Institute for Infocomm Research; Adjunct Professor, NTU",@i2r.a-star.edu.sg,14908,E3yQKloAAAAJ,{'indices'},AI|Data Mining|Machine learning|Bioinformatics,Xiaoli Li (李晓黎),https://scholar.google.com/citations?view_op=medium_photo&user=E3yQKloAAAAJ,9199,45,37,269,194,0,1
253504,Chairman and Founding Director of the CISPA Helmholtz Center for Information Security,@cispa.saarland,14663,ZVS3KOEAAAAJ,{'indices'},Security|privacy|cryptography|AI,Michael Backes,https://scholar.google.com/citations?view_op=medium_photo&user=ZVS3KOEAAAAJ,7146,71,45,247,132,0,1
253505,Facebook,@fb.com,14623,-cP4zkIAAAAJ,{'indices'},AI|AI Acceleration|AI Ecosystem Development,Michael K Gschwind,https://scholar.google.com/citations?view_op=medium_photo&user=-cP4zkIAAAAJ,9529,51,37,399,342,0,1
253506,Palo Alto Research Center,@parc.com,14147,JhNV9eYAAAAJ,{'indices'},Prognostics Health Management|Resilient Design|Decision-Making|Hybrid Systems|AI,Kai Goebel,https://scholar.google.com/citations?view_op=medium_photo&user=JhNV9eYAAAAJ,7466,58,42,224,139,0,1
253507,Senior Software Engineer @ Samsung Research America,@samsung.com,14067,v5PUqKkAAAAJ,{'indices'},AI|ML|DL|applied computer science|physics,Tomasz Palczewski,https://scholar.google.com/citations?view_op=medium_photo&user=v5PUqKkAAAAJ,11855,56,51,99,94,0,1
253508,"Professor of Wireless Communications, FIEEE, FIET, Web of Science Highly Cited …",@qmul.ac.uk,13942,PUSZggsAAAAJ,{'indices'},6G|AI|IRS|UAV|URLLC and IoT,Arumugam Nallanathan,https://scholar.google.com/citations?view_op=medium_photo&user=PUSZggsAAAAJ,9446,62,53,248,198,0,1
253509,"Hong Kong ASTRI (was with TSMC, IBM)",@sloan.mit.edu,13833,zvtrLKkAAAAJ,{'indices'},ICT|AI|Semiconductors|Simulations,Meikei Ieong,https://scholar.google.com/citations?view_op=medium_photo&user=zvtrLKkAAAAJ,3055,66,29,144,73,0,1
253510,"TVStorm, Seoul National University of Science and Technology",@seoultech.ac.kr,13735,h4CEodEAAAAJ,{'indices'},Deep Learning|AI|Digital broadcast|DVB|IPTV,Patrick Song,https://scholar.google.com/citations?view_op=medium_photo&user=h4CEodEAAAAJ,8617,10,10,10,10,0,1
253511,Hiretual,@hiretual.com,13580,WyYnBkEAAAAJ,{'indices'},Security|Big Data|Machine Learning|AI,Xinwen Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=WyYnBkEAAAAJ,6672,59,40,186,107,0,1
253512,"Professor of Pathology, Chief Medical Officer Deciphex/Diagnexia",,13502,IZ70yR8AAAAJ,{'indices'},Pathology|AI|diagnostic algorithms,Runjan Chetty,https://scholar.google.com/citations?view_op=medium_photo&user=IZ70yR8AAAAJ,4756,57,31,266,128,0,1
253513,"Professor, Aalborg University",@create.aau.dk,13455,XmkDts4AAAAJ,{'indices'},Computer Vision|AI,Thomas Moeslund,https://scholar.google.com/citations?view_op=medium_photo&user=XmkDts4AAAAJ,6291,43,33,157,101,0,1
253514,"The Dirac Foundation, St. Matthew's University",@stmatthews.edu,13205,CFShjssAAAAJ,{'indices'},bioinformatics|e-epidemiology|healthcare IT|AI|computational chemistry & biology.,Barry Robson,https://scholar.google.com/citations?view_op=medium_photo&user=CFShjssAAAAJ,1541,39,17,105,36,0,1
253515,Heidelberg University,@uni-heidelberg.de,13035,7DY7PokAAAAJ,{'indices'},Cloud Computing|AI,Marcel Kunze,https://scholar.google.com/citations?view_op=medium_photo&user=7DY7PokAAAAJ,2025,50,18,93,32,0,1
253516,Télécom ParisTech & University of Waikato,@telecom-paristech.fr,12981,UYvAL8EAAAAJ,{'indices'},Data Stream Mining|IoT Analytics|AI|Concept Drift|Big Data,Albert Bifet,https://scholar.google.com/citations?view_op=medium_photo&user=UYvAL8EAAAAJ,9113,44,37,89,77,0,1
253517,"Professor of Radiology, Monash University",@monash.edu,12880,lKi-yTMAAAAJ,{'indices'},Neuroimaging|MRI|Bioinformatics|AI,Meng Law,https://scholar.google.com/citations?view_op=medium_photo&user=lKi-yTMAAAAJ,5896,54,37,117,86,0,1
253518,"Dalhousie University, Halifax, Canada, Institute of Computer Science, Polish Academy of …",@cs.dal.ca,12844,rCoJeuYAAAAJ,{'indices'},AI|machine learning|data mining|text mining|data privacy,Stan Matwin,https://scholar.google.com/citations?view_op=medium_photo&user=rCoJeuYAAAAJ,5210,43,30,166,104,0,1
253519,information technology,,12793,v1qJhAwAAAAJ,{'indices'},AI|IOT|Android app Development|Information Technology,Vishal Sharma,https://scholar.google.com/citations?view_op=medium_photo&user=v1qJhAwAAAAJ,10343,50,45,310,269,0,1
253520,National Cheng Kung University,@mail.ncku.edu.tw,12719,cQ1lCAwAAAAJ,{'indices'},AI|Humanoid Robots|Intelligent Control|Robotics|Service Robots,Tzuu-Hseng S. Li,https://scholar.google.com/citations?view_op=medium_photo&user=cQ1lCAwAAAAJ,6232,53,39,311,196,0,1
253521,Stony Brook University,@cs.stonybrook.edu,12673,HIOYWhYAAAAJ,{'indices'},AI|Knowledge representation|logic programming|databases,Michael Kifer,https://scholar.google.com/citations?view_op=medium_photo&user=HIOYWhYAAAAJ,1301,53,16,112,32,0,1
253522,"Research Director, CNRS, CerCo, ANITI, TMBI, Univ. Toulouse",@cnrs.fr,12544,1pwyaYgAAAAJ,{'indices'},AI|Neural Networks|Visual Perception|Attention|Oscillations,Rufin VanRullen,https://scholar.google.com/citations?view_op=medium_photo&user=1pwyaYgAAAAJ,5915,49,38,102,84,0,1
253523,Universities of Calgary and Victoria,@ucalgary.ca,12502,3YM-TFMAAAAJ,{'indices'},Logic|AI|HCI|History science & technology,Brian Gaines,https://scholar.google.com/citations?view_op=medium_photo&user=3YM-TFMAAAAJ,1432,59,13,202,21,0,1
253524,Yonsei University,@yuhs.ac,12383,Dkui5LsAAAAJ,{'indices'},Imaging|AI|digital healthcare,Chang Hyuk-Jae,https://scholar.google.com/citations?view_op=medium_photo&user=Dkui5LsAAAAJ,8232,54,44,216,180,0,1
253525,Reader of Information Systems & Emergency Management,@lboro.ac.uk,12369,I3muqlsAAAAJ,{'indices'},Emergency respopnse systems|emergency management|Risk assessment|Multi-criteria decision making|AI,Dr Lili Yang,https://scholar.google.com/citations?view_op=medium_photo&user=I3muqlsAAAAJ,5953,40,30,321,169,0,1
253526,"School of Computing, Edinburgh Napier University, Scotland, UK",@napier.ac.uk,12275,Qg47-BsAAAAJ,{'indices'},Cognitive Big Data Informatics|Sentic Computing|AI|Healthcare|CyberSecurity,Prof Amir Hussain,https://scholar.google.com/citations?view_op=medium_photo&user=Qg47-BsAAAAJ,8951,56,43,182,137,0,1
