,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
331056,"Professor, Department of Electrical and Computer Engineering, University of Florida at Gainesville",,1498,4OtZVn4AAAAJ,{'indices'},,Sandip Ray,,1059,23,18,46,33,0,0
331057,电子科技大学,,1627,7k8MMQYAAAAJ,{'indices'},,Guowu Yang （杨国武）,,747,21,15,38,23,0,0
331058,professor Electrical and Computer Engineering Portland State University,,8143,kbepCxoAAAAJ,{'indices'},,Marek Perkowski,,1488,46,17,184,43,0,0
331059,Microsoft Research,,23166,d2f0VUQAAAAJ,{'indices'},,Thomas Ball,,5726,67,38,141,84,0,0
331060,"Professor of Computer Science, University of Texas at Austin",,14767,M6urChQAAAAJ,{'indices'},,Aloysius Mok,,3000,50,25,153,60,0,0
331061,Cadence,,1949,k9e3fNUAAAAJ,{'indices'},,William N. N. Hung,,728,24,15,45,21,0,0
331062,University of Michigan,,10140,Qb2zwXUAAAAJ,{'indices'},,Ella Atkins,,4813,29,22,99,59,0,0
331063,SKKU,,734,Gaxjc7UAAAAJ,{'indices'},,Honguk Woo,,213,11,7,12,3,0,0
331064,Chung-Ang University,,471,sx9iOZYAAAAJ,{'indices'},,Chan-gun Lee,,188,12,8,15,6,0,0
331065,"Professor of Computer Science, Universita della Svizzera Italiana (USI), Lugano, Switzerland",,3358,FfGdGrYAAAAJ,{'indices'},,Natasha Sharygina,,1099,32,19,69,42,0,0
331066,"Portland State University, Microsoft,",,1135,553g9NMAAAAJ,{'indices'},,Juncao Li,,367,21,11,41,11,0,0
331067,DFINITY,,283,di1UiZ0AAAAJ,{'indices'},,Yan Chen,,110,9,6,9,5,0,0
331068,Portland State University,,4733,C5HENBYAAAAJ,{'indices'},,Xiaoyu Song,,1480,34,17,108,41,0,0
331069,"Senior Lecturer School of Electrical, Computer and Telecommunications Engineering, University of Wollongong",,1344,OQnH0pIAAAAJ,{'indices'},,David Stirling,,898,20,15,37,21,0,0
331070,"Lecturer, School of ITEE, The University of Queensland",,263,LoB85EcAAAAJ,{'indices'},,Matthew D'Souza,,140,10,7,10,5,0,0
331071,University of Wollongong,,608,4LkxJmgAAAAJ,{'indices'},,Peter James Vial,,445,12,10,17,10,0,0
331072,"Professor, School of Electrical, Computer, Telecommunications Engineering, University of Wollongong",,2658,AdYizYEAAAAJ,{'indices'},,Fazel Naghdy,,1616,25,21,69,47,0,0
331073,University of Wollongong,,1194,9fFaHEQAAAAJ,{'indices'},,Christian Ritz,,689,19,14,33,20,0,0
331074,"Associate Professor, University of Technology Sydney",,5790,lHxRmsEAAAAJ,{'indices'},,Mehran Abolhasan,,3326,27,22,58,38,0,0
331075,"Senior Lecturer in Telecommunications Engineering, University of Technology Sydney",,799,YYo0qt0AAAAJ,{'indices'},,Daniel R. Franklin,,579,12,9,17,9,0,0
331076,University of Wollongong,,258,yyN8JboAAAAJ,{'indices'},,Sasha Nikolic,,237,9,8,6,4,0,0
331077,University of New South Wales and Ingham Institute for Applied Medical Research,,318,5_4YHtoAAAAJ,{'indices'},,Matthew Field,,258,10,8,10,7,0,0
331078,The University of Queensland,,1192,dRo61oUAAAAJ,{'indices'},,Peter Sutton,,188,15,7,21,4,0,0
331079,"Jericho Smart Sensing Laboratory, University of Sydney",,70,XPdb2cEAAAAJ,{'indices'},,James Coyte,,67,3,3,3,2,0,0
331080,"Professor of Electrical and Computer Engineering, University of Nebraska - Lincoln",,4139,m11CuKkAAAAJ,{'indices'},,Tadeusz A Wysocki,,1002,22,11,66,14,0,0
331081,CSIRO,,3713,HfovZnYAAAAJ,{'indices'},,Tim Wark,,1577,27,21,49,32,0,0
331082,Retired,,3029,M7kg0MQAAAAJ,{'indices'},,Neil W. Bergmann,,1314,27,18,78,29,0,0
331083,University of Wollongong,,5060,1J7Of8kAAAAJ,{'indices'},,Zengxi (Stephen) Pan,,4388,33,30,67,60,0,0
331084,"Australian Power Quality and Reliability Centre, University of Wollongong, NSW Australia",,1299,1xnAEgQAAAAJ,{'indices'},,Dr Philip Ciufo,,1025,19,18,32,26,0,0
331085,The University of Queensland,,1168,23Y3q4kAAAAJ,{'indices'},,Konstanty Bialkowski,,805,17,15,36,22,0,0
331086,"University of Wollongong, Neural Control of Movement Lab, Associate Dean International, SMAH",,2268,yG5Cl0cAAAAJ,{'indices'},,Paul J Stapley,,1161,24,21,39,35,0,0
331087,imperial College London,,135,JADVw3cAAAAJ,{'indices'},,Antoine Desmet,,70,6,5,4,3,0,0
331088,"Professor, Human-Computer Interaction, Queensland University of Technology",,3353,drnMU24AAAAJ,{'indices'},,Margot Brereton,,1954,29,21,93,70,0,0
331089,"Professor, Chair in Computer Systems Engineering,University of Auckland",,3636,-RWnIJoAAAAJ,{'indices'},,Zoran Salcic,,1511,32,18,115,41,0,0
331090,Lund University,,222,MUnQ5agAAAAJ,{'indices'},,Mehmet Ali Arslan,,124,6,5,3,1,0,0
331091,"Professor of Computer Systems Engineering, University of Auckland",,1993,4OrohVMAAAAJ,{'indices'},,Partha Roop,,861,25,15,67,31,0,0
331092,"Associate Professor, Technical University of Denmark",,4498,wiRNmwUAAAAJ,{'indices'},,Martin Schoeberl,,1652,36,19,102,45,0,0
331093,"Professor, Technical University of Denmark",,4301,zQdQ2uIAAAAJ,{'indices'},,Paul Pop,,1926,40,25,86,66,0,0
331094,"Associate Professor, Department of Electrical and Information Technology,  Lund University",,1463,iUCjHhgAAAAJ,{'indices'},,Liang Liu,,1223,17,15,30,27,0,0
331095,STMicroelectronics,,5,AnybOqIAAAAJ,{'indices'},,Ricardo Gómez Gómez,,5,1,1,0,0,0,0
331096,"Professor of Computer Engineering, Sungkyunkwan University",,3419,ZwvttosAAAAJ,{'indices'},,Dongkun Shin,,1162,28,16,54,27,0,0
331097,"Professor of Computer Science and Engineering, Seoul National University",,4276,E9A5Rv8AAAAJ,{'indices'},,Jihong Kim,,1143,32,19,72,33,0,0
331098,"Gaziantep University, Gaziantep, Turkey.",,466,PJHYlpcAAAAJ,{'indices'},,Jan Sher Khan,,465,12,12,14,14,0,0
331099,Professor Glasgow Caledonian University,,1221,p2j-uC0AAAAJ,{'indices'},,hadi larijani,,1094,19,17,35,31,0,0
331100,Gachon University,,1053,lRd4kvkAAAAJ,{'indices'},,Seong Oun Hwang,,625,18,12,24,16,0,0
331101,"Associate Professor - Centre for Intelligent Healthcare, Coventry University, UK.",,633,pLmSwZcAAAAJ,{'indices'},,Dr. Syed Aziz Shah,,633,18,18,28,28,0,0
331102,"Associate Professor, Department of Electrical Engineering, HITEC University",,720,1PwrsI8AAAAJ,{'indices'},,Fawad Ahmed,,457,12,8,13,8,0,0
331103,"COMSATS Institute of Information Technology, Pakistan",,387,q_fApgkAAAAJ,{'indices'},,abbas Javed,,379,11,11,12,12,0,0
331104,"Professor of Cryptography, Edinburgh Napier University",,4196,ov8KfAsAAAAJ,{'indices'},,Bill Buchanan,,1542,25,17,77,39,0,0
331105,"Professor of Sustainable Design & Construction, Glasgow Caledonian University",,3926,L3iu1_UAAAAJ,{'indices'},,Rohinton Emmanuel,,2470,26,24,48,40,0,0
331106,Electrical Engineering - Secure communication and information security,,110,xtkumr0AAAAJ,{'indices'},,"FAWAD MASOOD, PhD* (Cyber Secur...",,110,7,7,6,6,0,0
331107,"Associate Professor of Computer Science at CCSE, Taibah University, Saudi Arabia",,553,ubl6WkoAAAAJ,{'indices'},,Wadii Boulila,,402,14,13,23,18,0,0
331108,"Associate Professor, University of Glasgow",,3156,Q19YO5YAAAAJ,{'indices'},,Qammer H. Abbasi,,2575,25,24,92,77,0,0
331109,"Imam Abdulrahman Bin Faisal University, 2835 King Faisal Road, Dammam 34212",,1274,v-sivdY6cskC,{'indices'},,Nazar Abbas Saqib,,593,18,14,30,20,0,0
331110,"Associate Professor, University of Jeddah",,294,a2dTtUUAAAAJ,{'indices'},,Saeed Rubaiee,,294,10,10,10,10,0,0
331111,Professor of Communication Systems - University of Glasgow,,16664,HBQjTKIAAAAJ,{'indices'},,Muhammad Ali Imran,,13342,58,54,258,214,0,0
331112,"King Khalid University, Saudi Arabia",,350,0kchPtAAAAAJ,{'indices'},,Sajjad Shaukat Jamal,,336,10,10,10,10,0,0
331113,,,178,_gqo6gkAAAAJ,{'indices'},,sema koç kayhan,,109,8,7,6,3,0,0
331114,"Professor of Ageing and Health, Glasgow Caledonian University",,11956,JLEAea4AAAAJ,{'indices'},,Dawn A Skelton,,6425,51,38,130,112,0,0
331115,"Professor, Glasgow Caledonian University",,410,M5YvAckAAAAJ,{'indices'},,Gordon Morison,,320,11,10,14,12,0,0
331116,Fudan University | KTH Sweden,,1338,9FPgUXoAAAAJ,{'indices'},,Zhuo Zou,,949,21,16,37,28,0,0
331117,Fudan University Shanghai,,12,CThRoJQAAAAJ,{'indices'},,Shahid Latif,,12,2,2,0,0,0,0
331118,Sandhaan Labs Private Limited,,5909,gnW4UEAAAAAJ,{'indices'},,Pramod Meher,,3299,42,31,133,86,0,0
331119,"Seoul National University, Dept. of Electrical and Computer Engineering",,4503,Ntx5VRIAAAAJ,{'indices'},,Nam Ik Cho,,1699,35,22,104,57,0,0
331120,"Professor, Electronics and Telecommunication Engineering, SVKM'S NMIMS, Shirpur Campus",,1225,RQk2CZQAAAAJ,{'indices'},,Basant Kumar Mohanty,,910,17,14,22,18,0,0
331121,"Professor of Department of Electrical and Computer Engineering, Seoul National University",,11122,2VAuCQQAAAAJ,{'indices'},,Sang-Uk Lee,,2633,48,26,181,51,0,0
331122,"Professor, Department of Mechanical Engineering, Technical University of Munich (TUM)",,6958,Jbo1MqwAAAAJ,{'indices'},,Marco Caccamo,,2812,46,28,89,58,0,0
331123,"Electrical and Computer Engineering, University of Waterloo",,3964,wcLr_WMAAAAJ,{'indices'},,Rodolfo Pellizzoni,,2505,36,28,67,54,0,0
331124,University of Kansas,,1778,eTISRJ0AAAAJ,{'indices'},,Heechul Yun,,1292,20,18,33,27,0,0
331125,"Professor of Computer Sceince, University of Illinois",,28046,SlXqNooAAAAJ,{'indices'},,Lui Sha,,6692,64,37,208,104,0,0
331126,Epigenesys s.r.l.,,789,_7EYyb0AAAAJ,{'indices'},,Emiliano Betti,,499,10,8,10,6,0,0
331127,"Research assistant in Computer Science, University of Rome Tor Vergata",,4256,RihRFLwAAAAJ,{'indices'},,Marco Cesati,,822,15,8,16,7,0,0
331128,King Abdulaziz University,,253,llxUXS8AAAAJ,{'indices'},,Saud Wasly,,219,8,8,5,5,0,0
331129,Stony Brook University,,1689,IzNAqc8AAAAJ,{'indices'},,Stanley Bak,,1271,23,20,37,33,0,0
331130,Uber Technologies Inc.,,242,rbakiUwAAAAJ,{'indices'},,Fardin Abdi,,227,9,8,8,8,0,0
331131,University of Illinois at Urbana Champaign (UIUC),,129,eE5_dwYAAAAJ,{'indices'},,Prakalp Srivastava,,121,4,4,3,3,0,0
331132,Abel Bliss Professor. University of Illinois at Urbana-Champaign,,6497,A_A_LrsAAAAJ,{'indices'},,Deming Chen,,3593,42,29,113,79,0,0
331133,Departamento de Electrónica. Universidad de Alcalá,,1832,MFExHXQAAAAJ,{'indices'},,J L Lázaro-Galilea,,804,22,15,51,25,0,0
331134,UNIVERSIDAD DE ALCALA,,1445,KTzCo9sAAAAJ,{'indices'},,ALFREDO GARDEL,,784,19,16,40,26,0,0
331135,"PhD, University of Alcalá / Vicomtech",,676,2UiKKocAAAAJ,{'indices'},,Jorge Garcia,,409,12,9,14,9,0,0
331136,Universidad de Alcalá,,1851,v8kaeSUAAAAJ,{'indices'},,Felipe Espinosa Zapata,,838,21,13,46,18,0,0
331137,"Electronics Department, University of Alcala",,2903,lcmlijUAAAAJ,{'indices'},,Alvaro Hernandez Alonso,,1235,29,18,71,30,0,0
331138,Alcala University (Universidad de Alcalá),,2728,_Ci8lmAAAAAJ,{'indices'},,Luciano Boquete,,970,23,16,36,20,0,0
331139,UAH,,786,Z9lNPRoAAAAJ,{'indices'},,Marta Marron-Romera,,302,17,11,26,11,0,0
331140,"Senior Electromagnetics Engineer, Airbus Defence and Space",,175,Ow9wBNgAAAAJ,{'indices'},,David Escot Bocanegra,,108,7,5,5,3,0,0
331141,BIUST,,67,idMxpfgAAAAJ,{'indices'},,Mmoloki Mangwala,,62,4,4,1,1,0,0
331142,"Researcher @ University of the Sunshine Coast (USC), QLD Australia",,159,XQbj_64AAAAJ,{'indices'},,Gerald Kelechi Ijemaru,,154,5,5,4,4,0,0
331143,"Federal University of Technology, Minna, Nigeria",,94,-0P8n20AAAAJ,{'indices'},,James Garba Ambafi,,56,5,5,4,2,0,0
331144,SRM Institute of Science and Technology,,2524,ShIF-FcAAAAJ,{'indices'},,Prof. SRS Prabaharan,,1138,26,17,46,29,0,0
331145,"Computer Science, Brunel University",,135,baLMG0EAAAAJ,{'indices'},,Boyce Sigweni,,125,6,5,4,4,0,0
331146,"University of Sciences, Techniques and Technologies of Bamako",,166,UEuVBw8AAAAJ,{'indices'},,Bakary DIARRA,,119,5,4,3,1,0,0
331147,,,50,E6G2xecAAAAJ,{'indices'},,OMOKHAFE TOLA,,29,3,3,3,1,0,0
331148,"Federal University of Technology, Minna",,33,Kge27GwAAAAJ,{'indices'},,habibu hussaini,,32,3,3,1,1,0,0
331149,"Federal University of Technology Minna, Nigeria",,314,70JSjCsAAAAJ,{'indices'},,Jonathan Gana Kolo,,245,11,9,12,8,0,0
331150,BIUST,,227,tVykeVkAAAAJ,{'indices'},,Rajalakshmi Selvaraj,,201,9,8,7,6,0,0
331151,Loughborough University,,32,JfHi6WYAAAAJ,{'indices'},,Bokamoso Basutli,,32,4,4,0,0,0,0
331152,"Federal University of Technology, Minna, Nigeria",,36,-ODRJ4YAAAAJ,{'indices'},,Abimbola Susan Ajagun,,34,3,3,1,1,0,0
331153,"Department of Computer Science and Networked Systems, Sunway University",,415,cOe4YYwAAAAJ,{'indices'},,Wai Chong Chia,,267,11,9,12,9,0,0
331154,Botswana International University of Science and Technology,,52,0PxnrscAAAAJ,{'indices'},,Thabo Semong (PhD),,44,5,4,2,1,0,0
331155,"Centre for Geodesy and Geodynamics, Nigeria",,29,5L_uoGsAAAAJ,{'indices'},,DUNCAN  DAUDA,,27,2,2,1,1,0,0
331156,"Chair Professor, Computer Science and Engineering, Southern University of Science and Technology",,62852,xSvAHWgAAAAJ,{'indices'},,Yuhui Shi,,20566,53,47,124,103,0,0
331157,"Federal University Oye-Ekiti, Nigeria / University of Delaware",,43,Pw8CYOEAAAAJ,{'indices'},,Gbenga Daniel Obikoya,,37,4,4,1,0,0,0
331158,"Associate Professor,Electrical Engineering, Botswana International University of Science",,398,3031E68AAAAJ,{'indices'},,Ravi Samikannu,,328,11,10,11,10,0,0
331159,"Lecturer of Electrical, computer and telecommunications engineering, Botswana International",,107,w987HgwAAAAJ,{'indices'},,Nonofo M. J. Ditshego,,94,6,6,6,6,0,0
331160,"Lecturer of Information Systems, Botswana International University of Science and Technology",,14,MEAkKCUAAAAJ,{'indices'},,Malatsi Galani,,13,3,3,0,0,0,0
331161,University of Kent,,7414,B4SKvFoAAAAJ,{'indices'},,Yong Yan,,3339,44,29,157,106,0,0
331162,"Professor of Computer Science, University of Trento, Italy",,12889,fO-wkZkAAAAJ,{'indices'},,Roberto Battiti,,3245,45,23,94,42,0,0
331163,"Professor, Trento University and Trento Institute for Fundamental Physics and Applications (TIFPA)",,114506,AbB_ZlcAAAAJ,{'indices'},,Ignazio Lazzizzera,,46423,150,84,464,277,0,0
331164,University of Kent,,4850,f5vx6Z8AAAAJ,{'indices'},,John C. Batchelor,,2219,35,22,90,46,0,0
331165,"Professor of Automation, University of Leoben, Leoben, Austria",,3891,lA7lJe8AAAAJ,{'indices'},,Paul O'Leary,,1128,29,15,71,25,0,0
331166,University of Kent,,71,VOs577QAAAAJ,{'indices'},,Mandeep Chaudhary,,67,4,4,3,3,0,0
331167,"Professor of Computer Science, DFKI and University of Kaiserslautern",,13898,1FIyc9kAAAAJ,{'indices'},,Paul Lukowicz,,6504,61,42,201,140,0,0
331168,DFKI,,153,4fCqGkwAAAAJ,{'indices'},,Peter Hevesi,,136,7,6,4,4,0,0
331169,Keio Media Design,,3510,aBBK-psAAAAJ,{'indices'},,Kai Kunze,,2161,31,24,81,68,0,0
331170,Prof. Dr. Amasya Üniversitesi,,2400,aNy_rIMAAAAJ,{'indices'},,Özgen Korkmaz (orcid.org/0000-0003-...,,1773,26,22,49,43,0,0
331171,"Institute of Automation, Chinese Academy of Sciences",,118,lMAvtEMAAAAJ,{'indices'},,Jawad Mahammad,,109,6,6,4,3,0,0
331172,"Coventry University, School of Mechanical, Aerospace and Automotive Engineering",,502,EnasExcAAAAJ,{'indices'},,Essam Abo-Serie,,234,13,8,14,7,0,0
331173,Ömer Halis Demir Üniversitesi,,48,ONe0hMkAAAAJ,{'indices'},,Murat Peker,,37,5,4,1,0,0,0
331174,Koç Bilgi ve Savunma Teknolojileri A.Ş.,,340,kD3sHpAAAAAJ,{'indices'},,Mehmet Ali Çavuşlu,,217,9,8,9,6,0,0
331175,De Montfort University,,168,Lb3hnDQAAAAJ,{'indices'},,Mustafa Kaiiali,,125,8,6,5,3,0,0
331176,Karabük Üniversitesi,,298,tgdsgXYAAAAJ,{'indices'},,Can Bulent Fidan,,236,9,8,9,7,0,0
331177,"Professor of Electrical and Electronics Engineering, Yozgat Bozok University",,2515,dlsvZkEAAAAJ,{'indices'},,Murat Uzam,,778,24,14,38,16,0,0
331178,UPC,,3279,POVraJQAAAAJ,{'indices'},,Marc Alier Forment,,2099,29,25,64,41,0,0
331179,Hacettepe Üniversitesi,,4250,Xj1VFmAAAAAJ,{'indices'},,Sair Kahraman,,2363,34,27,59,54,0,0
331180,"Jeoloji Mühendisliği Doçenti, Ankara Üniversitesi",,1745,n_R_hBEAAAAJ,{'indices'},,Mustafa Fener,,1023,22,18,31,27,0,0
331181,iCompass,,615,l_KmkVcAAAAJ,{'indices'},,Hatem Haddad,,281,13,10,18,10,0,0
331182,,,7,7N91kVcAAAAJ,{'indices'},,Mehmet Muzaffer KÖSTEN,,6,2,2,0,0,0,0
331183,UCL,,78270,1iE2ykkAAAAJ,{'indices'},,John Shawe-Taylor,,29498,79,48,276,156,0,0
331184,"Department of Computer Engineering, Bilecik Seyh Edebali University",,585,uW_KidIAAAAJ,{'indices'},,Ugur Yuzgec,,272,13,10,18,11,0,0
331185,"Full Professor, Instituto de Informatica",,7189,vS6vkY4AAAAJ,{'indices'},,Luigi Carro,,2143,40,22,166,63,0,0
331186,Universidade Federal de Santa Maria,,359,TKE3a0QAAAAJ,{'indices'},,Mateus Beck Rutzig,,146,9,6,9,4,0,0
331187,Professor at Federal University of Pampa,,261,evvITN8AAAAJ,{'indices'},,Arthur Lorenzon,,239,9,9,9,9,0,0
331188,"Senior Engineer, Qualcomm",,180,I7Hz7jwAAAAJ,{'indices'},,Anderson Luiz Sartor,,168,8,8,6,6,0,0
331189,"Associate Professor, Computer Engineering, TU Delft",,2403,ww2CKPEAAAAJ,{'indices'},,Stephan Wong,,597,23,12,59,15,0,0
331190,Universidade Federal do Rio Grande do Sul,,79,3mTvSzoAAAAJ,{'indices'},,Jeckson Dellagostin Souza,,78,5,5,3,3,0,0
331191,"Professor for Computer Science, UFRGS",,2457,EUlQ8PkAAAAJ,{'indices'},,Flávio R Wagner,,552,26,10,68,11,0,0
331192,"Professor of Computer Science and Computer Engineering, Federal University of Pelotas - UFPel",,318,E--XTr0AAAAJ,{'indices'},,Julio C. B. Mattos,,58,10,3,10,2,0,0
331193,"Professor in Computer Architecture, University of Groningen",,4184,IL5KrG4AAAAJ,{'indices'},,Georgi Gaydadjiev,,1073,30,15,92,30,0,0
331194,Google,,2433,smzgsvQAAAAJ,{'indices'},,Martin Lukasiewycz,,1458,27,22,60,43,0,0
331195,"Kenan Professor of Computer Science, The University of North Carolina at Chapel Hill",,6838,ez7zZa8AAAAJ,{'indices'},,Samarjit Chakraborty,,3090,41,27,156,101,0,0
331196,Technical University of Munich,,281,MyvXtxwAAAAJ,{'indices'},,Swaminathan Narayanaswamy,,258,10,10,11,11,0,0
331197,Robert Bosch GmbH,,282,E142insAAAAJ,{'indices'},,Philipp Mundhenk,,252,9,9,8,8,0,0
331198,"Associate Professor, King Abdullah University of Science and Technology (KAUST)",,2625,88wtbPwAAAAJ,{'indices'},,Suhaib Fahmy,,1772,30,26,68,52,0,0
331199,Research Associate,,282,wckh_WoAAAAJ,{'indices'},,Florian Sagstetter,,222,8,8,8,8,0,0
331200,"Assistant Professor, Singapore Institute of Technology",,148,1UbZTDcAAAAJ,{'indices'},,Peter Waszecki,,119,6,6,5,5,0,0
331201,ESCRYPT GmbH (Bosch Group),,1813,g1XOdyAAAAAJ,{'indices'},,Marko Wolf,,996,20,19,30,22,0,0
331202,BMW AG,,79,EKt8A0wAAAAJ,{'indices'},,Artur Mrowca,,78,4,4,2,2,0,0
331203,"Assistant Professor, Trinity College Dublin",,509,TySIJ-QAAAAJ,{'indices'},,Shreejith Shanker,,417,12,11,14,14,0,0
331204,"Assistant Professor of Computer Science, University of York, UK",,444,OYcT_B4AAAAJ,{'indices'},,Wanli Chang,,389,13,13,15,14,0,0
331205,Technical University of Munich,,24,dTfPp2gAAAAJ,{'indices'},,Emanuel Regnath,,24,3,3,1,1,0,0
331206,"Assistant Professor, Technical University of Berlin, Einstein Center Digital Future",,735,8IieYrMAAAAJ,{'indices'},,Sangyoung Park,,495,14,12,18,16,0,0
331207,"Associate Professor, Nanyang Technological University",,5166,JUXrVDIAAAAJ,{'indices'},,Thomas Peyrin,,3216,35,24,74,60,0,0
331208,"Lubar Chair of Computer Science, University of Wisconsin",,35405,BaI7l8QAAAAJ,{'indices'},,Somesh Jha,,16269,84,50,269,177,0,0
331209,"Research Scientist, Galois Inc.",,1119,4UeLQ68AAAAJ,{'indices'},,William Harris,,724,15,11,17,12,0,0
331210,Nanyang Technological University (NTU),,2072,B_ouhTgAAAAJ,{'indices'},,Arvind Easwaran,,1000,23,17,45,29,0,0
331211,"Assistant Professor, Electrical Engineering, Eindhoven University of Technology (TU/e)",,1506,wlE3yvcAAAAJ,{'indices'},,Dip Goswami,,1004,22,19,45,33,0,0
331212,Microsoft Research,,875,QZ2HOkMAAAAJ,{'indices'},,Andrew Paverd,,817,17,17,21,20,0,0
331213,Technical University of Munich,,81,LGXpFRMAAAAJ,{'indices'},,Alma Pröbstl,,68,6,4,3,3,0,0
331214,"Professor of Engineering, Faculty of Integrated Technologies (FIT), Universiti Brunei Darussalam",,3751,utF5BG0AAAAJ,{'indices'},,Liyanage C De Silva (LC De Silva),,1359,24,15,50,19,0,0
331215,Universiti Brunei Darussalam,,1339,7II7EW8AAAAJ,{'indices'},,C M Lim,,1123,20,19,42,39,0,0
331216,"Founder & Leader of IntelliHealth Solutions, Universiti Brunei Darussalam",,1146,7AplvTYAAAAJ,{'indices'},,"SMN Arosha Senanayake, Senior Me...",,591,15,11,30,15,0,0
331217,Aston University,,11503,WC0H_6gAAAAJ,{'indices'},,Keith Blow,,1834,50,17,117,34,0,0
331218,"Associate Professor, Institute of Digital Healthcare, University of Warwick, UK",,475,Aee8DwwAAAAJ,{'indices'},,Mark T Elliott,,325,11,10,12,11,0,0
331219,Universiti Brunei Darussalam,,700,rVendN8AAAAJ,{'indices'},,Dr Tan Kha Sheng,,226,12,7,14,7,0,0
331220,"Senior Assistant Professor, CAMES,Universiti Brunei Darussalam",,890,xkE5yvYAAAAJ,{'indices'},,Roshan Thotagamuge,,720,16,16,20,20,0,0
331221,Global Working Class,,,jCihbggAAAAJ,{'indices'},,Anonymous Coward,,,0,0,0,0,0,0
331222,"Drexel University, Mechanical Engineering Dept",,3995,urApNdoAAAAJ,{'indices'},,"Paul Oh. Ph.D., ASME Fellow",,2033,32,23,101,60,0,0
331223,University of Zagreb,,1167,jYn27PkAAAAJ,{'indices'},,Matko Orsag,,902,17,16,27,23,0,0
331224,University of Zagreb Faculty of Electrical Engineering and Computing,,2462,keYJZDEAAAAJ,{'indices'},,Stjepan Bogdan,,1257,23,17,59,34,0,0
331225,General Electric Global Research,,415,GaibCVYAAAAJ,{'indices'},,Todd Danko,,266,9,8,9,7,0,0
331226,"University of Nevada, Las Vegas",,37,RFrKC1AAAAAJ,{'indices'},,Pareshkumar C. Brahmbhatt,,28,4,4,1,1,0,0
331227,"College of Engineering and Physical Sciences, University of Guelph",,1426,w5Zj_qUAAAAJ,{'indices'},,S. Andrew Gadsden,,1070,20,17,31,29,0,0
331228,George Mason University ,,292,Oqnwcn4AAAAJ,{'indices'},,Daniel Lofaro,,171,9,6,9,2,0,0
331229,North Carolina State University,,645,4-NxUTwAAAAJ,{'indices'},,Fatih Erden,,608,15,14,17,16,0,0
331230,University of Illinois at Chicago.,,9272,apugsswAAAAJ,{'indices'},,A. Enis Cetin,,3456,51,26,166,94,0,0
331231,"Professor of Electrical Engineering and Computer Science, Syracuse University",,2869,HEAE9XsAAAAJ,{'indices'},,Senem Velipasalar,,1892,28,21,67,44,0,0
331232,Federal Reserve Bank of Cleveland,,30,D2OhOpcAAAAJ,{'indices'},,John Şefik Roach,,17,1,1,1,1,0,0
331233,"Universidad Politecnica de Madrid / Ministerio de Ciencia, Innovación y Universidades",,2645,NbdNue8AAAAJ,{'indices'},,Teresa Riesgo,,965,27,16,78,35,0,0
331234,Universidad Politécnica de Madrid,,1595,Y2x6SLoAAAAJ,{'indices'},,Eduardo de la Torre,,604,21,15,45,22,0,0
331235,Universidad Politécnica de Madrid- Centro de Electrónica Industrial,,582,xQIotlkAAAAJ,{'indices'},,Andres otero,,276,14,9,19,9,0,0
331236,"PhD candidate, CEI, Universidad Politecnica de Madrid",,158,3A6e-QQAAAAJ,{'indices'},,victor rosello,,95,5,4,4,2,0,0
331237,"Associate Professor, Universidad Autónoma de Madrid",,2171,rEntVSYAAAAJ,{'indices'},,Angel de Castro,,753,22,16,40,20,0,0
331238,Beijing Jiaotong University,,1174,DLm9wMgAAAAJ,{'indices'},,Danping He,,1127,18,17,33,31,0,0
331239,"Centro de Electronica Industrial, Universidad Politecnica de Madrid",,162,JGcfF3sAAAAJ,{'indices'},,Alfonso Rodriguez,,151,8,8,5,4,0,0
331240,IRNAS-CSIC,,20245,lR-XaS0AAAAJ,{'indices'},,Felix Moreno,,8405,62,38,395,211,0,0
331241,Department Head Wireless Systems (IHP) /Professor /Chair Wireless Systems,,1734,giUyxgYAAAAJ,{'indices'},,Peter Langendoerfer,,613,19,12,44,17,0,0
331242,IHP,,161,GzsC1aUAAAAJ,{'indices'},,Oliver Stecklina,,67,8,4,4,2,0,0
331243,"Profesor Titular, Universidad Politécnica de Madrid",,436,vmI542IAAAAJ,{'indices'},,Yago Torroja,,60,9,4,9,3,0,0
331244,UNIVERSIDAD POLITÉCNICA DE MADRID,,2602,smcpDzUAAAAJ,{'indices'},,Miguel Holgado,,835,18,14,30,23,0,0
331245,Staff Engineer at Silanna Semiconductor,,481,qBJZMQkAAAAJ,{'indices'},,"Santa Concepcion Huerta Olivares, PhD",,162,11,8,11,7,0,0
331246,Professor in Power Electronics at UPM,,10337,hXjE_-QAAAAJ,{'indices'},,Jose A. Cobos,,3476,51,24,201,83,0,0
331247,Catedrático de Universidad,,7529,kmOwNBkAAAAJ,{'indices'},,Oscar García Suárez,,2564,47,23,126,63,0,0
331248,Universidad Politecnica de Madrid,,3506,EkIJAioAAAAJ,{'indices'},,Jesus Oliver,,1739,31,21,94,55,0,0
331249,Universidad Politecnica de Madrid,,938,Jao0eNgAAAAJ,{'indices'},,Miroslav Vasic,,537,16,13,25,16,0,0
