,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
412449,Virginia Tech,,38960,0VsVEfQAAAAJ,{'indices'},,Hanif D. Sherali,,10114,78,40,306,169,0,0
412450,"Dipartimento di Informatica, Sistemistica e Comunicazione, Università di Milano-Bicocca",,1522,UjPiui0AAAAJ,{'indices'},,Guglielmo Lulli,,699,18,14,19,14,0,0
412451,"Professor of Economics, University of Guelph",,708,ppqqKRQAAAAJ,{'indices'},,Talat S. Genc,,391,14,12,15,14,0,0
412452,Texas A&M University,,1862,1l13jigAAAAJ,{'indices'},,Lewis Ntaimo,,974,25,20,43,33,0,0
412453,Southern Methodist University,,145,GIoUulsAAAAJ,{'indices'},,Harsha Gangammanavar,,124,5,5,3,2,0,0
412454,Northwestern University,,1228,G252Zx0AAAAJ,{'indices'},,Simge Küçükyavuz,,887,19,16,27,24,0,0
412455,Daniel J. Epstein Chair Professor of Industrial and Systems Engineering,,34006,DZryMhIAAAAJ,{'indices'},,Jong-Shi Pang,,9659,76,41,219,135,0,0
412456,Amazon.com,,164,Q361suMAAAAJ,{'indices'},,Semih Atakan,,160,4,4,4,4,0,0
412457,"Professor, Industrial and Manufacturing Engineering, Pennsylvania State University",,2671,i4Ohp3sAAAAJ,{'indices'},,Uday V. Shanbhag,,1830,27,22,70,52,0,0
412458,"Systems and Industrial Engineering, University of Arizona",,4191,Hu86SqAAAAAJ,{'indices'},,K Larry Head,,2300,26,22,38,30,0,0
412459,Graphic Era Hill University,,360,bn0GyMIAAAAJ,{'indices'},,Dr. Shilpy Tayal,,320,11,11,12,12,0,0
412460,"Assistant Professor, Department of Mathematics, Vardhaman College (MJP Rohilkhand University",,212,nKEugTUAAAAJ,{'indices'},,Dharmendra Yadav,,137,8,7,8,6,0,0
412461,"Associate Professor of Mathematics, B K Birla Institute of Engineering and Technology, Pilani",,189,4q6zXQ4AAAAJ,{'indices'},,Dr. A. K. Malik,,144,8,7,8,3,0,0
412462,University of Delhi,,102,xgNyAS0AAAAJ,{'indices'},,Dr Himani Dem,,67,6,4,4,2,0,0
412463,"Professor, Department of Mathematics and Statistics,Banasthali Vidyapith",,750,bTHE4j0AAAAJ,{'indices'},,Sarla Pareek,,658,15,14,25,20,0,0
412464,,,17841,24lK6GgAAAAJ,{'indices'},,Richa Jain,,8938,57,40,417,219,0,0
412465,california state university,,23796,eWbQhqcAAAAJ,{'indices'},,vipin gupta,,9925,33,25,78,52,0,0
412466,Professor of operations Management(Retired),,20445,jVSGj9wAAAAJ,{'indices'},,suresh goyal,,6664,66,40,187,98,0,0
412467,"Asissant Professor, SRM Institute of Science and Technology, NCR Campus, Ghaziabad",,314,7-d3IoAAAAAJ,{'indices'},,Ajay Singh Yadav,,295,9,9,9,9,0,0
412468,Graphic Era University,,1445,avXS4OkAAAAJ,{'indices'},,Mangey Ram,,1091,19,17,41,36,0,0
412469,"Assistant Professor, Acharya Narendra Dev College, University of Delhi",,267,C1MOPB4AAAAJ,{'indices'},,Dr. Chaman Singh,,126,9,7,9,5,0,0
412470,"Department of Mathematics, SRM University, Haryana (Sonepat), India",,339,64YWKI8AAAAJ,{'indices'},,Dr. Neeraj Kumar,,188,11,9,13,8,0,0
412471,"Assistant Professor, Deparment of Mathematics, Swami Vivekanand Subharti University, Meerut India",,152,IVkq3_wAAAAJ,{'indices'},,Neha Saxena,,104,6,5,5,4,0,0
412472,"Associate Professor of Mathematics,B.K.Birla Institute of Engineering and Technology,Pilani",,15,IlLVy2kAAAAJ,{'indices'},,Dr. Vipin Kumar,,10,2,2,0,0,0,0
412473,"Senior Professor & Head, Mathematics Department, Savitribai Phule Pune University, Pune, INDIA",,5054,OTLaPC8AAAAJ,{'indices'},,Varsha Daftardar-Gejji,,2589,34,29,49,44,0,0
412474,University of Catania and University of Seville,,1447,gfixaUkAAAAJ,{'indices'},,Salvatore Cannella,,1043,21,20,30,28,0,0
412475,University of Seville,,885,GmKJm9AAAAAJ,{'indices'},,Victor Fernandez-Viagas,,848,17,17,22,22,0,0
412476,Universidad de Sevilla,,496,PuFesKEAAAAJ,{'indices'},,Paz Pérez González,,418,12,11,14,12,0,0
412477,University of Seville,,449,iDdIObQAAAAJ,{'indices'},,Roberto Dominguez,,406,12,12,14,14,0,0
412478,"Grupo de Sistemas de Optimización Aplicada, ITI, Universitat Politècnica de València",,9723,aTVU3eoAAAAJ,{'indices'},,Rubén Ruiz,,5190,47,38,87,79,0,0
412479,"CEG-IST, University of Lisbon",,8818,FVZiG-0AAAAJ,{'indices'},,Ana Barbosa-Povoa,,5384,50,40,130,103,0,0
412480,Università degli Studi di Palermo,,1543,vXc90-MAAAAJ,{'indices'},,Manfredi Bruccoleri,,841,20,14,33,22,0,0
412481,University of Alabama in Huntsville,,15749,Zmo0sTcAAAAJ,{'indices'},,Jatinder N D Gupta,,4838,63,33,196,104,0,0
412482,"CEG-IST, Instituto Superior Técnico, Universidade de Lisboa, Portugal",,1683,nHm-ONoAAAAJ,{'indices'},,Susana Relvas,,1183,19,17,30,24,0,0
412483,University of São Paulo,,3222,3BFXZQoAAAAJ,{'indices'},,Marcelo Seido Nagano,,2118,29,24,84,60,0,0
412484,University of Exeter Business School,,11671,20CMVWEAAAAJ,{'indices'},,Stephen Disney,,3730,50,32,112,80,0,0
412485,"Professor, University of Twente",,3987,YosWBy0AAAAJ,{'indices'},,Erwin W. Hans,,2097,31,26,52,40,0,0
412486,"American Standard Companies Professor of Operations Management, University of Oxford",,15092,nGMjzn4AAAAJ,{'indices'},,Matthias Holweg,,6845,43,31,69,54,0,0
412487,"Faculty of Economics and Management, Otto-von-Guericke University Magdeburg",,838,3FK18wcAAAAJ,{'indices'},,PD Dr. Rainer Kleber,,335,13,10,16,10,0,0
412488,KIT,,11386,c95v5dcAAAAJ,{'indices'},,Stefan Nickel,,5932,49,35,125,89,0,0
412489,FCT-Universidade NOVA de Lisboa,,995,xBxBn-gAAAAJ,{'indices'},,Isabel Correia,,658,17,16,18,18,0,0
412490,Saarland University of Applied Sciences,,3947,BgxTwx0AAAAJ,{'indices'},,Teresa Melo,,1970,21,15,31,20,0,0
412491,University of Waterloo,,2815,8Li0OdIAAAAJ,{'indices'},,Sibel Alumur Alev,,1668,16,16,17,17,0,0
412492,Professor Catedrático da faculdade de Ciências da Universidade de Lisboa,,3400,t4wm7x0AAAAJ,{'indices'},,Luis Gouveia,,1261,35,19,74,46,0,0
412493,"Professor of Business Analytics, University of Amsterdam",,522,ywoC9EcAAAAJ,{'indices'},,Joaquim A. S. Gromicho,,211,10,7,10,6,0,0
412494,"Chairperson, SCM Department & McConnell Endowed Chair, Michigan State University",,5725,e_Ft9eIAAAAJ,{'indices'},,Vedat Verter,,2788,38,30,63,50,0,0
412495,Universidad de Cadiz,,4244,i_Cy2PAAAAAJ,{'indices'},,elena fernandez,,2020,38,29,63,54,0,0
412496,"Professor, Bilkent University",,5216,fu3qmmQAAAAJ,{'indices'},,Bahar Y Kara,,3028,32,31,48,47,0,0
412497,Ortec,,180,sDIXug4AAAAJ,{'indices'},,Jelke J. van Hoorn,,120,6,5,4,3,0,0
412498,"HEC Montréal, CIRRELT and University of Bath",,74989,o4n0KvgAAAAJ,{'indices'},,Gilbert Laporte,,32101,138,91,530,436,0,0
412499,Universitat Politècnica de Catalunya. Barcelona Tech,,1274,btyBmmEAAAAJ,{'indices'},,Maria Albareda-Sambola,,693,19,15,21,18,0,0
412500,"Professor, DM - Departamento de Matemática, FCT Nova, Researcher, CMA - Centro de Matemática e Aplicações",,77,049XuawAAAAJ,{'indices'},,Lídia Lampreia Lourenço,,41,3,2,2,1,0,0
412501,Universidad Politécnica de Madrid,,854,wNJ1aMcAAAAJ,{'indices'},,Miguel Ortega Mier,,693,11,9,14,9,0,0
412502,"CMAFCIO,Faculdade de Ciências, Universidade de Lisboa",,156,5q2z5JUAAAAJ,{'indices'},,Maria da Conceição Fonseca,,88,5,3,3,2,0,0
412503,"PhD Candidate, University of Waterloo",,52,0aoNJ-sAAAAJ,{'indices'},,Ömer Burak KINAY,,52,3,3,2,2,0,0
412504,Camelot ITLab,,764,FNe1Dt0AAAAJ,{'indices'},,Iris Heckmann,,716,5,5,4,4,0,0
412505,"Professora de Investigação Operacional, Faculdade de Cências da Universidade de Lisboa",,1869,mTmjnEQAAAAJ,{'indices'},,Maria Eugénia Captivo,,771,23,15,37,24,0,0
412506,Technical University of Darmstadt,,268,rHXqep0AAAAJ,{'indices'},,Melanie Reuter-Oppermann,,264,9,9,8,7,0,0
412507,IESEG School of Management,,132,_NhEhpAAAAAJ,{'indices'},,Stefano Nasini,,122,6,6,4,3,0,0
412508,Virginia Tech,,38960,0VsVEfQAAAAJ,{'indices'},,Hanif D. Sherali,,10114,78,40,306,169,0,0
412509,"Professor of Operations Research, Industrial Engineering Department, King Saud University",,488,Dmlau7QAAAAJ,{'indices'},,Anis Gharbi,,195,11,8,12,6,0,0
412510,"Directeur de Recherche CNRS, LAAS, Université de Toulouse",,2886,EcTTWeoAAAAJ,{'indices'},,Pierre Lopez,,1339,27,18,70,36,0,0
412511,"Qatar Transportation and Traffic Safety Center, Qatar University",,353,t_9LjJkAAAAJ,{'indices'},,Mohamed Kharbeche,,288,10,9,11,9,0,0
412512,University of Technology of Compiègne,,226,ppXwTMoAAAAJ,{'indices'},,Mehdi Serairi,,128,6,6,6,5,0,0
412513,Rennes School of Business,,824,eBE8QX8AAAAJ,{'indices'},,Öncü Hazır,,574,14,11,16,12,0,0
412514,"Hamad Bin Khalifa University (HBKU), Qatar",,933,worfac8AAAAJ,{'indices'},,Chefi Triki,,526,17,11,23,14,0,0
412515,"Professor of Industrial Engineering, American University of Sharjah, UAE",,3880,PaQ7caEAAAAJ,{'indices'},,Moncer Hariga,,1370,34,21,59,37,0,0
412516,"Professor of Information Management, National Chi Nan University",,3976,ZWRGPJ8AAAAJ,{'indices'},,Peng-Yeng Yin,,1297,36,21,59,38,0,0
412517,,,84,8umP4B4AAAAJ,{'indices'},,Cédric Pessan,,20,5,3,3,0,0,0
412518,Independent Researcher,,185,nsnT6QgAAAAJ,{'indices'},,Valeria Leggieri,,106,8,4,7,3,0,0
412519,,,128,5pF_YH0AAAAJ,{'indices'},,Seçkin Çetinkaya,,80,4,4,3,2,0,0
412520,"Professor, Qatar University, senior member IEEE",,2495,syE1zLsAAAAJ,{'indices'},,Amr Mohamed,,2047,24,23,79,66,0,0
412521,"Associate Prof., School of Industrial Engineering, Iran University of Science and Technology",,6153,uGe1UvQAAAAJ,{'indices'},,Mir Saman Pishvaee,,4903,33,33,66,63,0,0
412522,Associate Professor in Urmia University,,679,B3DdUyYAAAAJ,{'indices'},,Reza Babazadeh,,628,13,12,16,15,0,0
412523,"Department of Industrial Engineering, College of Engineering, University of Tehran",,8369,iaK3934AAAAJ,{'indices'},,Fariborz Jolai,,5042,49,38,143,117,0,0
412524,"School of Industrial Engineering,college of engineering, University of Tehran",,5857,ZAyeGGsAAAAJ,{'indices'},,Masoud Rabbani,,3774,41,29,119,96,0,0
412525,University of Tehran,,16423,gqVUx4cAAAAJ,{'indices'},,Reza Tavakkoli-Moghaddam,,10856,64,49,342,283,0,0
412526,"Professor, Central Connecticut State University, USA",,946,hMRwykEAAAAJ,{'indices'},,Reza Ghodsi,,585,15,13,20,14,0,0
412527,"Associate Professor, Mechanical and Industrial Engineering, Ryerson University",,2338,A_JiEl4AAAAJ,{'indices'},,Saman Hassanzadeh Amin,,1692,18,18,20,20,0,0
412528,"Full Professor, University of Tehran",,8356,4hlKJCkAAAAJ,{'indices'},,S. Ali Torabi,,6248,47,41,109,96,0,0
412529,University of Tehran,,1324,MCyuK2wAAAAJ,{'indices'},,Hamed Rafiei,,943,17,16,34,29,0,0
412530,"Ryerson University, University of Tehran",,2226,nTxkJqoAAAAJ,{'indices'},,Abbas Keramati,,1483,24,20,49,37,0,0
412531,"Professor of Industrial Engineering, University of Tehran",,931,n6Say1YAAAAJ,{'indices'},,Mohsen Sadegh  Amalnick,,635,14,12,16,13,0,0
412532,"Assistant Professor, Department of Industrial Engineering, Naghshejahan Institute",,711,7yVrDAcAAAAJ,{'indices'},,S. Mohammad Arabzad,,567,14,12,25,20,0,0
412533,"Department of industrial engineering, University of Yazd",,613,2F4QWLEAAAAJ,{'indices'},,Mazaher Ghorbani,,469,14,12,19,15,0,0
412534,M.Sc. in Industrial Engineering,,121,m3cDIqsAAAAJ,{'indices'},,Mohammad Mahdi Saffar,,106,4,4,4,4,0,0
412535,University of Windsor,,3363,4bL2Ma4AAAAJ,{'indices'},,"Guoqing Zhang, G Q Zhang",,2005,27,22,41,33,0,0
412536,"Institute of Transport and Logistics Studies, The University of Sydney Business School, Sydney, NSW",,410,9LZofbkAAAAJ,{'indices'},,Meysam Arvan,,381,7,7,6,6,0,0
412537,University of Tehran,,69,61uonJoAAAAJ,{'indices'},,Ayad Hendalianpour,,65,5,5,2,2,0,0
412538,"School of Industrial Engineering, University of Tehran",,148,sHk8IP4AAAAJ,{'indices'},,Ehsan Jafarian,,125,4,4,4,4,0,0
412539,,,4550,DfE1R3MAAAAJ,{'indices'},,Behnam Vahdani,,3523,43,38,94,89,0,0
412540,University of Tehran,,148,Kw-gypUAAAAJ,{'indices'},,Meisam Nasrollahi,,118,4,4,3,3,0,0
412541,"Associate Professor, the Ohio State University",,1269,oeX7eNwAAAAJ,{'indices'},,Güzin Bayraksan,,850,16,14,20,18,0,0
412542,University of Waterloo,,2538,ph4hKC0AAAAJ,{'indices'},,Kyle Daun,,1544,30,23,67,57,0,0
412543,"Department of Finance & Economics, McCoy College of Business, Texas State University",,562,0BVB3sIAAAAJ,{'indices'},,Ivilina Popova,,157,12,6,13,4,0,0
412544,"Professor of Integrative Biology, The University of Texas at Austin",,11169,KKiQaBoAAAAJ,{'indices'},,Lauren Ancel Meyers,,5897,51,41,101,93,0,0
412545,"Research Associate, Nuclear Plasma & Rad. Engr., SoTeRiA-IAP",,610,ws50-14AAAAJ,{'indices'},,Ernie Kee,,457,14,12,23,22,0,0
412546,University of Erlangen-Nuremberg,,206,qA9YJYYAAAAJ,{'indices'},,Bismark Singh,,203,5,5,4,4,0,0
412547,University of Texas at Austin,,599,L4ISMQgAAAAJ,{'indices'},,John J Hasenbein,,237,13,9,17,6,0,0
412548,"Professor of Engineering, University of Waterloo",,11152,lmA9rO4AAAAJ,{'indices'},,Carl Haas,,5726,52,40,198,136,0,0
412549,The University of Texas at Austin,,60,JzEtSgkAAAAJ,{'indices'},,Hsin-Chan Huang,,60,3,3,3,3,0,0
412550,computer science,,1780,82p3cicAAAAJ,{'indices'},,Wai Kei Mak,,717,19,12,34,13,0,0
412551,Inha University in Tashkent,,207,mdjmk5oAAAAJ,{'indices'},,Steftcho Dokov,,49,8,5,6,2,0,0
412552,"Professor of Operations Research & Industrial Engineerng, The University of Texas",,18098,9P-oCxIAAAAJ,{'indices'},,Jonathan Bard,,5398,69,40,165,109,0,0
412553,IBM TJ Watson Research Center,,377,OGcwdrMAAAAJ,{'indices'},,Ali Koc,,231,6,5,4,4,0,0
412554,"Deputy Associate Director Engineering Sciences, Los Alamos National Laboratory",,449,ANopoD8AAAAJ,{'indices'},,Kevin J Saeger,,156,8,4,7,3,0,0
412555,Google,,221,IpL4uQUAAAAJ,{'indices'},,Daniel Duque,,207,6,6,6,6,0,0
412556,Cornell,,18688,fYPkB6UAAAAJ,{'indices'},,Jery Stedinger,,5268,65,31,129,89,0,0
412557,"Professor of Philosophy and Integrative Biology, University of Texas at Austin",,10104,wQsQxFoAAAAJ,{'indices'},,Sahotra Sarkar,,3259,53,31,139,79,0,0
412558,"Assistant Professor of Decision Sciences, School of Business at North Carolina Central University",,628,Q-IdBOUAAAAJ,{'indices'},,Anderson Rodrigo de Queiroz,,592,13,12,16,15,0,0
412559,National Renewable Energy Laboratory,,60,hhvc8IkAAAAJ,{'indices'},,Alex  Zolan,,59,4,4,2,2,0,0
412560,"Associate Professor, University of Illinois at Urbana-Champaign",,1010,dwsercEAAAAJ,{'indices'},,Zahra Mohaghegh,,661,15,13,24,23,0,0
412561,"The Fuqua School of Business, Duke University",,3629,LUFYHREAAAAJ,{'indices'},,David B. Brown,,2304,15,15,17,16,0,0
412562,"Professor of Finance, UCLA and SFU",,40282,YTCnA4EAAAAJ,{'indices'},,Eduardo Schwartz,,8482,79,40,139,89,0,0
412563,"James B. Duke Professor, Fuqua School of Business, Duke University",,20554,gsTfNg8AAAAJ,{'indices'},,Robert Winkler,,4801,65,35,143,82,0,0
412564,University of Texas at Austin,,1468,7xk1VQIAAAAJ,{'indices'},,J. Eric Bickel,,727,22,13,35,21,0,0
412565,Duke University,,2477,cwKDp2kAAAAJ,{'indices'},,Peng Sun,,1237,18,17,24,22,0,0
412566,"Professor, USC",,16268,p0Ae6yoAAAAJ,{'indices'},,Detlof von Winterfeldt,,5163,47,25,97,47,0,0
412567,"Fuqua School of Business, Duke University",,45290,b5-CW3sAAAAJ,{'indices'},,Ralph L. Keeney,,9420,72,36,169,89,0,0
412568,"Senior Expert, Israel Electric Corporation; Professor of reliability engineering, UESTC",,12954,8jhXZMQAAAAJ,{'indices'},,Gregory Levitin,,5565,56,34,237,174,0,0
412569,Researcher at NDRE,,569,SjzAQooAAAAJ,{'indices'},,John F. Moxnes,,324,14,9,18,9,0,0
412570,"Professor of Industrial and Systems Engineering, University at Buffalo",,3833,YDnhZIkAAAAJ,{'indices'},,Jun Zhuang,,2664,33,29,84,79,0,0
412571,Vienna University of Economics and Business,,8285,FV167aMAAAAJ,{'indices'},,Thomas Plümper,,3353,42,29,80,47,0,0
412572,"Associate Professor, Texas A&M University-Kingsville",,364,hBV1oOkAAAAJ,{'indices'},,Fei He,,310,11,11,12,12,0,0
412573,University of Wisconsin,,5473,Fpi_a2MAAAAJ,{'indices'},,Vicki Bier,,1877,39,24,73,51,0,0
412574,Director at Stavanger University Hospital,,62,LKuzs7AAAAAJ,{'indices'},,Liv-Helen Heggland,,41,5,5,3,2,0,0
412575,Oak Ridge National Laboratory,,8855,wrDhhQkAAAAJ,{'indices'},,Nageswara S. V. Rao,,2590,42,24,191,65,0,0
412576,Hang Seng University of Hong Kong,,1073,1SZ8ScUAAAAJ,{'indices'},,Chris Ma,,663,17,13,28,21,0,0
412577,University of Stavanger,,3768,zeNgXnMAAAAJ,{'indices'},,Aslaug Mikkelsen,,1374,32,22,49,32,0,0
412578,"Professor Emeritus, political Science San Diego State University",,4029,dGO4g-MAAAAJ,{'indices'},,Dipak K. Gupta,,1759,25,19,51,33,0,0
412579,"Professor in Health Science, University of Stavanger",,1024,a0J-pQgAAAAJ,{'indices'},,Marianne Storm,,832,16,13,24,22,0,0
412580,RAND Corporation,,83,iNaO4TQAAAAJ,{'indices'},,Jonathan W. Welburn,,80,6,6,3,3,0,0
412581,"Professor of Sport Science, University of Stavanger, Norway",,1966,d4LsRCgAAAAJ,{'indices'},,Sindre M. Dyrstad,,1384,15,14,20,19,0,0
412582,"Elite sports researcher, Norwegian University of Science and Technology",,3173,qeOHGyAAAAAJ,{'indices'},,Øyvind Sandbakk,,2553,29,26,67,65,0,0
412583,Professor at University of California Los Angeles,,33857,SMAvL78AAAAJ,{'indices'},,Jack Hirshleifer,,6510,56,32,98,52,0,0
412584,Singapore University of Technology and Design,,7150,AwtmnGgAAAAJ,{'indices'},,David K Y Yau,,2710,42,25,106,65,0,0
412585,University of Electronic Science and Technology of China,,6205,DRCdhcwAAAAJ,{'indices'},,yuanshun dai,,3448,44,30,120,97,0,0
412586,The Norwegian School of Hotel Management,,1755,BZA9KOsAAAAJ,{'indices'},,Torvald Øgaard,,945,21,20,34,25,0,0
412587,"Professor of Political Science, University of Kiel",,633,csl0Bg4AAAAJ,{'indices'},,Christian W. Martin,,241,11,7,14,5,0,0
412588,Universidad de Cádiz,,1129,_KpuE-8AAAAJ,{'indices'},,Antonio M. Rodríguez-Chía,,576,19,14,43,25,0,0
412589,KIT,,11386,c95v5dcAAAAJ,{'indices'},,Stefan Nickel,,5932,49,35,125,89,0,0
412590,"Institute of Mathematics, Universidad de Granada",,497,sqF9k2MAAAAJ,{'indices'},,Víctor Blanco,,300,14,10,16,10,0,0
412591,Universidad de Sevilla,,638,Dm-wCIgAAAAJ,{'indices'},,Yolanda Hinojosa,,262,9,8,8,6,0,0
412592,Università degli Studi Niccolò Cusano - Roma,,1153,4M9rLGkAAAAJ,{'indices'},,Andrea Scozzari - Full Professor,,717,19,15,28,21,0,0
412593,Universitat Politècnica de València (Spain),,792,DzigbIgAAAAJ,{'indices'},,Federico Perea,,534,14,11,21,13,0,0
412594,"Ricertore di Ricerca Operativa, Sapienza, Università di Roma",,1044,1swa2bwAAAAJ,{'indices'},,Federica Ricca,,495,15,12,21,14,0,0
412595,Universidad de Cadiz,,4244,i_Cy2PAAAAAJ,{'indices'},,elena fernandez,,2020,38,29,63,54,0,0
412596,Universidad de Sevilla. Departamento de Economía Aplicada III e IMUS,,677,x7nhgJgAAAAJ,{'indices'},,Amparo Marmol,,282,14,10,22,10,0,0
412597,Universidad de Sevilla,,1727,vNmTAU0AAAAJ,{'indices'},,Juan Antonio Mesa,,780,22,16,42,23,0,0
412598,Universidad de Sevilla,,44,-cAN7CkAAAAJ,{'indices'},,Diego Ponce,,41,3,3,1,1,0,0
412599,Universitat Politècnica de Catalunya. Barcelona Tech,,1274,btyBmmEAAAAJ,{'indices'},,Maria Albareda-Sambola,,693,19,15,21,18,0,0
412600,"Associate Professor, University Miguel Hernández of Elche",,901,_BkOYKUAAAAJ,{'indices'},,Ana Meca,,345,16,10,20,12,0,0
412601,"Department of Mathematics, Universidade da Coruña, Spain",,1607,Li6DVUwAAAAJ,{'indices'},,Ignacio García-Jurado,,579,21,15,36,19,0,0
412602,Universidad de Sevilla,,788,vTvIx7YAAAAJ,{'indices'},,Francisco A. Ortega,,412,15,13,22,15,0,0
412603,"Universidad de Sevilla, IMUS",,770,nbxMddcAAAAJ,{'indices'},,Francisco-Jesus Castro-Jimenez,,121,17,5,24,3,0,0
412604,Georgia Institute of Technolog,,4409,aT57RYMAAAAJ,{'indices'},,Natashia L Boland,,2133,34,25,74,57,0,0
412605,Grupo MODES. Profesor de la Facultad de Informática (UDC),,185,QojPGGgAAAAJ,{'indices'},,Mª Luisa Carpente,,102,8,6,8,5,0,0
412606,Departamento de Álgebra - Universidad de Granada,,2974,gvq9UmMAAAAJ,{'indices'},,Pedro A. García-Sánchez,,1418,26,18,62,36,0,0
412607,Professor in Management Science,,17234,ZOzbAY0AAAAJ,{'indices'},,Matthias Ehrgott,,7481,45,32,108,75,0,0
412608,Professor of Maintenance and Reliability,,5385,QaNXMSIAAAAJ,{'indices'},,Geert-Jan van Houtum,,2555,39,25,87,62,0,0
412609,"Professor Maunfacturing Networks, Technische Universiteit Eindhoven",,5399,DPwr4NwAAAAJ,{'indices'},,Ivo Adan,,2165,37,24,119,60,0,0
412610,"Assistant Professor, University of Twente",,589,ihB58yAAAAAJ,{'indices'},,devrim murat yazan,,542,15,15,22,20,0,0
412611,University of Twente,,1806,0NTBwikAAAAJ,{'indices'},,Marco Schutten,,885,24,17,34,27,0,0
412612,Oklahoma State University,,11851,MJLc4KgAAAAJ,{'indices'},,Sunderesh Heragu,,4959,44,28,81,54,0,0
412613,"Associate Professor in Supply Chain Management and Service Logistics, University of Twente, The Netherlands",,2567,XdTRGM4AAAAJ,{'indices'},,Matthieu van der Heijden,,1083,30,19,52,38,0,0
412614,"Associate Professor, King Fahd University of Petroleum and Minerals",,1007,OL3svNoAAAAJ,{'indices'},,Ahmad AL Hanbali,,343,15,11,23,15,0,0
412615,"Georg-August-University of Göttingen, Fraunhofer IML Dortmund, FOM University of Applied Sciences",,1643,xCgxWHYAAAAJ,{'indices'},,Matthias Klumpp,,1040,19,17,44,27,0,0
412616,,,140,ZlTzOdAAAAAJ,{'indices'},,Nils Knofius,,140,5,5,4,4,0,0
412617,"Stochastische Operations Research, Universiteit Twente",,734,Fvd30bkAAAAJ,{'indices'},,Jan-Kees van Ommeren,,262,16,9,21,9,0,0
412618,Research Fellow at University of Southampton,,107,8WMzVbQAAAAJ,{'indices'},,Vahid Yazdanpanah,,107,7,7,6,6,0,0
412619,"Associate Professor, University of Twente",,1318,XSclebAAAAAJ,{'indices'},,Martijn Mes,,793,20,17,28,24,0,0
412620,"Professor of Operations Management, Rotterdam School of Management, Erasmus University",,6084,Ov0ffckAAAAJ,{'indices'},,Steef van de Velde,,1588,33,18,52,28,0,0
412621,Khalifa University,,791,b1tiXeEAAAAJ,{'indices'},,Andrei Sleptchenko,,372,15,12,18,14,0,0
412622,"Professor, University of Twente",,3987,YosWBy0AAAAJ,{'indices'},,Erwin W. Hans,,2097,31,26,52,40,0,0
412623,Department of Industrial Engineering - University of Bologna,,3700,cE4fsu8AAAAJ,{'indices'},,alberto regattieri,,2016,29,23,58,48,0,0
412624,Associate Professor Industrial Engineering and Business Information Systems University of Twente,,2840,URu7cJwAAAAJ,{'indices'},,peter schuur,,945,23,17,35,25,0,0
412625,"Professor of Business Administration, OvG-University Magdeburg, Germany ",,5478,M4K5pbIAAAAJ,{'indices'},,Karl Inderfurth,,1637,36,25,65,37,0,0
412626,Assistant Professor at Sapienza University of Rome and at University of Twente,,603,bLZNBDQAAAAJ,{'indices'},,Luca Fraccascia,,600,16,16,18,18,0,0
412627,"Professor of Military Logistics, Netherlands Defence Academy",,3821,0juHc7MAAAAJ,{'indices'},,Paul C. van Fenema,,1338,25,18,40,22,0,0
412628,"Professor in Operations Research, Ecole des Mines de Saint-Etienne",,2605,2MERbJgAAAAJ,{'indices'},,Nabil ABSI,,1784,23,21,38,35,0,0
412629,"Professor of Operations Research, École Polytechnique de Montréal",,44817,CilK624AAAAJ,{'indices'},,Michel Gendreau,,17962,99,71,314,216,0,0
412630,"Directeur de Recherche au LAAS-CNRS, Toulouse",,4016,bpItHv4AAAAJ,{'indices'},,Christian Artigues,,1974,29,23,70,43,0,0
412631,Centrale Lille,,638,vNvqTXoAAAAJ,{'indices'},,Diego Cattaruzza,,577,10,10,10,10,0,0
412632,"Assistant professor, École Nationale Supérieure des Mines de Saint-Étienne (CIS - LIMOS UMR 6158",,566,4_j3VhIAAAAJ,{'indices'},,Thierry Garaix,,416,11,9,11,9,0,0
412633,"Associate Professor, Department of Information Systems, Decision Sciences and Statistics, ESSEC",,5657,43HuqNMAAAAJ,{'indices'},,Claudia Archetti,,3412,39,32,72,64,0,0
412634,Professor of Operations Research,,12132,48zUfJ4AAAAJ,{'indices'},,M.Grazia Speranza,,6050,58,44,163,110,0,0
412635,"Professeur, Ecole des Mines de Saint-Étienne, CMP,  LIMOS UMR CNRS 6158",,6596,tEXQ3OwAAAAJ,{'indices'},,Stéphane Dauzère-Pérès,,2916,39,25,95,61,0,0
412636,"Head of AI Research, Amadeus",,373,MMqt0n0AAAAJ,{'indices'},,Rodrigo Acuna-Agost,,282,9,9,9,8,0,0
412637,UMR ESPACE,,631,Di-kZT8AAAAJ,{'indices'},,Didier JOSSELIN,,298,12,8,13,6,0,0
412638,"professeur, Polytechnique Montréal",,12954,C_zesQgAAAAJ,{'indices'},,Alain Hertz,,2846,48,25,107,58,0,0
412639,Post-Doc at Ecole des Mines de Saint-Etienne,,106,oqn2HJMAAAAJ,{'indices'},,Hamza Ben Ticha,,106,6,6,5,5,0,0
412640,"Irstea, ITAP, Montpellier",,345,kRamHpkAAAAJ,{'indices'},,Olivier NAUD,,224,9,7,9,5,0,0
412641,,,517,kQ5x9xkAAAAJ,{'indices'},,Rodolphe Giroudeau,,292,12,8,15,4,0,0
