,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
84630,"Senior geologist, Geological Survey of New Caledonia",@canl.nc,1578,fN46x1cAAAAJ,{'indices'},Earth sciences|geology,Pierre Maurizot,https://scholar.google.com/citations?view_op=medium_photo&user=fN46x1cAAAAJ,933,23,18,42,28,0,0
84631,Marietta College,@marietta.edu,1573,KolnyCEAAAAJ,{'indices'},geology|petrology|planetary science,Andrew W. Beck,https://scholar.google.com/citations?view_op=medium_photo&user=KolnyCEAAAAJ,682,16,14,19,19,0,0
84632,Vestfonna Geophysical,@epx.no,1571,J-020cwAAAAJ,{'indices'},Geology|Geophysics|Petroleum Exploration|Planetary Exploration|Mars Missions,"Hans EF Amundsen, Hans Amundsen",https://scholar.google.com/citations?view_op=medium_photo&user=J-020cwAAAAJ,521,18,12,26,14,0,0
84633,Researcher,@igg.cnr.it,1568,omlbebIAAAAJ,{'indices'},geochemistry|geology|mass spectrometry|physics,Giancarlo Cavazzini,https://scholar.google.com/citations?view_op=medium_photo&user=omlbebIAAAAJ,522,17,8,20,7,0,0
84634,University of Edinburgh,@ed.ac.uk,1565,e1C2EhcAAAAJ,{'indices'},geology|geochronology|geochemistry,LA Kirstein,https://scholar.google.com/citations?view_op=medium_photo&user=e1C2EhcAAAAJ,667,21,15,32,23,0,0
84635,"Professor (emeritus) Earth and Ocean Sciences, National University of Ireland,Galway.",@nuigalway.ie,1565,cqai-v8AAAAJ,{'indices'},Geology|Mineralogy|Petrology|Fluid Inclusions|Gemmology,Martin Feely,https://scholar.google.com/citations?view_op=medium_photo&user=cqai-v8AAAAJ,576,24,12,48,17,0,0
84636,"Louisiana State University, US",@lsu.edu,1564,UOo1gOEAAAAJ,{'indices'},geology|geophysics,Philip J. Bart,https://scholar.google.com/citations?view_op=medium_photo&user=UOo1gOEAAAAJ,726,21,14,36,25,0,0
84637,Keele University,@keele.ac.uk,1564,zzs47oIAAAAJ,{'indices'},Geology|Geochemistry|Petrology,Ralf Halama,https://scholar.google.com/citations?view_op=medium_photo&user=zzs47oIAAAAJ,876,21,17,27,23,0,0
84638,"Croatian academy of sciences and arts, Zagreb",@geol.pmf.hr,1562,AIFUR6sAAAAJ,{'indices'},Geology|marine|karst|environmental|sedimentology,Mladen Juračić,https://scholar.google.com/citations?view_op=medium_photo&user=AIFUR6sAAAAJ,598,24,14,39,20,0,0
84639,"Senior Researcher, Geological Survey of Denmark and Greenland",@geus.dk,1559,HF_SgA4AAAAJ,{'indices'},Geology|palaeontology|palynology|mass extinctions|palaeoclimate,Sofie Lindström,https://scholar.google.com/citations?view_op=medium_photo&user=HF_SgA4AAAAJ,856,22,17,34,24,0,0
84640,"Dept Mineral Sciences, National Museum of Natural Sciences, Smithsonian Institution",@si.edu,1558,e6MZSq4AAAAJ,{'indices'},geology|paleobiology,Charles A. White (1826-1910),https://scholar.google.com/citations?view_op=medium_photo&user=e6MZSq4AAAAJ,232,20,7,51,5,0,0
84641,Assoc. Prof of Geology,@vnu.edu.vn,1558,gcgBWyGyJJcC,{'indices'},Geology|Tectonics|Natural Resource,Nguyen Van Vuong,https://scholar.google.com/citations?view_op=medium_photo&user=gcgBWyGyJJcC,840,12,10,13,10,0,0
84642,"Professor, Saint Louis University",@slu.edu,1556,lvh-3A8AAAAJ,{'indices'},Geology|Geochemistry|Tectonics,John Encarnacion,https://scholar.google.com/citations?view_op=medium_photo&user=lvh-3A8AAAAJ,685,22,15,33,25,0,0
84643,"Professor of Geophysics, UNAM",@geociencias.unam.mx,1556,7NWE9NIAAAAJ,{'indices'},Geodynamics|Numerical modeling|Tectonophysics|Volcanology|Geology,Marina Manea,https://scholar.google.com/citations?view_op=medium_photo&user=7NWE9NIAAAAJ,886,21,14,26,20,0,0
84644,"Specialist at Equinor ASA and professor of petroleum geology, Technical University of Delft",@tudelft.nl,1553,tdgosl0AAAAJ,{'indices'},Geology|stratigraphy|sedimentology|basin analysis|paleontology,Allard W. Martinius,https://scholar.google.com/citations?view_op=medium_photo&user=tdgosl0AAAAJ,901,21,16,46,31,0,0
84645,Assoc. Prof of Geology,@vnu.edu.vn,1550,_9mqGtkAAAAJ,{'indices'},Geology|Tectonics|Natural Resource,Nguyen Van Vuong,https://scholar.google.com/citations?view_op=medium_photo&user=_9mqGtkAAAAJ,826,13,10,14,10,0,0
84646,"Professor of Geology, University of Birmingham",@bham.ac.uk,1547,bjXQEWMAAAAJ,{'indices'},Geology|Palaeontology|Stratigraphy,Charles Lapworth FRS LLD FGS (1842–1920),https://scholar.google.com/citations?view_op=medium_photo&user=bjXQEWMAAAAJ,136,18,7,25,5,0,0
84647,National Institute of Preventive Archaeological Research,,1544,IDhy440AAAAJ,{'indices'},Geology|geoarcheology|geomorphology|climatology|limnology,Boes Xavier,https://scholar.google.com/citations?view_op=medium_photo&user=IDhy440AAAAJ,949,16,11,20,11,0,0
84648,University of Canberra,@canberra.edu.au,1544,emI_e3kAAAAJ,{'indices'},Geochemistry|Geology|Landscape Evolution|Regolith|Mining History,Kenneth George McQueen,https://scholar.google.com/citations?view_op=medium_photo&user=emI_e3kAAAAJ,304,21,11,49,12,0,0
84649,"Jeoloji Mühendisliği Bölümü, Hacettepe Üniversitesi",@hacettepe.edu.tr,1543,Ao5Pmu4AAAAJ,{'indices'},Geology|Genel Jeoloji|Tektonik|paleosismoloji|Neotectonic,Kadir Dirik,https://scholar.google.com/citations?view_op=medium_photo&user=Ao5Pmu4AAAAJ,654,17,15,27,18,0,0
84650,Professor II at NTNU,@ntnu.no,1542,xqVyqxgAAAAJ,{'indices'},geophysics|geology,Christine Fichler,https://scholar.google.com/citations?view_op=medium_photo&user=xqVyqxgAAAAJ,512,18,12,21,14,0,0
84651,"Teaching, Learning, and Technology Center Director, Purchase College SUNY",@purchase.edu,1541,tQQi1psAAAAJ,{'indices'},Instructional technology|faculty development|science education|geology|planetary sciences,Keith Landa,https://scholar.google.com/citations?view_op=medium_photo&user=tQQi1psAAAAJ,187,9,6,9,3,0,0
84652,University of Alberta,@ualberta.ca,1539,CINIqaoAAAAJ,{'indices'},Remote sensing|hyperspectral|geology|mineral mapping,Jilu Feng,https://scholar.google.com/citations?view_op=medium_photo&user=CINIqaoAAAAJ,752,17,15,20,17,0,0
84653,"University of Minnesota, Minnesota Geological Survey",@umn.edu,1535,JGhiLksAAAAJ,{'indices'},geology,Carrie Jennings,https://scholar.google.com/citations?view_op=medium_photo&user=JGhiLksAAAAJ,540,20,12,30,15,0,0
84654,National and Kapodistrian University of Athens,@geol.uoa.gr,1535,ErSS-hAAAAAJ,{'indices'},Disasters|Geology|Tectonics|Applied Geology,Efthymios L. Lekkas,https://scholar.google.com/citations?view_op=medium_photo&user=ErSS-hAAAAAJ,725,21,13,43,18,0,0
84655,"Géosciences montpellier, Université de Montpellier",@umontpellier.fr,1534,aqvqGGcAAAAJ,{'indices'},geophysic|geology|archeomagnetism|environmental magnetism,Pierre Camps,https://scholar.google.com/citations?view_op=medium_photo&user=aqvqGGcAAAAJ,520,22,13,42,20,0,0
84656,Senckenberg Biodiversity and Climate Research Centre (BiK-F),@senckenberg.de,1534,zJeqRH4AAAAJ,{'indices'},geology|stratigraphy|organic geochemistry,Iuliana Vasiliev,https://scholar.google.com/citations?view_op=medium_photo&user=zJeqRH4AAAAJ,831,22,19,32,26,0,0
84657,"Ricercatore, Istituto Nazionale di Geofisica e Vulcanologia",@ingv.it,1533,I5Y7hIIAAAAJ,{'indices'},seismology|active tectonic|seismic noise analysis|geology|earthquake engineering,Simone Marzorati,https://scholar.google.com/citations?view_op=medium_photo&user=I5Y7hIIAAAAJ,730,19,13,33,18,0,0
84658,"Professor, University of Patras",@g.upatras.gr,1526,FSIfePEAAAAJ,{'indices'},petrography|petrology|geology,Konstantinos Hatzipanagiotou,https://scholar.google.com/citations?view_op=medium_photo&user=FSIfePEAAAAJ,691,22,16,51,28,0,0
84659,NASA Goddard Space Flight Center,@nasa.gov,1524,2fSOc5EAAAAJ,{'indices'},Geology|Volcanology|Planetary|Analogs,W. Brent Garry,https://scholar.google.com/citations?view_op=medium_photo&user=2fSOc5EAAAAJ,799,19,15,36,26,0,0
84660,USGS,@usgs.gov,1519,lGhIH8IAAAAJ,{'indices'},Geology,Bradley Van Gosen,https://scholar.google.com/citations?view_op=medium_photo&user=lGhIH8IAAAAJ,792,19,14,31,16,0,0
84661,"Emeritus Professor, University of Pretoria",@shango.co.za,1518,LlSmS94AAAAJ,{'indices'},Geology|Mineralogy|Geochemistry,Sybrand A. de Waal,https://scholar.google.com/citations?view_op=medium_photo&user=LlSmS94AAAAJ,348,23,12,40,12,0,0
84662,"School of Earth & Environmental Sciences, The University of Queensland",@uq.edu.au,1510,XIJvxykAAAAJ,{'indices'},geology|palaeontology|extinction|dating|megafauna,Gilbert Price,https://scholar.google.com/citations?view_op=medium_photo&user=XIJvxykAAAAJ,992,22,16,42,28,0,0
84663,Southwest Research Institute,@boulder.swri.edu,1510,t9w_80gAAAAJ,{'indices'},Mars|Geology|Mass Spectrometry,F. Scott Anderson,https://scholar.google.com/citations?view_op=medium_photo&user=t9w_80gAAAAJ,540,17,10,23,11,0,0
84664,"Senior researcher, Geological Institute of Romania",,1508,UwifTbAAAAAJ,{'indices'},geology|petrology|tectonics,Tudor Berza,https://scholar.google.com/citations?view_op=medium_photo&user=UwifTbAAAAAJ,390,21,11,29,13,0,0
84665,,@scotscollege.school.nz,1504,ZH06mvUAAAAJ,{'indices'},geology|palaeoceanography|psychology,Barbara Manighetti,https://scholar.google.com/citations?view_op=medium_photo&user=ZH06mvUAAAAJ,340,12,9,14,9,0,0
84666,University of Pisa,@unipi.it,1501,t-XIgZIAAAAJ,{'indices'},Geology|remote sensing|interferometry|natural hazards|landslides,Andrea Ciampalini,https://scholar.google.com/citations?view_op=medium_photo&user=t-XIgZIAAAAJ,1370,22,21,41,38,0,0
84667,"Institute of Geology and Geochemistry, Uralian Branch of Russian Academy of Sciences",@igg.uran.ru,1492,z3ujkb0AAAAJ,{'indices'},Earth Sciences|Geology|Geochemistry|Mineralogy,Kreshimir N. Malitch,https://scholar.google.com/citations?view_op=medium_photo&user=z3ujkb0AAAAJ,737,21,16,34,24,0,0
84668,Anatoki Geoscience,@gns.cri.nz,1492,ReLhFS0AAAAJ,{'indices'},Geology,Richard Jongens,https://scholar.google.com/citations?view_op=medium_photo&user=ReLhFS0AAAAJ,651,23,15,32,22,0,0
84669,Istituto Nazionale di Geofisica e Vulcanologia,@ingv.it,1488,DhxMwc0AAAAJ,{'indices'},Seismology|Geology|Geophysics,Raffaele Di Stefano,https://scholar.google.com/citations?view_op=medium_photo&user=DhxMwc0AAAAJ,843,16,12,21,16,0,0
84670,Woods Hole Oceanographic Institution,@whoi.edu,1484,QfOO7jcAAAAJ,{'indices'},Geology|Geochemistry|Experimental Petrology|Micro-CT,Veronique Le Roux,https://scholar.google.com/citations?view_op=medium_photo&user=QfOO7jcAAAAJ,939,13,13,16,16,0,0
84671,Researcher CEED University of Oslo and Det norske oljeselskap,@fys.uio.no,1484,k5w6PqkAAAAJ,{'indices'},Geology,Ebbe Hvidegård Hartz,https://scholar.google.com/citations?view_op=medium_photo&user=k5w6PqkAAAAJ,531,21,12,28,17,0,0
84672,"Affiliated Senior Researcher Aarhus University, Institutt of Geosciences",@geo.au.dk,1483,i31t_eAAAAAJ,{'indices'},Geology|bassin studies|paleoontologi|palynology|exploration,Pi Suhr Willumsen,https://scholar.google.com/citations?view_op=medium_photo&user=i31t_eAAAAAJ,769,14,11,14,11,0,0
84673,University of Lausanne,@unil.ch,1483,bIg3JBMAAAAJ,{'indices'},Geology,Sebastien Pilet,https://scholar.google.com/citations?view_op=medium_photo&user=bIg3JBMAAAAJ,734,14,12,17,12,0,0
84674,ETH Zürich,@erdw.ethz.ch,1482,DmdTKNUAAAAJ,{'indices'},Geology|Geochemistry|Geochronology|Stratigraphy|Petrology,Jörn-Frederik Wotzlaw,https://scholar.google.com/citations?view_op=medium_photo&user=DmdTKNUAAAAJ,1270,22,22,29,29,0,0
84675,"associate professor, Department of Physical and Applied Geology, Eotvos Lorand University …",@caesar.elte.hu,1481,L8ce6g0AAAAJ,{'indices'},geology|sedimentology|sequence stratigraphy|Paratethys,Orsolya Sztanó,https://scholar.google.com/citations?view_op=medium_photo&user=L8ce6g0AAAAJ,778,21,13,42,21,0,0
84676,The University of Hong Kong,@connect.hku.hk,1477,fuGvtB0AAAAJ,{'indices'},Geology|Tectonics|Petrology|Geochronology|Zircon,Xiaoran Zhang 张晓冉,https://scholar.google.com/citations?view_op=medium_photo&user=fuGvtB0AAAAJ,1340,22,21,35,33,0,0
84677,"Instituto Andaluz de Ciencias de la Tierra, CSIC-Universidad de Granada",@ugr.es,1469,TBGOiVMAAAAJ,{'indices'},Petrology|geochemistry|experimental petrology|anatexis|geology,Antonio Acosta-Vigil,https://scholar.google.com/citations?view_op=medium_photo&user=TBGOiVMAAAAJ,895,24,20,36,31,0,0
84678,University of Oxford,@earth.ox.ac.uk,1463,XJk9p5AAAAAJ,{'indices'},Geophysics|Seismology|Tectonics|Geodynamics|Geology,Karin Sigloch,https://scholar.google.com/citations?view_op=medium_photo&user=XJk9p5AAAAAJ,885,18,17,27,25,0,0
84679,"Institute of Geology, Chinese Academy of Geological Sciences, Beijing",,1463,PvS7-vMAAAAJ,{'indices'},Tectonic-Geomorphology|Tectonics|Geology|Paleoclimatology,Marie-Luce Chevalier,https://scholar.google.com/citations?view_op=medium_photo&user=PvS7-vMAAAAJ,813,20,18,34,24,0,0
84680,"Department of Geology, Lund University",@geol.lu.se,1463,mZXXI3UAAAAJ,{'indices'},Geology|glacial geology|sedimentology|palaeoclimate,Sven Lukas,https://scholar.google.com/citations?view_op=medium_photo&user=mZXXI3UAAAAJ,902,23,18,32,25,0,0
84681,"VNIIOkeangeologia (Antarctic Geology department), ВНИИОкеангеология (Отдел геологии …",@vniio.nw.ru,1460,B_s3tKYAAAAJ,{'indices'},Geology|Geophysics|Magnetic anomalies|Antarctica|Tectonics,Golynsky AV; Golynsky A; Golynskii AV; Голынский АВ,https://scholar.google.com/citations?view_op=medium_photo&user=B_s3tKYAAAAJ,637,18,10,32,11,0,0
84682,Lawrence Livermore National Laboratory,@llnl.gov,1460,hB2hF7cAAAAJ,{'indices'},geochemistry|environmental science|geology|solution chemistry,Kenneth J. Jackson,https://scholar.google.com/citations?view_op=medium_photo&user=hB2hF7cAAAAJ,212,15,8,20,6,0,0
84683,"Senior Software Developer, British Geological Survey, Edinburgh",@bgs.ac.uk,1458,P56Y-ZoAAAAJ,{'indices'},Earth Sciences|Geology|Volcanology|GIS,John A Stevenson,https://scholar.google.com/citations?view_op=medium_photo&user=P56Y-ZoAAAAJ,864,21,16,28,21,0,0
84684,"Profesor de física, Universidad de Burgos",@ubu.es,1458,sglWTDkAAAAJ,{'indices'},Paleomagnetism|geology|geophysics,JJ Villalaín,https://scholar.google.com/citations?view_op=medium_photo&user=sglWTDkAAAAJ,862,24,18,43,31,0,0
84685,Charles Univ of Prague,@natur.cuni.cz,1458,VLBH5ukAAAAJ,{'indices'},geology|geochemistry|petrology,Vaclav Kachlik,https://scholar.google.com/citations?view_op=medium_photo&user=VLBH5ukAAAAJ,594,24,16,41,20,0,0
84686,"Senior Postdoctoral Fellow, University of Western Australia",@uwa.edu.au,1456,yv8rWOwAAAAJ,{'indices'},Geology|Mineral Systems,Sandra Occhipinti,https://scholar.google.com/citations?view_op=medium_photo&user=yv8rWOwAAAAJ,636,20,14,41,20,0,0
84687,Council for Geoscience,@geoscience.org.za,1455,cD9H9UwAAAAJ,{'indices'},geology|paleontology|climatology,DL Roberts,https://scholar.google.com/citations?view_op=medium_photo&user=cD9H9UwAAAAJ,715,14,12,16,13,0,0
84688,"Curator, Dept. Paleobiology, National Museum of Natural History, Smithsonian Institution",@si.edu,1454,P8aohjAAAAAJ,{'indices'},Paleontology|Geology|Sedimentology,Jack W. Pierce (1927-2004),https://scholar.google.com/citations?view_op=medium_photo&user=P8aohjAAAAAJ,178,17,6,26,5,0,0
84689,"Center of Geological Survey, Geological Agency",@batan.go.id,1447,whGmnOoAAAAJ,{'indices'},Geology|Volcanology,Sutikno Bronto,https://scholar.google.com/citations?view_op=medium_photo&user=whGmnOoAAAAJ,519,16,13,24,17,0,0
84690,Czech Geological Survey,@sopky.cz,1447,rvN7wo8AAAAJ,{'indices'},general geochemistry|geology|isotope geochemistry|numerical modelling|isotopic analysis,Vojtěch Erban,https://scholar.google.com/citations?view_op=medium_photo&user=rvN7wo8AAAAJ,894,18,15,25,20,0,0
84691,"Earth and Planets Laboratory, Carnegie Institution for Science",@carnegiescience.edu,1445,0qLEt7AAAAAJ,{'indices'},geology|geophysics|seismology,Lara Wagner,https://scholar.google.com/citations?view_op=medium_photo&user=0qLEt7AAAAAJ,954,24,20,37,33,0,0
84692,RIZZO Associates,@pitt.edu,1445,HBxACsEAAAAJ,{'indices'},Geology|Hydrogeology|Geochemistry|Water Resources Management|Hydroclimatology,Michael Rosenmeier,https://scholar.google.com/citations?view_op=medium_photo&user=HBxACsEAAAAJ,628,15,14,18,15,0,0
84693,"Associate Professor of Geoscience, University of Iowa",@uiowa.edu,1444,LqIBzp4AAAAJ,{'indices'},Geology|Stratigraphy|Geochemistry|Paleontology|Geochronology,Brad Cramer,https://scholar.google.com/citations?view_op=medium_photo&user=LqIBzp4AAAAJ,758,19,16,27,22,0,0
84694,"geologist, Honorary Research Associate, British Geological Survey",@bgs.ac.uk,1443,Lyd0N84AAAAJ,{'indices'},geology,Don Aldiss,https://scholar.google.com/citations?view_op=medium_photo&user=Lyd0N84AAAAJ,420,18,12,31,15,0,0
84695,Geological Engineering Department Middle East Technical University,@metu.edu.tr,1443,pQNag-YAAAAJ,{'indices'},Seismology|Geophysics|Geology,A. Arda Özacar,https://scholar.google.com/citations?view_op=medium_photo&user=pQNag-YAAAAJ,780,18,17,21,19,0,0
84696,"Senior scientist, Institute of Geology Tallinn University of Tecnology",@ttu.ee,1440,XiOTagQAAAAJ,{'indices'},geology,Tarmo Kiipli,https://scholar.google.com/citations?view_op=medium_photo&user=XiOTagQAAAAJ,307,21,9,45,9,0,0
84697,Geological Survey of New South Wales,@planning.nsw.gov.au,1439,j9MvFW4AAAAJ,{'indices'},Geophysics|geology,Robert John Musgrave,https://scholar.google.com/citations?view_op=medium_photo&user=j9MvFW4AAAAJ,478,18,12,35,15,0,0
84698,"Assistant Professor of Life and Environmental Sciences, University of Tsukuba",@u.tsukuba.ac.jp,1435,APIkzJ4AAAAJ,{'indices'},Tectonics|Geodynamics|Geology,Ryo Anma,https://scholar.google.com/citations?view_op=medium_photo&user=APIkzJ4AAAAJ,499,18,11,34,15,0,0
84699,University of Vienna,@univie.ac.at,1434,UpGyy-EAAAAJ,{'indices'},geology|sedimentology|geoarchaeology|geomorphology|global change,Erich Draganits,https://scholar.google.com/citations?view_op=medium_photo&user=UpGyy-EAAAAJ,635,18,13,32,17,0,0
84700,Centro Mixto UCM-ISCIII de evolución y comportamiento humano,@isciii.es,1434,kxFIBZgAAAAJ,{'indices'},Paleontología|tafonomía|geología|Taphonomy|Geology,Nohemi Sala,https://scholar.google.com/citations?view_op=medium_photo&user=kxFIBZgAAAAJ,1094,21,17,28,25,0,0
84701,Peking University,@pku.edu.cn,1427,ZplVWcQAAAAJ,{'indices'},geology|sedimentology|carbonate|reservoir|petroleum geology,Xuefeng Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=ZplVWcQAAAAJ,619,21,13,34,19,0,0
84702,"Professor of Geology, Friedrich-Alexander-Universität Erlangen-Nürnberg",@fau.de,1424,7VQ6ug0AAAAJ,{'indices'},Geology|Basin Analysis|Plate Tectonics|Sedimentology|Hydrogeology,Martin Keller,https://scholar.google.com/citations?view_op=medium_photo&user=7VQ6ug0AAAAJ,365,21,10,37,12,0,0
84703,"School of Geosciences, university of the Witwatersrand, Johannesburg",@wits.ac.za,1423,xXFhWBsAAAAJ,{'indices'},geology,Sharad Master,https://scholar.google.com/citations?view_op=medium_photo&user=xXFhWBsAAAAJ,529,18,13,33,17,0,0
84704,"Northwest Univeristy, China",@nwu.edu.cn,1418,Vm5UGNMAAAAJ,{'indices'},Geology|Petrology|tectonics,Chao Wang,https://scholar.google.com/citations?view_op=medium_photo&user=Vm5UGNMAAAAJ,1047,24,20,35,35,0,0
84705,"Senior Lecturer, Massey University",@massey.ac.nz,1417,TLIV3_oAAAAJ,{'indices'},Volcanology|Remote Sensing|Geology|Geomorphology|GIS,Gabor Kereszturi,https://scholar.google.com/citations?view_op=medium_photo&user=TLIV3_oAAAAJ,1098,21,20,33,31,0,0
84706,"Geochemist, Geoscience Australia",@ga.gov.au,1416,6e_2-GoAAAAJ,{'indices'},organic geochemisty|petroleum|geology,Dianne Edwards,https://scholar.google.com/citations?view_op=medium_photo&user=6e_2-GoAAAAJ,675,20,14,37,27,0,0
84707,The Discovery Group Inc.,@discovery-group.com,1415,QL1XZLsAAAAJ,{'indices'},Geology|petrophysics,Robert Cluff,https://scholar.google.com/citations?view_op=medium_photo&user=QL1XZLsAAAAJ,469,17,9,23,8,0,0
84708,Zaragoza,@unizar.es,1414,ipD_a28AAAAJ,{'indices'},Geology,Luis Arlegui,https://scholar.google.com/citations?view_op=medium_photo&user=ipD_a28AAAAJ,526,20,13,36,18,0,0
84709,Filosofische Praktijk De Verwondering,@deverwondering.amsterdam,1414,VtOTQkUAAAAJ,{'indices'},Geology|Education|Philosophy,Dick van der Wateren,https://scholar.google.com/citations?view_op=medium_photo&user=VtOTQkUAAAAJ,283,18,10,23,12,0,0
84710,Consiglio Nazionale delle Ricerche,@cnr.it,1411,BOaUqswAAAAJ,{'indices'},Geology|Earth Science,Gianluca Norini,https://scholar.google.com/citations?view_op=medium_photo&user=BOaUqswAAAAJ,826,25,16,38,30,0,0
84711,Beni-Suef University,,1405,2k7UBSIAAAAJ,{'indices'},geology|hydrogeology|hydrogeochemistry|environment,Essam A Mohamed,https://scholar.google.com/citations?view_op=medium_photo&user=2k7UBSIAAAAJ,1095,20,20,53,43,0,0
84712,"Professor, Museum für Naturkunde Berlin / Freie Universität Berlin",@llnl.gov,1402,INKCxa4AAAAJ,{'indices'},Cosmochemistry|isotope geochemistry|planetary science|geology,Thomas Kruijer,https://scholar.google.com/citations?view_op=medium_photo&user=INKCxa4AAAAJ,1231,17,17,24,23,0,0
84713,"Faculty of Life and Environmental Sciences, University of Tsukuba",@geol.tsukuba.ac.jp,1398,6sXUqswAAAAJ,{'indices'},Natural Hazards|Geology|Sedimentology|Paleoseismology|tsunamis,Shigehiro Fujino,https://scholar.google.com/citations?view_op=medium_photo&user=6sXUqswAAAAJ,711,17,14,24,21,0,0
84714,Shell Global Solutions International BV,@shell.com,1394,T5rtfKwAAAAJ,{'indices'},Geology|Geoscience|Sedimentology|Stratigraphy|Energy Resources,Jürgen Grötsch,https://scholar.google.com/citations?view_op=medium_photo&user=T5rtfKwAAAAJ,393,20,12,24,12,0,0
84715,Eotvos Lorand University,@iris.geobio.elte.hu,1392,aM0ROu8AAAAJ,{'indices'},geology|sedimentology|paleokarst|bauxites,Andrea Mindszenty,https://scholar.google.com/citations?view_op=medium_photo&user=aM0ROu8AAAAJ,457,22,11,39,13,0,0
84716,"University of Otago, Department of Geology",@otago.ac.nz,1390,5br1TccAAAAJ,{'indices'},Geology|Paleomagnetism|Sedimentology|Paleoclimatology,Christian Ohneiser,https://scholar.google.com/citations?view_op=medium_photo&user=5br1TccAAAAJ,680,14,11,18,12,0,0
84717,,@repsol.com,1387,QzmAzx8AAAAJ,{'indices'},Geology|oil and gas|exploration,W Hermoza,https://scholar.google.com/citations?view_op=medium_photo&user=QzmAzx8AAAAJ,607,14,11,17,11,0,0
84718,researcher at INGV ,@ingv.it,1386,c34BHv8AAAAJ,{'indices'},geology|tectonics|seismic hazard|geodynamics|active faults,Vanja Kastelic,https://scholar.google.com/citations?view_op=medium_photo&user=c34BHv8AAAAJ,717,15,13,22,16,0,0
84719,"Associate Professor, Dept of Geological Sciences, Pusan National University",@pusan.ac.kr,1384,lTQ8drwAAAAJ,{'indices'},Geology,Hyoun Soo Lim,https://scholar.google.com/citations?view_op=medium_photo&user=lTQ8drwAAAAJ,878,22,16,40,28,0,0
84720,Argonne National Laboratory,@anl.gov,1383,Fv9fhkwAAAAJ,{'indices'},geology|environmental science|materials science,Sang Soo Lee,https://scholar.google.com/citations?view_op=medium_photo&user=Fv9fhkwAAAAJ,993,22,17,36,29,0,0
84721,Nanjing University,@nju.edu.cn,1383,c3JOQsQAAAAJ,{'indices'},Seismology|Geophysics|Geology,Zhouchuan Huang,https://scholar.google.com/citations?view_op=medium_photo&user=c3JOQsQAAAAJ,859,20,17,28,26,0,0
84722,"North East Interdisciplinary Scientific Research institute, FEB RAS",@neisri.ru,1378,7Z1-aRMAAAAJ,{'indices'},geology|geochronology,Vyacheslav Akinin,https://scholar.google.com/citations?view_op=medium_photo&user=7Z1-aRMAAAAJ,677,18,15,30,20,0,0
84723,"Ricercatore, Istituto di Scienze Marine, Consiglio Nazionale delle Ricerche",@ismar.cnr.it,1373,FoXCPVkAAAAJ,{'indices'},Geology|Geomorphology,Federica Rizzetto,https://scholar.google.com/citations?view_op=medium_photo&user=FoXCPVkAAAAJ,571,21,14,30,17,0,0
84724,Geological Survey of Finland,@gtk.fi,1373,GFlOnOYAAAAJ,{'indices'},ore deposits|geology|geochemistry|mineralogy|petrology,Ferenc Molnár,https://scholar.google.com/citations?view_op=medium_photo&user=GFlOnOYAAAAJ,653,20,12,47,21,0,0
84725,UCL,@ucl.ac.uk,1368,04emt88AAAAJ,{'indices'},geology|materials|pigments|ceramics|stone,Ruth Siddall,https://scholar.google.com/citations?view_op=medium_photo&user=04emt88AAAAJ,727,9,7,9,6,0,0
84726,"Geological Engineering, Firat University",@firat.edu.tr,1366,Vm-qY80AAAAJ,{'indices'},Geology|Environmental engineering,Ahmet SASMAZ,https://scholar.google.com/citations?view_op=medium_photo&user=Vm-qY80AAAAJ,988,23,18,31,28,0,0
84727,Universidad Nacional Autónoma de México,@unam.mx,1363,DU8mAXcAAAAJ,{'indices'},Earth sciences|geology|geocrhonology|geochemistry|paloseismology,María Amabel Ortega-Rivera,https://scholar.google.com/citations?view_op=medium_photo&user=DU8mAXcAAAAJ,435,25,13,35,21,0,0
84728,"Scientist G, National Institute of Hydrology, Roorkee, INDIA",@gov.in,1363,XNSa0xMAAAAJ,{'indices'},Hydrology|Groundwater|Isotope Hydrology|Geology|Geomorphology,Sudhir Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=XNSa0xMAAAAJ,700,18,14,29,21,0,0
84729,,@ccreservoirs.com,1362,Fmeme18AAAAJ,{'indices'},Geology,Rongsheng Yang,https://scholar.google.com/citations?view_op=medium_photo&user=Fmeme18AAAAJ,832,12,7,12,6,0,0
84730,British Geological Survey,@bgs.ac.uk,1360,RAuo7xAAAAAJ,{'indices'},Sedimentology|Stratigraphy|Geology,Andrew Newell,https://scholar.google.com/citations?view_op=medium_photo&user=RAuo7xAAAAAJ,776,21,16,39,28,0,0
84731,"professor of Geosciences, University of Texas at Dallas",@utdallas.edu,1360,faAlijQAAAAJ,{'indices'},geophysics|seismology|geology,John F Ferguson,https://scholar.google.com/citations?view_op=medium_photo&user=faAlijQAAAAJ,296,18,10,32,11,0,0
84732,British Geological Survey,@bgs.ac.uk,1354,-WBbs5QAAAAJ,{'indices'},Geology|Karst|Geohazards|Geological mapping|Arabian geology,Farrant Andrew R,https://scholar.google.com/citations?view_op=medium_photo&user=-WBbs5QAAAAJ,637,21,14,34,21,0,0
