,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
135754,Consultant,,1905,OZQPUuoAAAAJ,{'indices'},immunochemistry|imaging|analysis,Steven Samuelsson,https://scholar.google.com/citations?view_op=medium_photo&user=OZQPUuoAAAAJ,679,16,11,18,12,0,0
135755,"Professor of Mathematics, University of Lisbon, Portugal",@fc.ul.pt,1901,vBXylWsAAAAJ,{'indices'},Differential Equations|Analysis|Mechanics,Manuel Marques,https://scholar.google.com/citations?view_op=medium_photo&user=vBXylWsAAAAJ,581,22,12,34,16,0,0
135756,"Department of Mathematics, National and Kapodistrian University of Athens",@math.uoa.gr,1816,tQ6fs6UAAAAJ,{'indices'},Analysis,Apostolos Giannopoulos,https://scholar.google.com/citations?view_op=medium_photo&user=tQ6fs6UAAAAJ,878,24,13,38,19,0,0
135757,"Principal Technical Program Manager, Amazon.com",@amazon.com,1803,yGf7GoUAAAAJ,{'indices'},Program management|data management|analysis|and dissemination,Terence Critchlow,https://scholar.google.com/citations?view_op=medium_photo&user=yGf7GoUAAAAJ,428,21,9,38,9,0,0
135758,"Professor für Mathematik, TU Dortmund",@math.tu-dortmund.de,1780,ZAVooCgAAAAJ,{'indices'},Analysis,Norbert Steinmetz,https://scholar.google.com/citations?view_op=medium_photo&user=ZAVooCgAAAAJ,557,21,13,44,24,0,0
135759,"Department of Mathematics, the Hong Kong University of Science and Technology",@ust.hk,1772,qXSf1VMAAAAJ,{'indices'},Analysis|partial differential equations,Dong Li,https://scholar.google.com/citations?view_op=medium_photo&user=qXSf1VMAAAAJ,1060,26,18,50,34,0,0
135760,Universität Bern,@math.unibe.ch,1765,ckZMYK8AAAAJ,{'indices'},Analysis,Hans Martin Reimann,https://scholar.google.com/citations?view_op=medium_photo&user=ckZMYK8AAAAJ,324,18,8,24,8,0,0
135761,Universidad de Sevilla,@us.es,1757,OK1NfoYAAAAJ,{'indices'},Analysis|Partial Differential Equations|Fluid Mechanics,Francisco Gancedo,https://scholar.google.com/citations?view_op=medium_photo&user=OK1NfoYAAAAJ,1079,25,19,33,30,0,0
135762,"Senior Research Scientist, Surface Science Western, University of Western Ontario",@uwo.ca,1753,hbGmYdQAAAAJ,{'indices'},analysis|polymers|surface treatment,Mary Jane Walzak,https://scholar.google.com/citations?view_op=medium_photo&user=hbGmYdQAAAAJ,559,20,12,34,14,0,0
135763,Science Fish,@science.fish,1744,M4cR3s8AAAAJ,{'indices'},epidemiology|public health|child development|ecology|analysis,BJJ McCormick,https://scholar.google.com/citations?view_op=medium_photo&user=M4cR3s8AAAAJ,1586,22,21,32,29,0,0
135764,"Cankaya University, Department of Mathematics, Ankara, Turkey",@cankaya.edu.tr,1743,f1ncwg8AAAAJ,{'indices'},Analysis|Fixed point theory|Functional Analysis,Kenan Tas,https://scholar.google.com/citations?view_op=medium_photo&user=f1ncwg8AAAAJ,669,20,12,39,20,0,0
135765,"Indian Agricultural Research Institute, New Delhi, India",@iari.res.in,1742,BdfweqMAAAAJ,{'indices'},Development of Bioactive molecules|Synthesis|analysis|bioassay and biosafety of nanomaterials|synthesis of biodynamic molecu,Rajesh Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=BdfweqMAAAAJ,1097,24,19,51,37,0,0
135766,Head of Group Simulation and Visualization(SV),@kit.edu,1734,5Rp5CywAAAAJ,{'indices'},Electricity Grid Modeling|Simulation|Analysis,Uwe G. Kühnapfel,https://scholar.google.com/citations?view_op=medium_photo&user=5Rp5CywAAAAJ,331,18,9,31,8,0,0
135767,"Professor of Mathematics, University of North Carolina Charlotte",@uncc.edu,1733,mOHB2n4AAAAJ,{'indices'},knot theory|geometric topolpgy|analysis|applied mathematics,Yuanan Diao,https://scholar.google.com/citations?view_op=medium_photo&user=mOHB2n4AAAAJ,478,21,10,60,14,0,0
135768,"Associate Prof, Dept of Mathematics, Vrije Universiteit Amsterdam",@vu.nl,1706,L8qNiTYAAAAJ,{'indices'},Mathematical biology|analysis|systems biology|ecology|bird song,Robert Planque,https://scholar.google.com/citations?view_op=medium_photo&user=L8qNiTYAAAAJ,1121,20,17,30,25,0,0
135769,"Microsoft Research, India",@microsoft.com,1700,oaHK7IQAAAAJ,{'indices'},Programming Languages|Analysis|Verification,Akash Lal,https://scholar.google.com/citations?view_op=medium_photo&user=oaHK7IQAAAAJ,764,22,16,40,21,0,0
135770,"Research Scientist, Bedford Institute of Oceanography, Fisheries and Oceans Canada",@dfo-mpo.gc.ca,1697,yIlYDmAAAAAJ,{'indices'},physical oceanography|ocean modelling|analysis,Youyu Lu,https://scholar.google.com/citations?view_op=medium_photo&user=yIlYDmAAAAAJ,694,22,15,41,22,0,0
135771,"Professor of Mathematics, Université Nice Sophia Antipolis",@unice.fr,1679,Sl6Uj6UAAAAJ,{'indices'},Analysis|Geometric control theory|Optimal transportation|Dynamical systems,Ludovic Rifford,https://scholar.google.com/citations?view_op=medium_photo&user=Sl6Uj6UAAAAJ,591,24,13,40,22,0,0
135772,"Institute of Mathematics, University of Debrecen",@science.unideb.hu,1677,PgRYhPkAAAAJ,{'indices'},Analysis,Árpád Száz,https://scholar.google.com/citations?view_op=medium_photo&user=PgRYhPkAAAAJ,567,19,11,60,18,0,0
135773,"Associate Professor, Toxicology and Pharmacology Dept., School of Pharmacy, Shahid …",,1676,Jo9pmHwAAAAJ,{'indices'},Food Toxicology|Analysis|food contaminants|food adulteration,Hassan Yazdanpanah,https://scholar.google.com/citations?view_op=medium_photo&user=Jo9pmHwAAAAJ,811,20,15,40,30,0,0
135774,"GH Raisoni University, Chhindwara MP",@ghru.edu.in,1676,rxUDV34AAAAJ,{'indices'},pharmaceutical sciences|QSAR|Analysis,Dr. Rupesh Dudhe,https://scholar.google.com/citations?view_op=medium_photo&user=rxUDV34AAAAJ,1095,19,15,28,24,0,0
135775,"Professor Mathematical Analysis, Uppsala University",@math.uu.se,1670,P95UN10AAAAJ,{'indices'},Analysis|Partial differential equations|Machine learning|Deep learning,Kaj Nyström,https://scholar.google.com/citations?view_op=medium_photo&user=P95UN10AAAAJ,979,22,15,49,31,0,0
135776,"""Peter the Great St.Petersburg Polytechnic University (SPbPU)""",@spbstu.ru,1660,mYyUyxYAAAAJ,{'indices'},Informatics|mathematics|numerical methods|analysis,Sergey Sergeev,https://scholar.google.com/citations?view_op=medium_photo&user=mYyUyxYAAAAJ,1583,25,25,40,38,0,0
135777,Teraflux Corporation,@teraflux.net,1654,FnaAuH0AAAAJ,{'indices'},atmospheric physics|analysis|computation,Joseph M Prusa,https://scholar.google.com/citations?view_op=medium_photo&user=FnaAuH0AAAAJ,326,21,10,29,11,0,0
135778,Univ. Paris Sud,@math.cnrs.fr,1632,cHvjd_sAAAAJ,{'indices'},Analysis|geometry|inverse problems|dynamical systems|scattering theory...,colin guillarmou,https://scholar.google.com/citations?view_op=medium_photo&user=cHvjd_sAAAAJ,931,25,18,44,33,0,0
135779,"Professor Mathematik, TU Braunschweig",@tu-bs.de,1620,S-wqYT0AAAAJ,{'indices'},History of mathematics|analysis|partial differential equations|fluid dynamics,Thomas Sonar,https://scholar.google.com/citations?view_op=medium_photo&user=S-wqYT0AAAAJ,589,20,12,39,19,0,0
135780,"Professor of Applied Analysis, KIT",@kit.edu,1618,ibFWWCIAAAAJ,{'indices'},Analysis|PDE|Quantum Mechanics,Dirk Hundertmark,https://scholar.google.com/citations?view_op=medium_photo&user=ibFWWCIAAAAJ,529,22,14,37,20,0,0
135781,"professor of mathematics, University of missouri",,1605,QNuHNtkAAAAJ,{'indices'},probability|analysis|mathematical physics,zhongxin zhao,https://scholar.google.com/citations?view_op=medium_photo&user=QNuHNtkAAAAJ,324,19,9,23,9,0,0
135782,"Professor of Applied Mathematics, Ludwig-Maximilians-Universität München",@lmu.de,1564,XikmPP0AAAAJ,{'indices'},Analysis|Mathematical Physics,Heinz Siedentop,https://scholar.google.com/citations?view_op=medium_photo&user=XikmPP0AAAAJ,285,21,9,44,9,0,0
135783,"Professor of Mathematics, University of Bern",@math.unibe.ch,1550,-yTZGkgAAAAJ,{'indices'},Mathematics|Analysis|Geometric Measure Theory|PDE,Zoltán M. Balogh,https://scholar.google.com/citations?view_op=medium_photo&user=-yTZGkgAAAAJ,595,24,14,38,22,0,0
135784,Manonmaniam Sundaranar University,@msuniv.ac.in,1498,t3Hcb2AAAAAJ,{'indices'},Analysis|Graph Theory...,Somasundaram S,https://scholar.google.com/citations?view_op=medium_photo&user=t3Hcb2AAAAAJ,796,19,14,31,19,0,0
135785," Professor of Mathematics,Capital Normal University",@cnu.edu.cn,1490,Cnd6-RIAAAAJ,{'indices'},Mathematics|Analysis|Nonlinear functional analysis|Variational methods|Critical point theory,Jiabao Su,https://scholar.google.com/citations?view_op=medium_photo&user=Cnd6-RIAAAAJ,488,19,12,29,13,0,0
135786,"Professor of Computer Science, Nanjing University",@nju.edu.cn,1474,3BoHCW8AAAAJ,{'indices'},software testing|analysis|verification|modeling,Linzhang Wang,https://scholar.google.com/citations?view_op=medium_photo&user=3BoHCW8AAAAJ,759,20,16,34,23,0,0
135787,"Professor of Mathematics, University of British Columbia",@math.ubc.ca,1462,yM1cBxQAAAAJ,{'indices'},Optimal Control|Nonsmooth Analysis|Analysis|Differential Equations,Philip D. Loewen,https://scholar.google.com/citations?view_op=medium_photo&user=yM1cBxQAAAAJ,327,20,8,31,8,0,0
135788,"Vice Dean of Postgraduate programs and Research,National College of Ireland",@ncirl.ie,1457,Aj0D-R8AAAAJ,{'indices'},image/video processing|analysis|compression and transmission,Christos Grecos,https://scholar.google.com/citations?view_op=medium_photo&user=Aj0D-R8AAAAJ,704,18,12,42,17,0,0
135789,"Professor of Mathematics, Baylor University",@baylor.edu,1441,HkJ34toAAAAJ,{'indices'},Analysis|Partial Differential Equations|Harmonic Analysis|Functional Analysis|Geometric Measure Theory,Dorina Mitrea,https://scholar.google.com/citations?view_op=medium_photo&user=HkJ34toAAAAJ,650,18,14,29,18,0,0
135790,"Professor of Mathematics, University of Graz",@uni-graz.at,1430,hNaKDqkAAAAJ,{'indices'},analysis|applied mathematics|kinetic equations,Klemens Fellner,https://scholar.google.com/citations?view_op=medium_photo&user=hNaKDqkAAAAJ,846,22,17,38,26,0,0
135791,EPFL,@epfl.ch,1415,qAE_20gAAAAJ,{'indices'},Analysis|PDEs|Applied Mathematics,Hoai Minh Nguyen,https://scholar.google.com/citations?view_op=medium_photo&user=qAE_20gAAAAJ,982,23,19,43,39,0,0
135792,"Pharmerit, Analysis Group, Research Triangle Institute, Joslin, Boston Healthcare …",@pharmerit.com,1400,l-KO4gwAAAAJ,{'indices'},health economics|health|analysis,Jyoti Aggarwal,https://scholar.google.com/citations?view_op=medium_photo&user=l-KO4gwAAAAJ,532,14,10,17,11,0,0
135793,Dr.,@inonu.edu.tr,1385,iLJ3OdUAAAAJ,{'indices'},Systems|analysis|design|simulation|physics,Baris Baykant Alagoz,https://scholar.google.com/citations?view_op=medium_photo&user=iLJ3OdUAAAAJ,1073,19,17,34,30,0,0
135794,,@alumni.stanford.edu,1380,N5HIkdMAAAAJ,{'indices'},Number theory|Mahler measure|combinatorics|discrete geometry|analysis.,Michael Mossinghoff,https://scholar.google.com/citations?view_op=medium_photo&user=N5HIkdMAAAAJ,550,20,9,27,9,0,0
135795,"Professor, Math Department, University of Buenos Aires",@dm.uba.ar,1354,N_R6gSgAAAAJ,{'indices'},Partial Differential Equations|Calculus of Variations|Geometric Measure Theory|Analysis,Julian Fernandez Bonder,https://scholar.google.com/citations?view_op=medium_photo&user=N_R6gSgAAAAJ,447,21,12,47,14,0,0
135796,"COMSATS University Islamabad, Attock Campus, Attoc, PAKISTAN",@cuiatk.edu.pk,1342,Pw9lLIoAAAAJ,{'indices'},Analysis|Difference equation|Inequalities,Atiq ur Rehman,https://scholar.google.com/citations?view_op=medium_photo&user=Pw9lLIoAAAAJ,910,21,16,41,30,0,0
135797,"Senior lecturer in Analycal and Forensic Chemistry, Kingston Universty",@kingston.ac.uk,1333,8kAgZX8AAAAJ,{'indices'},material science|analysis|nanotechnology|foodborne carcinogens|carbon,Rosa Busquets,https://scholar.google.com/citations?view_op=medium_photo&user=8kAgZX8AAAAJ,723,19,15,27,19,0,0
135798,Prof. Dr.,@gazi.edu.tr,1318,hVQtUswAAAAJ,{'indices'},Structural|analysis|Finite element analysis,ozgur anil,https://scholar.google.com/citations?view_op=medium_photo&user=hVQtUswAAAAJ,884,20,18,36,30,0,0
135799,University of Texas at Austin,@math.utexas.edu,1247,ERT0r1IAAAAJ,{'indices'},Analysis|Mathematical Physics,Thomas Chen,https://scholar.google.com/citations?view_op=medium_photo&user=ERT0r1IAAAAJ,446,22,12,31,19,0,0
135800,"Scientific Director, National Institute of R&D for Food Bioresources IBA Bucharest Romania",@bioresurse.ro,1214,7BtKExsAAAAJ,{'indices'},food: science|quality|control|analysis|sensory evaluation,Denisa E. Duta,https://scholar.google.com/citations?view_op=medium_photo&user=7BtKExsAAAAJ,717,7,7,5,5,0,0
135801,Universität Augsburg,@math.uni-augsburg.de,1206,nE3kGfMAAAAJ,{'indices'},Stochastic partial differential equations|stochastic Dynamics|analysis,Dirk Blömker,https://scholar.google.com/citations?view_op=medium_photo&user=nE3kGfMAAAAJ,563,21,13,39,24,0,0
135802,,@as.ua.edu,1184,dBnFpToAAAAJ,{'indices'},analysis,Tavan Trent,https://scholar.google.com/citations?view_op=medium_photo&user=dBnFpToAAAAJ,197,17,6,27,4,0,0
135803,Università Ca' Foscari Venezia,@dais.unive.it,1176,OVyCmoYAAAAJ,{'indices'},computer science|verification|analysis,Sabina Rossi,https://scholar.google.com/citations?view_op=medium_photo&user=OVyCmoYAAAAJ,323,18,9,43,8,0,0
135804,National aeronautics and space administration,@nasa.gov,1136,0rv5ub0AAAAJ,{'indices'},composite materials|fracture|fatigue|test methods|analysis,James Ratcliffe,https://scholar.google.com/citations?view_op=medium_photo&user=0rv5ub0AAAAJ,674,18,14,29,20,0,0
135805,"École Normale Supérieure, Paris (on leave from PDMI RAS, St.Petersburg)",@ens.fr,1121,umaC-j8AAAAJ,{'indices'},Analysis|Mathematical physics|Probability,Dmitry Chelkak,https://scholar.google.com/citations?view_op=medium_photo&user=umaC-j8AAAAJ,654,16,12,17,12,0,0
135806,"Professor of Pesticides Chemistry and Toxicology ,Faculty of Agriculture, Kafrelsheikh …",@agr.kfs.edu.eg,1108,kXIwAhcAAAAJ,{'indices'},Analysis|fate and remediation technolgies for …|Alternative methods for pests control,Aly  Derbalah,https://scholar.google.com/citations?view_op=medium_photo&user=kXIwAhcAAAAJ,749,19,16,35,27,0,0
135807,"Professor, University of Warwick",@warwick.ac.uk,1108,6jMXKP8AAAAJ,{'indices'},Analysis|Partial Differential Equations,Jose Rodrigo,https://scholar.google.com/citations?view_op=medium_photo&user=6jMXKP8AAAAJ,727,18,14,23,21,0,0
135808,,@meo.pt,1107,tpjKLX8AAAAJ,{'indices'},Analysis|Mathematical Physics|Quantum Theory,Nuno Costa Dias,https://scholar.google.com/citations?view_op=medium_photo&user=tpjKLX8AAAAJ,485,20,13,34,21,0,0
135809,"University of Washington, Seattle",@uw.edu,1104,X8gEoWIAAAAJ,{'indices'},Analysis|Partial Differential Equations|Spectral Theory|Potential Theory|Applied Mathematics,Stefan Steinerberger,https://scholar.google.com/citations?view_op=medium_photo&user=X8gEoWIAAAAJ,1020,15,15,29,26,0,0
135810,"COMSATS University Islamabad, Attock Campus",@ciit-attock.edu.pk,1097,uGQg8rQAAAAJ,{'indices'},Analysis,ghulam farid,https://scholar.google.com/citations?view_op=medium_photo&user=uGQg8rQAAAAJ,1024,19,18,39,36,0,0
135811,IST Austria,@ist.ac.at,1079,LWeK44kAAAAJ,{'indices'},Probability Theory|Analysis,Jan Maas,https://scholar.google.com/citations?view_op=medium_photo&user=LWeK44kAAAAJ,825,18,15,23,20,0,0
135812,"Professor of Mathematics, Suleyman Demirel University",@sdu.edu.tr,1073,bftl5sYAAAAJ,{'indices'},mathematics|analysis|functional analysis|optimization,serpil pehlivan,https://scholar.google.com/citations?view_op=medium_photo&user=bftl5sYAAAAJ,382,18,12,24,15,0,0
135813,CNRS - EHESS,@ehess.fr,1045,7DwI7Z0AAAAJ,{'indices'},Analysis|PDE|Population dynamics,luca rossi,https://scholar.google.com/citations?view_op=medium_photo&user=7DwI7Z0AAAAJ,701,18,17,26,23,0,0
135814,Kevin Lane Oxford Limited,@Oxford.Limited,1036,2VM6J4IAAAAJ,{'indices'},Energy Policy|Energy Efficiency|Analysis|Product Policy|Renewable Energy,KEVIN LANE,https://scholar.google.com/citations?view_op=medium_photo&user=2VM6J4IAAAAJ,166,17,6,17,3,0,0
135815,Swansea University,@swansea.ac.uk,1013,myTqpmEAAAAJ,{'indices'},Analysis|probability,Eugene Lytvynov,https://scholar.google.com/citations?view_op=medium_photo&user=myTqpmEAAAAJ,210,19,8,32,5,0,0
135816,Professor of Mathematics (Universidad de La Laguna),@ull.es,1011,jopS8k8AAAAJ,{'indices'},Analysis|Dynamical Systems|Chaos|Operator Theory,Antonio Bonilla,https://scholar.google.com/citations?view_op=medium_photo&user=jopS8k8AAAAJ,466,17,12,25,14,0,0
135817,AbbVie,@abbvie.com,994,3Do-dRsAAAAJ,{'indices'},Imaging|PET|Neuroscience|Biomathematics|Analysis,Qi Guo,https://scholar.google.com/citations?view_op=medium_photo&user=3Do-dRsAAAAJ,808,14,14,14,14,0,0
135818,"VSK University, Bellary, India",@vskub.ac.in,958,3XYkc6oAAAAJ,{'indices'},Analysis|computer science Graph theory|Special functions and Analytic Number theory|discrete mathematics|Functional analysis,V. Lokesha,https://scholar.google.com/citations?view_op=medium_photo&user=3XYkc6oAAAAJ,711,17,14,24,20,0,0
135819,University of Oxford,@materials.ox.ac.uk,956,IybtvgwAAAAJ,{'indices'},Materials Science|Electron Microscopy|Focused Ion Beam|Analysis,Gareth M Hughes,https://scholar.google.com/citations?view_op=medium_photo&user=IybtvgwAAAAJ,558,18,15,24,17,0,0
135820,PC Krause and Associates,@ieee.org,951,yQqmiDoAAAAJ,{'indices'},Modeling|Simulation|Analysis|and Design of Power and Energy Systems,Jason Wells,https://scholar.google.com/citations?view_op=medium_photo&user=yQqmiDoAAAAJ,271,14,7,21,5,0,0
135821,Delft University of Technology,@tudelft.nl,949,wRL9U_IAAAAJ,{'indices'},architectural design|design information management|analysis|vision,Alexander Koutamanis,https://scholar.google.com/citations?view_op=medium_photo&user=wRL9U_IAAAAJ,254,17,8,35,7,0,0
135822,"Courant Institute, New York University",@cims.nyu.edu,927,2y5y2IcAAAAJ,{'indices'},Analysis|partial differential equations,Fengbo Hang,https://scholar.google.com/citations?view_op=medium_photo&user=2y5y2IcAAAAJ,377,19,13,25,15,0,0
135823,McMaster University,@math.mcmaster.ca,925,1RlxP3sAAAAJ,{'indices'},Analysis|Geometry|Logic|Model theory|O-minimality,Patrick Speissegger,https://scholar.google.com/citations?view_op=medium_photo&user=1RlxP3sAAAAJ,212,12,8,12,8,0,0
135824,Professor of Mathematics,@missouristate.edu,924,ScospJgAAAAJ,{'indices'},Analysis|approximation theory,Xingping Sun,https://scholar.google.com/citations?view_op=medium_photo&user=ScospJgAAAAJ,270,16,10,26,10,0,0
135825,"Professor of Mathematics, University of Coimbra, Portugal",@mat.uc.pt,915,dhhNJ-oAAAAJ,{'indices'},Orthogonal Polynomials|Special Functions|Analysis,J. Petronilho,https://scholar.google.com/citations?view_op=medium_photo&user=dhhNJ-oAAAAJ,316,17,10,23,10,0,0
135826,"Associate Professor of Dependable Software Engineering, Mälardalen University (MDH)",@mdh.se,910,hkqid-wAAAAJ,{'indices'},Modelling|analysis|certification of cyber physical systems|systematic reuse of certification artefacts|compliance management,Barbara Gallina,https://scholar.google.com/citations?view_op=medium_photo&user=hkqid-wAAAAJ,730,15,13,33,25,0,0
135827,"Associate Professor, School of Mechanical and Manufacturing Engineering, Dublin City …",@dcu.ie,909,ugnERyAAAAAJ,{'indices'},Modelling & Simulation|Analysis|Design|Optimisation|Robotics,Paul Young,https://scholar.google.com/citations?view_op=medium_photo&user=ugnERyAAAAAJ,381,13,10,15,10,0,0
135828,"Associate Professor, Department of Mathematics and Statistics, University of Jyväskylä",@jyu.fi,886,xNabKKsAAAAJ,{'indices'},Mathematics|Analysis|Geometric Measure Theory|Geometric Function Theory|Optimal Transportation,Tapio Rajala,https://scholar.google.com/citations?view_op=medium_photo&user=xNabKKsAAAAJ,602,15,12,22,16,0,0
135829,Ohio State University,@math.ohio-state.edu,885,sBcLbNcAAAAJ,{'indices'},Analysis,Jan Lang,https://scholar.google.com/citations?view_op=medium_photo&user=sBcLbNcAAAAJ,340,14,9,21,9,0,0
135830,Kingston University,@kingston.ac.uk,873,e2d0lscAAAAJ,{'indices'},Analysis|materials|polymers,Stephen Barton,https://scholar.google.com/citations?view_op=medium_photo&user=e2d0lscAAAAJ,636,12,11,16,12,0,0
135831,International University of Sarajevo,,852,uUBslC8AAAAJ,{'indices'},Analysis|Summability,Harry I. Miller,https://scholar.google.com/citations?view_op=medium_photo&user=uUBslC8AAAAJ,297,11,6,15,6,0,0
135832,"MM College of Pharmacy, MM University, Mullana-Ambala, Haryana, India-133207",,849,KZ4aisUAAAAJ,{'indices'},analysis|diabetes,Navpreet Kaur,https://scholar.google.com/citations?view_op=medium_photo&user=KZ4aisUAAAAJ,717,15,13,19,16,0,0
135833,"Universität Duisburg-Essen, Campus Essen",@uni-due.de,842,DZOsFrQAAAAJ,{'indices'},analysis|pdes|functional analysis|Maxwell's equations,Dirk Pauly,https://scholar.google.com/citations?view_op=medium_photo&user=DZOsFrQAAAAJ,468,17,14,27,19,0,0
135834,"Laboratory manager, EPFL",@epfl.ch,820,0GNcUwoAAAAJ,{'indices'},CryoNanoSIMS|(cryo)-SEM|(cryo)-TEM|analysis|soft materials,Louise Helene Søgaard Jensen,https://scholar.google.com/citations?view_op=medium_photo&user=0GNcUwoAAAAJ,485,9,9,9,9,0,0
135835,Universitat Autònoma de Barcelona,@mat.uab.cat,810,jift5XsAAAAJ,{'indices'},Analysis,Artur Nicolau,https://scholar.google.com/citations?view_op=medium_photo&user=jift5XsAAAAJ,258,16,8,21,7,0,0
135836,"Research Scientist, University of Chicago",@kicp.uchicago.edu,805,kcW87PkAAAAJ,{'indices'},High Energy Physics|Astroparticle Physics|Detectors|Analysis,Cosmin Deaconu,https://scholar.google.com/citations?view_op=medium_photo&user=kcW87PkAAAAJ,714,13,13,22,21,0,0
135837,"Professor of Pharmaceutical Chemistry, Poona College of Pharmacy, Bharati Vidyapeeh …",,803,lPuGB7cAAAAJ,{'indices'},Synthesis|Analysis|Natural products,Satish Gabhe,https://scholar.google.com/citations?view_op=medium_photo&user=lPuGB7cAAAAJ,324,12,8,19,7,0,0
135838,The University of Sydney,@sydney.edu.au,791,7FgHy_4AAAAJ,{'indices'},microscopy|atom probe tomography|materials science|data mining|analysis,Andrew John Breen,https://scholar.google.com/citations?view_op=medium_photo&user=7FgHy_4AAAAJ,720,17,17,27,24,0,0
135839,University of North Dakota,@engr.und.edu,784,2XERkvcAAAAJ,{'indices'},Steel Design|Structural Mechanics|Masonry Structures|Analysis,Iraj Mamaghani,https://scholar.google.com/citations?view_op=medium_photo&user=2XERkvcAAAAJ,237,14,9,18,7,0,0
135840,"Institute Chair Professor,  Department of Mathematics, Indian Institute of Technology Delhi",@maths.iitd.ac.in,783,iXL9BmwAAAAJ,{'indices'},Analysis|Partial Differential Equations,"Sreenadh Konijeti, FNASc",https://scholar.google.com/citations?view_op=medium_photo&user=iXL9BmwAAAAJ,611,16,12,21,16,0,0
135841,"Full Professor of Mathematics, West Chester University",@wcupa.edu,775,REbDrs8AAAAJ,{'indices'},dynamical systems|rigidity|max-plus algebra|analysis,Viorel Nitica,https://scholar.google.com/citations?view_op=medium_photo&user=REbDrs8AAAAJ,234,14,7,20,5,0,0
135842,"Fakultät für Mathematik, Universität Bielefeld",@math.uni-bielefeld.de,773,YVsTSNoAAAAJ,{'indices'},Probability|Analysis|Geometry,Matthias Erbar,https://scholar.google.com/citations?view_op=medium_photo&user=YVsTSNoAAAAJ,638,13,13,13,13,0,0
135843,"TIFR CAM, Bangalore,India",@math.tifrbng.res.in,759,tYHwXHcAAAAJ,{'indices'},analysis|partial differential equations,Sandeep K,https://scholar.google.com/citations?view_op=medium_photo&user=tYHwXHcAAAAJ,351,14,10,18,12,0,0
135844,State University of Campinas (Brazil),@ime.unicamp.br,758,kZDHRugAAAAJ,{'indices'},Mathematics|Applied Mathematics|Analysis|Nonlinear Analysis|Partial Differential Equations,"LCF Ferreira, Lucas CF Ferreira, L Ferreira, Lucas Catão de Freitas Ferreira",https://scholar.google.com/citations?view_op=medium_photo&user=kZDHRugAAAAJ,438,15,12,29,15,0,0
135845,"Professor of Mathematics, University of Wyoming",@umn.edu,756,gzTUM88AAAAJ,{'indices'},Analysis|Operator Theory|Robotics|Radiology|Medical Physics,Farhad Jafari,https://scholar.google.com/citations?view_op=medium_photo&user=gzTUM88AAAAJ,208,16,7,22,4,0,0
135846,"Mathematical Institute, Göttingen",@uni-math.gwdg.de,755,Q14s12EAAAAJ,{'indices'},Mathematical physics|Quantum field theory|Analysis,Dorothea Bahns,https://scholar.google.com/citations?view_op=medium_photo&user=Q14s12EAAAAJ,181,13,7,15,7,0,0
135847,"Department of Mathematics and Statistics, University of New Mexico",@math.unm.edu,751,SW1Lc4YAAAAJ,{'indices'},Analysis|Mathematical Physics|Spectral Theory|Approximation Theory,Maxim Zinchenko,https://scholar.google.com/citations?view_op=medium_photo&user=SW1Lc4YAAAAJ,295,16,11,23,15,0,0
135848,"Professor, Universidad de los Andes",@uniandes.edu.co,751,MVlKsDoAAAAJ,{'indices'},Model Theory|Analysis,Alexander J. Berenstein,https://scholar.google.com/citations?view_op=medium_photo&user=MVlKsDoAAAAJ,322,12,7,13,6,0,0
135849,"Assistant Professor RTPC, Mathematics, USC",@usc.edu,739,dTTwaCYAAAAJ,{'indices'},Probability|Analysis|Theoretical Computer Science,Steven Heilman,https://scholar.google.com/citations?view_op=medium_photo&user=dTTwaCYAAAAJ,253,8,7,7,4,0,0
135850,Citi Trader Reviews,,714,OlTPdkIAAAAJ,{'indices'},Citi|Analysis|Desk|Trader|Reviews,Vincent Rushton,https://scholar.google.com/citations?view_op=medium_photo&user=OlTPdkIAAAAJ,40,15,4,19,0,0,0
135851,Purdue University,@purdue.edu,705,t4zxt5gAAAAJ,{'indices'},Advanced computation|analysis|biomedical engineering|classification|image processing,Valery Patsekin,https://scholar.google.com/citations?view_op=medium_photo&user=t4zxt5gAAAAJ,428,13,10,16,12,0,0
135852,Professor of Pharmacognosy,@pharm.suez.edu.eg,698,SqpUIlcAAAAJ,{'indices'},Natural products (isolation|structure elucidation|analysis|biological activity),Jihan Badr,https://scholar.google.com/citations?view_op=medium_photo&user=SqpUIlcAAAAJ,523,17,14,26,24,0,0
135853,Nanyang Technological University,@ntu.edu.sg,682,d9Wb6EMAAAAJ,{'indices'},Analysis|Applied Mathematics,Viet Ha Hoang,https://scholar.google.com/citations?view_op=medium_photo&user=d9Wb6EMAAAAJ,368,13,10,19,12,0,0
135854,Università degli Studi di Napoli Federico II,@unina.it,676,l3hOX2kAAAAJ,{'indices'},Mathematics|Analysis|PDE,Carlo Nitsch,https://scholar.google.com/citations?view_op=medium_photo&user=l3hOX2kAAAAJ,430,14,12,24,15,0,0
135855,,@kennedykrieger.org,675,IzLi0NoAAAAJ,{'indices'},Biomedical|EEG|Analysis|MEG|fMRI,Balaji Lakshmanan,https://scholar.google.com/citations?view_op=medium_photo&user=IzLi0NoAAAAJ,299,12,11,12,12,0,0
