Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
736172,"Professor, Dartmouth College (USA)",,4669.0,2dTrwzAAAAAJ,{'indices'},Computer Music|Music|Neuroscience|Music Information Retrieval|Audio Signal Processing,Michael A. Casey,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2dTrwzAAAAAJ&citpid=6,1462.0,32,17,59,28,0,0
736173,"Professor of Computer Science, Worcester Polytechnic Institute",,6832.0,zCeJN3UAAAAJ,{'indices'},Artificial Intelligence|Human-Robot Interaction|Intelligent User Interfaces,Charles Rich,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=zCeJN3UAAAAJ&citpid=2,1182.0,38,16,87,28,0,0
736174,National Science Foundation,,9575.0,CAPmDP0AAAAJ,{'indices'},hci|multi-touch|tabletop|visualization|learning,Chia Shen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=CAPmDP0AAAAJ&citpid=7,2174.0,51,26,110,51,0,0
736175,Consultant,,121762.0,EmP8sFQAAAAJ,{'indices'},computer science|artificial intelligence|computer vision|robotics|pattern classification,Peter E. Hart,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EmP8sFQAAAAJ&citpid=2,29409.0,72,35,164,83,0,0
736176,ByteDance,,629.0,RQD_dqYAAAAJ,{'indices'},Multimedia systems|Multimedia networking|Mobile Computing,Shu Shi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EmP8sFQAAAAJ&citpid=2,367.0,13,10,17,10,0,0
736177,"Technology, Our Future Health",,7590.0,KfAJsR4AAAAJ,{'indices'},Digital Health|Human-Computer Interaction|Recommender Systems,Marko Balabanovic,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=KfAJsR4AAAAJ&citpid=3,1448.0,24,12,26,15,0,0
736178,MIT,,3105.0,q7RSaUEAAAAJ,{'indices'},design|education,Woodie Flowers,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=KfAJsR4AAAAJ&citpid=3,1252.0,27,14,37,18,0,0
736179,Brown University,,477.0,gJWdIZMAAAAJ,{'indices'},Computer Vision,Fatih Çalaklı,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gJWdIZMAAAAJ&citpid=8,300.0,9,8,9,8,0,0
736180,Imperial College London,,115352.0,3ILRhXQAAAAJ,{'indices'},metamaterials|transformation optics,John Pendry,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gJWdIZMAAAAJ&citpid=8,31724.0,113,63,374,185,0,0
736181,Stanford University,,9593.0,X5jwomcAAAAJ,{'indices'},High energy theory,Douglas Stanford,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=gJWdIZMAAAAJ&citpid=8,9066.0,30,30,36,35,0,0
736182,"Simons Fellow, Harvard University",,6049.0,Y1A4_PMAAAAJ,{'indices'},quantum matter|condensed matter theory|quantum information|quantum computation|holographic duality,Brian Swingle,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Y1A4_PMAAAAJ&citpid=2,4963.0,39,33,75,69,0,0
736183,"MIT, Diffeo, Salesforce",,3242.0,Fa-3i0wAAAAJ,{'indices'},Soft Condensed Matter|Biophysics|Information Retrieval|Collaborative Machine Learning,John R Frank,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Fa-3i0wAAAAJ&citpid=1,1435.0,29,20,33,30,0,0
736184,Institute for Advanced Study,,1669.0,tMpA60UAAAAJ,{'indices'},quantum gravity|black hole|quantum information,Ying Zhao,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tMpA60UAAAAJ&citpid=1,1658.0,11,11,11,11,0,0
736185,"Junior Faculty, Perimeter Institute",,2671.0,28X-dmgAAAAJ,{'indices'},Quantum information|Black hole|Condensed matter,Beni Yoshida,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=28X-dmgAAAAJ&citpid=3,2389.0,22,20,32,30,0,0
736186,Stanford University,,58013.0,d2jc9KIAAAAJ,{'indices'},Topological states|topological phenomena|quantum entanglement|holographic duality|strongly correlated electron systems,Xiao-Liang Qi (祁晓亮),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=d2jc9KIAAAAJ&citpid=3,32272.0,79,68,157,144,0,0
736187,"Postdoctoral Scholar, Institute for Advanced Study & Perimeter Institute",,701.0,6ug3poMAAAAJ,{'indices'},Stringy Theory|Holography|Quantum Chaos,Alexandre Streicher,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=d2jc9KIAAAAJ&citpid=3,701.0,6,6,6,6,0,0
736188,Assistant Professor,,3056.0,tvj_EWAAAAAJ,{'indices'},Physics,Yonatan Kahn,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=d2jc9KIAAAAJ&citpid=3,2743.0,26,24,37,34,0,0
736189,"Associate Professor of Physics, MIT",,13266.0,VrC3Pm4AAAAJ,{'indices'},theoretical particle physics,Jesse Thaler,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=d2jc9KIAAAAJ&citpid=3,9345.0,56,44,120,99,0,0
736190,Facebook AI Research,,1588.0,EY0J8s0AAAAJ,{'indices'},,Sho Yaida,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EY0J8s0AAAAJ&citpid=2,769.0,14,13,16,15,0,0
736191,Stanford & HHMI,,18678.0,r1S7uvEAAAAJ,{'indices'},motor & computational neuroscience|neuroengineering|brain-machine interfaces|neurotechnology,Krishna V Shenoy,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=r1S7uvEAAAAJ&citpid=7,11021.0,69,52,167,129,0,0
736192,"Brandeis University, CERN, Boston University, Columbia University, Stanford Linear Accelerator",,51139.0,ca_O-WQAAAAJ,{'indices'},Theoretical Neuroscience,L F Abbott,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ca_O-WQAAAAJ&citpid=3,16309.0,103,61,231,153,0,0
736193,"Postdoctoral Fellow, Stanford University",,1321.0,Bh9jZggAAAAJ,{'indices'},Neuroscience|Neural Engineering|Brain-Machine Interfaces|Neural Prosthetics|Motor Control,Sergey D. Stavisky,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Bh9jZggAAAAJ&citpid=6,1201.0,17,16,22,22,0,0
736194,"University of California, Los Angeles",,1867.0,9Pu0NtAAAAAJ,{'indices'},Neuroscience|Neural Engineering|Statistical Signal Processing|Machine Learning,Jonathan Kao,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9Pu0NtAAAAAJ&citpid=2,1574.0,19,19,24,24,0,0
736195,Assistant Professor at University of Chicago,,6057.0,hEXY2ysAAAAJ,{'indices'},Neuroscience,Matthew T Kaufman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=hEXY2ysAAAAJ&citpid=1,4186.0,23,23,26,26,0,0
736196,"Postdoctoral Fellow, Stanford University",,889.0,unFTH2EAAAAJ,{'indices'},Decision making|sensorimotor control|machine learning|brain-machine interfaces,Matthew Golub,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=unFTH2EAAAAJ&citpid=1,797.0,13,12,13,13,0,0
736197,"Associate Professor, Stanford University",,9039.0,rF2VvOgAAAAJ,{'indices'},Neuroscience|Physics|Machine Learning,Surya Ganguli,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rF2VvOgAAAAJ&citpid=1,8138.0,43,41,71,66,0,0
736198,Google Brain,,1005.0,bEOT7ScAAAAJ,{'indices'},Machine Learning|Optimization|Computational Neuroscience,Niru Maheswaranathan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=bEOT7ScAAAAJ&citpid=4,975.0,16,15,17,17,0,0
736199,"Professor of Neuroscience, Columbia University",,7651.0,AtknMf0AAAAJ,{'indices'},Neuroscience,Mark Churchland,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=AtknMf0AAAAJ&citpid=1,4896.0,34,28,44,36,0,0
736200,Google Brain,,8834.0,-3zYIjQAAAAJ,{'indices'},machine learning|neuroscience|dynamical systems|physics,Jascha Sohl-Dickstein,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-3zYIjQAAAAJ&citpid=3,7362.0,39,36,62,58,0,0
736201,University of Zurich,,3101.0,2hu9WYkAAAAJ,{'indices'},neuroscience,Valerio Mante,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2hu9WYkAAAAJ&citpid=2,1508.0,10,10,11,10,0,0
736202,Stanford University,,41273.0,ESrxVR8AAAAJ,{'indices'},Neuroscience,William T Newsome,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=2hu9WYkAAAAJ&citpid=2,10520.0,80,49,123,98,0,0
736203,Technion - Israel Institute of Technology,,3613.0,6BrZ2isAAAAJ,{'indices'},Theoretical Neuroscience|Computational Neuroscience,Omri Barak,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6BrZ2isAAAAJ&citpid=3,2586.0,19,17,22,20,0,0
