305936,Associate Professor,@sriniet.edu.in,45,K0U1RPMAAAAJ,{'indices'},Software Project Management|Software Engineering,ARUNKUMAR BEYYALA,https://scholar.google.com/citations?view_op=medium_photo&user=K0U1RPMAAAAJ,43,4,4,2,1,0,1
305937,Lovely Professional University,@lpu.co.in,45,K6lA-jIAAAAJ,{'indices'},Image Processing|Artificial intelligence|Software Engineering,Chirag Sharma,https://scholar.google.com/citations?view_op=medium_photo&user=K6lA-jIAAAAJ,24,3,2,1,1,0,1
305938,"Assistant Professor, Quaid-e-Awam Unviersity of Engineering Science & Technology …",@quest.edu.pk,45,su9dGD0AAAAJ,{'indices'},Software Engineering|Software Analysis|Data Mining|Text Analysis,Mohsin Shaikh,https://scholar.google.com/citations?view_op=medium_photo&user=su9dGD0AAAAJ,37,5,4,0,0,0,1
305939,"Lecturer, Institute of Information Technology, Noakhali Science & Technology University",@nstu.edu.bd,45,rebACwQAAAAJ,{'indices'},Artificial Intelligence|Data Mining|Image Processing|Software Engineering|Financial Analysis,Md. Iftekharul Alam Efat,https://scholar.google.com/citations?view_op=medium_photo&user=rebACwQAAAAJ,40,3,3,2,2,0,1
305940,Oak Ridge National Laboratory,@ornl.gov,45,RmtLy-QAAAAJ,{'indices'},Software Engineering|Systems Biology|Synthetic Biology|Machine Learning,Mikaela Cashman,https://scholar.google.com/citations?view_op=medium_photo&user=RmtLy-QAAAAJ,45,3,3,2,2,0,1
305941,"Research and Teaching Assistant (PhD Student), University of Vienna",@univie.ac.at,45,MSQLEMAAAAAJ,{'indices'},Software Engineering|Software Architecture|Software Ecosystems|Microservices,Konstantinos Plakidas,https://scholar.google.com/citations?view_op=medium_photo&user=MSQLEMAAAAAJ,44,4,4,1,1,0,1
305942,"Researcher, CETINIA, University Rey Juan Carlos",@ia.urjc.es,44,zGdepX8AAAAJ,{'indices'},Software Engineering|Artificial Intelligence|Service Oriented Architectures|Multi-Agent Systems,Jose Santiago Perez-Sotelo,https://scholar.google.com/citations?view_op=medium_photo&user=zGdepX8AAAAJ,3,4,1,2,0,0,1
305943,"PhD Student, University of Lille 1 / INRIA Lille",@inria.fr,44,7lcxKvQAAAAJ,{'indices'},Computer Science|Software Engineering,Alexandre Feugas,https://scholar.google.com/citations?view_op=medium_photo&user=7lcxKvQAAAAJ,13,1,1,1,1,0,1
305944,,@elet.polimi.it,44,lA-q4k4AAAAJ,{'indices'},Software Engineering,Mario Sangiorgio,https://scholar.google.com/citations?view_op=medium_photo&user=lA-q4k4AAAAJ,23,3,2,2,1,0,1
305945,"Chief Technology Officer, TurinTech.ai",@cs.ucl.ac.uk,44,8r8p0skAAAAJ,{'indices'},Software Engineering|Software Optimisation|Artificial Intelligence,Michail Basios,https://scholar.google.com/citations?view_op=medium_photo&user=8r8p0skAAAAJ,36,4,3,1,1,0,1
305946,"INSAT, Carthage University, Tunisia",@insat.u-carthage.tn,44,zxxnrCQAAAAJ,{'indices'},Big Data|Software Engineering|Security,Lilia Sfaxi,https://scholar.google.com/citations?view_op=medium_photo&user=zxxnrCQAAAAJ,18,2,2,2,1,0,1
305947,"Lecturer at Faculty of Computer Science, Alexandru Ioan Cuza University of Iasi",@info.uaic.ro,44,atG41Q0AAAAJ,{'indices'},Cloud Computing|Computer Networks|Web Technologies|Software Engineering,Andrei Panu,https://scholar.google.com/citations?view_op=medium_photo&user=atG41Q0AAAAJ,38,3,3,2,2,0,1
305948,"lecturer of computer science, software engineering, unimas, malaysia",@unimas.my,44,pxEt8gQAAAAJ,{'indices'},software engineering|requirement prioritization|requirement engineering|agile software development,Noor hazlini Borhan,https://scholar.google.com/citations?view_op=medium_photo&user=pxEt8gQAAAAJ,32,4,3,1,0,0,1
305949,"Software Engineer, BloombergLP",@vt.edu,44,THfIeDIAAAAJ,{'indices'},Software Engineering|Software Verification|Concurrent Software,Arijit chattopadhyay,https://scholar.google.com/citations?view_op=medium_photo&user=THfIeDIAAAAJ,23,5,3,2,0,0,1
305950,"Professor of Information Systems, Federal Institute of Education Science and Technology of …",@ifrn.edu.br,44,UWlaoV8AAAAJ,{'indices'},Software Engineering|Formal methods|Programming,Valério Medeiros Jr.,https://scholar.google.com/citations?view_op=medium_photo&user=UWlaoV8AAAAJ,20,5,2,0,0,0,1
305951,"National University of Ireland, Galway",@nuigalway.ie,44,48PxDb0AAAAJ,{'indices'},Natural Language Processing|Human-Computer Interaction|Software Engineering,Housam Ziad,https://scholar.google.com/citations?view_op=medium_photo&user=48PxDb0AAAAJ,39,4,4,2,2,0,1
305952,"Assistant Professor, College of Computer and Information Sciences, Imam Mohammad Ibn …",@imamu.edu.sa,44,ActWBqMAAAAJ,{'indices'},Software Engineering|Requirements Engineering|Requirements change management|Networking|IoT,Dr. Abeer Abdulaziz AlSanad,https://scholar.google.com/citations?view_op=medium_photo&user=ActWBqMAAAAJ,43,3,3,1,1,0,1
305953,,@apache.org,44,ty5GNe8AAAAJ,{'indices'},Artificial Intelligence|Software Engineering,Santiago Gala,https://scholar.google.com/citations?view_op=medium_photo&user=ty5GNe8AAAAJ,19,3,2,2,1,0,1
305954,Federal University of Technology Akure,@futa.edu.ng,44,IU49NmMAAAAJ,{'indices'},Computer science|E-learning|softcomputing|software engineering|networks,"Emmanuel Onwuka Ibam, Ph.D",https://scholar.google.com/citations?view_op=medium_photo&user=IU49NmMAAAAJ,39,4,4,1,1,0,1
305955,Assistant Professor,@utcc.ac.th,44,fKO0lL8AAAAJ,{'indices'},Software Engineering,Panuchart Bunyakiati,https://scholar.google.com/citations?view_op=medium_photo&user=fKO0lL8AAAAJ,23,4,3,1,0,0,1
305956,Computer Science,@gndec.ac.in,44,2ZxrF9EAAAAJ,{'indices'},Energy efficiency in cloud computing|Software Engineering,Dr.Inderjit Singh Dhanoa,https://scholar.google.com/citations?view_op=medium_photo&user=2ZxrF9EAAAAJ,36,3,3,2,2,0,1
305957,"Lecturer, Computer Engineering, University of Uyo, Uyo, Nigeria",@uniuyo.edu.ng,44,c1933IMAAAAJ,{'indices'},Artificial Intelligence|Software Engineering|Machine Learning|Data Mining|Modelling and Optimisation,Ezenkwu Chinedu Pascal,https://scholar.google.com/citations?view_op=medium_photo&user=c1933IMAAAAJ,41,3,2,1,1,0,1
305958,Beirut Arab University,@bau.edu.lb,44,H-MhueoAAAAJ,{'indices'},Software Engineering|Image Processing,Wassim EL Hajj Chehade,https://scholar.google.com/citations?view_op=medium_photo&user=H-MhueoAAAAJ,22,4,3,1,0,0,1
305959,VIT UNIVERSITY,@vit.ac.in,44,E5bRthcAAAAJ,{'indices'},Software Engineering|Software Testing|Software Metrics|Internet of things,Dr.E.Umamaheswari,https://scholar.google.com/citations?view_op=medium_photo&user=E5bRthcAAAAJ,43,4,4,1,1,0,1
305960,ReGIM-Lab.,@ieee.org,44,VQaEtBkAAAAJ,{'indices'},Software Engineering|Social Computing|Soft Biometrics|Deep Neural Network,Onsa Lazzez,https://scholar.google.com/citations?view_op=medium_photo&user=VQaEtBkAAAAJ,44,4,4,1,1,0,1
305961,"Master of Computer Scince,  Applied Science Private University",@asu.edu.jo,44,nKUVWaEAAAAJ,{'indices'},Software Engineering|Artificial Intelligence|and Data Bases,Isra'a Ahmed Zriqat,https://scholar.google.com/citations?view_op=medium_photo&user=nKUVWaEAAAAJ,44,2,2,2,2,0,1
305962,Pontificia Universidad Católica del Perú. Departamento de Ingeniería.,@pucp.edu.pe,44,pI12oeIAAAAJ,{'indices'},project management|software engineering|strategic management|software quality,Luis Alberto Flores García,https://scholar.google.com/citations?view_op=medium_photo&user=pI12oeIAAAAJ,30,4,4,2,1,0,1
305963,"Professor of IT, Mumbai University",@ves.ac.in,44,B2Zn6QEAAAAJ,{'indices'},Financial Inclusion|Software Engineering|UX Design|Mobile Apps,Dr. (Mrs.) Shalu Chopra,https://scholar.google.com/citations?view_op=medium_photo&user=B2Zn6QEAAAAJ,42,3,3,1,1,0,1
305964,Professor of Computer Science,@fosterideaz.com,44,iFKciuAAAAAJ,{'indices'},Software Engineering,Mohit Kaushik,https://scholar.google.com/citations?view_op=medium_photo&user=iFKciuAAAAAJ,38,4,4,2,2,0,1
305965,"Assistant Professor, Providence College of Engineering",@providencecollege.org,44,4DUThlEAAAAJ,{'indices'},Software Engineering|Software Testing|Internet of Things,Pramod Mathew Jacob,https://scholar.google.com/citations?view_op=medium_photo&user=4DUThlEAAAAJ,44,4,4,2,2,0,1
305966,"Instructor at An Najah University, Software Testing Engineer at Cisco System",@sabanciuniv.edu,44,O-jtMj8AAAAJ,{'indices'},Software Engineering|Software Testing|IoT,"Moamin Abughazala, MSc",https://scholar.google.com/citations?view_op=medium_photo&user=O-jtMj8AAAAJ,44,3,3,2,2,0,1
305967,"Staff Software Engineer, IBM Research",@au1.ibm.com,44,rTqkDb8AAAAJ,{'indices'},Computer Science|Software Engineering|Distributed computing|Artificial Intelligence|Machine Learning,Nebula Alam,https://scholar.google.com/citations?view_op=medium_photo&user=rTqkDb8AAAAJ,44,2,2,1,1,0,1
305968,University of Mosul / College of Computer Sc. and Mathematics,,44,AZFVwAwAAAAJ,{'indices'},Operating Systems|Real time Systems|Distributed systems|software engineering,Asmaa Y.  Hamo,https://scholar.google.com/citations?view_op=medium_photo&user=AZFVwAwAAAAJ,31,3,2,1,1,0,1
305969,Massey University,@massey.ac.nz,44,jwTXiDEAAAAJ,{'indices'},program analysis|software engineering,Li Sui,https://scholar.google.com/citations?view_op=medium_photo&user=jwTXiDEAAAAJ,44,4,4,1,1,0,1
305970,Rochester Institute of Technology,@g.rit.edu,44,aZJysCwAAAAJ,{'indices'},Software Engineering|Software Quality|Refactoring|Empirical Software Engineering|Machine Learning,Eman Abdullah AlOmar,https://scholar.google.com/citations?view_op=medium_photo&user=aZJysCwAAAAJ,44,3,3,2,2,0,1
305971,Universitas Negeri Malang,@um.ac.id,44,jkS-tYsAAAAJ,{'indices'},Software Engineering|Blockchain|Artificial Intelligence|Education,Eka Nur Ahmad Romadhoni,https://scholar.google.com/citations?view_op=medium_photo&user=jkS-tYsAAAAJ,44,1,1,1,1,0,1
305972,Innovation Specialist at Grupo Petrópolis,@grupopetropolis.com.br,44,lfkSX5AAAAAJ,{'indices'},AGILE METHODS|DESIGN THINKING|GAMIFICATION|SOFTWARE ENGINEERING,Júlio Oliveira,https://scholar.google.com/citations?view_op=medium_photo&user=lfkSX5AAAAAJ,18,4,3,1,0,0,1
305973,Università della Svizzera italiana | USI,@usi.ch,44,Aw5x4O4AAAAJ,{'indices'},Software Engineering|Machine Learning|Software Robustness|Market Design,Michael Weiss,https://scholar.google.com/citations?view_op=medium_photo&user=Aw5x4O4AAAAJ,43,4,4,3,3,0,1
305974,"University Institute of Engineering and Technology, Maharshi Dayanand University Rohtak",,44,lMxTuoMAAAAJ,{'indices'},Software engineering|Software testing|Regression testing|Test case prioritization,Omdev Dahiya,https://scholar.google.com/citations?view_op=medium_photo&user=lMxTuoMAAAAJ,44,5,5,1,1,0,1
305975,"University of the West Indies, Mona",@uwimona.edu.jm,44,0NDFXboAAAAJ,{'indices'},Software Engineering|Formal Modelling|UML|Alloy|Computer Science Education,Phillipa Bennett,https://scholar.google.com/citations?view_op=medium_photo&user=0NDFXboAAAAJ,30,4,3,2,1,0,1
305976,Lecturer of IT,@buc.edu.om,44,4x7jC_sAAAAJ,{'indices'},Software Engineering|E- Learning,Jasiya Jabbar,https://scholar.google.com/citations?view_op=medium_photo&user=4x7jC_sAAAAJ,44,4,4,0,0,0,1
305977,Tel-Aviv University,@mail.tau.ac.il,44,UPlO02gAAAAJ,{'indices'},Model Inference|Testing|Machine Learning|Software Engineering,Nimrod Busany,https://scholar.google.com/citations?view_op=medium_photo&user=UPlO02gAAAAJ,41,3,3,1,1,0,1
305978,"Lecturer of Software Engineering, Addis Ababa University",@aau.edu.et,44,wEEHodUAAAAJ,{'indices'},Software Engineering|Cloud Computing|Deep Learning,Betsegaw Lemma Amersho,https://scholar.google.com/citations?view_op=medium_photo&user=wEEHodUAAAAJ,44,3,3,2,2,0,1
305979,National University of Defense Technology,@nudt.edu.cn,44,KnO6jVAAAAAJ,{'indices'},Software Engineering,Zhouyang Jia,https://scholar.google.com/citations?view_op=medium_photo&user=KnO6jVAAAAAJ,44,4,4,2,2,0,1
305980,Portland State University,@cs.pdx.edu,44,BErec_UAAAAJ,{'indices'},Software Engineering|Program Analysis|System Validation,Bo Chen,https://scholar.google.com/citations?view_op=medium_photo&user=BErec_UAAAAJ,41,3,3,2,2,0,1
305981,Lecturer,@ipa.edu.sa,44,H-rHaDoAAAAJ,{'indices'},Software Testing|Software Engineering|Search-based Software Engineering,Nasser Albunian,https://scholar.google.com/citations?view_op=medium_photo&user=H-rHaDoAAAAJ,44,3,3,1,1,0,1
305982,"Visiting Faculty, IIIT Lucknow",@iiitl.ac.in,44,lfbLC5sAAAAJ,{'indices'},Software Architecture|Software Engineering|Chatbots,Saurabh Srivastava,https://scholar.google.com/citations?view_op=medium_photo&user=lfbLC5sAAAAJ,43,3,3,1,1,0,1
305983,Universidade do Minho,,44,HtkJLhQAAAAJ,{'indices'},Software Engineering,David Cunha,https://scholar.google.com/citations?view_op=medium_photo&user=HtkJLhQAAAAJ,25,4,3,1,1,0,1
305984,"Department of Mathematics and Computer Science, Faculty of Science, Chulalongkorn …",@chula.ac.th,44,SoYLpKYAAAAJ,{'indices'},Software Engineering|Business Process Improvement|Machine Learning,Somjai Boonsiri,https://scholar.google.com/citations?view_op=medium_photo&user=SoYLpKYAAAAJ,6,3,1,1,0,0,1
305985,Independent Researcher,@uwaterloo.ca,43,V0BMIcYAAAAJ,{'indices'},Software Engineering|Political Advertising,Divam Jain,https://scholar.google.com/citations?view_op=medium_photo&user=V0BMIcYAAAAJ,13,2,1,1,1,0,1
305986,"Post-doc Researcher in Computer Science and Engineering, Politecnico di Milano",@polimi.it,43,dgV0VuUAAAAJ,{'indices'},Formal Verification|Software Engineering,Francesco Marconi,https://scholar.google.com/citations?view_op=medium_photo&user=dgV0VuUAAAAJ,42,4,4,1,1,0,1
305987,,@dyptc.edu.in,43,98psCrsAAAAJ,{'indices'},Software Engineering,Rina Waghmode,https://scholar.google.com/citations?view_op=medium_photo&user=98psCrsAAAAJ,37,3,3,2,2,0,1
305988,Graduate student at Universiti Teknologi Malaysia ,@live.utm.my,43,BRdutJQAAAAJ,{'indices'},Computer Architecture|Software Engineering|Embedded System Design|Digital System Design,Ong Wen Jian,https://scholar.google.com/citations?view_op=medium_photo&user=BRdutJQAAAAJ,12,2,1,1,1,0,1
305989,,,43,rA1nonIAAAAJ,{'indices'},Software Engineering,Showayb Zahda,https://scholar.google.com/citations?view_op=medium_photo&user=rA1nonIAAAAJ,26,3,2,1,1,0,1
305990,"BVICAM, Guru Gobind Singh Indraprastha University, New Delhi",,43,uGY4cUwAAAAJ,{'indices'},Software Engineering|Trusted Operating Systems,Dr. Nitish Pathak,https://scholar.google.com/citations?view_op=medium_photo&user=uGY4cUwAAAAJ,40,5,4,0,0,0,1
305991,Middle East Technical University,@metu.edu.tr,43,KznzA-gAAAAJ,{'indices'},Software Engineering|Software Process Improvement,Algan Uskarci,https://scholar.google.com/citations?view_op=medium_photo&user=KznzA-gAAAAJ,37,3,2,1,1,0,1
305992,"Postdoctoral Researcher, Universität der Bundeswehr München, Germany",@unibw.de,43,1g36ATkAAAAJ,{'indices'},Data Science|Network Analysis|Software Engineering|Transportation Systems|Visual Analytics,Marian Sorin Nistor,https://scholar.google.com/citations?view_op=medium_photo&user=1g36ATkAAAAJ,41,4,4,1,1,0,1
305993,BMS College of Engineering,@bmsce.ac.in,43,26U4djwAAAAJ,{'indices'},Software Performance Engineering|Web Applicatons|Webservices|Software Engineering|Big Data,Dr. Ram Mohan Reddy Ch,https://scholar.google.com/citations?view_op=medium_photo&user=26U4djwAAAAJ,22,4,2,1,0,0,1
305994,Umaru Musa Yaradua University,@brunel.ac.uk,43,LssbkeIAAAAJ,{'indices'},Image Processing|Retinal 3D OCT|Software Engineering|Healthcare Data Analytics,Bashir I. Dodo,https://scholar.google.com/citations?view_op=medium_photo&user=LssbkeIAAAAJ,43,4,4,1,1,0,1
305995,Research Scholar,,43,maoFA-AAAAAJ,{'indices'},Software Engineering,Shamsul Arif,https://scholar.google.com/citations?view_op=medium_photo&user=maoFA-AAAAAJ,24,1,1,1,1,0,1
305996,Southern New Hampshire University,@snhu.edu,43,ygVNnnYAAAAJ,{'indices'},Information Technology|Computer Science|software Engineering|Electronics & Communications Engineering,Jenish Patel,https://scholar.google.com/citations?view_op=medium_photo&user=ygVNnnYAAAAJ,31,4,3,2,1,0,1
305997,Ibrahim Badamasi Babangida University,@ibbu.edu.ng,43,2qcd3YUAAAAJ,{'indices'},Software Engineering,Aisha Awal,https://scholar.google.com/citations?view_op=medium_photo&user=2qcd3YUAAAAJ,33,1,1,1,1,0,1
305998,Zhytomyr State Technological University,@ztu.edu.ua,43,gnrXaH0AAAAJ,{'indices'},Project Management|eCommerce|Mathematical Modelling|Software Engineering,Valentyn Yanchuk,https://scholar.google.com/citations?view_op=medium_photo&user=gnrXaH0AAAAJ,4,3,1,2,0,0,1
305999,"ASSISTANT PROFESSOR DEPARTMENT OF INFORMATION TECHNOLOGY, SSM …",,43,5S8PfacAAAAJ,{'indices'},wireless sensor networks|computer networks|software engineering,ktmikel Raj,https://scholar.google.com/citations?view_op=medium_photo&user=5S8PfacAAAAJ,23,4,4,1,0,0,1
306000,Singapore Management University,@phdis.smu.edu.sg,43,QwybxYsAAAAJ,{'indices'},Deep Learning|Software Engineering|Natural Language Processing|Programming Language|Machine Learning,Nghi DQ Bui,https://scholar.google.com/citations?view_op=medium_photo&user=QwybxYsAAAAJ,43,4,4,2,2,0,1
306001,"Ph.D Student at Chung Yuan Christian University, Taiwan",@matanauniversity.ac.id,43,LlPU4rQAAAAJ,{'indices'},System Analysts|Data Science and Analytics|Software Engineering|Text Processing|Natural Language Processing,Monica Mayeni M.,https://scholar.google.com/citations?view_op=medium_photo&user=LlPU4rQAAAAJ,43,3,3,1,1,0,1
306002,"Graduate Student, Concordia University",@encs.concordia.ca,43,CmjiO_YAAAAJ,{'indices'},Software Engineering,Guilherme B. de Pádua,https://scholar.google.com/citations?view_op=medium_photo&user=CmjiO_YAAAAJ,42,4,4,3,3,0,1
306003,STM,@stm.com.tr,43,DAu1Ci8AAAAJ,{'indices'},software engineering|cyber security,Mustafa Hadi Dilek,https://scholar.google.com/citations?view_op=medium_photo&user=DAu1Ci8AAAAJ,43,2,2,2,2,0,1
306004,"Ph.D. Candidate at Department of Communications (DECOM), State University of Campinas …",,43,SQ0uKCQAAAAJ,{'indices'},Accessibility|Assistive Technology|Software Engineering,Henrique da Mota Silveira,https://scholar.google.com/citations?view_op=medium_photo&user=SQ0uKCQAAAAJ,33,3,2,2,2,0,1
306005,Madina Institute of Science and Technology,,43,VFNJPRUAAAAJ,{'indices'},Artificial Intelligence|Software Engineering|Wireless Networks|Machine Learning,Mohammed-Sani Abdulai,https://scholar.google.com/citations?view_op=medium_photo&user=VFNJPRUAAAAJ,31,2,2,1,1,0,1
306006,"Senior Lecturer, MSU",@msu.edu.my,43,KVXpu8UAAAAJ,{'indices'},Software Engineering,Francis Sim,https://scholar.google.com/citations?view_op=medium_photo&user=KVXpu8UAAAAJ,39,5,5,1,1,0,1
306007,International Islamic University Malaysia,@iium.edu.my,43,yKO70yoAAAAJ,{'indices'},Software Engineering|Information Quality Practices Evaluation|Information Quality Requirements …,Siti Asma Mohammed,https://scholar.google.com/citations?view_op=medium_photo&user=yKO70yoAAAAJ,32,2,2,1,1,0,1
306008,TU Darmstadt,@crisp-da.de,43,vc9KvAoAAAAJ,{'indices'},Software Engineering|Programming Languages|Software Secuirty,Andrew Habib,https://scholar.google.com/citations?view_op=medium_photo&user=vc9KvAoAAAAJ,43,3,3,1,1,0,1
306009,universitas dian nuswantoro,@dsn.dinus.ac.id,43,etZ9UqEAAAAJ,{'indices'},software engineering,Candra Irawan,https://scholar.google.com/citations?view_op=medium_photo&user=etZ9UqEAAAAJ,43,2,2,1,1,0,1
306010,STIE ADI UNGGUL BHIRAWA,@stie-aub.ac.id,43,81kFKw8AAAAJ,{'indices'},Simulasi Model|Object Oriented|Software Engineering|Bussiness Intelegence,Yusuf Sutanto,https://scholar.google.com/citations?view_op=medium_photo&user=81kFKw8AAAAJ,41,4,4,2,2,0,1
306011,National Center for Atmospheric Research,@ucar.edu,43,zTHA0ugAAAAJ,{'indices'},ocean modeling|software engineering|formal methods|model checking,Alper Altuntas,https://scholar.google.com/citations?view_op=medium_photo&user=zTHA0ugAAAAJ,36,4,4,1,1,0,1
306012,Assistant Professor,@zealeducation.com,43,5fYuKtQAAAAJ,{'indices'},Software Engineering,Aniruddha  Kshirsagar,https://scholar.google.com/citations?view_op=medium_photo&user=5fYuKtQAAAAJ,33,2,2,1,1,0,1
306013,Universidade Federal de Pernambuco,@cin.ufpe.br,43,LdBBnRMAAAAJ,{'indices'},Computer Science|Software Engineering,Alberto Trindade Tavares,https://scholar.google.com/citations?view_op=medium_photo&user=LdBBnRMAAAAJ,24,3,3,1,1,0,1
306014,KLEF- Deemed to be University,@kluniversity.in,43,CqAJNH0AAAAJ,{'indices'},Cloud Computing|Software Engineering,Dr. Srinivas  Prasad,https://scholar.google.com/citations?view_op=medium_photo&user=CqAJNH0AAAAJ,38,3,3,3,2,0,1
306015,"Student, University of Southeastern Philippines",,43,u678YGUAAAAJ,{'indices'},Software Engineering|Information and Communications Techology,Aries Mahinay,https://scholar.google.com/citations?view_op=medium_photo&user=u678YGUAAAAJ,40,3,3,2,2,0,1
306016,"Associate Professor of Computer Science and Engineering, Jahangirnagar University",@juniv.edu,43,aJIFFdgAAAAJ,{'indices'},Quantum Logic|Data Mining|Social Network Clustering|Artificial Neural Networks|Software Engineering,Sanjit Kumar Saha,https://scholar.google.com/citations?view_op=medium_photo&user=aJIFFdgAAAAJ,30,4,3,2,1,0,1
306017,,@defensiveprogrammers.com,43,BQGCFWsAAAAJ,{'indices'},Software Engineering|Business Intelligence,Kagiso Mguni,https://scholar.google.com/citations?view_op=medium_photo&user=BQGCFWsAAAAJ,20,3,2,2,1,0,1
306018,Management and Science University,@msu.edu.my,43,rwT00F0AAAAJ,{'indices'},Software Engineering,Muhammad Irsyad Abdullah,https://scholar.google.com/citations?view_op=medium_photo&user=rwT00F0AAAAJ,43,5,5,0,0,0,1
306019,Associate Professor Computer Engineering,@raisoni.net,43,IKDblh8AAAAJ,{'indices'},cloud computing|security|software engineering|image processing,Dr. Aniruddha S Rumale,https://scholar.google.com/citations?view_op=medium_photo&user=IKDblh8AAAAJ,32,3,2,2,2,0,1
306020,Professor of Computer Science,,43,HJPiYkYAAAAJ,{'indices'},Software Engineering,Dr. Surjeet Singh,https://scholar.google.com/citations?view_op=medium_photo&user=HJPiYkYAAAAJ,14,3,2,2,0,0,1
306021,Profesora de la Escuela Profesional de Ingeniería de Software de la Facultad de Ingeniería …,@unmsm.edu.pe,43,eb-vUVUAAAAJ,{'indices'},Software engineering|requirements engineering|software quality|Artificial intelligen,LENIS R.WONG,https://scholar.google.com/citations?view_op=medium_photo&user=eb-vUVUAAAAJ,41,3,3,2,2,0,1
306022,Universidad de las Fuerzas Armadas ESPE,@espe.edu.ec,43,_2qfsMAAAAAJ,{'indices'},Software Engineering,Danilo Martinez,https://scholar.google.com/citations?view_op=medium_photo&user=_2qfsMAAAAAJ,31,3,3,1,1,0,1
306023,Google,@google.com,43,uINg06kAAAAJ,{'indices'},Software Engineering|Formal Verification,Peizun Liu,https://scholar.google.com/citations?view_op=medium_photo&user=uINg06kAAAAJ,37,4,3,2,2,0,1
306024,Universiti Teknologi MARA,@tmsk.uitm.edu.my,42,rJ-bzi4AAAAJ,{'indices'},Software Engineering|Semantic Image Retrieval|Ontology Engineering|Web & Mobile Technology|Data Visualization,Mohd Suffian Sulaiman,https://scholar.google.com/citations?view_op=medium_photo&user=rJ-bzi4AAAAJ,22,4,3,1,0,0,1
306025,"Jisuan Institute of Technology, Beijing JudaoYouda Network Technology Co. Ltd.",@jisuanke.com,42,CTj7brwAAAAJ,{'indices'},Computer Science Education|Human Computer Interaction|Social Computing|Software Engineering,Haoran Yu,https://scholar.google.com/citations?view_op=medium_photo&user=CTj7brwAAAAJ,37,2,2,1,1,0,1
306026,"Research Projects Officer, CSIRO",@csiro.au,42,9S49IowAAAAJ,{'indices'},Software Engineering|Provenance,Brad Lee,https://scholar.google.com/citations?view_op=medium_photo&user=9S49IowAAAAJ,31,2,2,2,1,0,1
306027,"Lecturer at RMIT University, School of Computing Technologies",@rmit.edu.au,42,Th-fldcAAAAJ,{'indices'},Software Engineering|Agile Methodologies|Technical Debt|Code Quality,Melina Vidoni,https://scholar.google.com/citations?view_op=medium_photo&user=Th-fldcAAAAJ,41,3,3,1,1,0,1
306028,"Software Engineer, Pakistan Aeronautical Complex, Kamra",,42,6nC6NBUAAAAJ,{'indices'},Software Engineering|Software Testing,Arshad Mansoor,https://scholar.google.com/citations?view_op=medium_photo&user=6nC6NBUAAAAJ,34,4,4,2,1,0,1
306029,Covenant University,@covenantuniversity.edu.ng,42,Sfz29N8AAAAJ,{'indices'},Human Computer Interaction(HCI|Usability Studies & Evaluation|Software Engineering|E-learning|Management Information System,Folakemi Oluwagbemi,https://scholar.google.com/citations?view_op=medium_photo&user=Sfz29N8AAAAJ,37,4,4,2,1,0,1
306030,Software Engineer,@urv.cat,42,dVtWgDQAAAAJ,{'indices'},Software Engineering|Distributed Systems|cloud computing|peer-to-peer,Edgar Zamora-Gómez,https://scholar.google.com/citations?view_op=medium_photo&user=dVtWgDQAAAAJ,42,3,3,1,1,0,1
306031,"Physics Department, IPB University, Nutrition, Occupational Health, and Safety Department …",@binawan.ac.id,42,i6iA0bUAAAAJ,{'indices'},Software Engineering|Artificial Intelligence|Image Processing|Nutri-Informatics|Health Informatics,Renan Prasta Jenie,https://scholar.google.com/citations?view_op=medium_photo&user=i6iA0bUAAAAJ,33,3,3,1,1,0,1
306032,"Associate professor of computer Science, Karpagam Academy of Higher Education",@karpagamuniversity.edu.in,42,7N68TqoAAAAJ,{'indices'},Software Engineering|Cyber Security|sustainable engineering|software testing|Digital image processing,Dr.MohanKumar,https://scholar.google.com/citations?view_op=medium_photo&user=7N68TqoAAAAJ,31,3,3,3,2,0,1
306033,Innovation Manager,@fnr.lu,42,AnFLNj8AAAAJ,{'indices'},Software Engineering|Model Driven Engineering|Embedded Systems|Internet of Things,Sakthivel Manikandan Sundharam,https://scholar.google.com/citations?view_op=medium_photo&user=AnFLNj8AAAAJ,42,4,4,1,1,0,1
306034,Nara Institute of Science and Technology,@is.naist.jp,42,RzhHRwcAAAAJ,{'indices'},neuroscience|software engineering,Yoshiharu Ikutani,https://scholar.google.com/citations?view_op=medium_photo&user=RzhHRwcAAAAJ,42,2,2,1,1,0,1
306035,Carnegie Mellon University,@andrew.cmu.edu,42,ORBvqqAAAAAJ,{'indices'},Software Engineering|Functional programming|Formal Proofs|Refinement Calculus,Simon Hudon,https://scholar.google.com/citations?view_op=medium_photo&user=ORBvqqAAAAAJ,30,3,3,1,1,0,1
306036,"Computer Scientist, KBR at NASA Ames Research Center",@umn.edu,42,8rjXLvIAAAAJ,{'indices'},Formal Methods|Reactive Synthesis|Formal Verification|Model Checking|Software Engineering,Andreas Katis,https://scholar.google.com/citations?view_op=medium_photo&user=8rjXLvIAAAAJ,36,4,4,1,1,0,1
306037,Cranfield University,@cranfield.ac.uk,42,hyHqN2MAAAAJ,{'indices'},Robotics|Software Engineering|Automation,Seemal Asif,https://scholar.google.com/citations?view_op=medium_photo&user=hyHqN2MAAAAJ,40,4,4,1,1,0,1
